Strompreis_2050_CO2frei;Erdgaspreis_2050;Oelpreis_2050;Biomassepreis_2050;Wasserstoffpreis_2050;Synthetische_Kraftstoffe_2050
81,04720449;20,34;28,47;25;74;120,22
78,25486064;20,34;28,47;25;74;120,22
90,08977524;20,34;28,47;25;74;120,22
105,7842588;20,34;28,47;25;74;120,22
101,3630964;20,34;28,47;25;74;120,22
92,45972511;20,34;28,47;25;74;120,22
84,84766499;20,34;28,47;25;74;120,22
79,61475224;20,34;28,47;25;74;120,22
76,17701025;20,34;28,47;25;74;120,22
71,57552792;20,34;28,47;25;74;120,22
66,25803795;20,34;28,47;25;74;120,22
64,79218355;20,34;28,47;25;74;120,22
68,80939094;20,34;28,47;25;74;120,22
66,51975211;20,34;28,47;25;74;120,22
69,95873322;20,34;28,47;25;74;120,22
79,18403292;20,34;28,47;25;74;120,22
86,24068452;20,34;28,47;25;74;120,22
88,33710541;20,34;28,47;25;74;120,22
97,35755417;20,34;28,47;25;74;120,22
75,63556334;20,34;28,47;25;74;120,22
99,3384474;20,34;28,47;25;74;120,22
86,67093652;20,34;28,47;25;74;120,22
94,98484055;20,34;28,47;25;74;120,22
100,9282088;20,34;28,47;25;74;120,22
105,8280905;20,34;28,47;25;74;120,22
99,87265803;20,34;28,47;25;74;120,22
97,57456244;20,34;28,47;25;74;120,22
97,22905902;20,34;28,47;25;74;120,22
95,66107819;20,34;28,47;25;74;120,22
98,6473539;20,34;28,47;25;74;120,22
95,12305582;20,34;28,47;25;74;120,22
87,58452172;20,34;28,47;25;74;120,22
83,24789468;20,34;28,47;25;74;120,22
90,4481475;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
80,43352234;20,34;28,47;25;74;120,22
69,62285123;20,34;28,47;25;74;120,22
82,68079714;20,34;28,47;25;74;120,22
81,1502712;20,34;28,47;25;74;120,22
82,52591992;20,34;28,47;25;74;120,22
82,5726022;20,34;28,47;25;74;120,22
98,00430846;20,34;28,47;25;74;120,22
100,4854737;20,34;28,47;25;74;120,22
98,67737218;20,34;28,47;25;74;120,22
99,23063;20,34;28,47;25;74;120,22
100,8530215;20,34;28,47;25;74;120,22
67,31826833;20,34;28,47;25;74;120,22
63,16612055;20,34;28,47;25;74;120,22
67,57078163;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
79,5606723;20,34;28,47;25;74;120,22
65,84250426;20,34;28,47;25;74;120,22
61,44274224;20,34;28,47;25;74;120,22
59,19250018;20,34;28,47;25;74;120,22
58,21241455;20,34;28,47;25;74;120,22
57,10275968;20,34;28,47;25;74;120,22
58,72084098;20,34;28,47;25;74;120,22
60,80577498;20,34;28,47;25;74;120,22
52,43157333;20,34;28,47;25;74;120,22
40,13999311;20,34;28,47;25;74;120,22
33,6806371;20,34;28,47;25;74;120,22
25,49131672;20,34;28,47;25;74;120,22
22,34494634;20,34;28,47;25;74;120,22
24,07438014;20,34;28,47;25;74;120,22
21,7289539;20,34;28,47;25;74;120,22
25,06210539;20,34;28,47;25;74;120,22
34,11997371;20,34;28,47;25;74;120,22
46,54529;20,34;28,47;25;74;120,22
64,41085858;20,34;28,47;25;74;120,22
74,49361589;20,34;28,47;25;74;120,22
78,72631447;20,34;28,47;25;74;120,22
80,20445866;20,34;28,47;25;74;120,22
78,14006044;20,34;28,47;25;74;120,22
76,081047;20,34;28,47;25;74;120,22
78,67953456;20,34;28,47;25;74;120,22
70,54981793;20,34;28,47;25;74;120,22
72,13036614;20,34;28,47;25;74;120,22
77,52518165;20,34;28,47;25;74;120,22
81,56013698;20,34;28,47;25;74;120,22
82,78928328;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
80,59976111;20,34;28,47;25;74;120,22
70,37899433;20,34;28,47;25;74;120,22
74,71849487;20,34;28,47;25;74;120,22
65,20253297;20,34;28,47;25;74;120,22
67,83419477;20,34;28,47;25;74;120,22
84,6044472;20,34;28,47;25;74;120,22
99,85442803;20,34;28,47;25;74;120,22
91,57264739;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
104,8323561;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
95,84747096;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
77,33876923;20,34;28,47;25;74;120,22
73,42511404;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
119,1981606;20,34;28,47;25;74;120,22
103,7390281;20,34;28,47;25;74;120,22
100,667642;20,34;28,47;25;74;120,22
100,6225648;20,34;28,47;25;74;120,22
101,9695868;20,34;28,47;25;74;120,22
65,34543971;20,34;28,47;25;74;120,22
69,90286158;20,34;28,47;25;74;120,22
85,69134441;20,34;28,47;25;74;120,22
86,03688423;20,34;28,47;25;74;120,22
92,78339214;20,34;28,47;25;74;120,22
93,82766558;20,34;28,47;25;74;120,22
89,59275052;20,34;28,47;25;74;120,22
86,44044286;20,34;28,47;25;74;120,22
82,12256286;20,34;28,47;25;74;120,22
76,40237544;20,34;28,47;25;74;120,22
70,64980349;20,34;28,47;25;74;120,22
64,80783671;20,34;28,47;25;74;120,22
62,49378771;20,34;28,47;25;74;120,22
60,91133299;20,34;28,47;25;74;120,22
60,02805883;20,34;28,47;25;74;120,22
62,03239024;20,34;28,47;25;74;120,22
66,50285564;20,34;28,47;25;74;120,22
75,20050425;20,34;28,47;25;74;120,22
82,61163681;20,34;28,47;25;74;120,22
90,34606737;20,34;28,47;25;74;120,22
81,75848177;20,34;28,47;25;74;120,22
85,06725277;20,34;28,47;25;74;120,22
92,77551349;20,34;28,47;25;74;120,22
89,08400956;20,34;28,47;25;74;120,22
83,74546405;20,34;28,47;25;74;120,22
60,48573082;20,34;28,47;25;74;120,22
64,20861247;20,34;28,47;25;74;120,22
80,64198874;20,34;28,47;25;74;120,22
96,85127747;20,34;28,47;25;74;120,22
98,30989607;20,34;28,47;25;74;120,22
95,93823542;20,34;28,47;25;74;120,22
92,70569865;20,34;28,47;25;74;120,22
85,23296685;20,34;28,47;25;74;120,22
77,78425181;20,34;28,47;25;74;120,22
70,93159579;20,34;28,47;25;74;120,22
64,87471617;20,34;28,47;25;74;120,22
61,81500493;20,34;28,47;25;74;120,22
60,98092306;20,34;28,47;25;74;120,22
60,17035977;20,34;28,47;25;74;120,22
62,25219367;20,34;28,47;25;74;120,22
66,8448142;20,34;28,47;25;74;120,22
75,57827421;20,34;28,47;25;74;120,22
74,0435145;20,34;28,47;25;74;120,22
74,36570494;20,34;28,47;25;74;120,22
65,43379321;20,34;28,47;25;74;120,22
69,48656105;20,34;28,47;25;74;120,22
72,82494742;20,34;28,47;25;74;120,22
61,41346778;20,34;28,47;25;74;120,22
66,64868208;20,34;28,47;25;74;120,22
73,81379159;20,34;28,47;25;74;120,22
78,45416967;20,34;28,47;25;74;120,22
94,00643198;20,34;28,47;25;74;120,22
115,0739757;20,34;28,47;25;74;120,22
110,4688654;20,34;28,47;25;74;120,22
104,375887;20,34;28,47;25;74;120,22
107,9502363;20,34;28,47;25;74;120,22
85,83251081;20,34;28,47;25;74;120,22
78,2296901;20,34;28,47;25;74;120,22
72,45199004;20,34;28,47;25;74;120,22
64,95697036;20,34;28,47;25;74;120,22
61,86825142;20,34;28,47;25;74;120,22
61,28660253;20,34;28,47;25;74;120,22
66,70855667;20,34;28,47;25;74;120,22
63,15787444;20,34;28,47;25;74;120,22
66,33173865;20,34;28,47;25;74;120,22
74,88863149;20,34;28,47;25;74;120,22
75,57979409;20,34;28,47;25;74;120,22
78,58797604;20,34;28,47;25;74;120,22
75,18285392;20,34;28,47;25;74;120,22
70,01363722;20,34;28,47;25;74;120,22
70,5978283;20,34;28,47;25;74;120,22
64,87462137;20,34;28,47;25;74;120,22
61,54883571;20,34;28,47;25;74;120,22
64,63279119;20,34;28,47;25;74;120,22
74,58507327;20,34;28,47;25;74;120,22
81,13940252;20,34;28,47;25;74;120,22
94,37535897;20,34;28,47;25;74;120,22
93,67476444;20,34;28,47;25;74;120,22
89,36311345;20,34;28,47;25;74;120,22
86,2319454;20,34;28,47;25;74;120,22
81,92691608;20,34;28,47;25;74;120,22
76,21595593;20,34;28,47;25;74;120,22
70,4999567;20,34;28,47;25;74;120,22
64,6950959;20,34;28,47;25;74;120,22
63,15520493;20,34;28,47;25;74;120,22
61,6458107;20,34;28,47;25;74;120,22
59,94667416;20,34;28,47;25;74;120,22
60,30111798;20,34;28,47;25;74;120,22
61,69464045;20,34;28,47;25;74;120,22
68,03635408;20,34;28,47;25;74;120,22
74,30733255;20,34;28,47;25;74;120,22
80,1771455;20,34;28,47;25;74;120,22
80,00188451;20,34;28,47;25;74;120,22
79,79020076;20,34;28,47;25;74;120,22
76,78056226;20,34;28,47;25;74;120,22
76,71673938;20,34;28,47;25;74;120,22
59,5100344;20,34;28,47;25;74;120,22
60,47723936;20,34;28,47;25;74;120,22
52,20177277;20,34;28,47;25;74;120,22
64,44327013;20,34;28,47;25;74;120,22
74,9116425;20,34;28,47;25;74;120,22
79,70384332;20,34;28,47;25;74;120,22
81,5471464;20,34;28,47;25;74;120,22
81,41970908;20,34;28,47;25;74;120,22
76,32412992;20,34;28,47;25;74;120,22
72,22633014;20,34;28,47;25;74;120,22
67,35407721;20,34;28,47;25;74;120,22
62,66762286;20,34;28,47;25;74;120,22
59,79603741;20,34;28,47;25;74;120,22
58,31460827;20,34;28,47;25;74;120,22
56,71342884;20,34;28,47;25;74;120,22
57,54405121;20,34;28,47;25;74;120,22
59,3328854;20,34;28,47;25;74;120,22
63,37886547;20,34;28,47;25;74;120,22
67,70984458;20,34;28,47;25;74;120,22
72,04131613;20,34;28,47;25;74;120,22
76,36522508;20,34;28,47;25;74;120,22
71,07957674;20,34;28,47;25;74;120,22
81,54498886;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
98,33951369;20,34;28,47;25;74;120,22
83,620836;20,34;28,47;25;74;120,22
77,49197888;20,34;28,47;25;74;120,22
75,87207664;20,34;28,47;25;74;120,22
69,86844547;20,34;28,47;25;74;120,22
71,29670215;20,34;28,47;25;74;120,22
72,79992844;20,34;28,47;25;74;120,22
68,36673288;20,34;28,47;25;74;120,22
71,41794587;20,34;28,47;25;74;120,22
64,77252382;20,34;28,47;25;74;120,22
62,10047519;20,34;28,47;25;74;120,22
61,24000904;20,34;28,47;25;74;120,22
54,58695744;20,34;28,47;25;74;120,22
43,70378554;20,34;28,47;25;74;120,22
33,08961605;20,34;28,47;25;74;120,22
29,0614196;20,34;28,47;25;74;120,22
31,85171234;20,34;28,47;25;74;120,22
28,52573286;20,34;28,47;25;74;120,22
38,52894684;20,34;28,47;25;74;120,22
38,40349095;20,34;28,47;25;74;120,22
48,85329868;20,34;28,47;25;74;120,22
57,79634824;20,34;28,47;25;74;120,22
69,56456447;20,34;28,47;25;74;120,22
74,09496796;20,34;28,47;25;74;120,22
78,37862007;20,34;28,47;25;74;120,22
80,06599395;20,34;28,47;25;74;120,22
81,31382308;20,34;28,47;25;74;120,22
81,72227863;20,34;28,47;25;74;120,22
82,07411392;20,34;28,47;25;74;120,22
79,62537912;20,34;28,47;25;74;120,22
77,9652943;20,34;28,47;25;74;120,22
82,25221588;20,34;28,47;25;74;120,22
80,46343673;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
126,9692016;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
103,2448573;20,34;28,47;25;74;120,22
84,52352295;20,34;28,47;25;74;120,22
76,15775092;20,34;28,47;25;74;120,22
70,36211585;20,34;28,47;25;74;120,22
64,66367722;20,34;28,47;25;74;120,22
61,60157145;20,34;28,47;25;74;120,22
60,79326116;20,34;28,47;25;74;120,22
59,98091876;20,34;28,47;25;74;120,22
61,95958365;20,34;28,47;25;74;120,22
66,41010222;20,34;28,47;25;74;120,22
75,6350049;20,34;28,47;25;74;120,22
83,04419629;20,34;28,47;25;74;120,22
91,71183705;20,34;28,47;25;74;120,22
96,89629628;20,34;28,47;25;74;120,22
97,03298813;20,34;28,47;25;74;120,22
98,68559434;20,34;28,47;25;74;120,22
95,86386396;20,34;28,47;25;74;120,22
91,83986151;20,34;28,47;25;74;120,22
89,963293;20,34;28,47;25;74;120,22
98,60469863;20,34;28,47;25;74;120,22
118,3932848;20,34;28,47;25;74;120,22
114,3179851;20,34;28,47;25;74;120,22
107,6273029;20,34;28,47;25;74;120,22
93,43971822;20,34;28,47;25;74;120,22
88,13218127;20,34;28,47;25;74;120,22
83,54557372;20,34;28,47;25;74;120,22
77,02364185;20,34;28,47;25;74;120,22
71,23557417;20,34;28,47;25;74;120,22
65,49078247;20,34;28,47;25;74;120,22
63,40443922;20,34;28,47;25;74;120,22
63,48849525;20,34;28,47;25;74;120,22
63,80901392;20,34;28,47;25;74;120,22
63,31372389;20,34;28,47;25;74;120,22
67,6955021;20,34;28,47;25;74;120,22
76,80929118;20,34;28,47;25;74;120,22
76,5155061;20,34;28,47;25;74;120,22
75,85133759;20,34;28,47;25;74;120,22
68,4773643;20,34;28,47;25;74;120,22
64,61592084;20,34;28,47;25;74;120,22
74,60101261;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
91,68933081;20,34;28,47;25;74;120,22
95,02552724;20,34;28,47;25;74;120,22
114,1298143;20,34;28,47;25;74;120,22
116,9581579;20,34;28,47;25;74;120,22
105,6756348;20,34;28,47;25;74;120,22
95,97531906;20,34;28,47;25;74;120,22
89,86783383;20,34;28,47;25;74;120,22
87,54371577;20,34;28,47;25;74;120,22
78,54748188;20,34;28,47;25;74;120,22
77,69527007;20,34;28,47;25;74;120,22
75,04014703;20,34;28,47;25;74;120,22
69,05545064;20,34;28,47;25;74;120,22
64,59075688;20,34;28,47;25;74;120,22
66,69083424;20,34;28,47;25;74;120,22
73,06947356;20,34;28,47;25;74;120,22
83,04128593;20,34;28,47;25;74;120,22
93,93510995;20,34;28,47;25;74;120,22
107,7474544;20,34;28,47;25;74;120,22
112,7791611;20,34;28,47;25;74;120,22
114,3073063;20,34;28,47;25;74;120,22
108,9718855;20,34;28,47;25;74;120,22
106,2531479;20,34;28,47;25;74;120,22
103,8207725;20,34;28,47;25;74;120,22
103,7426872;20,34;28,47;25;74;120,22
109,3092695;20,34;28,47;25;74;120,22
119,2132218;20,34;28,47;25;74;120,22
123,5992181;20,34;28,47;25;74;120,22
115,0288696;20,34;28,47;25;74;120,22
111,8328446;20,34;28,47;25;74;120,22
108,1653702;20,34;28,47;25;74;120,22
98,90958123;20,34;28,47;25;74;120,22
91,45860295;20,34;28,47;25;74;120,22
84,28580692;20,34;28,47;25;74;120,22
74,64654891;20,34;28,47;25;74;120,22
77,07173548;20,34;28,47;25;74;120,22
80,00694549;20,34;28,47;25;74;120,22
80,57771612;20,34;28,47;25;74;120,22
83,47574842;20,34;28,47;25;74;120,22
91,78902569;20,34;28,47;25;74;120,22
96,6106136;20,34;28,47;25;74;120,22
103,8375535;20,34;28,47;25;74;120,22
102,4023856;20,34;28,47;25;74;120,22
104,0467063;20,34;28,47;25;74;120,22
108,3370625;20,34;28,47;25;74;120,22
100,879376;20,34;28,47;25;74;120,22
99,47863047;20,34;28,47;25;74;120,22
95,88841101;20,34;28,47;25;74;120,22
101,2831213;20,34;28,47;25;74;120,22
93,6982064;20,34;28,47;25;74;120,22
91,56057347;20,34;28,47;25;74;120,22
108,9030482;20,34;28,47;25;74;120,22
104,4001254;20,34;28,47;25;74;120,22
98,27634598;20,34;28,47;25;74;120,22
92,10773674;20,34;28,47;25;74;120,22
85,81749395;20,34;28,47;25;74;120,22
81,95758386;20,34;28,47;25;74;120,22
74,40888983;20,34;28,47;25;74;120,22
68,94804071;20,34;28,47;25;74;120,22
67,0332269;20,34;28,47;25;74;120,22
64,57887887;20,34;28,47;25;74;120,22
65,10239125;20,34;28,47;25;74;120,22
72,37484569;20,34;28,47;25;74;120,22
80,90272687;20,34;28,47;25;74;120,22
72,4841073;20,34;28,47;25;74;120,22
71,980919;20,34;28,47;25;74;120,22
72,93833098;20,34;28,47;25;74;120,22
74,07703313;20,34;28,47;25;74;120,22
73,54793563;20,34;28,47;25;74;120,22
73,30850406;20,34;28,47;25;74;120,22
75,75296856;20,34;28,47;25;74;120,22
72,27432736;20,34;28,47;25;74;120,22
71,58094587;20,34;28,47;25;74;120,22
72,35854104;20,34;28,47;25;74;120,22
73,54878316;20,34;28,47;25;74;120,22
80,48292618;20,34;28,47;25;74;120,22
85,66457803;20,34;28,47;25;74;120,22
90,0589246;20,34;28,47;25;74;120,22
90,71555328;20,34;28,47;25;74;120,22
87,3766438;20,34;28,47;25;74;120,22
84,10230239;20,34;28,47;25;74;120,22
80,88185108;20,34;28,47;25;74;120,22
74,12573742;20,34;28,47;25;74;120,22
76,59131724;20,34;28,47;25;74;120,22
70,54075587;20,34;28,47;25;74;120,22
64,46087731;20,34;28,47;25;74;120,22
69,68405659;20,34;28,47;25;74;120,22
84,25806567;20,34;28,47;25;74;120,22
104,1224184;20,34;28,47;25;74;120,22
110,4844275;20,34;28,47;25;74;120,22
97,26821877;20,34;28,47;25;74;120,22
117,4403695;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
104,8386397;20,34;28,47;25;74;120,22
105,7539962;20,34;28,47;25;74;120,22
91,11548806;20,34;28,47;25;74;120,22
72,23127265;20,34;28,47;25;74;120,22
64,98261254;20,34;28,47;25;74;120,22
64,29925027;20,34;28,47;25;74;120,22
60,97767093;20,34;28,47;25;74;120,22
62,51268826;20,34;28,47;25;74;120,22
67,25038792;20,34;28,47;25;74;120,22
76,27734674;20,34;28,47;25;74;120,22
82,05320414;20,34;28,47;25;74;120,22
86,5560946;20,34;28,47;25;74;120,22
90,40239685;20,34;28,47;25;74;120,22
79,7487828;20,34;28,47;25;74;120,22
85,97803786;20,34;28,47;25;74;120,22
84,90425448;20,34;28,47;25;74;120,22
80,50679715;20,34;28,47;25;74;120,22
83,09730694;20,34;28,47;25;74;120,22
96,97037371;20,34;28,47;25;74;120,22
99,86574931;20,34;28,47;25;74;120,22
100,978333;20,34;28,47;25;74;120,22
101,1890758;20,34;28,47;25;74;120,22
96,9968609;20,34;28,47;25;74;120,22
92,84235832;20,34;28,47;25;74;120,22
89,3656813;20,34;28,47;25;74;120,22
83,38813442;20,34;28,47;25;74;120,22
74,01901739;20,34;28,47;25;74;120,22
69,27451309;20,34;28,47;25;74;120,22
65,72363539;20,34;28,47;25;74;120,22
65,91653471;20,34;28,47;25;74;120,22
65,32508692;20,34;28,47;25;74;120,22
66,96203139;20,34;28,47;25;74;120,22
72,71582957;20,34;28,47;25;74;120,22
83,26586384;20,34;28,47;25;74;120,22
95,55364284;20,34;28,47;25;74;120,22
103,5902584;20,34;28,47;25;74;120,22
107,9711116;20,34;28,47;25;74;120,22
107,8306244;20,34;28,47;25;74;120,22
103,5256277;20,34;28,47;25;74;120,22
102,7837228;20,34;28,47;25;74;120,22
97,76191031;20,34;28,47;25;74;120,22
93,79078195;20,34;28,47;25;74;120,22
96,42669261;20,34;28,47;25;74;120,22
99,19811954;20,34;28,47;25;74;120,22
102,0169156;20,34;28,47;25;74;120,22
100,68235;20,34;28,47;25;74;120,22
96,55527829;20,34;28,47;25;74;120,22
92,99793223;20,34;28,47;25;74;120,22
87,83236512;20,34;28,47;25;74;120,22
81,15074797;20,34;28,47;25;74;120,22
74,45417992;20,34;28,47;25;74;120,22
68,74623643;20,34;28,47;25;74;120,22
66,14459628;20,34;28,47;25;74;120,22
65,38374297;20,34;28,47;25;74;120,22
64,81130191;20,34;28,47;25;74;120,22
67,56033597;20,34;28,47;25;74;120,22
73,88625114;20,34;28,47;25;74;120,22
83,12780539;20,34;28,47;25;74;120,22
92,70486569;20,34;28,47;25;74;120,22
105,1001822;20,34;28,47;25;74;120,22
109,4615522;20,34;28,47;25;74;120,22
107,9539397;20,34;28,47;25;74;120,22
108,9285738;20,34;28,47;25;74;120,22
108,7174877;20,34;28,47;25;74;120,22
76,02569473;20,34;28,47;25;74;120,22
76,3138072;20,34;28,47;25;74;120,22
83,91364652;20,34;28,47;25;74;120,22
94,03423294;20,34;28,47;25;74;120,22
102,9702416;20,34;28,47;25;74;120,22
102,2367538;20,34;28,47;25;74;120,22
97,77613264;20,34;28,47;25;74;120,22
94,04188742;20,34;28,47;25;74;120,22
88,9727359;20,34;28,47;25;74;120,22
82,3128465;20,34;28,47;25;74;120,22
75,43988459;20,34;28,47;25;74;120,22
71,18944795;20,34;28,47;25;74;120,22
68,56741448;20,34;28,47;25;74;120,22
68,04358701;20,34;28,47;25;74;120,22
67,61235977;20,34;28,47;25;74;120,22
70,3956678;20,34;28,47;25;74;120,22
77,81457379;20,34;28,47;25;74;120,22
87,35474992;20,34;28,47;25;74;120,22
95,53570657;20,34;28,47;25;74;120,22
105,257107;20,34;28,47;25;74;120,22
108,8433645;20,34;28,47;25;74;120,22
92,20417471;20,34;28,47;25;74;120,22
86,79338631;20,34;28,47;25;74;120,22
85,41997757;20,34;28,47;25;74;120,22
72,71738938;20,34;28,47;25;74;120,22
75,48019366;20,34;28,47;25;74;120,22
77,3183819;20,34;28,47;25;74;120,22
93,8253394;20,34;28,47;25;74;120,22
107,5069865;20,34;28,47;25;74;120,22
108,8870701;20,34;28,47;25;74;120,22
102,8875322;20,34;28,47;25;74;120,22
98,69212266;20,34;28,47;25;74;120,22
93,37517595;20,34;28,47;25;74;120,22
86,11474002;20,34;28,47;25;74;120,22
79,32184569;20,34;28,47;25;74;120,22
71,73518601;20,34;28,47;25;74;120,22
71,2771341;20,34;28,47;25;74;120,22
69,79796125;20,34;28,47;25;74;120,22
68,62712998;20,34;28,47;25;74;120,22
71,12370025;20,34;28,47;25;74;120,22
75,42017734;20,34;28,47;25;74;120,22
81,07351262;20,34;28,47;25;74;120,22
88,76857431;20,34;28,47;25;74;120,22
89,04451667;20,34;28,47;25;74;120,22
89,05414125;20,34;28,47;25;74;120,22
88,43200314;20,34;28,47;25;74;120,22
87,67525071;20,34;28,47;25;74;120,22
77,78765811;20,34;28,47;25;74;120,22
75,8178856;20,34;28,47;25;74;120,22
75,87898924;20,34;28,47;25;74;120,22
72,72612729;20,34;28,47;25;74;120,22
84,08997038;20,34;28,47;25;74;120,22
97,47266115;20,34;28,47;25;74;120,22
100,2284036;20,34;28,47;25;74;120,22
96,70467729;20,34;28,47;25;74;120,22
94,66208758;20,34;28,47;25;74;120,22
87,28452029;20,34;28,47;25;74;120,22
80,79213236;20,34;28,47;25;74;120,22
75,40636572;20,34;28,47;25;74;120,22
68,65240427;20,34;28,47;25;74;120,22
65,74858766;20,34;28,47;25;74;120,22
64,4477266;20,34;28,47;25;74;120,22
62,35799314;20,34;28,47;25;74;120,22
63,77759112;20,34;28,47;25;74;120,22
71,12620357;20,34;28,47;25;74;120,22
80,64068366;20,34;28,47;25;74;120,22
77,13927296;20,34;28,47;25;74;120,22
67,70510118;20,34;28,47;25;74;120,22
53,66299825;20,34;28,47;25;74;120,22
53,65678678;20,34;28,47;25;74;120,22
49,00668424;20,34;28,47;25;74;120,22
46,09952336;20,34;28,47;25;74;120,22
47,55720446;20,34;28,47;25;74;120,22
49,29712677;20,34;28,47;25;74;120,22
56,11140703;20,34;28,47;25;74;120,22
65,30580656;20,34;28,47;25;74;120,22
77,07610355;20,34;28,47;25;74;120,22
82,49741392;20,34;28,47;25;74;120,22
87,79502146;20,34;28,47;25;74;120,22
92,25325886;20,34;28,47;25;74;120,22
86,59228671;20,34;28,47;25;74;120,22
78,15281347;20,34;28,47;25;74;120,22
71,29675362;20,34;28,47;25;74;120,22
71,82913968;20,34;28,47;25;74;120,22
67,42165309;20,34;28,47;25;74;120,22
68,49462458;20,34;28,47;25;74;120,22
68,96188983;20,34;28,47;25;74;120,22
74,24383731;20,34;28,47;25;74;120,22
77,92461917;20,34;28,47;25;74;120,22
87,32205034;20,34;28,47;25;74;120,22
92,88697383;20,34;28,47;25;74;120,22
95,93179648;20,34;28,47;25;74;120,22
103,0457235;20,34;28,47;25;74;120,22
85,73260733;20,34;28,47;25;74;120,22
93,41543423;20,34;28,47;25;74;120,22
81,46707827;20,34;28,47;25;74;120,22
80,44367702;20,34;28,47;25;74;120,22
86,60103027;20,34;28,47;25;74;120,22
93,49551554;20,34;28,47;25;74;120,22
104,3928549;20,34;28,47;25;74;120,22
113,5616706;20,34;28,47;25;74;120,22
109,1299319;20,34;28,47;25;74;120,22
107,1660894;20,34;28,47;25;74;120,22
104,8350794;20,34;28,47;25;74;120,22
96,24603314;20,34;28,47;25;74;120,22
88,99633313;20,34;28,47;25;74;120,22
82,14705704;20,34;28,47;25;74;120,22
79,79584353;20,34;28,47;25;74;120,22
75,28084626;20,34;28,47;25;74;120,22
71,95703552;20,34;28,47;25;74;120,22
70,30552017;20,34;28,47;25;74;120,22
75,50614484;20,34;28,47;25;74;120,22
85,06884776;20,34;28,47;25;74;120,22
89,18244695;20,34;28,47;25;74;120,22
93,53569089;20,34;28,47;25;74;120,22
102,7900246;20,34;28,47;25;74;120,22
103,8060492;20,34;28,47;25;74;120,22
101,0283288;20,34;28,47;25;74;120,22
103,7556484;20,34;28,47;25;74;120,22
103,7466934;20,34;28,47;25;74;120,22
97,84142934;20,34;28,47;25;74;120,22
95,68448599;20,34;28,47;25;74;120,22
96,79134943;20,34;28,47;25;74;120,22
98,38752905;20,34;28,47;25;74;120,22
100,7827046;20,34;28,47;25;74;120,22
99,47261316;20,34;28,47;25;74;120,22
94,97287094;20,34;28,47;25;74;120,22
91,39211427;20,34;28,47;25;74;120,22
86,5603787;20,34;28,47;25;74;120,22
80,65386176;20,34;28,47;25;74;120,22
74,18610618;20,34;28,47;25;74;120,22
69,81631329;20,34;28,47;25;74;120,22
66,95421015;20,34;28,47;25;74;120,22
66,22187694;20,34;28,47;25;74;120,22
65,69424431;20,34;28,47;25;74;120,22
68,69202782;20,34;28,47;25;74;120,22
77,40503816;20,34;28,47;25;74;120,22
88,43490793;20,34;28,47;25;74;120,22
101,0991096;20,34;28,47;25;74;120,22
119,0488209;20,34;28,47;25;74;120,22
127,3865385;20,34;28,47;25;74;120,22
124,251732;20,34;28,47;25;74;120,22
