Wasserkraft;PV_Freifeld_Erfurt;PV_Freifeld_Nordhausen;PV_Freifeld_Gera;PV_Freifeld_Hildburghausen;Wind_Erfurt;Wind_Nordhausen;Wind_Gera;Wind_Hildburghausen;PV_Aufdach_Erfurt;PV_Aufdach_Nordhausen;PV_Aufdach_Gera;PV_Aufdach_Hildburghausen
0,8;0;0;0;0;0,25902;0,15705;0,15705;0,25902;0;0;0;0
0,8;0;0;0;0;0,21143;0,15705;0,15705;0,25902;0;0;0;0
0,8;0;0;0;0;0,15705;0,15705;0,15705;0,25902;0;0;0;0
0,8;0;0;0;0;0,15705;0,15705;0,15705;0,23862;0;0;0;0
0,8;0;0;0;0;0,15705;0,15705;0,15705;0,16385;0;0;0;0
0,8;0;0;0;0;0,15705;0,15705;0,15705;0,15705;0;0;0;0
0,8;0;0;0;0;0,15705;0,15705;0,15705;0,15705;0;0;0;0
0,8;0;0;0;0;0,15705;0,15705;0,15705;0,15705;0;0;0;0
0,8;0;0;0;0;0,15841;0,15841;0,15705;0,18197;0;0;0;0
0,8;0;0;0;0;0,22367;0,22367;0,15705;0,25448;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,15705;0,25902;0;0;0;0
0,8;0;0;0;0;0,26499;0,25902;0,1924;0,30562;0;0;0;0
0,8;0;0;0;0;0,36058;0,2859;0,25766;0,39165;0;0;0;0
0,8;0;0;0;0;0,39344;0,38448;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,25902;0,3979;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,27156;0,51161;0;0;0;0
0,8;0;0;0;0;0,45141;0,45141;0,37193;0,56066;0;0;0;0
0,8;0;0;0;0;0,55843;0,55843;0,39344;0,61115;0;0;0;0
0,8;0;0;0;0;0,60197;0,67082;0,48262;0,76571;0;0;0;0
0,8;0;0;0;0;0,75344;0,76721;0,56066;0,89776;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,56066;0,94;0;0;0;0
0,8;0;0;0;0;0,70662;0,74793;0,55322;0,85937;0;0;0;0
0,8;0;0;0;0;0,56393;0,5937;0,43432;0,69561;0;0;0;0
0,8;0;0;0;0;0,45141;0,48262;0,3809;0,5478;0;0;0;0
0,8;0;0;0;0;0,34684;0,37193;0,28052;0,4202;0;0;0;0
0,8;0;0;0;0;0,25945;0,27156;0,23409;0,33907;0;0;0;0
0,8;0;0;0;0;0,1924;0,22367;0,16158;0,25282;0;0;0;0
0,8;0;0;0;0;0,14803;0,15165;0,12323;0,17744;0;0;0;0
0,8;0;0;0;0;0,093607;0,096184;0,08459;0,14546;0;0;0;0
0,8;0;0;0;0;0,08459;0,08459;0,08459;0,091353;0;0;0;0
0,8;0;0;0;0;0,08459;0,08459;0,08459;0,08459;0;0;0;0
0,8;0;0;0;0;0,078878;0,078878;0,07541;0,08459;0;0;0;0
0,8;0;0;0;0;0,044401;0,044401;0,041749;0,08459;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,08459;0;0;0;0
0,8;0;0;0;0;0,038689;0,063169;0,038689;0,08459;0;0;0;0
0,8;0;0;0;0;0,038689;0,08459;0,038689;0,08459;0;0;0;0
0,8;0;0;0;0;0,038689;0,077246;0,038689;0,077246;0;0;0;0
0,8;0;0;0;0;0,038689;0,042973;0,038689;0,042973;0;0;0;0
0,8;0,050956;0,010615;0,052482;0,0092755;0,038689;0,038689;0,038689;0,038689;0,076296553;0,010831674;0,079061779;0,009539405
0,8;0,17201;0,034008;0,16919;0,019583;0,026295;0,038689;0,038689;0,038689;0,257182421;0,034612042;0,254581895;0,020080879
0,8;0,15077;0,041471;0,21952;0,0271;0,012131;0,038689;0,038689;0,038689;0,225359684;0,042195947;0,330199421;0,027776511
0,8;0,13995;0,03373;0,12705;0,029387;0,012131;0,038689;0,038689;0,038689;0,209149737;0,034313463;0,191090526;0,030114095
0,8;0,12546;0,061022;0,24888;0,03484;0,026295;0,038689;0,038689;0,038689;0,179002895;0,062035074;0,355424526;0,035579053
0,8;0,29529;0,044764;0,27612;0,049013;0,038689;0,038689;0,038689;0,038689;0,388778684;0,045473574;0,366510474;0,049845347
0,8;0,27782;0,077224;0,30795;0,051006;0,038689;0,038689;0,038689;0,038689;0,349173632;0,078402016;0,387045;0,051737953
0,8;0,31197;0,059811;0,30908;0,048586;0,038689;0,038689;0,038689;0,038689;0,373782316;0,060703026;0,373069579;0,049192326
0,8;0,30027;0,076078;0,34007;0,058228;0,026295;0,038689;0,038689;0,038689;0,354788842;0,077344468;0,402956368;0,0588711
0,8;0,31107;0,10276;0,281;0,055694;0,012131;0,038689;0,038689;0,038689;0,367406211;0,104714526;0,332395421;0,056244568
0,8;0,46538;0,083917;0,43238;0,06937;0,01461;0,038689;0,038689;0,038689;0,549481579;0,085684453;0,510878211;0,069988832
0,8;0,39237;0,097331;0,47604;0,09277;0,034439;0,038689;0,038689;0,039913;0,463163368;0,099580895;0,561819632;0,093522632
0,8;0,27617;0,15626;0,4823;0,10077;0,042973;0,046033;0,039913;0,071126;0,325451053;0,159980526;0,568648421;0,101536105
0,8;0,45142;0,080134;0,33722;0,087741;0,077246;0,080306;0,071126;0,086522;0,530863737;0,082056237;0,397302632;0,088381295
0,8;0,38297;0,096313;0,3048;0,067427;0,08459;0,08459;0,08459;0,11454;0,449293895;0,098637;0,358843737;0,067897816
0,8;0,36789;0,093787;0,34022;0,059322;0,077246;0,080306;0,071126;0,086522;0,430493053;0,096068258;0,400221;0,059718679
0,8;0,42012;0,12125;0,27407;0,062487;0,042973;0,046033;0,039913;0,071126;0,490719316;0,124151053;0,322099263;0,062908658
0,8;0,29279;0,10622;0,24217;0,0665;0,034439;0,038689;0,038689;0,039913;0,341555053;0,108663474;0,284044895;0,066973184
0,8;0,33691;0,074665;0,37437;0,076682;0,01461;0,037508;0,035384;0,035384;0,392448316;0,076308111;0,438400579;0,077257784
0,8;0,23711;0,058785;0,40876;0,062902;0,012131;0,018623;0,015436;0,015436;0,275761737;0,060010516;0,477745579;0,063399868
0,8;0,29182;0,071381;0,30322;0,055384;0,012131;0,012131;0,012131;0,012131;0,340004368;0,073131616;0,354143526;0,055853526
0,8;0,3337;0,070004;0,20516;0,0582;0,012131;0,012131;0,012131;0,012131;0,390425684;0,072223358;0,239749263;0,058732405
0,8;0,23046;0,045462;0,28805;0,045369;0,012131;0,012131;0,012131;0,012131;0,270868895;0,047349805;0,336787421;0,045819347
0,8;0,25482;0,15749;0,29114;0,038639;0,012131;0,012131;0,012131;0,012131;0,301025368;0,165489789;0,340611158;0,039058942
0,8;0,15237;0,054787;0,18082;0,029486;0,012131;0,012131;0,012131;0,012131;0,183019263;0,057741316;0,214755316;0,029850189
0,8;0,14465;0,035701;0,088058;0,021919;0,012131;0,012131;0,012131;0,012131;0,179368895;0,037545821;0,108230053;0,022246058
0,8;0,11311;0,012492;0,0371;0,013596;0,012131;0,012131;0,012131;0,012131;0,147286105;0,0130845;0,047840053;0,013859842
0,8;0,0094756;0,0035913;0,023329;0,0071712;0,012131;0,012131;0,012131;0,012131;0,013073905;0,003731563;0,032121316;0,007372299
0,8;0,0014073;0,00051507;0,00066486;0,0007925;0,012131;0,012131;0,012131;0,012131;0,002085622;0,000528909;0,000987526;0,000821988
0,8;0;0;0;0;0,012131;0,012131;0,012131;0,012131;0;0;0;0
0,8;0;0;0;0;0,012131;0,012131;0,012131;0,012131;0;0;0;0
0,8;0;0;0;0;0,012131;0,013902;0,012131;0,021338;0;0;0;0
0,8;0;0;0;0;0,012839;0,033377;0,026295;0,038334;0;0;0;0
0,8;0;0;0;0;0,030898;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,044401;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,078878;0;0;0;0
0,8;0;0;0;0;0,044401;0,049909;0,038689;0,08459;0;0;0;0
0,8;0;0;0;0;0,065413;0,07337;0,038689;0,08459;0;0;0;0
0,8;0;0;0;0;0,039913;0,041749;0,038689;0,071126;0;0;0;0
0,8;0;0;0;0;0,03798;0,038689;0,038689;0,039913;0;0;0;0
0,8;0;0;0;0;0,019921;0,038689;0,037508;0,03798;0;0;0;0
0,8;0;0;0;0;0,012131;0,038689;0,023934;0,025233;0;0;0;0
0,8;0;0;0;0;0,012131;0,038689;0,036918;0,036918;0;0;0;0
0,8;0;0;0;0;0,026295;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,039913;0,038689;0,046033;0;0;0;0
0,8;0;0;0;0;0,063169;0,071126;0,063169;0,081272;0;0;0;0
0,8;0;0;0;0;0,096184;0,1023;0,087811;0,13193;0;0;0;0
0,8;0;0;0;0;0,15165;0,15519;0,13934;0,18197;0;0;0;0
0,8;0;0;0;0;0,22367;0,22367;0,15977;0,25448;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,22911;0,31338;0;0;0;0
0,8;0;0;0;0;0,33071;0,30562;0,25902;0,39285;0;0;0;0
0,8;0;0;0;0;0,39344;0,39165;0,2626;0,43432;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,31458;0,54579;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,2626;0,43432;0;0;0;0
0,8;0;0;0;0;0,33071;0,35401;0,25902;0,39285;0;0;0;0
0,8;0;0;0;0;0,25902;0,2626;0,22911;0,31338;0;0;0;0
0,8;0;0;0;0;0,23409;0,25902;0,15977;0,25902;0;0;0;0
0,8;0;0;0;0;0,16158;0,21778;0,15705;0,2427;0;0;0;0
0,8;0;0;0;0;0,15705;0,1575;0,15705;0,16657;0;0;0;0
0,8;0;0;0;0;0,13193;0,14256;0,12323;0,15705;0;0;0;0
0,8;0;0;0;0;0,10005;0,10391;0,096184;0,15705;0;0;0;0
0,8;0;0;0;0;0,15902;0,16491;0,15029;0,19829;0;0;0;0
0,8;0;0;0;0;0,23922;0,24633;0,1924;0,28545;0;0;0;0
0,8;0;0;0;0;0,33907;0,33071;0,25945;0,39563;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,32533;0,52498;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,27156;0,45141;0;0;0;0
0,8;0;0;0;0;0,39344;0,35401;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,33071;0,2626;0,25902;0,38747;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,25902;0,32474;0;0;0;0
0,8;0;0;0;0;0,33071;0,2626;0,25902;0,38747;0;0;0;0
0,8;0;0;0;0;0,39344;0,35401;0,27156;0,39344;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,37193;0,45141;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,39165;0,53762;0;0;0;0
0,8;0;0;0;0;0,38448;0,37671;0,30562;0,41425;0;0;0;0
0,8;0;0;0;0;0,2859;0,27574;0,25766;0,34684;0;0;0;0
0,8;0;0;0;0;0,2427;0,24633;0,1924;0,25945;0;0;0;0
0,8;0;0;0;0;0,16657;0,16974;0,15705;0,1924;0;0;0;0
0,8;0;0;0;0;0,15705;0,15705;0,15705;0,15705;0;0;0;0
0,8;0;0;0;0;0,15608;0,15705;0,14803;0,15705;0;0;0;0
0,8;0;0;0;0;0,10971;0,15705;0,093607;0,15705;0;0;0;0
0,8;0;0;0;0;0,08459;0,14546;0,08459;0,14546;0;0;0;0
0,8;0;0;0;0;0,08459;0,091353;0,08459;0,091353;0;0;0;0
0,8;0,0031011;0,0075318;0,0027638;0,065165;0,08459;0,08459;0,08459;0,08459;0,003361228;0,011107137;0,002923184;0,095280395
0,8;0,0065148;0,12625;0,0085824;0,14327;0,078878;0,08459;0,08459;0,08459;0,006955348;0,185706474;0,008999555;0,209178632
0,8;0,0094932;0,13588;0,0135;0,10047;0,044401;0,077246;0,08459;0,08255;0,010110268;0,199807105;0,014136268;0,146631158
0,8;0,011701;0,15017;0,017037;0,14024;0,038689;0,042973;0,071126;0,049909;0,012448816;0,220784684;0,017828053;0,204651789
0,8;0,018622;0,25162;0,020078;0,25198;0,038689;0,038689;0,039913;0,038689;0,019449047;0,353353737;0,020775316;0,350618368
0,8;0,024588;0,10088;0,024738;0,22047;0,038689;0,038689;0,038689;0,038689;0,025287711;0,131952632;0,025334905;0,288841421
0,8;0,030109;0,27482;0,035532;0,14658;0,038689;0,038689;0,038689;0,038689;0,030740147;0,340264421;0,036175247;0,181959789
0,8;0,035355;0,20564;0,041207;0,28741;0,026295;0,038689;0,038689;0,038689;0,035933495;0,245537842;0,041806832;0,340774895
0,8;0,034548;0,26765;0,037857;0,47091;0,012131;0,038689;0,038689;0,038689;0,035048353;0,314066526;0,038349095;0,550338789
0,8;0,035548;0,36524;0,037392;0,29758;0,012131;0,038689;0,038689;0,038689;0,036037516;0,427574684;0,037859811;0,346987263
0,8;0,037976;0,24449;0,039578;0,09329;0,012131;0,038689;0,038689;0,038689;0,038473342;0,285499263;0,040053884;0,108480474
0,8;0,040262;0,27583;0,041925;0,31923;0,012131;0,038689;0,038689;0,038689;0,040763732;0,321473211;0,042412658;0,370392
0,8;0,049429;0,097695;0,042417;0,34339;0,012131;0,038689;0,038689;0,038689;0,050008121;0,113797105;0,042884605;0,398795526
0,8;0,048151;0,3422;0,045096;0,42982;0,012131;0,038689;0,038689;0,038689;0,048674147;0,399084474;0,045561221;0,500630211
0,8;0,044871;0,42439;0,045328;0,34641;0,012485;0,038689;0,038689;0,038689;0,045325247;0,495429158;0,045765411;0,404545579
0,8;0,032942;0,41189;0,054944;0,27471;0,029482;0,038689;0,038689;0,038689;0,033253989;0,481357421;0,055440332;0,321608053
0,8;0,036832;0,45731;0,047373;0,30667;0,038689;0,038689;0,038689;0,042973;0,037184637;0,534600789;0,047807305;0,359344579
0,8;0,040358;0,24486;0,040813;0,30129;0,040729;0,041749;0,054601;0,077246;0,040777216;0,286154211;0,041219305;0,352939579
0,8;0,036159;0,11551;0,033837;0,32839;0,07337;0,07541;0,083978;0,08459;0,036568216;0,134919158;0,034204626;0,384569684
0,8;0,035353;0,34122;0,028857;0,28732;0,08459;0,08459;0,08459;0,08459;0,035790947;0,398391;0,029199095;0,336363632
0,8;0,030624;0,20298;0,030527;0,15837;0,063169;0,063169;0,08459;0,08459;0,031039689;0,237235421;0,030927;0,185504211
0,8;0,027433;0,20792;0,02892;0,26047;0,038689;0,038689;0,063169;0,08459;0,027840079;0,243775263;0,029342605;0,305870053
0,8;0,025012;0,23252;0,024802;0,25156;0,038689;0,038689;0,038689;0,08459;0,025423516;0,273488684;0,025209695;0,295978421
0,8;0,021411;0,20759;0,019653;0,24327;0,038689;0,038689;0,038689;0,08459;0,021803968;0,244940684;0,020022126;0,287059579
0,8;0,016726;0,077906;0,01557;0,12024;0,038689;0,038689;0,038689;0,08459;0,017088347;0,093241389;0,015921;0,143510526
0,8;0,011794;0,14467;0,01172;0,057806;0,038689;0,038689;0,038689;0,08459;0,012122305;0,179051053;0,012061626;0,071729258
0,8;0,0074016;0,10137;0,0066997;0,079955;0,052153;0,052153;0,052153;0,08459;0,007686963;0,131615526;0,006974515;0,103520211
0,8;0,003238;0,013059;0,0024583;0,11258;0,083366;0,083366;0,083366;0,08459;0,003446949;0,018001421;0,002630481;0,155723368
0,8;0,00032181;0,00041967;0,00022856;0,0010016;0,096184;0,096184;0,084912;0,12323;0,00035292;0,000612501;0,000254775;0,001456873
0,8;0;0;0;0;0,15029;0,15029;0,12774;0,15705;0;0;0;0
0,8;0;0;0;0;0,16385;0,16385;0,15705;0,18696;0;0;0;0
0,8;0;0;0;0;0,23862;0,23862;0,15977;0,2563;0;0;0;0
0,8;0;0;0;0;0,25961;0,25902;0,22911;0,28052;0;0;0;0
0,8;0;0;0;0;0,33907;0,29188;0,25902;0,3809;0;0;0;0
0,8;0;0;0;0;0,39344;0,38747;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,39344;0,39344;0,33071;0,39344;0;0;0;0
0,8;0;0;0;0;0,3809;0,37193;0,33907;0,39285;0;0;0;0
0,8;0;0;0;0;0,27781;0,27156;0,24692;0,31338;0;0;0;0
0,8;0;0;0;0;0,18696;0,21143;0,16974;0,21778;0;0;0;0
0,8;0;0;0;0;0,1184;0,14256;0,1184;0,14301;0;0;0;0
0,8;0;0;0;0;0,08459;0,091353;0,08459;0,092641;0;0;0;0
0,8;0;0;0;0;0,10971;0,13579;0,10971;0,13934;0;0;0;0
0,8;0;0;0;0;0,16877;0,18197;0,1588;0,1924;0;0;0;0
0,8;0;0;0;0;0,24812;0,25448;0,22911;0,2702;0;0;0;0
0,8;0;0;0;0;0,34684;0,25902;0,25902;0,37193;0;0;0;0
0,8;0;0;0;0;0,39344;0,25902;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,39344;0,25902;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,39344;0,25902;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,37193;0,25902;0,25902;0,39344;0;0;0;0
0,8;0;0;0;0;0,27156;0,25902;0,25902;0,37671;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,25902;0,27574;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,21143;0,25902;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,15705;0,25902;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,21143;0,25902;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,25902;0,25902;0;0;0;0
0,8;0;0;0;0;0,25902;0,25902;0,25902;0,25902;0;0;0;0
0,8;0;0;0;0;0,2859;0,30562;0,28052;0,31338;0;0;0;0
0,8;0;0;0;0;0,39191;0,40726;0,3809;0,42629;0;0;0;0
0,8;0;0;0;0;0,51978;0,5339;0,43432;0,56328;0;0;0;0
0,8;0;0;0;0;0,61115;0,67082;0,55322;0,73742;0;0;0;0
0,8;0;0;0;0;0,75803;0,76721;0,56066;0,90544;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,67082;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,76721;0,94;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,67082;0,85937;0;0;0;0
0,8;0;0;0;0;0,76721;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,67082;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,67082;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,56066;0,56066;0,67082;0;0;0;0
0,8;0;0;0;0;0,56066;0,56066;0,56066;0,56066;0;0;0;0
0,8;0;0;0;0;0,56066;0,56066;0,56066;0,67082;0;0;0;0
0,8;0;0;0;0;0,56066;0,67082;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,76721;0,56066;0,76721;0;0;0;0
0,8;0;0;0;0;0,56066;0,70662;0,56066;0,70662;0;0;0;0
0,8;0;0;0;0;0,56066;0,56616;0,56066;0,56616;0;0;0;0
0,8;0;0;0;0;0,54951;0,56066;0,56066;0,56066;0;0;0;0
0,8;0;0;0;0;0,42689;0,53985;0,50269;0,53985;0;0;0;0
0,8;0;0;0;0;0,38448;0,41425;0,39388;0,41425;0;0;0;0
0,8;0,011206;0,0058917;0,018834;0,0021051;0,2859;0,34684;0,30562;0,34684;0,013865621;0,006288554;0,0231312;0,002311097
0,8;0,052521;0,0096136;0,027085;0,0060058;0,2427;0,26081;0,2495;0,25945;0,064857126;0,010150721;0,033174047;0,006499486
0,8;0,12919;0,0078456;0,14811;0,0069805;0,16657;0,25902;0,17336;0,1992;0,159450789;0,008270155;0,181343368;0,007531028
0,8;0,1491;0,011537;0,17602;0,010466;0,15705;0,25902;0,21143;0,23862;0,183992053;0,012152163;0,215487316;0,011276653
0,8;0,1199;0,012154;0,24632;0,015144;0,15705;0,25902;0,25902;0,25902;0,144271421;0,012728132;0,294870789;0,016260032
0,8;0,20506;0,018046;0,36576;0,0093876;0,21143;0,25902;0,25902;0,25902;0,237514737;0,018743053;0,428537842;0,010023584
0,8;0,1808;0,010608;0,15779;0,0067348;0,25902;0,25902;0,25902;0,25902;0,204228;0,010953032;0,182277632;0,007158478
0,8;0,196;0,033996;0,049109;0,0044031;0,25902;0,2626;0,33071;0,26798;0,217683316;0,034966484;0,056045195;0,004660432
0,8;0,17829;0,049447;0,19611;0,01006;0,27156;0,35401;0,39344;0,36656;0,197495526;0,050706411;0,222499105;0,010561989
0,8;0,30888;0,035579;0,4509;0,018336;0,37193;0,39344;0,39344;0,39344;0,343616211;0,036368842;0,510743368;0,019126389
0,8;0,12411;0,01977;0,39053;0,018466;0,39419;0,45141;0,40459;0,41425;0,138675474;0,020165637;0,441733105;0,019156247
0,8;0,38403;0,017329;0,070983;0,020551;0,49303;0,55843;0,52721;0,53985;0,430589368;0,017642163;0,080171337;0,021239558
0,8;0,56311;0,030083;0,29032;0,018396;0,56066;0,67082;0,56066;0,63226;0,632216842;0,030585079;0,327801158;0,018951095
0,8;0,36824;0,038439;0,20738;0,016611;0,6442;0,76721;0,61115;0,78596;0,413637789;0,039038716;0,234230368;0,017065232
0,8;0,18488;0,046;0,33193;0,024724;0,7663;0,80177;0,75803;0,9185;0,207782053;0,046675595;0,375034421;0,025346463
0,8;0,035515;0,046604;0,27991;0,044676;0,77873;0,92848;0,76721;0,94;0,039934453;0,047244821;0,316378105;0,045722068
0,8;0,25361;0,063681;0,14467;0,10052;0,90544;0,94;0,76721;0,95338;0,285345158;0,068610553;0,163602;0,108181895
0,8;0,27756;0,35473;0,39382;0,30041;0,94;0,94;0,78334;0,99232;0,312448421;0,394432421;0,445720579;0,330074211
0,8;0,13103;0,46184;0,19781;0,24722;0,94;0,94;0,91235;0,99475;0,147594316;0,519845211;0,224011263;0,273507947
0,8;0,30953;0,19611;0,20705;0,28815;0,94;0,9692;0,94;0,99475;0,348952105;0,222181263;0,234644526;0,319893632
0,8;0,17904;0,1448;0,27945;0,22264;0,94;0,99475;0,94;0,99475;0,201646737;0,164844474;0,316204737;0,247464158
0,8;0,10137;0,13258;0,14373;0,21867;0,9692;0,99475;0,94;0,99475;0,113604474;0,151658842;0,161964632;0,243081789
0,8;0,19315;0,17429;0,103;0,10749;0,9838;0,99475;0,94;0,99475;0,215323579;0,200327211;0,115232211;0,119499
0,8;0,11337;0,25247;0,061893;0,061314;0,94365;0,97869;0,94;0,99475;0,125393526;0,291894632;0,068651005;0,068173279
0,8;0,081094;0,15205;0,040748;0,12127;0,94;0,94146;0,92387;0,99475;0,091671442;0,178713947;0,045922405;0,137750842
0,8;0,12884;0,048365;0,14882;0,14155;0,93232;0,94;0,79486;0,9692;0,151514368;0,058588895;0,175766684;0,166366263
0,8;0,081312;0,072403;0,098389;0,056443;0,80945;0,90544;0,76721;0,93539;0,099590526;0,093462916;0,120953368;0,068775253
0,8;0,04787;0,032701;0,01455;0,0070419;0,67082;0,76955;0,65705;0,80872;0,062324984;0,044342826;0,018961689;0,009156838
0,8;0,00090565;0,00058536;0,00059769;0,0011684;0,53985;0,60669;0,54505;0,60669;0,001227737;0,000841713;0,000817846;0,001575726
0,8;0;0;0;0;0,40529;0,44189;0,4202;0,44189;0;0;0;0
0,8;0;0;0;0;0,28454;0,31338;0,33907;0,31338;0;0;0;0
0,8;0;0;0;0;0,1924;0,23862;0,24692;0,21778;0;0;0;0
0,8;0;0;0;0;0,12323;0,15902;0,16974;0,14301;0;0;0;0
0,8;0;0;0;0;0,068678;0,098878;0,1184;0,086361;0;0;0;0
0,8;0;0;0;0;0,039301;0,057253;0,08459;0,047869;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,08459;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,08459;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,063169;0,038689;0;0;0;0
0,8;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,026295;0,038689;0,038689;0,038689;0;0;0;0
0,8;0;0;0;0;0,012131;0,03798;0,038689;0,033377;0;0;0;0
0,8;0;0;0;0;0,012131;0,019921;0,037508;0,013902;0;0;0;0
0,8;0;0;0;0;0,012131;0,012131;0,020393;0,012131;0;0;0;0
0,8;0;0;0;0;0,012131;0,012131;0,033377;0,012131;0;0;0;0
0,8;0;0;0;0;0,012131;0,012131;0,038689;0,012131;0;0;0;0
0,8;0;0;0;0;0,012131;0,018623;0,038689;0,012131;0;0;0;0
0,8;0;0;0;0;0,012131;0,033259;0,038689;0,012131;0;0;0;0
0,8;0;0;0;0;0,012131;0,01461;0,037508;0,012131;0;0;0;0
0,8;0;0;0;0;0,011983;0,012131;0,018623;0,011983;0;0;0;0
0,8;0;0;0;0;0,0048481;0,012131;0,012131;0,0048481;0;0;0;0
0,8;0;0;0;0;0,00098361;0,012131;0,012131;0,00098361;0;0;0;0
0,8;0;0;0;0;0,00098361;0,012131;0,012131;0,00098361;0;0;0;0
0,8;0;0;0;0;0,00098361;0,012131;0,012131;0,00098361;0;0;0;0
0,8;0;0;0;0;0,00098361;0,012131;0,012131;0,00098361;0;0;0;0
