HA4;Prozessgas;T24;Elektromobilitaet_PKW
0,009359;0,149436;0,035795;65068,49315
0,012665;0,139407;0,038133;65068,49315
0,012905;0,13359;0,04031;65068,49315
0,00947;0,124855;0,039826;65068,49315
0,007325;0,112091;0,03386;65068,49315
0,007804;0,112039;0,024508;65068,49315
0,007811;0,108994;0,01857;65068,49315
0,00843;0,105472;0,018485;65068,49315
0,008694;0,107333;0,017388;65068,49315
0,010716;0,111657;0,018907;65068,49315
0,013774;0,132961;0,031062;65068,49315
0,025156;0,15819;0,045833;65068,49315
0,03004;0,188254;0,050644;65068,49315
0,03128;0,196219;0,048618;65068,49315
0,020386;0,19929;0,043892;65068,49315
0,015958;0,200333;0,043048;65068,49315
0,014988;0,198921;0,040178;65068,49315
0,011169;0,196131;0,038236;65068,49315
0,01156;0,194348;0,037983;65068,49315
0,009731;0,192398;0,034607;65068,49315
0,007795;0,190863;0,034185;65068,49315
0,008287;0,179727;0,032581;65068,49315
0,006244;0,174787;0,033003;65068,49315
0,006904;0,162363;0,034607;65068,49315
0,010031;0,149436;0,037477;65068,49315
0,013575;0,139407;0,039925;65068,49315
0,013831;0,13359;0,042204;65068,49315
0,01015;0,124855;0,041697;65068,49315
0,00785;0,112091;0,035451;65068,49315
0,008365;0,112039;0,02566;65068,49315
0,012494;0,108994;0,025522;65068,49315
0,013484;0,105472;0,025406;65068,49315
0,013907;0,107333;0,023898;65068,49315
0,017141;0,111657;0,025986;65068,49315
0,022033;0,132961;0,042692;65068,49315
0,040239;0,15819;0,062993;65068,49315
0,048052;0,188254;0,069606;65068,49315
0,050036;0,196219;0,066822;65068,49315
0,03261;0,19929;0,060325;65068,49315
0,025526;0,200333;0,059165;65068,49315
0,023975;0,198921;0,055221;65068,49315
0,017866;0,196131;0,052552;65068,49315
0,018491;0,194348;0,052204;65068,49315
0,015565;0,192398;0,047564;65068,49315
0,012469;0,190863;0,046984;65068,49315
0,013256;0,179727;0,04478;65068,49315
0,009988;0,174787;0,04536;65068,49315
0,011043;0,162363;0,047564;65068,49315
0,016046;0,149436;0,051508;65068,49315
0,021714;0,139407;0,054873;65068,49315
0,022125;0,13359;0,058005;65068,49315
0,016236;0,124855;0,057309;65068,49315
0,012558;0,112091;0,048724;65068,49315
0,01338;0,112039;0,035267;65068,49315
0,023639;0,108994;0,037248;65068,49315
0,025796;0,105472;0,036397;65068,49315
0,031843;0,107333;0,035207;65068,49315
0,033471;0,111657;0,039459;65068,49315
0,035055;0,132961;0,058168;65068,49315
0,052855;0,15819;0,089292;65068,49315
0,070375;0,188254;0,102729;65068,49315
0,077219;0,196219;0,094055;65068,49315
0,064391;0,19929;0,088952;65068,49315
0,056612;0,200333;0,083169;65068,49315
0,046286;0,198921;0,078917;65068,49315
0,042101;0,196131;0,074835;65068,49315
0,037856;0,194348;0,073135;65068,49315
0,035418;0,192398;0,070924;65068,49315
0,030706;0,190863;0,068372;65068,49315
0,029873;0,179727;0,068713;65068,49315
0,029449;0,174787;0,070413;65068,49315
0,028549;0,162363;0,074155;65068,49315
0,032673;0,149436;0,079768;65068,49315
0,036397;0,139407;0,085891;65068,49315
0,031753;0,13359;0,088102;65068,49315
0,030349;0,124855;0,08436;65068,49315
0,024639;0,112091;0,069733;65068,49315
0,021551;0,112039;0,049153;65068,49315
0,03557;0,054798;0,029614;65068,49315
0,026021;0,054219;0,028938;65068,49315
0,031678;0,055029;0,027992;65068,49315
0,02652;0,055856;0,031372;65068,49315
0,028636;0,05698;0,046247;65068,49315
0,032032;0,059227;0,070994;65068,49315
0,034291;0,061609;0,081676;65068,49315
0,039712;0,06336;0,07478;65068,49315
0,042939;0,066114;0,070723;65068,49315
0,041138;0,070246;0,066125;65068,49315
0,042685;0,072175;0,062745;65068,49315
0,028089;0,07322;0,059499;65068,49315
0,029762;0,067167;0,058147;65068,49315
0,026663;0,058478;0,056389;65068,49315
0,029813;0,050816;0,054361;65068,49315
0,024794;0,046556;0,054631;65068,49315
0,025564;0,044352;0,055983;65068,49315
0,01904;0,042423;0,058958;65068,49315
0,016151;0,040495;0,063421;65068,49315
0,01974;0,038567;0,068289;65068,49315
0,01985;0,036703;0,070047;65068,49315
0,019209;0,035736;0,067072;65068,49315
0,0188;0,034197;0,055443;65068,49315
0,016034;0,036575;0,03908;65068,49315
0,064092;0,017601;0,055686;65068,49315
0,081477;0,018007;0,061155;65068,49315
0,078389;0,018457;0,05842;65068,49315
0,081477;0,019283;0,064138;65068,49315
0,099845;0,020661;0,086014;65068,49315
0,129593;0,020661;0,127282;65068,49315
0,087955;0,020372;0,130265;65068,49315
0,098752;0,02011;0,126287;65068,49315
0,085326;0,02011;0,123055;65068,49315
0,087195;0,02011;0,116343;65068,49315
0,071954;0,02025;0,112117;65068,49315
0,072501;0,020661;0,10814;65068,49315
0,073366;0,020661;0,106151;65068,49315
0,061602;0,017451;0,104411;65068,49315
0,059309;0,01708;0,104659;65068,49315
0,058561;0,01708;0,107394;65068,49315
0,059887;0,01801;0,113112;65068,49315
0,059325;0,022038;0,118829;65068,49315
0,065208;0,022314;0,12405;65068,49315
0,067195;0,022517;0,12753;65068,49315
0,07603;0,023415;0,126536;65068,49315
0,08237;0,025344;0,115597;65068,49315
0,071152;0,02617;0,09745;65068,49315
0,070827;0,028951;0,071347;65068,49315
0,038128;0,070157;0,050078;65068,49315
0,041608;0,068896;0,048935;65068,49315
0,051362;0,067579;0,047334;65068,49315
0,053987;0,074498;0,053051;65068,49315
0,056542;0,099327;0,078205;65068,49315
0,085253;0,122115;0,120051;65068,49315
0,113512;0,144432;0,138116;65068,49315
0,124551;0,156978;0,126454;65068,49315
0,10386;0,159776;0,119594;65068,49315
0,091313;0,160052;0,111819;65068,49315
0,074657;0,160327;0,106102;65068,49315
0,067907;0,159776;0,100614;65068,49315
0,061059;0,159776;0,098328;65068,49315
0,057127;0,159776;0,095355;65068,49315
0,049527;0,159776;0,091925;65068,49315
0,048184;0,157022;0,092382;65068,49315
0,0475;0,150702;0,094669;65068,49315
0,046048;0,141503;0,0997;65068,49315
0,0527;0,131116;0,107246;65068,49315
0,058706;0,117556;0,115478;65068,49315
0,051217;0,099198;0,11845;65068,49315
0,048952;0,088935;0,11342;65068,49315
0,039741;0,07865;0,093754;65068,49315
0,034761;0,072595;0,066085;65068,49315
0,016885;0,070157;0,030437;65068,49315
0,018426;0,068896;0,029743;65068,49315
0,022745;0,067579;0,02877;65068,49315
0,023908;0,074498;0,032244;65068,49315
0,025039;0,099327;0,047532;65068,49315
0,037754;0,122115;0,072966;65068,49315
0,050268;0,144432;0,083946;65068,49315
0,055157;0,156978;0,076858;65068,49315
0,045994;0,159776;0,072688;65068,49315
0,040437;0,160052;0,067963;65068,49315
0,033061;0,160327;0,064488;65068,49315
0,030072;0,159776;0,061153;65068,49315
0,02704;0,159776;0,059763;65068,49315
0,025298;0,159776;0,057956;65068,49315
0,021933;0,159776;0,055871;65068,49315
0,021338;0,157022;0,056149;65068,49315
0,021035;0,150702;0,057539;65068,49315
0,020392;0,141503;0,060597;65068,49315
0,023338;0,131116;0,065183;65068,49315
0,025998;0,117556;0,070187;65068,49315
0,022681;0,099198;0,071994;65068,49315
0,021678;0,088935;0,068936;65068,49315
0,017599;0,07865;0,056983;65068,49315
0,015394;0,072595;0,040166;65068,49315
0,008847;0,070157;0,020233;65068,49315
0,009549;0,068896;0,020141;65068,49315
0,009848;0,067579;0,018946;65068,49315
0,012138;0,074498;0,020601;65068,49315
0,015602;0,099327;0,033845;65068,49315
0,028495;0,122115;0,049939;65068,49315
0,034027;0,144432;0,055182;65068,49315
0,035432;0,156978;0,052974;65068,49315
0,023092;0,159776;0,047824;65068,49315
0,018076;0,160052;0,046904;65068,49315
0,016977;0,160327;0,043777;65068,49315
0,012651;0,159776;0,041662;65068,49315
0,013094;0,159776;0,041386;65068,49315
0,011022;0,159776;0,037707;65068,49315
0,008829;0,159776;0,037248;65068,49315
0,009387;0,157022;0,0355;65068,49315
0,007073;0,150702;0,03596;65068,49315
0,00782;0,141503;0,037707;65068,49315
0,011363;0,131116;0,040834;65068,49315
0,015377;0,117556;0,043502;65068,49315
0,015667;0,099198;0,045985;65068,49315
0,011497;0,088935;0,045433;65068,49315
0,008892;0,07865;0,038627;65068,49315
0,009475;0,012263;0,027959;65068,49315
0,008387;0,017601;0,019567;65068,49315
0,009052;0,018007;0,019479;65068,49315
0,009336;0,018457;0,018322;65068,49315
0,011507;0,019283;0,019923;65068,49315
0,014791;0,020661;0,032731;65068,49315
0,027013;0,020661;0,048296;65068,49315
0,032258;0,020372;0,053366;65068,49315
0,03359;0,02011;0,051231;65068,49315
0,021891;0,02011;0,04625;65068,49315
0,017136;0,02011;0,045361;65068,49315
0,016095;0,02025;0,042337;65068,49315
0,011994;0,020661;0,040291;65068,49315
0,012413;0,020661;0,040024;65068,49315
0,010449;0,017451;0,036467;65068,49315
0,00837;0,01708;0,036022;65068,49315
0,008899;0,01708;0,034332;65068,49315
0,006705;0,01801;0,034777;65068,49315
0,007414;0,022038;0,036467;65068,49315
0,010772;0,022314;0,039491;65068,49315
0,014577;0,022517;0,04207;65068,49315
0,014852;0,023415;0,044472;65068,49315
0,0109;0,025344;0,043938;65068,49315
0,00843;0,02617;0,037356;65068,49315
0,008982;0,072595;0,027039;65068,49315
0,008577;0,070157;0,019747;65068,49315
0,009256;0,068896;0,019657;65068,49315
0,009547;0,067579;0,01849;65068,49315
0,011767;0,074498;0,020106;65068,49315
0,015125;0,099327;0,033032;65068,49315
0,027623;0,122115;0,048739;65068,49315
0,032986;0,144432;0,053856;65068,49315
0,034348;0,156978;0,051701;65068,49315
0,022385;0,159776;0,046675;65068,49315
0,017522;0,160052;0,045777;65068,49315
0,016458;0,160327;0,042726;65068,49315
0,012264;0,159776;0,040661;65068,49315
0,012694;0,159776;0,040392;65068,49315
0,010685;0,159776;0,036801;65068,49315
0,008559;0,159776;0,036353;65068,49315
0,0091;0,157022;0,034647;65068,49315
0,006856;0,150702;0,035096;65068,49315
0,007581;0,141503;0,036801;65068,49315
0,011015;0,131116;0,039853;65068,49315
0,014906;0,117556;0,042456;65068,49315
0,015188;0,099198;0,04488;65068,49315
0,011146;0,088935;0,044341;65068,49315
0,00862;0,07865;0,037699;65068,49315
0,009185;0,072595;0,027287;65068,49315
0,013554;0,034027;0,017172;65068,49315
0,012184;0,033345;0,017094;65068,49315
0,009407;0,03256;0,016079;65068,49315
0,011602;0,03588;0,017484;65068,49315
0,012889;0,040893;0,028724;65068,49315
0,013855;0,047979;0,042383;65068,49315
0,018738;0,052341;0,046832;65068,49315
0,017273;0,052341;0,044959;65068,49315
0,017908;0,052341;0,040588;65068,49315
0,014335;0,052341;0,039807;65068,49315
0,019039;0,051514;0,037154;65068,49315
0,011462;0,050963;0,035358;65068,49315
0,011636;0,043649;0,035124;65068,49315
0,012683;0,035812;0,032002;65068,49315
0,015377;0,030963;0,031612;65068,49315
0,014403;0,025166;0,030129;65068,49315
0,013136;0,020093;0,030519;65068,49315
0,010264;0,018905;0,032002;65068,49315
0,00551;0,017521;0,034656;65068,49315
0,008393;0,015425;0,036919;65068,49315
0,007497;0,013764;0,039027;65068,49315
0,007864;0,012455;0,038559;65068,49315
0,006829;0,012484;0,032783;65068,49315
0,005139;0,012263;0,023728;65068,49315
0,007449;0,017601;0,014738;65068,49315
0,008231;0,018007;0,014671;65068,49315
0,013501;0,018457;0,0138;65068,49315
0,012695;0,019283;0,015006;65068,49315
0,017279;0,020661;0,024652;65068,49315
0,021603;0,020661;0,036375;65068,49315
0,018928;0,020372;0,040193;65068,49315
0,020006;0,02011;0,038586;65068,49315
0,01107;0,02011;0,034834;65068,49315
0,007183;0,02011;0,034164;65068,49315
0,007382;0,02025;0,031887;65068,49315
0,005344;0,020661;0,030346;65068,49315
0,005399;0,020661;0,030145;65068,49315
0,005693;0,017451;0,027466;65068,49315
0,004291;0,01708;0,027131;65068,49315
0,004091;0,01708;0,025858;65068,49315
0,004299;0,01801;0,026193;65068,49315
0,006658;0,022038;0,027466;65068,49315
0,008138;0,022314;0,029743;65068,49315
0,006762;0,022517;0,031686;65068,49315
0,010416;0,023415;0,033495;65068,49315
0,012001;0,025344;0,033093;65068,49315
0,008118;0,02617;0,028135;65068,49315
0,007374;0,028951;0,020365;65068,49315
0,01303;0,070157;0,025791;65068,49315
0,014219;0,068896;0,025203;65068,49315
0,017552;0,067579;0,024378;65068,49315
0,018449;0,074498;0,027322;65068,49315
0,019322;0,099327;0,040277;65068,49315
0,029134;0,122115;0,061829;65068,49315
0,038791;0,144432;0,071133;65068,49315
0,042563;0,156978;0,065126;65068,49315
0,035492;0,159776;0,061593;65068,49315
0,031205;0,160052;0,057589;65068,49315
0,025513;0,160327;0,054645;65068,49315
0,023206;0,159776;0,051818;65068,49315
0,020866;0,159776;0,050641;65068,49315
0,019522;0,159776;0,04911;65068,49315
0,016925;0,159776;0,047343;65068,49315
0,016466;0,157022;0,047579;65068,49315
0,016232;0,150702;0,048756;65068,49315
0,015736;0,141503;0,051347;65068,49315
0,018009;0,131116;0,055234;65068,49315
0,020062;0,117556;0,059473;65068,49315
0,017502;0,099198;0,061004;65068,49315
0,016729;0,088935;0,058414;65068,49315
0,013581;0,07865;0,048285;65068,49315
0,011879;0,072595;0,034035;65068,49315
0,011396;0,070157;0,024035;65068,49315
0,012299;0,068896;0,023926;65068,49315
0,012685;0,067579;0,022505;65068,49315
0,015634;0,074498;0,024472;65068,49315
0,020096;0,099327;0,040204;65068,49315
0,036702;0,122115;0,059322;65068,49315
0,043828;0,144432;0,06555;65068,49315
0,045637;0,156978;0,062928;65068,49315
0,029743;0,159776;0,05681;65068,49315
0,023282;0,160052;0,055717;65068,49315
0,021867;0,160327;0,052003;65068,49315
0,016295;0,159776;0,04949;65068,49315
0,016866;0,159776;0,049162;65068,49315
0,014197;0,159776;0,044792;65068,49315
0,011373;0,159776;0,044246;65068,49315
0,012091;0,157022;0,04217;65068,49315
0,00911;0,150702;0,042717;65068,49315
0,010073;0,141503;0,044792;65068,49315
0,014635;0,131116;0,048507;65068,49315
0,019806;0,117556;0,051675;65068,49315
0,02018;0,099198;0,054625;65068,49315
0,014809;0,088935;0,053969;65068,49315
0,011454;0,07865;0,045885;65068,49315
0,012204;0,072595;0,033212;65068,49315
0,022772;0,070157;0,036541;65068,49315
0,024851;0,068896;0,035707;65068,49315
0,030676;0,067579;0,034539;65068,49315
0,032244;0,074498;0,03871;65068,49315
0,03377;0,099327;0,057064;65068,49315
0,050918;0,122115;0,087598;65068,49315
0,067795;0,144432;0,10078;65068,49315
0,074388;0,156978;0,09227;65068,49315
0,062031;0,159776;0,087265;65068,49315
0,054537;0,160052;0,081592;65068,49315
0,044589;0,160327;0,07742;65068,49315
0,040558;0,159776;0,073416;65068,49315
0,036468;0,159776;0,071747;65068,49315
0,034119;0,159776;0,069578;65068,49315
0,02958;0,159776;0,067075;65068,49315
0,028778;0,157022;0,067409;65068,49315
0,02837;0,150702;0,069078;65068,49315
0,027503;0,141503;0,072748;65068,49315
0,031475;0,131116;0,078254;65068,49315
0,035062;0,117556;0,084261;65068,49315
0,030589;0,099198;0,08643;65068,49315
0,029237;0,088935;0,08276;65068,49315
0,023736;0,07865;0,06841;65068,49315
0,020761;0,072595;0,048221;65068,49315
0,008049;0,070157;0,019018;65068,49315
0,008687;0,068896;0,018932;65068,49315
0,008959;0,067579;0,017808;65068,49315
0,011043;0,074498;0,019364;65068,49315
0,014194;0,099327;0,031812;65068,49315
0,025923;0,122115;0,046941;65068,49315
0,030956;0,144432;0,051868;65068,49315
0,032234;0,156978;0,049793;65068,49315
0,021008;0,159776;0,044952;65068,49315
0,016444;0,160052;0,044088;65068,49315
0,015445;0,160327;0,041149;65068,49315
0,01151;0,159776;0,03916;65068,49315
0,011913;0,159776;0,038901;65068,49315
0,010028;0,159776;0,035443;65068,49315
0,008033;0,159776;0,035011;65068,49315
0,00854;0,157022;0,033368;65068,49315
0,006434;0,150702;0,033801;65068,49315
0,007114;0,141503;0,035443;65068,49315
0,010337;0,131116;0,038382;65068,49315
0,013989;0,117556;0,040889;65068,49315
0,014253;0,099198;0,043223;65068,49315
0,01046;0,088935;0,042705;65068,49315
0,00809;0,07865;0,036308;65068,49315
0,00862;0,072595;0,02628;65068,49315
0,022549;0,070157;0,036183;65068,49315
0,024607;0,068896;0,035357;65068,49315
0,030375;0,067579;0,0342;65068,49315
0,031928;0,074498;0,038331;65068,49315
0,033439;0,099327;0,056505;65068,49315
0,050418;0,122115;0,086739;65068,49315
0,067131;0,144432;0,099792;65068,49315
0,073659;0,156978;0,091366;65068,49315
0,061422;0,159776;0,086409;65068,49315
0,054002;0,160052;0,080792;65068,49315
0,044152;0,160327;0,076661;65068,49315
0,04016;0,159776;0,072696;65068,49315
0,03611;0,159776;0,071044;65068,49315
0,033785;0,159776;0,068896;65068,49315
0,02929;0,159776;0,066418;65068,49315
0,028496;0,157022;0,066748;65068,49315
0,028091;0,150702;0,0684;65068,49315
0,027233;0,141503;0,072035;65068,49315
0,031167;0,131116;0,077487;65068,49315
0,034719;0,117556;0,083435;65068,49315
0,030289;0,099198;0,085583;65068,49315
0,02895;0,088935;0,081948;65068,49315
0,023503;0,07865;0,067739;65068,49315
0,020557;0,072595;0,047748;65068,49315
0,042004;0,034027;0,032835;65068,49315
0,030728;0,033345;0,032085;65068,49315
0,037408;0,03256;0,031036;65068,49315
0,031317;0,03588;0,034784;65068,49315
0,033816;0,040893;0,051276;65068,49315
0,037827;0,047979;0,078713;65068,49315
0,040493;0,052341;0,090558;65068,49315
0,046895;0,052341;0,082911;65068,49315
0,050706;0,052341;0,078413;65068,49315
0,048579;0,052341;0,073316;65068,49315
0,050406;0,051514;0,069568;65068,49315
0,03317;0,050963;0,065969;65068,49315
0,035146;0,043649;0,06447;65068,49315
0,031486;0,035812;0,062521;65068,49315
0,035206;0,030963;0,060272;65068,49315
0,029278;0,025166;0,060572;65068,49315
0,030188;0,020093;0,062071;65068,49315
0,022484;0,018905;0,065369;65068,49315
0,019072;0,017521;0,070317;65068,49315
0,02331;0,015425;0,075715;65068,49315
0,023441;0,013764;0,077664;65068,49315
0,022684;0,012455;0,074365;65068,49315
0,022201;0,012484;0,061471;65068,49315
0,018934;0,012263;0,04333;65068,49315
0,007721;0,017601;0,01513;65068,49315
0,008532;0,018007;0,015061;65068,49315
0,013993;0,018457;0,014167;65068,49315
0,013158;0,019283;0,015405;65068,49315
0,017909;0,020661;0,025308;65068,49315
0,022391;0,020661;0,037344;65068,49315
0,019618;0,020372;0,041264;65068,49315
0,020735;0,02011;0,039613;65068,49315
0,011474;0,02011;0,035762;65068,49315
0,007445;0,02011;0,035074;65068,49315
0,007652;0,02025;0,032736;65068,49315
0,005539;0,020661;0,031154;65068,49315
0,005595;0,020661;0,030948;65068,49315
0,005901;0,017451;0,028197;65068,49315
0,004448;0,01708;0,027853;65068,49315
0,004241;0,01708;0,026546;65068,49315
0,004456;0,01801;0,02689;65068,49315
0,006901;0,022038;0,028197;65068,49315
0,008435;0,022314;0,030535;65068,49315
0,007009;0,022517;0,032529;65068,49315
0,010796;0,023415;0,034386;65068,49315
0,012439;0,025344;0,033974;65068,49315
0,008414;0,02617;0,028885;65068,49315
0,007643;0,012263;0,020907;65068,49315
0,00294;0,017601;0,012345;65068,49315
0,003836;0,018007;0,012851;65068,49315
0,00487;0,018457;0,012396;65068,49315
0,005116;0,019283;0,01194;65068,49315
0,006715;0,020661;0,019024;65068,49315
0,02437;0,020661;0,025904;65068,49315
0,021185;0,020372;0,022363;65068,49315
0,015534;0,02011;0,028434;65068,49315
0,00664;0,02011;0,025247;65068,49315
0,006611;0,02011;0,025651;65068,49315
0,00868;0,02025;0,024285;65068,49315
0,007606;0,020661;0,023526;65068,49315
0,005636;0,020661;0,023628;65068,49315
0,003449;0,017451;0,021654;65068,49315
0,003432;0,01708;0,02216;65068,49315
0,003832;0,01708;0,020137;65068,49315
0,002123;0,01801;0,019884;65068,49315
0,002335;0,022038;0,021199;65068,49315
0,002835;0,022314;0,022312;65068,49315
0,006884;0,022517;0,02302;65068,49315
0,007184;0,023415;0,025095;65068,49315
0,004155;0,025344;0,024387;65068,49315
0,004047;0,02617;0,02216;65068,49315
0,003882;0,072595;0,016342;65068,49315
0,005978;0,070157;0,015343;65068,49315
0,006452;0,068896;0,015273;65068,49315
0,006654;0,067579;0,014366;65068,49315
0,008201;0,074498;0,015622;65068,49315
0,010542;0,099327;0,025664;65068,49315
0,019253;0,122115;0,037869;65068,49315
0,022991;0,144432;0,041844;65068,49315
0,02394;0,156978;0,04017;65068,49315
0,015602;0,159776;0,036265;65068,49315
0,012213;0,160052;0,035567;65068,49315
0,011471;0,160327;0,033196;65068,49315
0,008548;0,159776;0,031592;65068,49315
0,008847;0,159776;0,031383;65068,49315
0,007447;0,159776;0,028593;65068,49315
