Strompreis_2030;Erdgaspreis_2030;Oelpreis_2030;Biomassepreis_2030;Wasserstoffpreis_2030;Synthetische_Kraftstoffe_2030;Steinkohlepreis_2030;Braunkohlepreis_2030
67,38297431;20,34;30,39;25;121;206,22;5,359146442;8,743988086
75,3611183;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,69072372;20,34;30,39;25;121;206,22;5,359146442;8,743988086
72,86552501;20,34;30,39;25;121;206,22;5,359146442;8,743988086
71,85766678;20,34;30,39;25;121;206,22;5,359146442;8,743988086
73,93777217;20,34;30,39;25;121;206,22;5,359146442;8,743988086
79,76383901;20,34;30,39;25;121;206,22;5,359146442;8,743988086
69,48953553;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,49140865;20,34;30,39;25;121;206,22;5,359146442;8,743988086
65,56544802;20,34;30,39;25;121;206,22;5,359146442;8,743988086
69,82899895;20,34;30,39;25;121;206,22;5,359146442;8,743988086
79,28722833;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,29687289;20,34;30,39;25;121;206,22;5,359146442;8,743988086
74,45558317;20,34;30,39;25;121;206,22;5,359146442;8,743988086
65,17553212;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,80650797;20,34;30,39;25;121;206,22;5,359146442;8,743988086
61,47710534;20,34;30,39;25;121;206,22;5,359146442;8,743988086
55,41687421;20,34;30,39;25;121;206,22;5,359146442;8,743988086
38,58455049;20,34;30,39;25;121;206,22;5,359146442;8,743988086
36,34663338;20,34;30,39;25;121;206,22;5,359146442;8,743988086
39,78030845;20,34;30,39;25;121;206,22;5,359146442;8,743988086
40,19732412;20,34;30,39;25;121;206,22;5,359146442;8,743988086
37,58910807;20,34;30,39;25;121;206,22;5,359146442;8,743988086
38,88912342;20,34;30,39;25;121;206,22;5,359146442;8,743988086
54,8242415;20,34;30,39;25;121;206,22;5,359146442;8,743988086
70,76103086;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,34694627;20,34;30,39;25;121;206,22;5,359146442;8,743988086
88,12641097;20,34;30,39;25;121;206,22;5,359146442;8,743988086
87,13204434;20,34;30,39;25;121;206,22;5,359146442;8,743988086
82,18847925;20,34;30,39;25;121;206,22;5,359146442;8,743988086
79,66889457;20,34;30,39;25;121;206,22;5,359146442;8,743988086
78,71997356;20,34;30,39;25;121;206,22;5,359146442;8,743988086
76,73764843;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,4151078;20,34;30,39;25;121;206,22;5,359146442;8,743988086
90,23550208;20,34;30,39;25;121;206,22;5,359146442;8,743988086
93,64634946;20,34;30,39;25;121;206,22;5,359146442;8,743988086
93,25148876;20,34;30,39;25;121;206,22;5,359146442;8,743988086
88,71849399;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,03229248;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,0306313;20,34;30,39;25;121;206,22;5,359146442;8,743988086
72,90856728;20,34;30,39;25;121;206,22;5,359146442;8,743988086
66,68266645;20,34;30,39;25;121;206,22;5,359146442;8,743988086
61,72852099;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,3910928;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,60971177;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,83806654;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,97236807;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,21687312;20,34;30,39;25;121;206,22;5,359146442;8,743988086
68,87036346;20,34;30,39;25;121;206,22;5,359146442;8,743988086
70,96798688;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,00827956;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,50303126;20,34;30,39;25;121;206,22;5,359146442;8,743988086
51,42070702;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,69222172;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,91501771;20,34;30,39;25;121;206,22;5,359146442;8,743988086
47,76090036;20,34;30,39;25;121;206,22;5,359146442;8,743988086
44,81364314;20,34;30,39;25;121;206,22;5,359146442;8,743988086
52,91366751;20,34;30,39;25;121;206,22;5,359146442;8,743988086
76,56219819;20,34;30,39;25;121;206,22;5,359146442;8,743988086
94,5689907;20,34;30,39;25;121;206,22;5,359146442;8,743988086
94,81007593;20,34;30,39;25;121;206,22;5,359146442;8,743988086
89,93952385;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,3896787;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,16962556;20,34;30,39;25;121;206,22;5,359146442;8,743988086
74,7572207;20,34;30,39;25;121;206,22;5,359146442;8,743988086
69,11239266;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,64233663;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,64335151;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,93743812;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,1897775;20,34;30,39;25;121;206,22;5,359146442;8,743988086
61,41134134;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,08539181;20,34;30,39;25;121;206,22;5,359146442;8,743988086
76,80352842;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,10898527;20,34;30,39;25;121;206,22;5,359146442;8,743988086
94,6676532;20,34;30,39;25;121;206,22;5,359146442;8,743988086
95,83249547;20,34;30,39;25;121;206,22;5,359146442;8,743988086
90,16508438;20,34;30,39;25;121;206,22;5,359146442;8,743988086
92,40668393;20,34;30,39;25;121;206,22;5,359146442;8,743988086
89,80314839;20,34;30,39;25;121;206,22;5,359146442;8,743988086
88,71902718;20,34;30,39;25;121;206,22;5,359146442;8,743988086
90,62973215;20,34;30,39;25;121;206,22;5,359146442;8,743988086
92,82476697;20,34;30,39;25;121;206,22;5,359146442;8,743988086
97,04794359;20,34;30,39;25;121;206,22;5,359146442;8,743988086
99,18029903;20,34;30,39;25;121;206,22;5,359146442;8,743988086
96,73173397;20,34;30,39;25;121;206,22;5,359146442;8,743988086
89,79858503;20,34;30,39;25;121;206,22;5,359146442;8,743988086
84,64882839;20,34;30,39;25;121;206,22;5,359146442;8,743988086
75,94329611;20,34;30,39;25;121;206,22;5,359146442;8,743988086
64,99918475;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,10276988;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,05879328;20,34;30,39;25;121;206,22;5,359146442;8,743988086
53,79807121;20,34;30,39;25;121;206,22;5,359146442;8,743988086
52,04354525;20,34;30,39;25;121;206,22;5,359146442;8,743988086
47,37688472;20,34;30,39;25;121;206,22;5,359146442;8,743988086
35,86106445;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
36,88281083;20,34;30,39;25;121;206,22;5,359146442;8,743988086
47,83816594;20,34;30,39;25;121;206,22;5,359146442;8,743988086
50,91262469;20,34;30,39;25;121;206,22;5,359146442;8,743988086
50,5988849;20,34;30,39;25;121;206,22;5,359146442;8,743988086
54,92099711;20,34;30,39;25;121;206,22;5,359146442;8,743988086
73,02894012;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,18075231;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,29871651;20,34;30,39;25;121;206,22;5,359146442;8,743988086
90,85648414;20,34;30,39;25;121;206,22;5,359146442;8,743988086
97,32794567;20,34;30,39;25;121;206,22;5,359146442;8,743988086
100,3316878;20,34;30,39;25;121;206,22;5,359146442;8,743988086
97,9487251;20,34;30,39;25;121;206,22;5,359146442;8,743988086
92,00767933;20,34;30,39;25;121;206,22;5,359146442;8,743988086
87,92936112;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,43988851;20,34;30,39;25;121;206,22;5,359146442;8,743988086
77,0168183;20,34;30,39;25;121;206,22;5,359146442;8,743988086
66,07418992;20,34;30,39;25;121;206,22;5,359146442;8,743988086
47,59867046;20,34;30,39;25;121;206,22;5,359146442;8,743988086
40,32742482;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
42,50108662;20,34;30,39;25;121;206,22;5,359146442;8,743988086
43,94560759;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
42,62576378;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
32,51223756;20,34;30,39;25;121;206,22;5,359146442;8,743988086
35,00994486;20,34;30,39;25;121;206,22;5,359146442;8,743988086
36,74957208;20,34;30,39;25;121;206,22;5,359146442;8,743988086
36,37787492;20,34;30,39;25;121;206,22;5,359146442;8,743988086
30,48587628;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
27,44072632;20,34;30,39;25;121;206,22;5,359146442;8,743988086
32,7392542;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
22,47550689;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
43,69175861;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,34103185;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,19368229;20,34;30,39;25;121;206,22;5,359146442;8,743988086
61,86349236;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,8535292;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,1043982;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,22973282;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,69333467;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,72900385;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,57331553;20,34;30,39;25;121;206,22;5,359146442;8,743988086
73,08002386;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,88214387;20,34;30,39;25;121;206,22;5,359146442;8,743988086
82,13318945;20,34;30,39;25;121;206,22;5,359146442;8,743988086
78,19360799;20,34;30,39;25;121;206,22;5,359146442;8,743988086
71,84263454;20,34;30,39;25;121;206,22;5,359146442;8,743988086
65,25417571;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,02913283;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,04117161;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,12244588;20,34;30,39;25;121;206,22;5,359146442;8,743988086
55,99767481;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,17037895;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,97467349;20,34;30,39;25;121;206,22;5,359146442;8,743988086
71,20141241;20,34;30,39;25;121;206,22;5,359146442;8,743988086
79,45826252;20,34;30,39;25;121;206,22;5,359146442;8,743988086
87,86142202;20,34;30,39;25;121;206,22;5,359146442;8,743988086
76,55222383;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,65184814;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,82993272;20,34;30,39;25;121;206,22;5,359146442;8,743988086
47,09909559;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
39,56991463;20,34;30,39;25;121;206,22;5,359146442;8,743988086
45,85515859;20,34;30,39;25;121;206,22;5,359146442;8,743988086
48,38511977;20,34;30,39;25;121;206,22;5,359146442;8,743988086
51,35282721;20,34;30,39;25;121;206,22;5,359146442;8,743988086
45,1418427;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,64199291;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,60673101;20,34;30,39;25;121;206,22;5,359146442;8,743988086
44,51841702;20,34;30,39;25;121;206,22;5,359146442;8,743988086
23,98432758;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
19,23732569;20,34;30,39;25;121;206,22;5,359146442;8,743988086
30,05390957;20,34;30,39;25;121;206,22;5,359146442;8,743988086
19,38662868;20,34;30,39;25;121;206,22;5,359146442;8,743988086
41,76309743;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,85459825;20,34;30,39;25;121;206,22;5,359146442;8,743988086
72,37773475;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,14651616;20,34;30,39;25;121;206,22;5,359146442;8,743988086
91,91472867;20,34;30,39;25;121;206,22;5,359146442;8,743988086
95,8618542;20,34;30,39;25;121;206,22;5,359146442;8,743988086
89,87423863;20,34;30,39;25;121;206,22;5,359146442;8,743988086
87,22143478;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,33435727;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,08819503;20,34;30,39;25;121;206,22;5,359146442;8,743988086
72,77490702;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,98097661;20,34;30,39;25;121;206,22;5,359146442;8,743988086
91,31909616;20,34;30,39;25;121;206,22;5,359146442;8,743988086
86,03798203;20,34;30,39;25;121;206,22;5,359146442;8,743988086
79,86922475;20,34;30,39;25;121;206,22;5,359146442;8,743988086
84,61844847;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,55693456;20,34;30,39;25;121;206,22;5,359146442;8,743988086
79,79222669;20,34;30,39;25;121;206,22;5,359146442;8,743988086
72,4211791;20,34;30,39;25;121;206,22;5,359146442;8,743988086
65,76737949;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,77752606;20,34;30,39;25;121;206,22;5,359146442;8,743988086
55,26777074;20,34;30,39;25;121;206,22;5,359146442;8,743988086
55,60020104;20,34;30,39;25;121;206,22;5,359146442;8,743988086
54,41723567;20,34;30,39;25;121;206,22;5,359146442;8,743988086
53,20977633;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,28590399;20,34;30,39;25;121;206,22;5,359146442;8,743988086
71,07571403;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,23693307;20,34;30,39;25;121;206,22;5,359146442;8,743988086
86,09338996;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,67840774;20,34;30,39;25;121;206,22;5,359146442;8,743988086
73,62722154;20,34;30,39;25;121;206,22;5,359146442;8,743988086
68,78937563;20,34;30,39;25;121;206,22;5,359146442;8,743988086
64,75941828;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,20526242;20,34;30,39;25;121;206,22;5,359146442;8,743988086
64,72371419;20,34;30,39;25;121;206,22;5,359146442;8,743988086
77,75567173;20,34;30,39;25;121;206,22;5,359146442;8,743988086
90,02724127;20,34;30,39;25;121;206,22;5,359146442;8,743988086
91,79934006;20,34;30,39;25;121;206,22;5,359146442;8,743988086
89,91539635;20,34;30,39;25;121;206,22;5,359146442;8,743988086
88,93512709;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,00945613;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,26455777;20,34;30,39;25;121;206,22;5,359146442;8,743988086
74,35900736;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,96916601;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,11403508;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,13868987;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,27621474;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,12858704;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,45741139;20,34;30,39;25;121;206,22;5,359146442;8,743988086
64,16567721;20,34;30,39;25;121;206,22;5,359146442;8,743988086
69,85525763;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,33253073;20,34;30,39;25;121;206,22;5,359146442;8,743988086
89,39851607;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,543739;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,49449072;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,44560261;20,34;30,39;25;121;206,22;5,359146442;8,743988086
87,58856002;20,34;30,39;25;121;206,22;5,359146442;8,743988086
73,27372865;20,34;30,39;25;121;206,22;5,359146442;8,743988086
76,49491215;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,04770989;20,34;30,39;25;121;206,22;5,359146442;8,743988086
95,33818293;20,34;30,39;25;121;206,22;5,359146442;8,743988086
97,02766035;20,34;30,39;25;121;206,22;5,359146442;8,743988086
95,75001794;20,34;30,39;25;121;206,22;5,359146442;8,743988086
90,78823789;20,34;30,39;25;121;206,22;5,359146442;8,743988086
86,97320699;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,9520247;20,34;30,39;25;121;206,22;5,359146442;8,743988086
75,50077965;20,34;30,39;25;121;206,22;5,359146442;8,743988086
68,81789674;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,97640662;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,65160741;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,64888525;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,22149268;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,14225443;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,96098232;20,34;30,39;25;121;206,22;5,359146442;8,743988086
71,95545656;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,80157025;20,34;30,39;25;121;206,22;5,359146442;8,743988086
91,9009995;20,34;30,39;25;121;206,22;5,359146442;8,743988086
92,58908205;20,34;30,39;25;121;206,22;5,359146442;8,743988086
86,92348911;20,34;30,39;25;121;206,22;5,359146442;8,743988086
86,3357321;20,34;30,39;25;121;206,22;5,359146442;8,743988086
90,45553411;20,34;30,39;25;121;206,22;5,359146442;8,743988086
86,70997432;20,34;30,39;25;121;206,22;5,359146442;8,743988086
84,39368484;20,34;30,39;25;121;206,22;5,359146442;8,743988086
88,44047352;20,34;30,39;25;121;206,22;5,359146442;8,743988086
93,09893055;20,34;30,39;25;121;206,22;5,359146442;8,743988086
94,96672962;20,34;30,39;25;121;206,22;5,359146442;8,743988086
93,63866403;20,34;30,39;25;121;206,22;5,359146442;8,743988086
88,51768658;20,34;30,39;25;121;206,22;5,359146442;8,743988086
84,99508988;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,14014333;20,34;30,39;25;121;206,22;5,359146442;8,743988086
73,9015392;20,34;30,39;25;121;206,22;5,359146442;8,743988086
67,53099951;20,34;30,39;25;121;206,22;5,359146442;8,743988086
61,59062403;20,34;30,39;25;121;206,22;5,359146442;8,743988086
59,7053611;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,99959272;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,37773614;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,51215796;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,77204737;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,10514994;20,34;30,39;25;121;206,22;5,359146442;8,743988086
72,3296805;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,69608464;20,34;30,39;25;121;206,22;5,359146442;8,743988086
83,60142646;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,52655761;20,34;30,39;25;121;206,22;5,359146442;8,743988086
75,30326864;20,34;30,39;25;121;206,22;5,359146442;8,743988086
75,21328489;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,48362224;20,34;30,39;25;121;206,22;5,359146442;8,743988086
75,5031758;20,34;30,39;25;121;206,22;5,359146442;8,743988086
71,84106488;20,34;30,39;25;121;206,22;5,359146442;8,743988086
72,30486236;20,34;30,39;25;121;206,22;5,359146442;8,743988086
75,1740858;20,34;30,39;25;121;206,22;5,359146442;8,743988086
78,12234986;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,26494243;20,34;30,39;25;121;206,22;5,359146442;8,743988086
80,20588305;20,34;30,39;25;121;206,22;5,359146442;8,743988086
74,49271825;20,34;30,39;25;121;206,22;5,359146442;8,743988086
68,73027897;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,31560335;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,92490546;20,34;30,39;25;121;206,22;5,359146442;8,743988086
55,0467279;20,34;30,39;25;121;206,22;5,359146442;8,743988086
48,80884743;20,34;30,39;25;121;206,22;5,359146442;8,743988086
44,98995555;20,34;30,39;25;121;206,22;5,359146442;8,743988086
37,68258723;20,34;30,39;25;121;206,22;5,359146442;8,743988086
38,07079652;20,34;30,39;25;121;206,22;5,359146442;8,743988086
45,30803349;20,34;30,39;25;121;206,22;5,359146442;8,743988086
48,38975222;20,34;30,39;25;121;206,22;5,359146442;8,743988086
52,90822145;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,32994078;20,34;30,39;25;121;206,22;5,359146442;8,743988086
53,3178208;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,51711439;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,66609556;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,47893883;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,43912665;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,34370556;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,60106873;20,34;30,39;25;121;206,22;5,359146442;8,743988086
64,54229455;20,34;30,39;25;121;206,22;5,359146442;8,743988086
61,32897117;20,34;30,39;25;121;206,22;5,359146442;8,743988086
52,97039394;20,34;30,39;25;121;206,22;5,359146442;8,743988086
33,19659366;20,34;30,39;25;121;206,22;5,359146442;8,743988086
26,6914671;20,34;30,39;25;121;206,22;5,359146442;8,743988086
24,5869641;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
0;20,34;30,39;25;121;206,22;5,359146442;8,743988086
24,86837606;20,34;30,39;25;121;206,22;5,359146442;8,743988086
36,26926298;20,34;30,39;25;121;206,22;5,359146442;8,743988086
40,12461093;20,34;30,39;25;121;206,22;5,359146442;8,743988086
46,03110856;20,34;30,39;25;121;206,22;5,359146442;8,743988086
46,4158927;20,34;30,39;25;121;206,22;5,359146442;8,743988086
49,48835587;20,34;30,39;25;121;206,22;5,359146442;8,743988086
49,85007308;20,34;30,39;25;121;206,22;5,359146442;8,743988086
56,59682315;20,34;30,39;25;121;206,22;5,359146442;8,743988086
55,75543311;20,34;30,39;25;121;206,22;5,359146442;8,743988086
58,6584932;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,44630676;20,34;30,39;25;121;206,22;5,359146442;8,743988086
57,70212972;20,34;30,39;25;121;206,22;5,359146442;8,743988086
54,20131805;20,34;30,39;25;121;206,22;5,359146442;8,743988086
60,29865483;20,34;30,39;25;121;206,22;5,359146442;8,743988086
63,20336598;20,34;30,39;25;121;206,22;5,359146442;8,743988086
69,89376482;20,34;30,39;25;121;206,22;5,359146442;8,743988086
78,96421357;20,34;30,39;25;121;206,22;5,359146442;8,743988086
85,24459836;20,34;30,39;25;121;206,22;5,359146442;8,743988086
81,07863083;20,34;30,39;25;121;206,22;5,359146442;8,743988086
74,10564611;20,34;30,39;25;121;206,22;5,359146442;8,743988086
69,14678264;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,11658813;20,34;30,39;25;121;206,22;5,359146442;8,743988086
62,04625298;20,34;30,38;25;121;206,22;5,360687666;8,746502749
60,00987473;20,34;30,38;25;121;206,22;5,360687666;8,746502749
58,01436856;20,34;30,38;25;121;206,22;5,360687666;8,746502749
56,10977883;20,34;30,38;25;121;206,22;5,360687666;8,746502749
58,00903177;20,34;30,38;25;121;206,22;5,360687666;8,746502749
61,60066816;20,34;30,38;25;121;206,22;5,360687666;8,746502749
55,94162125;20,34;30,38;25;121;206,22;5,360687666;8,746502749
67,01443919;20,34;30,38;25;121;206,22;5,360687666;8,746502749
84,19655926;20,34;30,38;25;121;206,22;5,360687666;8,746502749
85,1251172;20,34;30,38;25;121;206,22;5,360687666;8,746502749
84,97153005;20,34;30,38;25;121;206,22;5,360687666;8,746502749
75,6270888;20,34;30,38;25;121;206,22;5,360687666;8,746502749
68,23418407;20,34;30,38;25;121;206,22;5,360687666;8,746502749
84,59447862;20,34;30,38;25;121;206,22;5,360687666;8,746502749
90,3721445;20,34;30,38;25;121;206,22;5,360687666;8,746502749
89,82719676;20,34;30,38;25;121;206,22;5,360687666;8,746502749
72,62390151;20,34;30,38;25;121;206,22;5,360687666;8,746502749
85,95755289;20,34;30,38;25;121;206,22;5,360687666;8,746502749
94,50428456;20,34;30,38;25;121;206,22;5,360687666;8,746502749
87,32894732;20,34;30,38;25;121;206,22;5,360687666;8,746502749
59,33418727;20,34;30,38;25;121;206,22;5,360687666;8,746502749
51,26314605;20,34;30,38;25;121;206,22;5,360687666;8,746502749
60,48095064;20,34;30,38;25;121;206,22;5,360687666;8,746502749
55,74573955;20,34;30,38;25;121;206,22;5,360687666;8,746502749
45,74233712;20,34;30,38;25;121;206,22;5,360687666;8,746502749
49,83609896;20,34;30,38;25;121;206,22;5,360687666;8,746502749
51,8780441;20,34;30,38;25;121;206,22;5,360687666;8,746502749
49,06457128;20,34;30,38;25;121;206,22;5,360687666;8,746502749
47,45885948;20,34;30,38;25;121;206,22;5,360687666;8,746502749
29,20744796;20,34;30,38;25;121;206,22;5,360687666;8,746502749
0;20,34;30,38;25;121;206,22;5,360687666;8,746502749
40,24385963;20,34;30,38;25;121;206,22;5,360687666;8,746502749
52,07747239;20,34;30,38;25;121;206,22;5,360687666;8,746502749
65,09729797;20,34;30,38;25;121;206,22;5,360687666;8,746502749
75,37578724;20,34;30,38;25;121;206,22;5,360687666;8,746502749
81,24747989;20,34;30,38;25;121;206,22;5,360687666;8,746502749
92,32316983;20,34;30,38;25;121;206,22;5,360687666;8,746502749
89,74769529;20,34;30,38;25;121;206,22;5,360687666;8,746502749
88,59900249;20,34;30,38;25;121;206,22;5,360687666;8,746502749
95,04349545;20,34;30,38;25;121;206,22;5,360687666;8,746502749
101,5981083;20,34;30,38;25;121;206,22;5,360687666;8,746502749
106,470705;20,34;30,38;25;121;206,22;5,360687666;8,746502749
107,9426444;20,34;30,38;25;121;206,22;5,360687666;8,746502749
101,0679938;20,34;30,38;25;121;206,22;5,360687666;8,746502749
90,04315833;20,34;30,38;25;121;206,22;5,360687666;8,746502749
82,60183445;20,34;30,38;25;121;206,22;5,360687666;8,746502749
76,0485391;20,34;30,38;25;121;206,22;5,360687666;8,746502749
67,58430402;20,34;30,38;25;121;206,22;5,360687666;8,746502749
59,66209735;20,34;30,38;25;121;206,22;5,360687666;8,746502749
55,26342788;20,34;30,38;25;121;206,22;5,360687666;8,746502749
45,22950328;20,34;30,38;25;121;206,22;5,360687666;8,746502749
52,15566836;20,34;30,38;25;121;206,22;5,360687666;8,746502749
56,54073765;20,34;30,38;25;121;206,22;5,360687666;8,746502749
65,13288137;20,34;30,38;25;121;206,22;5,360687666;8,746502749
76,2505802;20,34;30,38;25;121;206,22;5,360687666;8,746502749
86,68742758;20,34;30,38;25;121;206,22;5,360687666;8,746502749
95,84466537;20,34;30,38;25;121;206,22;5,360687666;8,746502749
92,4679644;20,34;30,38;25;121;206,22;5,360687666;8,746502749
