;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Biomass_2045;Hydrogen_2045;Synthetic_fuel_2045;Hard_coal_2045;Brown_coal_2045
6248;87,4589;0,1533;26,1533;12,4661;35,6;100;190;10000000;10000000
6249;86,1888;0,1533;26,1533;12,4661;35,6;100;190;10000000;10000000
6250;86,1888;0,1533;26,1533;12,4661;35,6;100;190;10000000;10000000
6251;86,1888;0,1533;26,1532;12,4661;35,6;100;190;10000000;10000000
6252;86,1888;0,1533;26,1532;12,4661;35,6;100;190;10000000;10000000
6253;86,1888;0,1533;26,1532;12,4661;35,6;100;190;10000000;10000000
6254;86,1888;0,1533;26,1532;12,4661;35,6;100;190;10000000;10000000
6255;90,9416;0,1533;26,1532;12,4661;35,6;100;190;10000000;10000000
6256;119,4257;0,1533;26,1532;12,4661;35,6;100;190;10000000;10000000
6257;133,9079;0,1533;26,1531;12,4661;35,6;100;190;10000000;10000000
6258;131,6773;0,1533;26,1531;12,4661;35,6;100;190;10000000;10000000
6259;119,0094;0,1533;26,1531;12,4661;35,6;100;190;10000000;10000000
6260;104,4436;0,1533;26,1531;12,4661;35,6;100;190;10000000;10000000
6261;97,045;0,1533;26,1531;12,4661;35,6;100;190;10000000;10000000
6262;96,9269;0,1533;26,1531;12,4662;35,6;100;190;10000000;10000000
6263;96,9269;0,1533;26,153;12,4662;35,6;100;190;10000000;10000000
6264;90,9807;0,1533;26,153;12,4662;35,6;100;190;10000000;10000000
6265;90,9807;0,1533;26,153;12,4662;35,6;100;190;10000000;10000000
6266;90,9807;0,1533;26,153;12,4662;35,6;100;190;10000000;10000000
6267;94,7716;0,1533;26,153;12,4662;35,6;100;190;10000000;10000000
6268;112,3431;0,1533;26,1529;12,4662;35,6;100;190;10000000;10000000
6269;131,8006;0,1533;26,1529;12,4662;35,6;100;190;10000000;10000000
6270;131,6818;0,1533;26,1529;12,4662;35,6;100;190;10000000;10000000
6271;113,3755;0,1533;26,1529;12,4662;35,6;100;190;10000000;10000000
6272;101,7982;0,1533;26,1529;12,4662;35,6;100;190;10000000;10000000
6273;90,6929;0,1533;26,1529;12,4662;35,6;100;190;10000000;10000000
6274;87,9166;0,1533;26,1528;12,4662;35,6;100;190;10000000;10000000
6275;87,4592;0,1533;26,1528;12,4662;35,6;100;190;10000000;10000000
6276;87,1768;0,1533;26,1528;12,4662;35,6;100;190;10000000;10000000
6277;87,4592;0,1533;26,1528;12,4662;35,6;100;190;10000000;10000000
6278;87,7305;0,1533;26,1528;12,4662;35,6;100;190;10000000;10000000
6279;107,039;0,1533;26,1528;12,4662;35,6;100;190;10000000;10000000
6280;135,7376;0,1533;26,1527;12,4662;35,6;100;190;10000000;10000000
6281;143,6528;0,1533;26,1527;12,4662;35,6;100;190;10000000;10000000
6282;140,2535;0,1533;26,1527;12,4663;35,6;100;190;10000000;10000000
6283;132,4479;0,1533;26,1527;12,4663;35,6;100;190;10000000;10000000
6284;118,83;0,1533;26,1527;12,4663;35,6;100;190;10000000;10000000
6285;100,967;0,1533;26,1526;12,4663;35,6;100;190;10000000;10000000
6286;98,7354;0,1533;26,1526;12,4663;35,6;100;190;10000000;10000000
6287;97,0483;0,1533;26,1526;12,4663;35,6;100;190;10000000;10000000
6288;96,9335;0,1533;26,1526;12,4663;35,6;100;190;10000000;10000000
6289;97,4813;0,1533;26,1526;12,4663;35,6;100;190;10000000;10000000
6290;98,3221;0,1533;26,1526;12,4663;35,6;100;190;10000000;10000000
6291;112,347;0,1533;26,1525;12,4663;35,6;100;190;10000000;10000000
6292;143,6578;0,1533;26,1525;12,4663;35,6;100;190;10000000;10000000
6293;143,6578;0,1533;26,1525;12,4663;35,6;100;190;10000000;10000000
6294;136,2795;0,1533;26,1525;12,4663;35,6;100;190;10000000;10000000
6295;114,6742;0,1533;26,1525;12,4663;35,6;100;190;10000000;10000000
6296;100,2503;0,1533;26,1525;12,4663;35,6;100;190;10000000;10000000
6297;89,8758;0,1533;26,1524;12,4663;35,6;100;190;10000000;10000000
6298;87,4411;0,1533;26,1524;12,4663;35,6;100;190;10000000;10000000
6299;87,4594;0,1533;26,1524;12,4663;35,6;100;190;10000000;10000000
6300;87,2176;0,1533;26,1524;12,4663;35,6;100;190;10000000;10000000
6301;87,2176;0,1533;26,1524;12,4663;35,6;100;190;10000000;10000000
6302;87,2176;0,1533;26,1523;12,4664;35,6;100;190;10000000;10000000
6303;88,6875;0,1533;26,1523;12,4664;35,6;100;190;10000000;10000000
6304;130,2899;0,1533;26,1523;12,4664;35,6;100;190;10000000;10000000
6305;143,6578;0,1533;26,1523;12,4664;35,6;100;190;10000000;10000000
6306;140,2708;0,1533;26,1523;12,4664;35,6;100;190;10000000;10000000
6307;131,6863;0,1533;26,1523;12,4664;35,6;100;190;10000000;10000000
6308;109,4028;0,1533;26,1522;12,4664;35,6;100;190;10000000;10000000
6309;97,0516;0,1533;26,1522;12,4664;35,6;100;190;10000000;10000000
6310;90,9478;0,1533;26,1522;12,4664;35,6;100;190;10000000;10000000
6311;87,7335;0,1533;26,1522;12,4664;35,6;100;190;10000000;10000000
6312;90,9869;0,1533;26,1522;12,4664;35,6;100;190;10000000;10000000
6313;89,7084;0,1533;26,1522;12,4664;35,6;100;190;10000000;10000000
6314;89,6856;0,1533;26,1521;12,4664;35,6;100;190;10000000;10000000
6315;92,5302;0,1533;26,1521;12,4664;35,6;100;190;10000000;10000000
6316;108,3824;0,1533;26,1521;12,4664;35,6;100;190;10000000;10000000
6317;137,4165;0,1533;26,1521;12,4664;35,6;100;190;10000000;10000000
6318;131,6908;0,1533;26,1521;12,4664;35,6;100;190;10000000;10000000
6319;96,9369;0,1533;26,152;12,4664;35,6;100;190;10000000;10000000
6320;84,7732;0,1533;26,152;12,4664;35,6;100;190;10000000;10000000
6321;81,8336;0,1533;26,152;12,4664;35,6;100;190;10000000;10000000
6322;81,1724;0,1533;26,152;12,4665;35,6;100;190;10000000;10000000
6323;80,0525;0,1533;26,152;12,4665;35,6;100;190;10000000;10000000
6324;79,9498;0,1533;26,152;12,4665;35,6;100;190;10000000;10000000
6325;79,9498;0,1533;26,1519;12,4665;35,6;100;190;10000000;10000000
6326;79,8121;0,1533;26,1519;12,4665;35,6;100;190;10000000;10000000
6327;81,6659;0,1533;26,1519;12,4665;35,6;100;190;10000000;10000000
6328;87,9259;0,1533;26,1519;12,4665;35,6;100;190;10000000;10000000
6329;131,6908;0,1533;26,1519;12,4665;35,6;100;190;10000000;10000000
6330;131,6908;0,1533;26,1519;12,4665;35,6;100;190;10000000;10000000
6331;104,4543;0,1533;26,1518;12,4665;35,6;100;190;10000000;10000000
6332;87,9259;0,1533;26,1518;12,4665;35,6;100;190;10000000;10000000
6333;86,1976;0,1533;26,1518;12,4665;35,6;100;190;10000000;10000000
6334;83,6444;0,1533;26,1518;12,4665;35,6;100;190;10000000;10000000
6335;83,0675;0,1533;26,1518;12,4665;35,6;100;190;10000000;10000000
6336;83,1816;0,1533;26,1517;12,4665;35,6;100;190;10000000;10000000
6337;82,549;0,1533;26,1517;12,4665;35,6;100;190;10000000;10000000
6338;83,0114;0,1533;26,1517;12,4665;35,6;100;190;10000000;10000000
6339;83,1816;0,1533;26,1517;12,4665;35,6;100;190;10000000;10000000
6340;84,8759;0,1533;26,1517;12,4665;35,6;100;190;10000000;10000000
6341;84,6445;0,1533;26,1517;12,4665;35,6;100;190;10000000;10000000
6342;81,9701;0,1533;26,1516;12,4666;35,6;100;190;10000000;10000000
6343;78,3611;0,1533;26,1516;12,4666;35,6;100;190;10000000;10000000
6344;61,5718;0,1533;26,1516;12,4666;35,6;100;190;10000000;10000000
6345;41,7869;0,1533;26,1516;12,4666;35,6;100;190;10000000;10000000
6346;61,5718;0,1533;26,1516;12,4666;35,6;100;190;10000000;10000000
6347;61,5718;0,1533;26,1516;12,4666;35,6;100;190;10000000;10000000
6348;60,3006;0,1533;26,1515;12,4666;35,6;100;190;10000000;10000000
6349;60,3006;0,1533;26,1515;12,4666;35,6;100;190;10000000;10000000
6350;48,036;0,1533;26,1515;12,4666;35,6;100;190;10000000;10000000
6351;61,5718;0,1533;26,1515;12,4666;35,6;100;190;10000000;10000000
6352;61,5718;0,1533;26,1515;12,4666;35,6;100;190;10000000;10000000
6353;80,0552;0,1533;26,1514;12,4666;35,6;100;190;10000000;10000000
6354;80,0552;0,1533;26,1514;12,4666;35,6;100;190;10000000;10000000
6355;79,0172;0,1533;26,1514;12,4666;35,6;100;190;10000000;10000000
6356;61,5718;0,1533;26,1514;12,4666;35,6;100;190;10000000;10000000
6357;61,5718;0,1533;26,1514;12,4666;35,6;100;190;10000000;10000000
6358;61,5718;0,1533;26,1514;12,4666;35,6;100;190;10000000;10000000
6359;61,5718;0,1533;26,1513;12,4666;35,6;100;190;10000000;10000000
6360;61,5739;0,1533;26,1513;12,4666;35,6;100;190;10000000;10000000
6361;61,5739;0,1533;26,1513;12,4666;35,6;100;190;10000000;10000000
6362;61,5739;0,1533;26,1513;12,4667;35,6;100;190;10000000;10000000
6363;61,5739;0,1533;26,1513;12,4667;35,6;100;190;10000000;10000000
6364;61,5739;0,1533;26,1512;12,4667;35,6;100;190;10000000;10000000
6365;61,5739;0,1533;26,1512;12,4667;35,6;100;190;10000000;10000000
6366;61,5739;0,1533;26,1512;12,4667;35,6;100;190;10000000;10000000
6367;61,5739;0,1533;26,1512;12,4667;35,6;100;190;10000000;10000000
6368;61,5739;0,1533;26,1512;12,4667;35,6;100;190;10000000;10000000
6369;61,5739;0,1533;26,1512;12,4667;35,6;100;190;10000000;10000000
6370;61,5739;0,1533;26,1511;12,4667;35,6;100;190;10000000;10000000
6371;61,5739;0,1533;26,1511;12,4667;35,6;100;190;10000000;10000000
6372;61,5739;0,1533;26,1511;12,4667;35,6;100;190;10000000;10000000
6373;61,5739;0,1533;26,1511;12,4667;35,6;100;190;10000000;10000000
6374;42,2767;0,1533;26,1511;12,4667;35,6;100;190;10000000;10000000
6375;61,5739;0,1533;26,1511;12,4667;35,6;100;190;10000000;10000000
6376;77,7245;0,1533;26,151;12,4667;35,6;100;190;10000000;10000000
6377;79,0199;0,1533;26,151;12,4667;35,6;100;190;10000000;10000000
6378;79,0199;0,1533;26,151;12,4667;35,6;100;190;10000000;10000000
6379;79,0199;0,1533;26,151;12,4667;35,6;100;190;10000000;10000000
6380;79,0199;0,1533;26,151;12,4667;35,6;100;190;10000000;10000000
6381;79,0199;0,1533;26,1509;12,4667;35,6;100;190;10000000;10000000
6382;79,0199;0,1533;26,1509;12,4668;35,6;100;190;10000000;10000000
6383;79,0199;0,1533;26,1509;12,4668;35,6;100;190;10000000;10000000
6384;79,0226;0,1533;26,1509;12,4668;35,6;100;190;10000000;10000000
6385;79,0226;0,1533;26,1509;12,4668;35,6;100;190;10000000;10000000
6386;79,0226;0,1533;26,1509;12,4668;35,6;100;190;10000000;10000000
6387;79,0226;0,1533;26,1508;12,4668;35,6;100;190;10000000;10000000
6388;79,0226;0,1533;26,1508;12,4668;35,6;100;190;10000000;10000000
6389;79,0226;0,1533;26,1508;12,4668;35,6;100;190;10000000;10000000
6390;79,0226;0,1533;26,1508;12,4668;35,6;100;190;10000000;10000000
6391;78,7344;0,1533;26,1508;12,4668;35,6;100;190;10000000;10000000
6392;78,3616;0,1533;26,1508;12,4668;35,6;100;190;10000000;10000000
6393;73,5359;0,1533;26,1507;12,4668;35,6;100;190;10000000;10000000
6394;78,3616;0,1533;26,1507;12,4668;35,6;100;190;10000000;10000000
6395;77,7271;0,1533;26,1507;12,4668;35,6;100;190;10000000;10000000
6396;78,3616;0,1533;26,1507;12,4668;35,6;100;190;10000000;10000000
6397;78,3616;0,1533;26,1507;12,4668;35,6;100;190;10000000;10000000
6398;78,3616;0,1533;26,1506;12,4668;35,6;100;190;10000000;10000000
6399;79,0226;0,1533;26,1506;12,4668;35,6;100;190;10000000;10000000
6400;81,9064;0,1533;26,1506;12,4668;35,6;100;190;10000000;10000000
6401;85,8267;0,1533;26,1506;12,4668;35,6;100;190;10000000;10000000
6402;86,2064;0,1533;26,1506;12,4669;35,6;100;190;10000000;10000000
6403;85,7651;0,1533;26,1506;12,4669;35,6;100;190;10000000;10000000
6404;84,4574;0,1533;26,1505;12,4669;35,6;100;190;10000000;10000000
6405;83,4958;0,1533;26,1505;12,4669;35,6;100;190;10000000;10000000
6406;83,6529;0,1533;26,1505;12,4669;35,6;100;190;10000000;10000000
6407;83,731;0,1533;26,1505;12,4669;35,6;100;190;10000000;10000000
6408;83,7369;0,1533;26,1505;12,4669;35,6;100;190;10000000;10000000
6409;83,6558;0,1533;26,1505;12,4669;35,6;100;190;10000000;10000000
6410;83,9251;0,1533;26,1504;12,4669;35,6;100;190;10000000;10000000
6411;84,8846;0,1533;26,1504;12,4669;35,6;100;190;10000000;10000000
6412;91,5772;0,1533;26,1504;12,4669;35,6;100;190;10000000;10000000
6413;110,3551;0,1533;26,1504;12,4669;35,6;100;190;10000000;10000000
6414;104,4686;0,1533;26,1504;12,4669;35,6;100;190;10000000;10000000
6415;92,527;0,1533;26,1503;12,4669;35,6;100;190;10000000;10000000
6416;86,2094;0,1533;26,1503;12,4669;35,6;100;190;10000000;10000000
6417;85,3554;0,1533;26,1503;12,4669;35,6;100;190;10000000;10000000
6418;85,3554;0,1533;26,1503;12,4669;35,6;100;190;10000000;10000000
6419;86,2094;0,1533;26,1503;12,4669;35,6;100;190;10000000;10000000
6420;84,7889;0,1533;26,1503;12,4669;35,6;100;190;10000000;10000000
6421;84,7889;0,1533;26,1502;12,4669;35,6;100;190;10000000;10000000
6422;84,7889;0,1533;26,1502;12,467;35,6;100;190;10000000;10000000
6423;85,854;0,1533;26,1502;12,467;35,6;100;190;10000000;10000000
6424;114,1231;0,1533;26,1502;12,467;35,6;100;190;10000000;10000000
6425;143,6823;0,1533;26,1502;12,467;35,6;100;190;10000000;10000000
6426;137,4353;0,1533;26,1502;12,467;35,6;100;190;10000000;10000000
6427;131,7088;0,1533;26,1501;12,467;35,6;100;190;10000000;10000000
6428;108,2842;0,1533;26,1501;12,467;35,6;100;190;10000000;10000000
6429;95,7889;0,1533;26,1501;12,467;35,6;100;190;10000000;10000000
6430;87,9379;0,1533;26,1501;12,467;35,6;100;190;10000000;10000000
6431;87,7485;0,1533;26,1501;12,467;35,6;100;190;10000000;10000000
6432;87,459;0,1533;26,15;12,467;35,6;100;190;10000000;10000000
6433;87,459;0,1533;26,15;12,467;35,6;100;190;10000000;10000000
6434;87,7515;0,1533;26,15;12,467;35,6;100;190;10000000;10000000
6435;90,1868;0,1533;26,15;12,467;35,6;100;190;10000000;10000000
6436;128,9586;0,1533;26,15;12,467;35,6;100;190;10000000;10000000
6437;140,0442;0,1533;26,15;12,467;35,6;100;190;10000000;10000000
6438;130,6033;0,1533;26,1499;12,467;35,6;100;190;10000000;10000000
6439;104,4722;0,1533;26,1499;12,467;35,6;100;190;10000000;10000000
6440;98,2632;0,1533;26,1499;12,467;35,6;100;190;10000000;10000000
6441;86,6541;0,1533;26,1499;12,467;35,6;100;190;10000000;10000000
6442;86,6541;0,1533;26,1499;12,4671;35,6;100;190;10000000;10000000
6443;86,6541;0,1533;26,1499;12,4671;35,6;100;190;10000000;10000000
6444;87,8458;0,1533;26,1498;12,4671;35,6;100;190;10000000;10000000
6445;86,6541;0,1533;26,1498;12,4671;35,6;100;190;10000000;10000000
6446;86,6541;0,1533;26,1498;12,4671;35,6;100;190;10000000;10000000
6447;100,6406;0,1533;26,1498;12,4671;35,6;100;190;10000000;10000000
6448;143,6872;0,1533;26,1498;12,4671;35,6;100;190;10000000;10000000
6449;152,0315;0,1533;26,1497;12,4671;35,6;100;190;10000000;10000000
6450;148,1721;0,1533;26,1497;12,4671;35,6;100;190;10000000;10000000
6451;143,6872;0,1533;26,1497;12,4671;35,6;100;190;10000000;10000000
6452;133,9445;0,1533;26,1497;12,4671;35,6;100;190;10000000;10000000
6453;112,37;0,1533;26,1497;12,4671;35,6;100;190;10000000;10000000
6454;100,0919;0,1533;26,1497;12,4671;35,6;100;190;10000000;10000000
6455;96,9534;0,1533;26,1496;12,4671;35,6;100;190;10000000;10000000
6456;96,9567;0,1533;26,1496;12,4671;35,6;100;190;10000000;10000000
6457;92,5492;0,1533;26,1496;12,4671;35,6;100;190;10000000;10000000
6458;92,3481;0,1533;26,1496;12,4671;35,6;100;190;10000000;10000000
6459;107,0683;0,1533;26,1496;12,4671;35,6;100;190;10000000;10000000
6460;131,7178;0,1533;26,1496;12,4671;35,6;100;190;10000000;10000000
6461;140,3819;0,1533;26,1495;12,4671;35,6;100;190;10000000;10000000
6462;132,4841;0,1533;26,1495;12,4671;35,6;100;190;10000000;10000000
6463;104,4757;0,1533;26,1495;12,4672;35,6;100;190;10000000;10000000
6464;84,8904;0,1533;26,1495;12,4672;35,6;100;190;10000000;10000000
6465;83,5044;0,1533;26,1495;12,4672;35,6;100;190;10000000;10000000
6466;83,215;0,1533;26,1494;12,4672;35,6;100;190;10000000;10000000
6467;83,4866;0,1533;26,1494;12,4672;35,6;100;190;10000000;10000000
6468;83,215;0,1533;26,1494;12,4672;35,6;100;190;10000000;10000000
6469;81,9841;0,1533;26,1494;12,4672;35,6;100;190;10000000;10000000
6470;81,9841;0,1533;26,1494;12,4672;35,6;100;190;10000000;10000000
6471;84,4105;0,1533;26,1494;12,4672;35,6;100;190;10000000;10000000
6472;131,4952;0,1533;26,1493;12,4672;35,6;100;190;10000000;10000000
6473;143,6921;0,1533;26,1493;12,4672;35,6;100;190;10000000;10000000
6474;138,5938;0,1533;26,1493;12,4672;35,6;100;190;10000000;10000000
6475;130,3211;0,1533;26,1493;12,4672;35,6;100;190;10000000;10000000
6476;100,9947;0,1533;26,1493;12,4672;35,6;100;190;10000000;10000000
6477;90,9696;0,1533;26,1492;12,4672;35,6;100;190;10000000;10000000
6478;85,1792;0,1533;26,1492;12,4672;35,6;100;190;10000000;10000000
6479;84,7906;0,1533;26,1492;12,4672;35,6;100;190;10000000;10000000
6480;84,138;0,1533;26,1492;12,4672;35,6;100;190;10000000;10000000
6481;83,6644;0,1533;26,1492;12,4672;35,6;100;190;10000000;10000000
6482;83,6644;0,1533;26,1492;12,4672;35,6;100;190;10000000;10000000
6483;84,138;0,1533;26,1491;12,4673;35,6;100;190;10000000;10000000
6484;86,2182;0,1533;26,1491;12,4673;35,6;100;190;10000000;10000000
6485;86,2182;0,1533;26,1491;12,4673;35,6;100;190;10000000;10000000
6486;86,2182;0,1533;26,1491;12,4673;35,6;100;190;10000000;10000000
6487;83,2179;0,1533;26,1491;12,4673;35,6;100;190;10000000;10000000
6488;77,7377;0,1533;26,1491;12,4673;35,6;100;190;10000000;10000000
6489;61,5844;0,1533;26,149;12,4673;35,6;100;190;10000000;10000000
6490;61,5844;0,1533;26,149;12,4673;35,6;100;190;10000000;10000000
6491;61,5844;0,1533;26,149;12,4673;35,6;100;190;10000000;10000000
6492;61,5844;0,1533;26,149;12,4673;35,6;100;190;10000000;10000000
6493;61,5844;0,1533;26,149;12,4673;35,6;100;190;10000000;10000000
6494;61,5844;0,1533;26,1489;12,4673;35,6;100;190;10000000;10000000
6495;77,7377;0,1533;26,1489;12,4673;35,6;100;190;10000000;10000000
6496;79,0334;0,1533;26,1489;12,4673;35,6;100;190;10000000;10000000
6497;79,0334;0,1533;26,1489;12,4673;35,6;100;190;10000000;10000000
6498;79,0334;0,1533;26,1489;12,4673;35,6;100;190;10000000;10000000
6499;79,0334;0,1533;26,1489;12,4673;35,6;100;190;10000000;10000000
6500;79,0334;0,1533;26,1488;12,4673;35,6;100;190;10000000;10000000
6501;79,0334;0,1533;26,1488;12,4673;35,6;100;190;10000000;10000000
6502;79,0334;0,1533;26,1488;12,4673;35,6;100;190;10000000;10000000
6503;79,0334;0,1533;26,1488;12,4674;35,6;100;190;10000000;10000000
6504;79,0361;0,1533;26,1488;12,4674;35,6;100;190;10000000;10000000
6505;79,0361;0,1533;26,1488;12,4674;35,6;100;190;10000000;10000000
6506;79,2848;0,1533;26,1487;12,4674;35,6;100;190;10000000;10000000
6507;80,4851;0,1533;26,1487;12,4674;35,6;100;190;10000000;10000000
6508;83,0502;0,1533;26,1487;12,4674;35,6;100;190;10000000;10000000
6509;84,3182;0,1533;26,1487;12,4674;35,6;100;190;10000000;10000000
6510;86,2212;0,1533;26,1487;12,4674;35,6;100;190;10000000;10000000
6511;82,5688;0,1533;26,1486;12,4674;35,6;100;190;10000000;10000000
6512;81,856;0,1533;26,1486;12,4674;35,6;100;190;10000000;10000000
6513;80,0744;0,1533;26,1486;12,4674;35,6;100;190;10000000;10000000
6514;80,4851;0,1533;26,1486;12,4674;35,6;100;190;10000000;10000000
6515;80,3165;0,1533;26,1486;12,4674;35,6;100;190;10000000;10000000
6516;80,3165;0,1533;26,1486;12,4674;35,6;100;190;10000000;10000000
6517;80,4851;0,1533;26,1485;12,4674;35,6;100;190;10000000;10000000
6518;81,746;0,1533;26,1485;12,4674;35,6;100;190;10000000;10000000
6519;83,6672;0,1533;26,1485;12,4674;35,6;100;190;10000000;10000000
6520;96,9634;0,1533;26,1485;12,4674;35,6;100;190;10000000;10000000
6521;131,7268;0,1533;26,1485;12,4674;35,6;100;190;10000000;10000000
6522;130,33;0,1533;26,1485;12,4674;35,6;100;190;10000000;10000000
6523;115,5358;0,1533;26,1484;12,4675;35,6;100;190;10000000;10000000
6524;104,4829;0,1533;26,1484;12,4675;35,6;100;190;10000000;10000000
6525;89,7329;0,1533;26,1484;12,4675;35,6;100;190;10000000;10000000
6526;87,468;0,1533;26,1484;12,4675;35,6;100;190;10000000;10000000
6527;86,2212;0,1533;26,1484;12,4675;35,6;100;190;10000000;10000000
6528;86,2241;0,1533;26,1483;12,4675;35,6;100;190;10000000;10000000
6529;86,2241;0,1533;26,1483;12,4675;35,6;100;190;10000000;10000000
6530;86,2272;0,1533;26,1483;12,4675;35,6;100;190;10000000;10000000
6531;87,2096;0,1533;26,1483;12,4675;35,6;100;190;10000000;10000000
6532;89,0207;0,1533;26,1483;12,4675;35,6;100;190;10000000;10000000
6533;107,0793;0,1533;26,1483;12,4675;35,6;100;190;10000000;10000000
6534;91,1798;0,1533;26,1482;12,4675;35,6;100;190;10000000;10000000
6535;85,8443;0,1533;26,1482;12,4675;35,6;100;190;10000000;10000000
6536;84,3211;0,1533;26,1482;12,4675;35,6;100;190;10000000;10000000
6537;82,5417;0,1533;26,1482;12,4675;35,6;100;190;10000000;10000000
6538;81,7487;0,1533;26,1482;12,4675;35,6;100;190;10000000;10000000
6539;81,2316;0,1533;26,1482;12,4675;35,6;100;190;10000000;10000000
6540;81,2316;0,1533;26,1481;12,4675;35,6;100;190;10000000;10000000
6541;81,4968;0,1533;26,1481;12,4675;35,6;100;190;10000000;10000000
6542;80,4879;0,1533;26,1481;12,4675;35,6;100;190;10000000;10000000
6543;83,2903;0,1533;26,1481;12,4676;35,6;100;190;10000000;10000000
6544;95,794;0,1533;26,1481;12,4676;35,6;100;190;10000000;10000000
6545;110,2702;0,1533;26,148;12,4676;35,6;100;190;10000000;10000000
6546;87,4955;0,1533;26,148;12,4676;35,6;100;190;10000000;10000000
6547;86,4398;0,1533;26,148;12,4676;35,6;100;190;10000000;10000000
6548;83,9394;0,1533;26,148;12,4676;35,6;100;190;10000000;10000000
6549;81,77;0,1533;26,148;12,4676;35,6;100;190;10000000;10000000
6550;79,0388;0,1533;26,148;12,4676;35,6;100;190;10000000;10000000
6551;73,9036;0,1533;26,1479;12,4676;35,6;100;190;10000000;10000000
6552;61,5908;0,1533;26,1479;12,4676;35,6;100;190;10000000;10000000
6553;61,5908;0,1533;26,1479;12,4676;35,6;100;190;10000000;10000000
6554;59,8713;0,1533;26,1479;12,4676;35,6;100;190;10000000;10000000
6555;0;0,1533;26,1479;12,4676;35,6;100;190;10000000;10000000
6556;0;0,1533;26,1479;12,4676;35,6;100;190;10000000;10000000
6557;0;0,1533;26,1478;12,4676;35,6;100;190;10000000;10000000
6558;0;0,1533;26,1478;12,4676;35,6;100;190;10000000;10000000
6559;0;0,1533;26,1478;12,4676;35,6;100;190;10000000;10000000
6560;0;0,1533;26,1478;12,4676;35,6;100;190;10000000;10000000
6561;0;0,1533;26,1478;12,4676;35,6;100;190;10000000;10000000
6562;0;0,1533;26,1478;12,4676;35,6;100;190;10000000;10000000
6563;0;0,1533;26,1477;12,4677;35,6;100;190;10000000;10000000
6564;0;0,1533;26,1477;12,4677;35,6;100;190;10000000;10000000
6565;0;0,1533;26,1477;12,4677;35,6;100;190;10000000;10000000
6566;0;0,1533;26,1477;12,4677;35,6;100;190;10000000;10000000
6567;61,5908;0,1533;26,1477;12,4677;35,6;100;190;10000000;10000000
6568;61,5908;0,1533;26,1476;12,4677;35,6;100;190;10000000;10000000
6569;78,518;0,1533;26,1476;12,4677;35,6;100;190;10000000;10000000
6570;79,0415;0,1533;26,1476;12,4677;35,6;100;190;10000000;10000000
6571;79,0415;0,1533;26,1476;12,4677;35,6;100;190;10000000;10000000
6572;79,0415;0,1533;26,1476;12,4677;35,6;100;190;10000000;10000000
6573;79,0415;0,1533;26,1476;12,4677;35,6;100;190;10000000;10000000
6574;79,8394;0,1533;26,1475;12,4677;35,6;100;190;10000000;10000000
6575;79,0415;0,1533;26,1475;12,4677;35,6;100;190;10000000;10000000
6576;79,8422;0,1533;26,1475;12,4677;35,6;100;190;10000000;10000000
6577;79,4414;0,1533;26,1475;12,4677;35,6;100;190;10000000;10000000
6578;80,3664;0,1533;26,1475;12,4677;35,6;100;190;10000000;10000000
6579;81,5954;0,1533;26,1475;12,4677;35,6;100;190;10000000;10000000
6580;82,9813;0,1533;26,1474;12,4677;35,6;100;190;10000000;10000000
6581;84,8005;0,1533;26,1474;12,4677;35,6;100;190;10000000;10000000
6582;86,23;0,1533;26,1474;12,4677;35,6;100;190;10000000;10000000
6583;82,9813;0,1533;26,1474;12,4677;35,6;100;190;10000000;10000000
6584;79,0442;0,1533;26,1474;12,4678;35,6;100;190;10000000;10000000
6585;79,0442;0,1533;26,1474;12,4678;35,6;100;190;10000000;10000000
6586;78,9874;0,1533;26,1473;12,4678;35,6;100;190;10000000;10000000
6587;79,0442;0,1533;26,1473;12,4678;35,6;100;190;10000000;10000000
6588;79,0442;0,1534;26,1473;12,4678;35,6;100;190;10000000;10000000
6589;79,0442;0,1534;26,1473;12,4678;35,6;100;190;10000000;10000000
6590;79,0442;0,1534;26,1473;12,4678;35,6;100;190;10000000;10000000
6591;83,0987;0,1534;26,1473;12,4678;35,6;100;190;10000000;10000000
6592;108,2666;0,1534;26,1472;12,4678;35,6;100;190;10000000;10000000
6593;131,7403;0,1534;26,1472;12,4678;35,6;100;190;10000000;10000000
6594;125,3421;0,1534;26,1472;12,4678;35,6;100;190;10000000;10000000
6595;96,9733;0,1534;26,1472;12,4678;35,6;100;190;10000000;10000000
6596;87,2155;0,1534;26,1472;12,4678;35,6;100;190;10000000;10000000
6597;82,5772;0,1534;26,1472;12,4678;35,6;100;190;10000000;10000000
6598;79,0442;0,1534;26,1471;12,4678;35,6;100;190;10000000;10000000
6599;61,5929;0,1534;26,1471;12,4678;35,6;100;190;10000000;10000000
6600;61,595;0,1534;26,1471;12,4678;35,6;100;190;10000000;10000000
6601;61,595;0,1534;26,1471;12,4678;35,6;100;190;10000000;10000000
6602;61,595;0,1534;26,1471;12,4678;35,6;100;190;10000000;10000000
6603;0;0,1534;26,147;12,4678;35,6;100;190;10000000;10000000
6604;0;0,1534;26,147;12,4678;35,6;100;190;10000000;10000000
6605;0;0,1534;26,147;12,4679;35,6;100;190;10000000;10000000
6606;-1;0,1534;26,147;12,4679;35,6;100;190;10000000;10000000
6607;-1;0,1534;26,147;12,4679;35,6;100;190;10000000;10000000
