;Electricity_2020;CO2_2020;Oil_2020;Gas_2020;Electricity_2025;CO2_2025;Oil_2025;Gas_2025;Electricity_2030;CO2_2030;Oil_2030;Gas_2030;Electricity_2035;CO2_2035;Oil_2035;Gas_2035;Electricity_2040;CO2_2040;Oil_2040;Gas_2040;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Electricity_2050;CO2_2050;Oil_2050;Gas_2050;Biomass_2020;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2020;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2020;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2020;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2020;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
4701;97,562;0,057506;33,88940638;38,194;93,43;0,07591;34,41680548;34,72;83,6896;0,0903;29,1593;26,349;37,2715;0,1299;33,4494;25,5126;7,5758;0,142;31,4634;25,7463;7,5758;0,1521;30,2134;26,8828;22,9641;0,1622;28,9743;27,9836;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4702;98,26;0,057506;33,88940638;38,194;91,34;0,07591;34,41680548;34,72;81,3059;0,0903;29,1593;26,349;31,782;0,1299;33,4494;25,5126;7,6492;0,142;31,4634;25,7463;8,8275;0,1521;30,2134;26,8828;21,6347;0,1622;28,9743;27,9836;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4703;97,282;0,057506;33,88940638;38,194;89,59;0,07591;34,41680548;34,72;80,5481;0,0903;29,1594;26,349;35,7402;0,1299;33,4493;25,5126;7,5758;0,142;31,4634;25,7463;10,2439;0,1521;30,2134;26,8828;22,2335;0,1622;28,9743;27,9836;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4704;97,384;0,057506;33,88940638;38,194;89,78;0,07591;34,41680548;34,72;80,6047;0,0903;29,1595;26,3489;38,6615;0,1299;33,4493;25,5125;0;0,142;31,4633;25,7464;0;0,1521;30,2133;26,8828;0;0,1622;28,9743;27,9836;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4705;98,572;0,057506;33,88940638;38,194;90,77;0,07591;34,41680548;34,72;78,2845;0,0903;29,1595;26,3489;38,6615;0,1299;33,4493;25,5125;0;0,142;31,4633;25,7464;0;0,1521;30,2133;26,8829;0;0,1622;28,9743;27,9836;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4706;97,37;0,057506;33,88940638;38,194;89,63;0,07591;34,41680548;34,72;79,4381;0,0903;29,1596;26,3489;38,6615;0,1299;33,4492;25,5125;0;0,142;31,4633;25,7464;0;0,1521;30,2133;26,8829;0;0,1622;28,9742;27,9835;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4707;98,168;0,057506;33,88940638;38,194;90,75;0,07591;34,41680548;34,72;82,4428;0,0903;29,1597;26,3489;50,9367;0,1299;33,4492;25,5125;0;0,142;31,4633;25,7465;0;0,1521;30,2132;26,8829;0;0,1622;28,9742;27,9835;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4708;100,31;0,057506;33,88940638;38,194;95,72;0,07591;34,41680548;34,72;85,3392;0,0903;29,1597;26,3489;35,6557;0,1299;33,4491;25,5124;0;0,142;31,4632;25,7465;0;0,1521;30,2132;26,8829;0;0,1622;28,9742;27,9835;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4709;109,496;0,057506;33,88940638;38,194;99,71;0,07591;34,41680548;34,72;85,5557;0,0903;29,1598;26,3488;35,6557;0,1299;33,4491;25,5124;1,1019;0,142;31,4632;25,7465;0;0,1521;30,2132;26,883;0;0,1622;28,9742;27,9835;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4710;119,784;0,057506;33,88940638;38,194;99,82;0,07591;34,41680548;34,72;79,4381;0,0903;29,1599;26,3488;35,6557;0,1299;33,449;25,5124;0;0,142;31,4632;25,7465;0;0,1521;30,2132;26,883;0;0,1622;28,9742;27,9834;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4711;116,376;0,057506;33,88940638;38,194;96,98;0,07591;34,41680548;34,72;62,0857;0,0903;29,1599;26,3488;30,0701;0,1299;33,449;25,5123;0;0,142;31,4631;25,7466;0;0,1521;30,2131;26,883;0;0,1622;28,9742;27,9834;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4712;112,164;0,057506;33,88940638;38,194;93,47;0,07591;34,41680548;34,72;45,6561;0,0903;29,16;26,3488;25,5209;0,1299;33,4489;25,5123;0;0,142;31,4631;25,7466;0;0,1521;30,2131;26,883;0;0,1622;28,9742;27,9834;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4713;110,868;0,057506;33,88940638;38,194;92,39;0,07591;34,41680548;34,72;47,0857;0,0903;29,1601;26,3488;20,3747;0,1299;33,4489;25,5123;0;0,142;31,4631;25,7466;0;0,1521;30,2131;26,8831;0;0,1622;28,9741;27,9834;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4714;108,396;0,057506;33,88940638;38,194;90,33;0,07591;34,41680548;34,72;47,0857;0,0903;29,1601;26,3487;20,1428;0,1299;33,4488;25,5123;0;0,142;31,4631;25,7466;0;0,1521;30,213;26,8831;0;0,1622;28,9741;27,9833;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4715;107,904;0,057506;33,88940638;38,194;89,92;0,07591;34,41680548;34,72;46,4193;0,0903;29,1602;26,3487;20,3747;0,1299;33,4488;25,5122;0;0,142;31,463;25,7467;0;0,1521;30,213;26,8831;0;0,1622;28,9741;27,9833;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4716;107,904;0,057506;33,88940638;38,194;89,92;0,07591;34,41680548;34,72;47,0857;0,0903;29,1603;26,3487;20,3747;0,1299;33,4488;25,5122;0;0,142;31,463;25,7467;0;0,1521;30,213;26,8831;0;0,1622;28,9741;27,9833;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4717;108,516;0,057506;33,88940638;38,194;90,43;0,07591;34,41680548;34,72;47,0857;0,0903;29,1603;26,3487;24,8177;0,1299;33,4487;25,5122;0;0,142;31,463;25,7467;0;0,1521;30,213;26,8832;0;0,1622;28,9741;27,9833;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4718;112,056;0,057506;33,88940638;38,194;93,38;0,07591;34,41680548;34,72;50,5295;0,0903;29,1604;26,3487;25,7743;0,1299;33,4487;25,5121;2,7548;0,142;31,4629;25,7467;0;0,1521;30,2129;26,8832;0;0,1622;28,9741;27,9833;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4719;116,376;0,057506;33,88940638;38,194;96,98;0,07591;34,41680548;34,72;79,4381;0,0903;29,1605;26,3486;37,2997;0,1299;33,4486;25,5121;4,4522;0,142;31,4629;25,7468;3,8012;0,1521;30,2129;26,8832;0;0,1622;28,9741;27,9832;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4720;108,222;0,057506;33,88940638;38,194;100,99;0,07591;34,41680548;34,72;86,1552;0,0903;29,1605;26,3486;93,5586;0,1299;33,4486;25,5121;7,5758;0,142;31,4629;25,7468;6,8652;0,1522;30,2129;26,8832;10,4898;0,1622;28,974;27,9832;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4721;110,572;0,057506;33,88940638;38,194;107,42;0,07591;34,41680548;34,72;92,8012;0,0903;29,1606;26,3486;93,7558;0,1299;33,4485;25,5121;18,3263;0,142;31,4629;25,7468;6,8652;0,1522;30,2128;26,8833;13,214;0,1622;28,974;27,9832;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4722;113,54;0,057506;33,88940638;38,194;110,18;0,07591;34,41680548;34,72;93,2353;0,0903;29,1606;26,3486;94,5059;0,1299;33,4485;25,512;7,7134;0,142;31,4628;25,7468;20,0595;0,1522;30,2128;26,8833;6,6721;0,1622;28,974;27,9832;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4723;112,748;0,057506;33,88940638;38,194;109,52;0,07591;34,41680548;34,72;92,8012;0,0903;29,1607;26,3486;94,5059;0,1299;33,4484;25,512;7,7134;0,142;31,4628;25,7469;7,5758;0,1522;30,2128;26,8833;13,214;0,1622;28,974;27,9831;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4724;103,04;0,057506;33,88940638;38,194;101,43;0,07591;34,41680548;34,72;92,3077;0,0903;29,1608;26,3486;95,9118;0,1299;33,4484;25,512;18,3263;0,142;31,4628;25,7469;7,5758;0,1522;30,2128;26,8833;7,3428;0,1622;28,974;27,9831;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4725;99,508;0,057506;33,88940638;38,194;96,22;0,07591;34,41680548;34,72;90,2749;0,0903;29,1608;26,3485;94,9943;0,1299;33,4483;25,512;6,3691;0,142;31,4628;25,7469;7,417;0,1522;30,2127;26,8834;6,6721;0,1622;28,974;27,9831;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4726;94,416;0,057506;33,88940638;38,194;89,76;0,07591;34,41680548;34,72;84,7266;0,0903;29,1609;26,3485;66,6976;0,1299;33,4483;25,5119;6,8869;0,142;31,4627;25,7469;7,417;0,1522;30,2127;26,8834;7,3428;0,1622;28,974;27,9831;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4727;99,44;0,057506;33,88940638;38,194;88,12;0,07591;34,41680548;34,72;76,231;0,0903;29,161;26,3485;50,3571;0,1299;33,4483;25,5119;5,4796;0,142;31,4627;25,747;0;0,1522;30,2127;26,8834;0;0,1622;28,9739;27,9831;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4728;99,336;0,057506;33,88940638;38,194;82,78;0,07591;34,41680548;34,72;68,2671;0,0903;29,161;26,3485;20,5116;0,1299;33,4482;25,5119;1,8174;0,142;31,4627;25,747;0;0,1522;30,2126;26,8835;0;0,1622;28,9739;27,983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4729;97,224;0,057506;33,88940638;38,194;81,02;0,07591;34,41680548;34,72;51,883;0,0903;29,1611;26,3485;7,5758;0,1299;33,4482;25,5118;0;0,142;31,4626;25,747;0;0,1522;30,2126;26,8835;0;0,1622;28,9739;27,983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4730;97,224;0,057506;33,88940638;38,194;81,02;0,07591;34,41680548;34,72;61,2967;0,0903;29,1612;26,3484;7,5758;0,1299;33,4481;25,5118;0;0,142;31,4626;25,747;0;0,1522;30,2126;26,8835;0;0,1622;28,9739;27,983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4731;99,336;0,057506;33,88940638;38,194;82,78;0,07591;34,41680548;34,72;60,075;0,0903;29,1612;26,3484;7,5758;0,1299;33,4481;25,5118;0;0,142;31,4626;25,7471;0;0,1522;30,2126;26,8835;0;0,1622;28,9739;27,983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4732;105,684;0,057506;33,88940638;38,194;88,07;0,07591;34,41680548;34,72;62,0933;0,0903;29,1613;26,3484;7,5758;0,1299;33,448;25,5118;0;0,142;31,4626;25,7471;0;0,1522;30,2125;26,8836;0;0,1622;28,9739;27,9829;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4733;108,444;0,057506;33,88940638;38,194;90,37;0,07591;34,41680548;34,72;62,0933;0,0903;29,1614;26,3484;7,5758;0,1299;33,448;25,5117;0;0,142;31,4625;25,7471;0;0,1522;30,2125;26,8836;0;0,1622;28,9739;27,9829;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4734;108,036;0,057506;33,88940638;38,194;90,03;0,07591;34,41680548;34,72;61,2967;0,0903;29,1614;26,3484;0;0,1299;33,4479;25,5117;0;0,142;31,4625;25,7472;0;0,1522;30,2125;26,8836;0;0,1622;28,9738;27,9829;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4735;105,816;0,057506;33,88940638;38,194;88,18;0,07591;34,41680548;34,72;11,1439;0,0903;29,1615;26,3483;0;0,1299;33,4479;25,5117;0;0,142;31,4625;25,7472;0;0,1522;30,2124;26,8836;0;0,1622;28,9738;27,9829;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4736;102,408;0,057506;33,88940638;38,194;85,34;0,07591;34,41680548;34,72;7,5758;0,0903;29,1616;26,3483;0;0,1299;33,4478;25,5116;0;0,142;31,4624;25,7472;0;0,1522;30,2124;26,8837;0;0,1622;28,9738;27,9828;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4737;99,336;0,057506;33,88940638;38,194;82,78;0,07591;34,41680548;34,72;7,5758;0,0903;29,1616;26,3483;0;0,1299;33,4478;25,5116;0;0,142;31,4624;25,7472;0;0,1522;30,2124;26,8837;0;0,1622;28,9738;27,9828;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4738;94,884;0,057506;33,88940638;38,194;79,07;0,07591;34,41680548;34,72;19,5296;0,0903;29,1617;26,3483;0;0,1299;33,4477;25,5116;0;0,142;31,4624;25,7473;0;0,1522;30,2124;26,8837;0;0,1622;28,9738;27,9828;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4739;94,884;0,057506;33,88940638;38,194;79,07;0,07591;34,41680548;34,72;17,2186;0,0903;29,1618;26,3483;0;0,1299;33,4477;25,5116;0;0,142;31,4624;25,7473;0;0,1522;30,2123;26,8837;0;0,1622;28,9738;27,9828;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4740;94,884;0,057506;33,88940638;38,194;79,07;0,07591;34,41680548;34,72;20,3818;0,0903;29,1618;26,3482;0;0,1299;33,4477;25,5115;0;0,142;31,4623;25,7473;0;0,1522;30,2123;26,8838;0;0,1622;28,9738;27,9828;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4741;92,52;0,057506;33,88940638;38,194;77,1;0,07591;34,41680548;34,72;19,5296;0,0903;29,1619;26,3482;0;0,1299;33,4476;25,5115;0;0,142;31,4623;25,7473;0;0,1522;30,2123;26,8838;0;0,1622;28,9737;27,9827;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4742;97,224;0,057506;33,88940638;38,194;81,02;0,07591;34,41680548;34,72;19,5296;0,0903;29,1619;26,3482;25,1592;0,1299;33,4476;25,5115;2,4588;0,142;31,4623;25,7474;0;0,1522;30,2122;26,8838;0;0,1622;28,9737;27,9827;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4743;105,732;0,057506;33,88940638;38,194;88,11;0,07591;34,41680548;34,72;53,9411;0,0903;29,162;26,3482;20,4419;0,1299;33,4475;25,5115;0;0,142;31,4622;25,7474;0;0,1522;30,2122;26,8838;0;0,1622;28,9737;27,9827;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4744;107,868;0,057506;33,88940638;38,194;89,89;0,07591;34,41680548;34,72;81,3203;0,0903;29,1621;26,3482;26,7891;0,1299;33,4475;25,5114;1,405;0,142;31,4622;25,7474;0;0,1522;30,2122;26,8839;0;0,1622;28,9737;27,9827;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4745;112,212;0,057506;33,88940638;38,194;93,51;0,07591;34,41680548;34,72;84,6512;0,0904;29,1621;26,3482;34,9957;0,1299;33,4474;25,5114;2,5;0,142;31,4622;25,7474;6,2637;0,1522;30,2122;26,8839;0;0,1622;28,9737;27,9826;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4746;110,696;0,057506;33,88940638;38,194;93,51;0,07591;34,41680548;34,72;84,6512;0,0904;29,1622;26,3481;34,5939;0,1299;33,4474;25,5114;0;0,142;31,4622;25,7475;0;0,1522;30,2121;26,8839;0;0,1622;28,9737;27,9826;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4747;109,76;0,057506;33,88940638;38,194;92,73;0,07591;34,41680548;34,72;84,6512;0,0904;29,1623;26,3481;20,0895;0,1299;33,4473;25,5113;1,8174;0,142;31,4621;25,7475;0;0,1522;30,2121;26,8839;0;0,1622;28,9737;27,9826;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4748;104,192;0,057506;33,88940638;38,194;91,42;0,07591;34,41680548;34,72;84,856;0,0904;29,1623;26,3481;29,0222;0,1299;33,4473;25,5113;0;0,142;31,4621;25,7475;0;0,1522;30,2121;26,884;0;0,1622;28,9736;27,9826;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
4749;103,208;0,057506;33,88940638;38,194;87,27;0,07591;34,41680548;34,72;84,6512;0,0904;29,1624;26,3481;32,1432;0,1299;33,4472;25,5113;1,0385;0,142;31,4621;25,7475;1,993;0,1522;30,212;26,884;0;0,1622;28,9736;27,9825;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000;8,736402158;8,736402158;8,736402158;10000000;10000000;10000000;10000000
