;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east;Solarthermal;Wind_east;Wind_swest;Wind_north;Wind_middle;Hydro_power
250;0,276876592;0,200612065;0,188440157;0,274323502;0,226475;0,17606525;0,1699515;0,2315765;0,000149304;0,9609875;0,9895;0,9841225;0,954075;0,8
251;0,444523855;0,2518995;0,222304066;0,521879882;0,3855875;0,22491;0,2081975;0,4524075;0,000220735;0,8132875;0,8334475;0,8276875;0,6645225;0,8
252;0,378121342;0,297314321;0,232589388;0,390587013;0,33005;0,2665185;0,218585;0,34089;0,000299912;0,7431125;0,717255;0,7391125;0,602275;0,8
253;0,199233063;0,249599961;0,195660711;0,165927304;0,182004;0,2294525;0,18384;0,14839625;0,000226209;0,3759225;0,2721225;0,3254675;0,2290175;0,8
254;0,18737996;0,12620908;0,10420309;0,20259328;0,17185;0,11620425;0,0984395;0,18531575;0,000111102;0,8475725;0,8545425;0,8621575;0,7995175;0,8
255;0,120788187;0,036604334;0,038255355;0,107638674;0,1002385;0,0341015;0,036619525;0,090467;0;0,994915;1;0,9998375;0,99475;0,8
256;0,000943127;0,00035405;0,000585761;0,00046462;0,00068201;0,000333148;0,000574338;0,000341245;0;0,9998375;1;1;0,99659;0,8
257;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
258;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
259;0;0;0;0;0;0;0;0;0;0,9999425;1;1;0,997725;0,8
260;0;0;0;0;0;0;0;0;0;0,9950725;0,9973775;0,996065;0,99475;0,8
261;0;0;0;0;0;0;0;0;0;0,99475;0,99475;0,99475;0,9883625;0,8
262;0;0;0;0;0;0;0;0;0;0,99475;0,9948375;0,99475;0,9473;0,8
263;0;0;0;0;0;0;0;0;0;0,9983375;0,9997375;0,9989525;0,99659;0,8
264;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
265;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
266;0;0;0;0;0;0;0;0;0;0,9791625;0,9909;0,986075;0,9646;0,8
267;0;0;0;0;0;0;0;0;0;0,8276875;0,8334475;0,8276875;0,6645225;0,8
268;0;0;0;0;0;0;0;0;0;0,76721;0,6398375;0,76721;0,56066;0,8
269;0;0;0;0;0;0;0;0;0;0,7018025;0,5654775;0,6329525;0,5244275;0,8
270;0;0;0;0;0;0;0;0;0;0,7810475;0,7780475;0,802145;0,64142;0,8
271;0;0;0;0;0;0;0;0;0;0,46528;0,289815;0,3587175;0,263675;0,8
272;0;0;0;0;0;0;0;0;0;0,262155;0,112365;0,15943;0,09425;0,8
273;0,217984303;0,066379638;0,038184274;0,219116735;0,146885;0,0593665;0,0375524;0,17599625;2,97E-05;0,2515425;0,08459;0,15705;0,08459;0,8
274;0,371292553;0,114481429;0,06667003;0,38385454;0,2909025;0,10716475;0,0658525;0,3192325;0,000182673;0,1504025;0,082754;0,1087425;0,07081975;0,8
275;0,463519737;0,216215463;0,111066793;0,492363908;0,39239;0,20536925;0,11031025;0,4168075;0,000296297;0,07931525;0,03976;0,04939925;0,027623;0,8
276;0,450772342;0,210850192;0,130523305;0,507976698;0,38158;0,1997075;0,128533;0,42954;0,000297783;0,131688;0,07234975;0,082295;0,0593445;0,8
277;0,404285526;0,184827592;0,091690224;0,43201725;0,3429025;0,1749555;0,09026425;0,36593;0,000228188;0,15705;0,08459;0,122025;0,08459;0,8
278;0,313156343;0,102448697;0,211165145;0,319477066;0,265968;0,09704125;0,1935495;0,2714075;0,000166466;0,13893425;0,08459;0,08459;0,07311475;0,8
279;0,149426724;0,059635607;0,087668317;0,139167648;0,11933225;0,05517125;0,07799475;0,11188375;1,83E-05;0,08459;0,05414225;0,07311475;0,038689;0,8
280;0,00071057;0,000503385;0,003993903;0,000542889;0,000495625;0,000426765;0,003426025;0,000373918;0;0,147655;0,10013725;0,10029025;0,0717455;0,8
281;0;0;0;0;0;0;0;0;0;0,3155675;0,23692;0,23005;0,19834;0,8
282;0;0;0;0;0;0;0;0;0;0,404735;0,42524;0,4220025;0,3574825;0,8
283;0;0;0;0;0;0;0;0;0;0,1514275;0,1326715;0,14780425;0,1019005;0,8
284;0;0;0;0;0;0;0;0;0;0,10874275;0,08459;0,08459;0,0669945;0,8
285;0;0;0;0;0;0;0;0;0;0,0639345;0,044809;0,044809;0,03160675;0,8
286;0;0;0;0;0;0;0;0;0;0,03027875;0,013814275;0,0174395;0,010273275;0,8
287;0;0;0;0;0;0;0;0;0;0,004885355;0,0007541;0,001243708;0,0007541;0,8
288;0;0;0;0;0;0;0;0;0;0,009344225;0,00098361;0,003398905;0,00098361;0,8
289;0;0;0;0;0;0;0;0;0;0,01443275;0,007114803;0,01257375;0,007114803;0,8
290;0;0;0;0;0;0;0;0;0;0,0470155;0,0410275;0,04424625;0,02681975;0,8
291;0;0;0;0;0;0;0;0;0;0,13652025;0,13893425;0,13531275;0,130923;0,8
292;0;0;0;0;0;0;0;0;0;0,12806525;0,12806525;0,12444275;0,09594075;0,8
293;0;0;0;0;0;0;0;0;0;0,21313;0,22557;0,224225;0,19834;0,8
294;0;0;0;0;0;0;0;0;0;0,3575925;0,38672;0,3835825;0,3575925;0,8
295;0;0;0;0;0;0;0;0;0;0,2926225;0,3262275;0,33071;0,2926225;0,8
296;0;0;0;0;0;0;0;0;0;0,25902;0,240325;0,25902;0,1998775;0,8
297;0,112279168;0,124918449;0,075635104;0,133107217;0,09211525;0,09162125;0,0669315;0,11256225;0;0,25902;0,2769425;0,25902;0,25868;0,8
298;0,228335842;0,202644809;0,164834842;0,250053849;0,2025765;0,17693325;0,150725;0,22365225;1,52E-05;0,299345;0,362075;0,25902;0,299005;0,8
299;0,291116882;0,246284289;0,232768776;0,30854089;0,2693375;0,22574;0,2172175;0,27737825;0,000114906;0,174045;0,1706875;0,16729;0,12965675;0,8
300;0,271271013;0,247729026;0,270406579;0,29836946;0,25106;0,22916;0,2538355;0,264225;0,000109831;0,148595;0,08459;0,08459;0,08459;0,8
301;0,282604733;0,238959474;0,240243844;0,289583775;0,252583;0,2221575;0,223677;0,2595955;9,03E-05;0,08459;0,08459;0,08459;0,083162;0,8
302;0,206215236;0,195366947;0,156759967;0,166311845;0,1826415;0,17908725;0,14551625;0,15255225;1,75E-05;0,0631695;0,0616395;0,0616395;0,040117;0,8
303;0,055107561;0,111868382;0,086441495;0,056072163;0,04951675;0,0949675;0,07746525;0,05046375;0;0,038689;0,038689;0,038689;0,038689;0,8
304;0,000641832;0,000597736;0,001272312;0,000463173;0,000565458;0,0004366;0,00105342;0,000394525;0;0,044809;0,042667;0,042667;0,038689;0,8
305;0;0;0;0;0;0;0;0;0;0,1095;0,113652;0,111272;0,087455;0,8
306;0;0;0;0;0;0;0;0;0;0,3638775;0,467345;0,4010325;0,4191975;0,8
307;0;0;0;0;0;0;0;0;0;0,3172675;0,351925;0,3329525;0,3178575;0,8
308;0;0;0;0;0;0;0;0;0;0,175745;0,170645;0,16729;0,12199325;0,8
309;0;0;0;0;0;0;0;0;0;0,1621475;0,16736;0,108293;0,1068205;0,8
310;0;0;0;0;0;0;0;0;0;0,3364775;0,39262;0,3311225;0,3277;0,8
311;0;0;0;0;0;0;0;0;0;0,19763;0,19946;0,191935;0,145478;0,8
312;0;0;0;0;0;0;0;0;0;0,148595;0,148595;0,1425575;0,08459;0,8
313;0;0;0;0;0;0;0;0;0;0,083162;0,080612;0,07770475;0,07311475;0,8
314;0;0;0;0;0;0;0;0;0;0,026838;0,019836;0,02275425;0,01525675;0,8
315;0;0;0;0;0;0;0;0;0;0,012131;0,00098361;0,012131;0,00098361;0,8
316;0;0;0;0;0;0;0;0;0;0,012131;0,00098361;0,002469958;0,00098361;0,8
317;0;0;0;0;0;0;0;0;0;0,005256805;0,00098361;0,00098361;0,00098361;0,8
318;0;0;0;0;0;0;0;0;0;0,00098361;0,00037705;0,00062295;0,00037705;0,8
319;0;0;0;0;0;0;0;0;0;0,00098361;0,000868855;0,00098361;0,000868855;0,8
320;0;0;0;0;0;0;0;0;0;0,006557377;0,00098361;0,002469958;0,00098361;0,8
321;0;0,021144205;0,018243415;0,002047898;0;0,02063025;0,01768115;0;0;0,012131;0,005256878;0,01178425;0,005256878;0,8
322;0,007856527;0,04970593;0,039572546;0,010691558;0,0074974;0,04903025;0,03877975;0,008699575;0;0,00377053;0,00098361;0,001330433;0,00098361;0,8
323;0,018556922;0,072521937;0,057929373;0,019100144;0,0179555;0,0719905;0,05721425;0,01851875;0;0,00098361;0,000786888;0,000953007;0,000786888;0,8
324;0,022323352;0,08058405;0,062806804;0,022132406;0,021788;0,080143;0,062155;0,0215915;0;0,0002459;0;3,06E-05;0;0,8
325;0,020579073;0,074762002;0,057048083;0,019926533;0,020084;0,074365;0,05644925;0,01942775;0;0;0;0;0;0,8
326;0,013607254;0,053534242;0,041018728;0,012633742;0,0131645;0,053147;0,04047825;0,012198775;0;0;0;0;0;0,8
327;0,004046063;0,022374567;0,018547219;0,003629593;0,00386135;0,022077975;0,0181792;0,003450345;0;0,000622952;0;0,000131148;0;0,8
328;0;0,000426867;0,000571552;0;0;0,000415152;0,000549393;0;0;0,00098361;0,000868855;0,00098361;0,000868855;0,8
329;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,00098361;0,8
330;0;0;0;0;0;0;0;0;0;0,001330433;0,00098361;0,001330433;0,00098361;0,8
331;0;0;0;0;0;0;0;0;0;0,01178425;0,01525675;0,0128465;0,0110075;0,8
332;0;0;0;0;0;0;0;0;0;0,0355905;0,05398925;0,03806925;0,03674125;0,8
333;0;0;0;0;0;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0,8
334;0;0;0;0;0;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0,8
335;0;0;0;0;0;0;0;0;0;0,038689;0,038689;0,038689;0,038689;0,8
336;0;0;0;0;0;0;0;0;0;0,038689;0,05016425;0,038689;0,038689;0,8
337;0;0;0;0;0;0;0;0;0;0,04863425;0,08459;0,0639345;0,07311475;0,8
338;0;0;0;0;0;0;0;0;0;0,0890175;0,13218;0,10270425;0,10270425;0,8
339;0;0;0;0;0;0;0;0;0;0,2089275;0,324485;0,28011;0,2980325;0,8
340;0;0;0;0;0;0;0;0;0;0,3239875;0,5759375;0,415735;0,5160675;0,8
341;0;0;0;0;0;0;0;0;0;0,39344;0,76721;0,56066;0,56066;0,8
342;0;0;0;0;0;0;0;0;0;0,42131;0,81041;0,595085;0,691475;0,8
343;0;0;0;0;0;0;0;0;0;0,56066;0,92944;0,76721;0,7637675;0,8
344;0;0;0;0;0;0;0;0;0;0,3731675;0,596675;0,518525;0,5013125;0,8
345;0,005355062;0,011588764;0,005481982;0,007438276;0,004865925;0,011077375;0,004962925;0,00693135;0;0,20003;0,32672;0,2666675;0,29865;0,8
346;0,019025739;0,032004292;0,019584853;0,022279046;0,0183275;0,03124775;0,01879775;0,0215835;0;0,0690875;0,09521975;0,090464;0,08237275;0,8
347;0,027962641;0,043319471;0,031671762;0,03232093;0,02738875;0,042698;0,03094875;0,03175375;0;0,038689;0,038689;0,038689;0,0223115;0,8
348;0,0355569;0,057751429;0,035178138;0,035857646;0,034994;0,057122;0,034502;0,0353345;0;0,03116425;0,02319675;0,038689;0,012131;0,8
349;0,033401593;0,048767574;0,032193312;0,030254957;0,03291375;0,04825425;0,031568;0,029782;0;0,04557425;0,05398925;0,04939925;0,04247575;0,8
350;0,022807338;0,032704026;0,023969147;0,019111701;0,02236825;0,0322245;0,023415;0,0186795;0;0,1433625;0,19231;0,17145325;0,17127775;0,8
351;0,008645522;0,014717269;0,009348025;0,007365317;0,008298775;0,014358225;0,008983125;0,0070026;0;0,4116925;0,6466;0,60085;0,5714525;0,8
352;0,000256713;0,00039869;0,000442648;0,000166528;0,000223843;0,000378858;0,000394878;0,000138808;0;0,42967;0,77009;0,622625;0,5882;0,8
353;0;0;0;0;0;0;0;0;0;0,6771425;0,94596;0,825415;0,825415;0,8
354;0;0;0;0;0;0;0;0;0;0,9541725;0,9993875;0,99438;0,99438;0,8
355;0;0;0;0;0;0;0;0;0;0,99475;1;1;1;0,8
356;0;0;0;0;0;0;0;0;0;0,994915;1;1;1;0,8
357;0;0;0;0;0;0;0;0;0;0,9998375;1;1;1;0,8
358;0;0;0;0;0;0;0;0;0;0,9989525;1;1;1;0,8
359;0;0;0;0;0;0;0;0;0;0,9066975;0,9931;0,97425;0,96801;0,8
360;0;0;0;0;0;0;0;0;0;0,76721;0,9086875;0,8132875;0,7798825;0,8
361;0;0;0;0;0;0;0;0;0;0,76721;0,9388475;0,8766475;0,76721;0,8
362;0;0;0;0;0;0;0;0;0;0,59541;0,6680825;0,6907525;0,5535825;0,8
363;0;0;0;0;0;0;0;0;0;0,21916;0,1995675;0,2118025;0,15871;0,8
364;0;0;0;0;0;0;0;0;0;0,1049585;0,08459;0,08459;0,08459;0,8
365;0;0;0;0;0;0;0;0;0;0,155475;0,1244425;0,13116;0,0966665;0,8
366;0;0;0;0;0;0;0;0;0;0,2515425;0,2318275;0,2515425;0,1910375;0,8
367;0;0;0;0;0;0;0;0;0;0,2515425;0,204635;0,25494;0,15705;0,8
368;0;0;0;0;0;0;0;0;0;0,171325;0,1621475;0,1682675;0,128406;0,8
369;0,001868714;0;0,01569343;0,001945208;0;0;0,01515235;0;0;0,3531125;0,3446925;0,3505325;0,324115;0,8
370;0,009626354;0,002778256;0,031748814;0,011299696;0,00766125;0,00243399;0,03100225;0,0091356;0;0,3105475;0,3262275;0,33071;0,2926225;0,8
371;0,016350087;0,007400207;0,049899043;0,017800121;0,015781;0,006796775;0,04914025;0,0172415;0;0,25902;0,25902;0,25902;0,25902;0,8
372;0,019033926;0,010227075;0,053971034;0,02049913;0,01849725;0,009687975;0,0533015;0,0199615;0;0,292005;0,24871;0,25392;0,242025;0,8
373;0,017899567;0,354369868;0,051683534;0,018820105;0,01739275;0,3174075;0,05104225;0,01832575;0;0,1014655;0,08041025;0,09840525;0,0674745;0,8
374;0,011746337;0,204179842;0,039002838;0,011890401;0,011299575;0,1815625;0,038447;0,01145845;0;0,1039135;0,0952385;0,097873;0,0652625;0,8
375;0,003387744;0,084229603;0,020668646;0,003161821;0,00320397;0,07254225;0,020236;0,002990478;0;0,253225;0,2318275;0,2382825;0,213285;0,8
376;0;0,001860701;0,000825152;0;0;0,00148665;0,000799415;0;0;0,151098;0,12471075;0,12965675;0,1057165;0,8
377;0;0;0;0;0;0;0;0;0;0,06928975;0,0639345;0,0646995;0,04129;0,8
378;0;0;0;0;0;0;0;0;0;0,13048;0,131688;0,13772825;0,1224705;0,8
379;0;0;0;0;0;0;0;0;0;0,15705;0,151735;0,15536;0,1425575;0,8
380;0;0;0;0;0;0;0;0;0;0,090884;0,0651825;0,067598;0,05475425;0,8
381;0;0;0;0;0;0;0;0;0;0,038995;0,038689;0,038689;0,0223115;0,8
382;0;0;0;0;0;0;0;0;0;0,07005475;0,0608745;0,04863425;0,038689;0,8
383;0;0;0;0;0;0;0;0;0;0,08459;0,08459;0,08459;0,07923475;0,8
384;0;0;0;0;0;0;0;0;0;0,1425575;0,148595;0,1244425;0,13048;0,8
385;0;0;0;0;0;0;0;0;0;0,170645;0,1611275;0,1602225;0,15705;0,8
386;0;0;0;0;0;0;0;0;0;0,25902;0,25664;0,2558475;0,2471225;0,8
387;0;0;0;0;0;0;0;0;0;0,1961375;0,2114325;0,22673;0,1905575;0,8
388;0;0;0;0;0;0;0;0;0;0,097873;0,1039135;0,107535;0,07842725;0,8
389;0;0;0;0;0;0;0;0;0;0,05016425;0,05016425;0,05016425;0,03786275;0,8
390;0;0;0;0;0;0;0;0;0;0,038689;0,03381975;0,038689;0,01490475;0,8
391;0;0;0;0;0;0;0;0;0;0,07589275;0,07971475;0,07536725;0,05888525;0,8
392;0;0;0;0;0;0;0;0;0;0,17043;0,22387;0,200755;0,1959225;0,8
393;0,049138799;0,003180684;0;0,162519651;0,04861195;0,0027324;0;0,1433825;0;0,26852;0,3665575;0,301585;0,32555;0,8
394;0,17224875;0,021323088;0,004149429;0,305094711;0,162853;0,020598475;0,0038221;0,26852;0,000118888;0,123098;0,14336025;0,14166025;0,119118;0,8
395;0,294855379;0,031229311;0,011048769;0,35647196;0,2718035;0,03060715;0,01044795;0,31395;0,000185703;0,20145;0,22163;0,22163;0,17043;0,8
396;0,379857434;0,051758179;0,013606917;0,348667974;0,337345;0,05109975;0,013039175;0,3068725;0,000217961;0,1628275;0,180955;0,1995375;0,15943;0,8
397;0,389479382;0,421121527;0,339881566;0,362768846;0,33975;0,3753125;0,3007425;0,31679925;0,000236044;0,317425;0,3551325;0,3144275;0,32155;0,8
398;0,44286;0,305364395;0,292460487;0,245694355;0,381095;0,2647;0,2543675;0,2134075;0,000142892;0,65027;0,8025275;0,7059;0,6749175;0,8
399;0,21631804;0,15332968;0,127778064;0,09242102;0,16393;0,1237095;0,10768525;0,07933675;0;0,760785;0,934625;0,76721;0,76721;0,8
400;0,008741959;0,000950365;0,00229991;0,000872284;0,005693325;0,000679575;0,00187289;0,000688087;0;0,556865;0,72095;0,7155725;0,60951;0,8
401;0;0;0;0;0;0;0;0;0;0,325845;0,3653025;0,3653025;0,33235;0,8
402;0;0;0;0;0;0;0;0;0;0,2386225;0,2471225;0,2471225;0,22673;0,8
403;0;0;0;0;0;0;0;0;0;0,11840525;0,112365;0,112365;0,097873;0,8
404;0;0;0;0;0;0;0;0;0;0,13286;0,12954;0,127615;0,1042535;0,8
405;0;0;0;0;0;0;0;0;0;0,3288725;0,37535;0,323055;0,330805;0,8
406;0;0;0;0;0;0;0;0;0;0,54115;0,677705;0,54115;0,5567575;0,8
407;0;0;0;0;0;0;0;0;0;0,518855;0,6398375;0,56066;0,56066;0,8
408;0;0;0;0;0;0;0;0;0;0,3777575;0,449325;0,4728675;0,3955725;0,8
409;0;0;0;0;0;0;0;0;0;0,206335;0,19933;0,212215;0,1876375;0,8
410;0;0;0;0;0;0;0;0;0;0,1497225;0,1497225;0,1806275;0,1449725;0,8
411;0;0;0;0;0;0;0;0;0;0,05177475;0,036321;0,037166;0,02931675;0,8
412;0;0;0;0;0;0;0;0;0;0,038689;0,01788525;0,01699975;0,01275075;0,8
413;0;0;0;0;0;0;0;0;0;0,06541375;0,06388375;0,044044;0,0429815;0,8
414;0;0;0;0;0;0;0;0;0;0,035641;0,029002;0,0280655;0,01850475;0,8
415;0;0;0;0;0;0;0;0;0;0,0646995;0,0593445;0,038689;0,03674125;0,8
416;0;0;0;0;0;0;0;0;0;0,081224;0,07234975;0,038689;0,038689;0,8
417;0,150299586;0,045400855;0;0,029056644;0,133116;0,042163;0;0,028480075;0;0,042973;0,040117;0,03976;0,0293935;0,8
418;0,266748987;0,094866959;0,00392576;0,096301102;0,23387475;0,0896325;0,003615;0,09403375;0,000122938;0,142002;0,1501195;0,157684;0,129553;0,8
419;0,317095658;0,243763224;0,011062711;0,204052224;0,2790875;0,223765;0,0104602;0,19416325;0,00016219;0,4312025;0,5170275;0,4801775;0,46246;0,8
420;0,326113224;0,171628958;0,013826108;0,339816553;0,28942;0,15745575;0,01324985;0,3078525;0,000169488;0,5567575;0,7224575;0,56066;0,56066;0,8
421;0,28894496;0,053173299;0,424665948;0,349672066;0,25648;0,050836;0,3741275;0,3083925;0,000143255;0,40013;0,441935;0,415735;0,415735;0,8
422;0,218113125;0,059233007;0,272417653;0,431795724;0,19702875;0,05868725;0,23852125;0,37605;8,96E-06;0,4721625;0,6226225;0,5927875;0,5339675;0,8
423;0,098324696;0,035554251;0,132883524;0,216428803;0,0887885;0,0351835;0,11502025;0,167375;0;0,76947;0,9625475;0,896805;0,8805625;0,8
424;0,001184742;0,001090981;0,004145954;0,007010971;0,001008018;0,001073675;0,00353637;0,00454515;0;0,7259;0,88853;0,8132875;0,7798825;0,8
425;0;0;0;0;0;0;0;0;0;0,76721;0,94;0,76721;0,76721;0,8
426;0;0;0;0;0;0;0;0;0;0,7293425;0,888165;0,7741225;0,76721;0,8
427;0;0;0;0;0;0;0;0;0;0,879525;0,9774125;0,9432675;0,9083225;0,8
428;0;0;0;0;0;0;0;0;0;0,94;0,996065;0,99475;0,974675;0,8
429;0;0;0;0;0;0;0;0;0;0,967375;1;0,9973775;0,9964125;0,8
430;0;0;0;0;0;0;0;0;0;0,9993875;1;1;1;0,8
431;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
432;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
433;0;0;0;0;0;0;0;0;0;0,9791625;0,99772;0,98625;0,9796875;0,8
434;0;0;0;0;0;0;0;0;0;0,8276875;0,87275;0,8276875;0,7747925;0,8
435;0;0;0;0;0;0;0;0;0;0,76721;0,7798825;0,76721;0,598525;0,8
436;0;0;0;0;0;0;0;0;0;0,8939225;0,948885;0,9198425;0,85975;0,8
437;0;0;0;0;0;0;0;0;0;0,8968025;0,940365;0,94;0,78526;0,8
438;0;0;0;0;0;0;0;0;0;0,94;0,990735;0,9774125;0,948885;0,8
439;0;0;0;0;0;0;0;0;0;0,94;0,99475;0,9682875;0,94;0,8
440;0;0;0;0;0;0;0;0;0;0,9417025;0,99475;0,99475;0,9417025;0,8
441;0;0,055160775;0,001697436;0,005799728;0;0,0509385;0;0,005342075;0;0,9930475;0,99869;0,9973775;0,9930475;0,8
442;0,00688446;0,107947366;0,008869408;0,022709337;0,006512775;0,1021965;0,0071633;0,0220335;0;0,995625;1;1;0,995975;0,8
443;0,02134984;0,138779013;0,016726754;0,028259053;0,0206965;0,1333625;0,01607005;0,02774775;0;1;1;1;1;0,8
444;0,025653446;0,15062104;0,016961235;0,030568705;0,025134675;0,1447475;0,016383425;0,03006725;0;1;1;1;1;0,8
445;0,353072014;0,132994287;0,394733408;0,362282211;0,3145975;0,12826;0,3505325;0,324925;0,000172527;1;1;1;0,9979025;0,8
446;0,297143842;0,094886223;0,331918658;0,253881198;0,2594525;0,09191125;0,28874;0,22325;0,000188226;0,996065;1;0,99869;0,99475;0,8
447;0,173416579;0,036964555;0,169654725;0,144998365;0,1441875;0,035979;0,145113;0,12319675;1,17E-05;0,9883625;0,9958875;0,99475;0,9609875;0,8
448;0,003753523;0,000781913;0,005497537;0,00098878;0,0029172;0,000768923;0,0048474;0,00076957;0;0,9473;0,99475;0,9774125;0,94;0,8
449;0;0;0;0;0;0;0;0;0;0,99475;0,998075;0,9965875;0,9838;0,8
450;0;0;0;0;0;0;0;0;0;0,9950725;0,998425;0,995975;0,99475;0,8
451;0;0;0;0;0;0;0;0;0;0,9999425;1;1;0,9993875;0,8
452;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
453;0;0;0;0;0;0;0;0;0;0,9982525;1;1;0,99615;0,8
454;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
455;0;0;0;0;0;0;0;0;0;1;1;1;0,99979;0,8
456;0;0;0;0;0;0;0;0;0;0,995975;0,99764;0,997025;0,988485;0,8
457;0;0;0;0;0;0;0;0;0;0,990735;0,9941425;0,99475;0,94;0,8
458;0;0;0;0;0;0;0;0;0;0,8942875;0,9087875;0,9127425;0,7837625;0,8
459;0;0;0;0;0;0;0;0;0;0,732785;0,5809825;0,65705;0,488425;0,8
460;0;0;0;0;0;0;0;0;0;0,56066;0,350875;0,499345;0,3105475;0,8
461;0;0;0;0;0;0;0;0;0;0,5567575;0,3710375;0,52443;0,303825;0,8
462;0;0;0;0;0;0;0;0;0;0,40013;0,24372;0,303825;0,2165325;0,8
463;0;0;0;0;0;0;0;0;0;0,53679;0,351925;0,4852025;0,322295;0,8
464;0;0;0,020124582;0;0;0;0,01898225;0;0;0,7658325;0,68954;0,7589475;0,57295;0,8
465;0;0,144163547;0,167043147;0;0;0,1260325;0,1483365;0;0;0,6260675;0,47908;0,6088525;0,451965;0,8
466;0,004365104;0,241097684;0,254897329;0,003753547;0,0040393;0,2114075;0,2246425;0,003434853;0;0,56066;0,39344;0,5483975;0,39344;0,8
467;0,010733865;0,299650461;0,499558698;0,009524404;0,01015705;0,2641775;0,43491;0,008961775;0;0,4636725;0,3598325;0,394555;0,2968025;0,8
468;0,011553079;0,308335737;0,356274513;0,011756426;0,011051875;0,2722175;0,318755;0,011225875;0;0,5809875;0,43872;0,5256075;0,419915;0,8
469;0,01033324;0,297981789;0,10143979;0,010330687;0,009846975;0,26176725;0,095073;0,0098466;0;0,84186;0,858745;0,8673175;0,7317275;0,8
470;0,006198547;0,233809228;0,142354255;0,005854604;0,0057546;0,20494275;0,13555475;0,0054398;0;0,94;0,974675;0,9409125;0,94;0,8
471;0,001530494;0,092984467;0,125173686;0,001550768;0,001347487;0,08090975;0,11546;0,00136481;0;0,9839225;0,9963275;0,992975;0,967375;0,8
472;0;0,001278457;0,003892747;0;0;0,001087035;0,003484775;0;0;0,99979;1;1;0,9986;0,8
473;0;0;0;0;0;0;0;0;0;0,996025;0,99869;0,99825;0,986325;0,8
474;0;0;0;0;0;0;0;0;0;0,8707425;0,85923;0,875305;0,74156;0,8
475;0;0;0;0;0;0;0;0;0;0,5882;0,4498675;0,54082;0,42967;0,8
476;0;0;0;0;0;0;0;0;0;0,56066;0,39344;0,5483975;0,39344;0,8
477;0;0;0;0;0;0;0;0;0;0,4449975;0,3245275;0,3609475;0,283785;0,8
478;0;0;0;0;0;0;0;0;0;0,212215;0,12471075;0,16322075;0,1076545;0,8
479;0;0;0;0;0;0;0;0;0;0,122025;0,07540975;0,08459;0,040882;0,8
480;0;0;0;0;0;0;0;0;0;0,1808425;0,11840525;0,16076;0,09920325;0,8
481;0;0;0;0;0;0;0;0;0;0,3441525;0,265045;0,2769425;0,2318275;0,8
482;0;0;0;0;0;0;0;0;0;0,42967;0,4018025;0,4018025;0,3441525;0,8
483;0;0;0;0;0;0;0;0;0;0,6742625;0,680705;0,6680325;0,579015;0,8
484;0;0;0;0;0;0;0;0;0;0,8939225;0,956185;0,8939225;0,865125;0,8
485;0;0;0;0;0;0;0;0;0;0,94;0,94;0,94;0,8334475;0,8
486;0;0;0;0;0;0;0;0;0;0,94;0,9417025;0,94;0,81041;0,8
487;0;0;0;0;0;0;0;0;0;0,9546;0,9938375;0,9582675;0,952775;0,8
488;0;0;0;0;0;0;0;0;0;0,9989525;1;0,999545;0,9988625;0,8
489;0,019545026;0,024026696;0,107228369;0,017358947;0,0191047;0,0235375;0,0962665;0,01694145;0;1;1;1;1;0,8
490;0,041386895;0,095886221;0,207938084;0,038742304;0,0408275;0,09163125;0,19042275;0,03818525;0;0,9986875;1;1;0,9995625;0,8
491;0,059450921;0,200666965;0,259602355;0,060298259;0,059058;0,187172;0,2395225;0,0598395;0;1;1;1;1;0,8
492;0,067422257;0,321959605;0,274601132;0,066925267;0,06712125;0,290365;0,26002;0,0666175;0;1;1;1;1;0,8
493;0,06212826;0,317808395;0,226936855;0,061293683;0,061857;0,2796225;0,21521;0,06101425;0;1;1;1;1;0,8
494;0,04356315;0,368824461;0,17865977;0,039441316;0,04327175;0,3199175;0,16615675;0,03913875;0;1;1;1;1;0,8
495;0,02073703;0,21224629;0,072796678;0,023007193;0,0204365;0,176046;0,06768175;0,02266025;0;1;1;1;1;0,8
496;0,000959014;0,012058735;0,001678115;0,001894582;0,000932915;0,00931131;0,00155376;0,001852485;0;1;1;1;1;0,8
497;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
498;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
499;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
500;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
501;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
502;0;0;0;0;0;0;0;0;0;1;1;1;1;0,8
