;PV_openfield_north;PV_openfield_east;PV_openfield_middle;PV_openfield_swest;PV_rooftop_north;PV_rooftop_east;PV_rooftop_middle;PV_rooftop_swest;Wind_north;Wind_east;Wind_middle;Wind_swest;PV_openfield_north_scaled;PV_openfield_east_scaled;PV_openfield_middle_scaled;PV_openfield_swest_scaled;PV_rooftop_north_scaled;PV_rooftop_east_scaled;PV_rooftop_middle_scaled;PV_rooftop_swest_scaled;Wind_north_scaled;Wind_east_scaled;Wind_middle_scaled;Wind_swest_scaled;Solarthermal;Hydro_power
6347;0,6608;0,6171;0,6378;0,6457;0,5735;0,5365;0,5542;0,5614;0,207421964;0,135148393;0,163102321;0,106393929;0,551388308;0,496364927;0,513720059;0,524063844;0,520636246;0,4699522;0,485983528;0,495684433;0,197093966;0,128779348;0,158006858;0,109126919;0;0,48
6348;0,6209;0,5869;0,6233;0,6293;0,5388;0,5101;0,5413;0,5469;0,237668571;0,16889;0,1974325;0,131422143;0,518094735;0,47207353;0,502040942;0,510753255;0,489134802;0,446826873;0,474671389;0,482881754;0,225834528;0,160930838;0,191264531;0,134798045;0;0,48
6349;0,5147;0,5305;0,5364;0,5555;0,4468;0,4608;0,4658;0,4825;0,248207679;0,184638036;0,211135357;0,142410179;0,429478756;0,426708141;0,432046785;0,450855607;0,405615126;0,403642076;0,408464683;0,426020198;0,23584887;0,175936727;0,204539299;0,146068336;0;0,48
6350;0,4015;0,3669;0,3739;0,4086;0,3485;0,3194;0,3254;0,3552;0,250529464;0,184442321;0,209292321;0,143232143;0,3350218;0,295116337;0,301160128;0,331628445;0,316376167;0,279781422;0,285346517;0,313621501;0,238055049;0,175750236;0,202753841;0,146911414;0;0,48
6351;0,2663;0,1927;0,2054;0,2168;0,231;0,1688;0,1796;0,1895;0,232111607;0,170198929;0,194077321;0,135126607;0,222207486;0,154998414;0,165440734;0,175959488;0,209707014;0,147861941;0,157493038;0,167317777;0,220554257;0,162178082;0,188014171;0,138597668;0;0,48
6352;0,0764;0,0531;0,066;0,053;0,0669;0,047;0,0581;0,047;0,203034107;0,160255179;0,177390536;0,133646429;0,063750101;0,042711032;0,053160119;0,043015926;0,06073333;0,04117009;0,050948472;0,041498341;0,19292459;0,152702944;0,171848696;0,137079467;0;0,48
6353;0;0;0;0;0;0;0;0;0,218003393;0,147973214;0,172615357;0,1158225;0;0;0;0;0;0;0;0;0,207148522;0,140999783;0,167222698;0,118797687;0;0,48
6354;0;0;0;0;0;0;0;0;0,264973036;0,156936071;0,194085536;0,086628214;0;0;0;0;0;0;0;0;0,251779443;0,149540254;0,188022129;0,088853474;0;0,48
6355;0;0;0;0;0;0;0;0;0,320966429;0,195992321;0,238915;0,072783571;0;0;0;0;0;0;0;0;0,304984801;0,186755927;0,23145108;0,074653197;0;0,48
6356;0;0;0;0;0;0;0;0;0,363555179;0,254141071;0,292282143;0,075113393;0;0;0;0;0;0;0;0;0,345452963;0,242164341;0,283150986;0,077042866;0;0,48
6357;0;0;0;0;0;0;0;0;0,3510975;0,303715357;0,329301607;0,085283393;0;0;0;0;0;0;0;0;0,33361558;0,289402374;0,319013929;0,087474107;0;0,48
6358;0;0;0;0;0;0;0;0;0,316373214;0,334250536;0,341285357;0,094511786;0;0;0;0;0;0;0;0;0,300620293;0,318498542;0,330623296;0,096939554;0;0,48
6359;0;0;0;0;0;0;0;0;0,304539286;0,353060893;0,344239643;0,106909643;0;0;0;0;0;0;0;0;0,289375602;0,336422437;0,333485287;0,109655881;0;0,48
6360;0;0;0;0;0;0;0;0;0,31071375;0,369112321;0,347284821;0,121651429;0;0;0;0;0;0;0;0;0,295242626;0,351717421;0,336435331;0,124776346;0;0,48
6361;0;0;0;0;0;0;0;0;0,302951964;0,378938393;0,347568214;0,134109464;0;0;0;0;0;0;0;0;0,287867317;0,361080426;0,336709871;0,137554397;0;0,48
6362;0;0;0;0;0;0;0;0;0,303700536;0,376135714;0,337972143;0,135606071;0;0;0;0;0;0;0;0;0,288578615;0,358409827;0,327413589;0,139089448;0;0,48
6363;0;0;0;0;0;0;0;0;0,310718929;0,374735714;0,333336964;0,135113393;0;0;0;0;0;0;0;0;0,295247547;0,357075804;0,322923218;0,138584114;0;0,48
6364;0;0;0;0;0;0;0;0;0,324219821;0,385001964;0,337441429;0,134017679;0;0;0;0;0;0;0;0;0,3080762;0,366858243;0,326899455;0,137460254;0;0,48
6365;0,0091;0,0131;0,01;0,0085;0,008;0,0115;0,0088;0,0075;0,330750714;0,38149875;0,334722857;0,128005;0,007593271;0,010536996;0,008054563;0,006898781;0,007262581;0,010073533;0,007716808;0,006622076;0,314281906;0,363520123;0,324265814;0,131293125;0;0,48
6366;0,1641;0,1713;0,166;0,1628;0,1427;0,1489;0,1443;0,1417;0,209823571;0,220866429;0,199026429;0,074516607;0,136929209;0,137785305;0,133705754;0,13213194;0,129546281;0,13043035;0,126538115;0,125113082;0,199375992;0,210457809;0,192808664;0,07643075;0;0,48
6367;0,3592;0,3658;0,3624;0,3605;0,3112;0,317;0,314;0,3126;0,212951786;0,123458214;0,123241786;0,039514107;0,299725606;0,294231551;0,29189738;0,292589462;0,282514385;0,277679119;0,275349743;0,276008111;0,202348446;0,117640085;0,119391601;0,040529125;0;0,48
6368;0,5132;0,5188;0,5181;0,5168;0,4445;0,4496;0,449;0,4481;0,296351607;0,195105536;0,209870357;0,125975179;0,428227118;0,417297235;0,417306934;0,419445864;0,403527134;0,393831331;0,393732595;0,395646944;0,281595606;0,185910932;0,203313818;0,129211162;0;0,48
6369;0,6047;0,623;0,6238;0,6251;0,5244;0,5403;0,5409;0,5424;0,32112625;0,259933214;0,270921607;0,186161071;0,504577043;0,501110597;0,50244367;0,507344446;0,476062157;0,473280846;0,474320625;0,478908508;0,305136665;0,247683522;0,262457772;0,190943078;0;0,48
6370;0,6138;0,6776;0,6798;0,6842;0,533;0,5879;0,5898;0,5939;0,352507143;0,29893625;0,303386071;0,211856964;0,512170314;0,545028155;0,547549225;0,555311262;0,483869432;0,514976512;0,517201524;0,524380094;0,334955034;0,284848488;0,293908018;0,217299034;0;0,48
6371;0,6086;0,6854;0,6878;0,6961;0,5288;0,5947;0,5968;0,6043;0,391689286;0,324097857;0,326364821;0,231324107;0,507831302;0,551302092;0,553992876;0,564969555;0,480056577;0,520933036;0,523339894;0,533562706;0,372186211;0,308824322;0,316168891;0,237266238;0;0,48
6372;0,5558;0,646;0,6423;0,6603;0,4833;0,5604;0,5573;0,573;0,424615179;0,341083393;0,338147857;0,245387321;0,463773641;0,519610667;0,517344612;0,535913514;0,43875065;0,490887629;0,488701949;0,505926577;0,403472651;0,325009392;0,327583814;0,251690701;0;0,48
6373;0,481;0,5593;0,5502;0,5777;0,4183;0,4849;0,4772;0,5011;0,436561607;0,337039286;0,332140179;0,245804107;0,40135862;0,449873446;0,443162083;0,468873599;0,379742182;0,424752697;0,418461457;0,442442945;0,41482424;0,321155869;0,321763821;0,252118193;0;0,48
6374;0,3118;0,408;0,3692;0,4398;0,2727;0,3539;0,3212;0,3814;0,429271429;0,313184821;0,313289643;0,22965875;0,260173842;0,328175158;0,297374484;0,356951028;0,247563216;0,31000202;0,281663495;0,336754618;0,407897056;0,298425577;0,303502193;0,235558102;0;0,48
6375;0,0908;0,2041;0,1601;0,2512;0,0812;0,1782;0,141;0,2183;0,38597875;0,278616429;0,278591786;0,206462679;0,075765827;0,164168014;0,128953561;0,203879259;0,073715193;0,156095959;0,123644311;0,192746547;0,366760015;0,265486265;0,269888328;0,211766182;0;0,48
6376;0,017;0,0328;0,0262;0,0572;0,0154;0,0292;0,0235;0,0504;0,32090125;0,235393571;0,230180714;0,176131071;0,014185232;0,026382709;0,021102956;0,046424736;0,013980468;0,025578014;0,020607385;0,044500348;0,304922868;0,224300342;0,222989662;0,180655433;0;0,48
6377;0;0;0;0;0;0;0;0;0,276693393;0,218674107;0,207076429;0,161255179;0;0;0;0;0;0;0;0;0,262916218;0,208368804;0,200607175;0,165397416;0;0,48
6378;0;0;0;0;0;0;0;0;0,243733214;0,194777857;0,183473393;0,143414286;0;0;0;0;0;0;0;0;0,231597199;0,185598696;0,177741519;0,147098236;0;0,48
6379;0;0;0;0;0;0;0;0;0,189163571;0,166216786;0,157167321;0,1273275;0;0;0;0;0;0;0;0;0,179744699;0,158383602;0,152257273;0,130598221;0;0,48
6380;0;0;0;0;0;0;0;0;0,150243036;0,135482857;0,129295893;0,111334821;0;0;0;0;0;0;0;0;0,142762103;0,12909805;0,125256573;0,114194731;0;0,48
6381;0;0;0;0;0;0;0;0;0,156969464;0,123599464;0,122656607;0,103289286;0;0;0;0;0;0;0;0;0,149153608;0,117774678;0,118824704;0,105942526;0;0,48
6382;0;0;0;0;0;0;0;0;0,204176071;0,135682857;0,139536786;0,103518214;0;0;0;0;0;0;0;0;0,194009694;0,129288625;0,135177531;0,106177335;0;0,48
6383;0;0;0;0;0;0;0;0;0,198923929;0,151277143;0,155404464;0,1010225;0;0;0;0;0;0;0;0;0,189019067;0,14414801;0,150549489;0,103617512;0;0,48
6384;0;0;0;0;0;0;0;0;0,170126786;0,134407143;0,128877143;0,086205179;0;0;0;0;0;0;0;0;0,161655797;0,128073031;0,124850905;0,088419572;0;0,48
6385;0;0;0;0;0;0;0;0;0,1331325;0,105534286;0,098568929;0,068768571;0;0;0;0;0;0;0;0;0,126503539;0,100560845;0,095489547;0,070535062;0;0,48
6386;0;0;0;0;0;0;0;0;0,108411964;0,073144643;0,066774286;0,048746964;0;0;0;0;0;0;0;0;0,103013893;0,069697606;0,064688197;0,04999915;0;0,48
6387;0;0;0;0;0;0;0;0;0,095172679;0,04536625;0,042348036;0,026865536;0;0;0;0;0;0;0;0;0,090433821;0,043228306;0,041025045;0,027555643;0;0,48
6388;0;0;0;0;0;0;0;0;0,071910357;0,028674643;0,027322321;0,013046071;0;0;0;0;0;0;0;0;0,068329782;0,027323313;0,026468748;0,013381192;0;0,48
6389;0;0;0;0;0;0;0;0;0,05812;0,0185625;0,019139643;0,006342321;0;0;0;0;0;0;0;0;0,055226077;0,017687718;0,018541703;0,00650524;0;0,48
6390;0,0097;0,0109;0,0105;0,0094;0,0089;0,01;0,0097;0,0086;0,040034464;0,012050714;0,014135357;0,004462143;0,008093926;0,008767425;0,008457292;0,00762924;0,008079621;0,008759594;0,008506027;0,007593313;0,03804106;0,011482809;0,013693756;0,004576764;0;0,48
6391;0,0371;0,0395;0,0389;0,038;0,0337;0,0358;0,0353;0,0346;0,035663036;0,01254625;0,015715714;0,008195893;0,030957183;0,03177186;0,031332252;0,030841608;0,030593621;0,031359345;0,030954923;0,030549842;0,033887294;0,011954992;0,015224741;0,008406425;0;0,48
6392;0,0978;0,0729;0,0704;0,0748;0,0883;0,066;0,0638;0,0677;0,0488925;0,018133571;0,023715357;0,0178275;0,081606805;0,058637179;0,056704127;0,06070927;0,080160733;0,057813318;0,055946859;0,059775269;0,046458034;0,017279003;0,022974468;0,018285443;0;0,48
6393;0,2042;0,1079;0,114;0,0987;0,183;0,0976;0,103;0,0893;0,06434125;0,025153571;0,031735;0,028403036;0,170389668;0,08678946;0,091822024;0,080107018;0,166131531;0,085493634;0,090321731;0,078846847;0,061137557;0,023968176;0,03074357;0,029132638;4,12E-05;0,48
6394;0,3591;0,1614;0,1778;0,1354;0,3178;0,1455;0,1601;0,1223;0,081157321;0,032485893;0,039483036;0,035464643;0,299642163;0,129822232;0,143210139;0,109893518;0,288506014;0,127452088;0,140393293;0,10798398;0,077116319;0,030954953;0,03824955;0,03637564;0,000133245;0,48
6395;0,4241;0,2307;0,2644;0,1968;0,3731;0,207;0,2366;0,177;0,102083929;0,042065536;0,048963393;0,0464025;0,353879815;0,185563748;0,212962658;0,159727063;0,338708602;0,181323589;0,207476909;0,156280984;0,097000944;0,040083142;0,047433732;0,047594463;7,37E-05;0,48
6396;0,4442;0,27;0,2839;0,2852;0,3895;0,2411;0,2531;0,2546;0,13010375;0,055919821;0,064899821;0,06467875;0,370651765;0,217174737;0,228669057;0,231474382;0,353596892;0,211193803;0,221945924;0,224797393;0,123625597;0,053284527;0,062872293;0,066340183;9,38E-05;0,48
6397;0,4347;0,2517;0,254;0,2687;0,3799;0,2244;0,2263;0,2394;0,164629643;0,070964643;0,083257321;0,082367143;0,362724724;0,202455116;0,204585912;0,218082631;0,344881796;0,196565282;0,198444735;0,211376654;0,156432369;0,067620341;0,080656288;0,084482946;7,97E-05;0,48
6398;0,2777;0,1806;0,1793;0,1349;0,2443;0,1614;0,1602;0,1213;0,195665;0,082670714;0,095303036;0,097751964;0,231719935;0,145265769;0,144418323;0,109487707;0,221781055;0,141379842;0,140480984;0,107101036;0,185922407;0,078774749;0,092325683;0,100262965;5,19E-05;0,48
6399;0,1282;0,0906;0,0977;0,0664;0,114;0,0814;0,0876;0,06;0,2207325;0,086205;0,101598214;0,110171429;0,106973337;0,07287419;0,078693085;0,053891651;0,103491773;0,071303092;0,076817317;0,052976605;0,209741741;0,082142477;0,098424195;0,113001454;0;0,48
6400;0,0166;0,0178;0,0226;0,0197;0,0151;0,0161;0,0204;0,0179;0,219104643;0,086611964;0,1052425;0,124509643;0,013851462;0,014317446;0,018203313;0,015988939;0,013708121;0,014102946;0,017888964;0,015804687;0,208194939;0,082530262;0,10195463;0,127707981;0;0,48
6401;0;0;0;0;0;0;0;0;0,2320175;0,095058929;0,124906786;0,176924107;0;0;0;0;0;0;0;0;0,220464836;0,090579152;0,121004585;0,18146884;0;0,48
6402;0;0;0;0;0;0;0;0;0,218632679;0,109833929;0,144457321;0,207015536;0;0;0;0;0;0;0;0;0,207746475;0,104657861;0,139944345;0,212333241;0;0,48
6403;0;0;0;0;0;0;0;0;0,197118036;0,1255175;0,155002857;0,214542857;0;0;0;0;0;0;0;0;0,187303093;0,119602324;0,150160428;0,22005392;0;0,48
6404;0;0;0;0;0;0;0;0;0,170059821;0,1269825;0,139990536;0,212064643;0;0;0;0;0;0;0;0;0,161592167;0,120998284;0,135617105;0,217512047;0;0,48
6405;0;0;0;0;0;0;0;0;0,149423214;0,119136786;0,116990893;0,205304286;0;0;0;0;0;0;0;0;0,141983102;0,113522309;0,113335992;0,210578033;0;0,48
6406;0;0;0;0;0;0;0;0;0,134955;0,102177857;0,094977321;0,191719107;0;0;0;0;0;0;0;0;0,128235292;0,097362592;0,092010144;0,196643886;0;0,48
6407;0;0;0;0;0;0;0;0;0,114257143;0,074031964;0,06798375;0,171764464;0;0;0;0;0;0;0;0;0,108568027;0,070543111;0,065859876;0,176176659;0;0,48
6408;0;0;0;0;0;0;0;0;0,0974425;0,04990125;0,045575893;0,145553214;0;0;0;0;0;0;0;0;0,092590623;0,047549588;0,044152061;0,149292108;0;0,48
6409;0;0;0;0;0;0;0;0;0,085256429;0,036770179;0,034614643;0,124590714;0;0;0;0;0;0;0;0;0,081011323;0,035037336;0,03353325;0,127791135;0;0,48
6410;0;0;0;0;0;0;0;0;0,072031607;0,02904625;0,026709821;0,112700357;0;0;0;0;0;0;0;0;0,068444994;0,027677407;0,025875383;0,115595344;0;0,48
6411;0;0;0;0;0;0;0;0;0,060722679;0,020423214;0,017651964;0,103240357;0;0;0;0;0;0;0;0;0,057699162;0,019460744;0,017100501;0,105892341;0;0,48
6412;0;0;0;0;0;0;0;0;0,054661429;0,015110357;0,012922857;0,10129875;0;0;0;0;0;0;0;0;0,051939715;0,014398262;0,012519135;0,103900859;0;0,48
6413;0,0024;0,0078;0,0056;0,0051;0,0021;0,0068;0,0048;0,0044;0,053853571;0,012355536;0,011000536;0,10658875;0,002002621;0,006273937;0,004510556;0,004139268;0,001906427;0,005956524;0,004209168;0,003884951;0,051172083;0,011773265;0,010656869;0,109326745;0;0,48
6414;0,112;0,1579;0,1532;0,1592;0,098;0,1371;0,133;0,1381;0,032490536;0,009764821;0,008735;0,07113125;0,093455645;0,127007004;0,123395912;0,129210104;0,088966612;0,120094029;0,116629031;0,121934486;0,03087276;0,009304641;0,008462111;0,072958432;0;0,48
6415;0,3504;0,3612;0,3536;0,3627;0,3031;0,3126;0,306;0,3138;0,031088929;0,01482125;0,015499643;0,059180357;0,292382662;0,290531537;0,284809365;0,294375029;0,275161022;0,273824898;0,268334463;0,277067644;0,029540942;0,014122779;0,01501542;0,060700551;0;0,48
6416;0,5118;0,5163;0,5118;0,523;0,4427;0,447;0,443;0,4528;0,025196071;0,02177375;0,020066786;0,070605536;0,427058923;0,415286358;0,412232559;0,424477916;0,401893053;0,391553837;0,388471135;0,399796778;0,023941503;0,020747634;0,019439881;0,072419213;0;0,48
6417;0,6139;0,5449;0,5553;0,6114;0,5316;0,4731;0,4818;0,5301;0,018788214;0,018373393;0,015798929;0,057597321;0,512253757;0,438290793;0,44726991;0,496225235;0,48259848;0,414416377;0,422495243;0,468048304;0,017852708;0,017507523;0,015305356;0,059076851;4,79E-06;0,48
6418;0,6364;0,5942;0,616;0,6524;0,5517;0,5161;0,5346;0,5662;0,015673036;0,013476786;0,011724107;0,047452143;0,531028328;0,477945292;0,49616111;0,529501706;0,500845714;0,452082629;0,468796092;0,499922562;0,014892641;0,012841675;0,011357835;0,048671068;3,56E-05;0,48
6419;0,6496;0,6422;0,656;0,6499;0,5633;0,5572;0,5691;0,5642;0,016534107;0,010562143;0,009202679;0,041830179;0,542042744;0,516554134;0,528379364;0,527472653;0,511376455;0,488084559;0,499049487;0,498156675;0,015710837;0,010064388;0,008915179;0,04290469;5,02E-05;0,48
6420;0,5782;0,6263;0,6349;0,6222;0,5018;0,543;0,5504;0,5399;0,01829;0,009747857;0,008259643;0,039537143;0,48246477;0,503764955;0,511384235;0,504990745;0,455545367;0,475645936;0,48265127;0,47670115;0,0173793;0,009288477;0,008001604;0,040552752;7,42E-05;0,48
6421;0,4705;0,5525;0,5599;0,5577;0,4088;0,4785;0,4849;0,4835;0,021749464;0,010659107;0,009308214;0,039412321;0,392597153;0,44440386;0,450975009;0,452641174;0,371117868;0,419146557;0,425213664;0,426903141;0,02066651;0,010156783;0,009017417;0,040424724;2,89E-05;0,48
6422;0,3549;0,4272;0,433;0,439;0,3085;0,3696;0,3746;0,3801;0,025901786;0,01408125;0,012859107;0,042337857;0,296137577;0,343618695;0,348762599;0,356301731;0,280063264;0,323754582;0,32849049;0,335606792;0,024612079;0,013417653;0,012457377;0,04342541;7,42E-05;0,48
6423;0,1989;0,2505;0,2563;0,2657;0,1734;0,2168;0,2217;0,23;0,030555;0,021718393;0,020423036;0,054783571;0,165967213;0,201489895;0,206438462;0,215647767;0,157416434;0,189907991;0,194410949;0,203076985;0,029033599;0,020694885;0,019785002;0,056190823;0;0,48
6424;0,0451;0,0626;0,0671;0,0745;0,0397;0,0544;0,0583;0,0647;0,046125536;0,048334643;0,044700357;0,109168571;0,037632586;0,050352365;0,054046121;0,060465783;0,036040556;0,04765219;0,051123854;0,057126439;0,043828843;0,04605681;0,043303878;0,111972836;0;0,48
6425;0;0;0;0;0;0;0;0;0,069435;0,081820893;0,077563214;0,211409464;0;0;0;0;0;0;0;0;0,065977678;0,077964976;0,07514007;0,216840039;0;0,48
6426;0;0;0;0;0;0;0;0;0,078059286;0,097875893;0,101831964;0,285798036;0;0;0;0;0;0;0;0;0,074172541;0,093263363;0,098650642;0,293139464;0;0,48
6427;0;0;0;0;0;0;0;0;0,073048929;0,097091786;0,109489464;0,31067;0;0;0;0;0;0;0;0;0,069411661;0,092516208;0,106068915;0,318650326;0;0,48
6428;0;0;0;0;0;0;0;0;0,061160179;0,0919025;0,110264107;0,313302857;0;0;0;0;0;0;0;0;0,058114878;0,087571475;0,106819357;0,321350815;0;0,48
6429;0;0;0;0;0;0;0;0;0,045278393;0,0848075;0,102725714;0,29613625;0;0;0;0;0;0;0;0;0,043023882;0,080810836;0,099516471;0,303743241;0;0,48
6430;0;0;0;0;0;0;0;0;0,034452857;0,081492143;0,092245357;0,269898571;0;0;0;0;0;0;0;0;0,032737373;0,077651719;0,089363529;0,276831583;0;0,48
6431;0;0;0;0;0;0;0;0;0,030102321;0,085101071;0,086061786;0,242305179;0;0;0;0;0;0;0;0;0,02860346;0,081090572;0,083373138;0,248529386;0;0,48
6432;0;0;0;0;0;0;0;0;0,02870875;0,086605179;0,077823214;0,218225;0;0;0;0;0;0;0;0;0,027279278;0,082523796;0,075391947;0,223830648;0;0,48
6433;0;0;0;0;0;0;0;0;0,025283214;0,081610179;0,066233929;0,198636786;0;0;0;0;0;0;0;0;0,024024307;0,077764192;0,064164721;0,203739262;0;0,48
6434;0;0;0;0;0;0;0;0;0,019597679;0,071933214;0,052334107;0,177562143;0;0;0;0;0;0;0;0;0,018621867;0,068543268;0,050699143;0,182123265;0;0,48
6435;0;0;0;0;0;0;0;0;0,012512679;0,05490875;0,038132143;0,158929286;0;0;0;0;0;0;0;0;0,011889645;0,052321103;0,03694086;0,163011777;0;0,48
6436;0;0;0;0;0;0;0;0;0,008375357;0,041979821;0,029528036;0,148668393;0;0;0;0;0;0;0;0;0,00795833;0,040001467;0,028605553;0,152487308;0;0,48
6437;0,0025;0,0078;0,005;0,0037;0,0021;0,0067;0,0042;0,0031;0,008111429;0,038250536;0,029033393;0,146406786;0,002086064;0,006273937;0,004027282;0,003002999;0,001906427;0,005868928;0,003683022;0,002737125;0,007707543;0,036447929;0,028126364;0,150167606;0;0,48
6438;0,1396;0,1631;0,1556;0,1505;0,121;0,1411;0,1347;0,1304;0,012490357;0,029912679;0,026707857;0,097240536;0,116485787;0,131189628;0,125329008;0,122148999;0,109846531;0,123597867;0,118119778;0,115135821;0,011868435;0,028503004;0,02587348;0,099738399;0;0,48
6439;0,3433;0,3632;0,3574;0,3512;0,2966;0,3139;0,3088;0,3038;0,021694286;0,021700357;0,022274821;0,051085179;0,286458242;0,292140239;0,287870099;0,285041385;0,269260175;0,274963645;0,270789811;0,268238209;0,020614079;0,020677699;0,021578936;0,052397428;0;0,48
6440;0,5089;0,5201;0,5164;0,5124;0,4398;0,4497;0,4465;0,4434;0,061144464;0,047296429;0,055426607;0,075965536;0,424639089;0,418342892;0,415937658;0,415874731;0,399260368;0,393918927;0,39154032;0,39149711;0,058099946;0,045067523;0,05369503;0,077916898;0;0,48
6441;0,6185;0,627;0,6248;0,6284;0,535;0,5427;0,5408;0,5443;0,067409643;0,052650714;0,057580893;0,070627857;0,516092114;0,504328;0,503249126;0,510022796;0,485685077;0,475383148;0,474232934;0,480586101;0,064053168;0,050169481;0,055782014;0,072442108;0;0,48
6442;0,6792;0,6836;0,683;0,6881;0,5879;0,5921;0,5916;0,5964;0,061682321;0,050937857;0,05148;0,06488375;0,566741736;0,54985426;0,550126686;0,558476585;0,533708891;0,518655541;0,518779962;0,526587453;0,058611022;0,048537344;0,049871718;0,066550449;6,00E-06;0,48
6443;0,6908;0,6917;0,6927;0,699;0,598;0,5992;0,6;0,6059;0,052881429;0,048589107;0,046101429;0,0615425;0,57642107;0,556369502;0,557939612;0,567323257;0,542877899;0,524874853;0,526146006;0,534975415;0,050248345;0,046299282;0,044661178;0,063123371;3,58E-05;0,48
6444;0,6462;0,6492;0,6507;0,6602;0,5592;0,5622;0,5635;0,572;0,044573036;0,044498036;0,041134107;0,057778214;0,539205697;0,52218459;0,524110446;0,535832352;0,507654383;0,492464356;0,494138791;0,505043633;0,042353646;0,042401008;0,039849041;0,05926239;4,49E-05;0,48
6445;0,5622;0,5626;0,5656;0,5761;0,4862;0,4867;0,4893;0,4987;0,038877321;0,042655;0,039511786;0,057088214;0,469113963;0,452527804;0,45556611;0,467575005;0,441383335;0,426329424;0,429072068;0,440323881;0,036941534;0,040644827;0,038277402;0,058554666;7,17E-05;0,48
6446;0,4288;0,4266;0,431;0,4421;0,3704;0,3686;0,3724;0,3823;0,037619821;0,046104821;0,042980536;0,060571071;0,357801614;0,343136084;0,347151686;0,358817757;0,336257481;0,322878623;0,326561288;0,337549268;0,035746647;0,043932071;0,041637785;0,062126989;1,25E-05;0,48
6447;0,2517;0,2448;0,251;0,2607;0,2174;0,2115;0,2169;0,2253;0,043001429;0,062281786;0,05805625;0,070215179;0,210024875;0,196905095;0,202169543;0,211589661;0,197360627;0,185265406;0,190201781;0,198927151;0,040860292;0,059346675;0,056242521;0,072018829;0;0,48
6448;0,0636;0,0575;0,0625;0,0682;0,0551;0,0498;0,0541;0,0591;0,075873571;0,134005893;0,126186786;0,109447321;0,053069456;0,046250175;0,050341022;0,05535257;0,050021024;0,043622776;0,047440832;0,052181956;0,072095659;0,12769069;0,122244597;0,112258746;0;0,48
6449;0;0;0;0;0;0;0;0;0,121711786;0,224474464;0,223815;0,183236071;0;0;0;0;0;0;0;0;0,115651487;0,213895812;0,216822818;0,187942943;0;0,48
6450;0;0;0;0;0;0;0;0;0,163599821;0,271236429;0,290298929;0,269927857;0;0;0;0;0;0;0;0;0,155453825;0,258454057;0,281229729;0,276861621;0;0,48
6451;0;0;0;0;0;0;0;0;0,189357321;0,26498625;0,305123214;0,320271607;0;0;0;0;0;0;0;0;0,179928802;0,252498426;0,295590891;0,328498575;0;0,48
6452;0;0;0;0;0;0;0;0;0,19601;0,214245714;0,26284375;0,310691607;0;0;0;0;0;0;0;0;0,186250229;0,204149105;0,254632275;0,318672489;0;0,48
6453;0;0;0;0;0;0;0;0;0,181480893;0,148774286;0,194935893;0,276974464;0;0;0;0;0;0;0;0;0,172444558;0,141763103;0,18884592;0,284089238;0;0,48
6454;0;0;0;0;0;0;0;0;0,148657321;0,096829107;0,133518929;0,24712;0;0;0;0;0;0;0;0;0,141255345;0,092265909;0,129347677;0,253467888;0;0,48
6455;0;0;0;0;0;0;0;0;0,114840179;0,066091607;0,088387321;0,216043036;0;0;0;0;0;0;0;0;0,109122032;0,062976954;0,085626022;0,221592635;0;0,48
6456;0;0;0;0;0;0;0;0;0,088716964;0,050873929;0,062510357;0,189044107;0;0;0;0;0;0;0;0;0,084299551;0,048476428;0,060557477;0,193900172;0;0,48
6457;0;0;0;0;0;0;0;0;0,069822857;0,043590893;0,049325714;0,169799464;0;0;0;0;0;0;0;0;0,066346223;0,041536615;0,047784735;0,174161183;0;0,48
6458;0;0;0;0;0;0;0;0;0,054153571;0,040667679;0,044171607;0,151943036;0;0;0;0;0;0;0;0;0,051457145;0,038751161;0,042791646;0,155846068;0;0,48
6459;0;0;0;0;0;0;0;0;0,044642143;0,038492679;0,041623393;0,136706071;0;0;0;0;0;0;0;0;0,042419312;0,036678661;0,040323041;0,140217705;0;0,48
6460;0;0;0;0;0;0;0;0;0,036520536;0,035602143;0,038889286;0,122714464;0;0;0;0;0;0;0;0;0,034702098;0,033924345;0,037674349;0,125866688;0;0,48
6461;0,0023;0,0063;0,0037;0,0028;0,0018;0,0054;0,0031;0,0023;0,030910536;0,034476071;0,035019464;0,112285179;0,001919178;0,005067411;0,002980188;0,00227254;0,001634081;0,004730181;0,002718421;0,00203077;0,029371432;0,032851341;0,033925425;0,115169501;0;0,48
6462;0,1496;0,1611;0,1544;0,1525;0,1292;0,1392;0,1334;0,1318;0,027473036;0,030081607;0,029739821;0,089636607;0,124830041;0,129580926;0,12436246;0,123772241;0,117290676;0,121933544;0,116979795;0,116371942;0,026105093;0,028663972;0,028810723;0,091939145;0;0,48
6463;0,3535;0,3624;0,3575;0,3558;0,3048;0,3128;0,3085;0,3073;0,011066964;0,010263036;0,009363571;0,030340179;0,294969381;0,291496758;0,287950644;0,288774842;0,27670432;0,27400009;0,270526738;0,271328511;0,010515916;0,009779377;0,009071045;0,031119541;0;0,48
6464;0,5148;0,5188;0,5171;0,5166;0,4444;0,4483;0,4468;0,4466;0,01324625;0,025014821;0,021133929;0,045364821;0,429562199;0,417297235;0,416501477;0,41928354;0,403436352;0,392692584;0,391803393;0,394322529;0,01258669;0,023835965;0,020473686;0,046530129;0,000132526;0,48
