index;car_2025;car_2030;car_2035;car_2040;car_2045;bus_2025;bus_2030;bus_2035;bus_2040;bus_2045;train_2025;train_2030;train_2035;train_2040;train_2045
4317;0,12710122888968126;0,11153509758485068;0,07971790709352959;0,09632651865175848;0,08073458568001075;0,10495847053274092;0,1287222974526356;0,17132618594887442;0,17589596923867581;0,17258984553899578;0,017346315302783723;0,11469513109327877;0,1431332367449227;0,14666972984571486;0,14581983565906073
4318;0,14584684120389352;0,1356883865663304;0,11280102573825625;0,10476659331634458;0,10641301674247604;0,2099169410654818;0,257098880180555;0,33574677002045467;0,34883356057144216;0,3369814977653389;0,007282920602594719;0,05756400396606608;0,06948894043428966;0,06958274409904693;0,06345982911971551
4319;0,1425051623301212;0,11411570426117269;0,08401376793070535;0,07040406224814622;0,08380609345888146;0,2099169410654818;0,257098880180555;0,33574677002045467;0,34883356057144216;0,3369814977653389;0,0031059626696091974;0,010327426018362283;0,008331868744684836;0,009476762927407801;0,007961762463429558
4320;0,07536078276245839;0,03054099639358207;0,02748171217336009;0,02964504115884153;0,039780896080516465;0,2099169410654818;0,257098880180555;0,33574677002045467;0,34883356057144216;0,3369814977653389;0,0013002920352345108;0,001207589605972525;0,0021707280729096655;0,001017269278789202;0,0008780784552980129
4321;0,0644323693615973;0,030650589249022864;0,03446747613697409;0,05159755109057603;0,05187520830293295;0,2099169410654818;0,257098880180555;0,33574677002045467;0,34883356057144216;0,3369814977653389;0,0028400127832737556;0,0018468844394437674;0,0037979957490745053;0,0014331342551574286;0,0017936904304542457
4322;0,05353457135577328;0,033469165876903045;0,026653812521572888;0,06003915971168555;0,05438793775278165;0,2099169410654818;0,257098880180555;0,33574677002045467;0,34883356057144216;0,3369814977653389;0,0015248931138520114;0,002416473191101818;0,004145781280073632;0,0017801683878020725;0,0011376688073457646
4323;0,04711434161295441;0,03270543967291883;0,04590048532312225;0,06154672141226857;0,061987293697897974;0,2099169410654818;0,257098880180555;0,33574677002045467;0,34883356057144216;0,3369814977653389;0,00021267505612014624;0,0028764151056471588;0,004618406613449483;0,0012127366436919765;0,0015945902703829022
4324;0,04498852197484564;0,03302229875052412;0,043464997716643146;0,052446765285330404;0,040189967858287025;0,2098272238676833;0,257098880180555;0,33574677002045467;0,3485326672741075;0,33689072144822263;0,0018794519667096983;0,0027975200192482293;0,003115134360343504;0,002214285783179898;0,0026776140646827488
4325;0,06506770554384182;0,03550888071531152;0,0438595364790321;0,09014487333663877;0,09267207650286535;0,20051020474285472;0,257098880180555;0,3308511816967942;0,3318676149306623;0,32329702482694045;0,04297822023733537;0,005169407538050485;0,009447625722457881;0,042849704496899;0,0437620779996956
4326;0,061458884445868216;0,01082157442330412;0,011072554182937653;0,05488926125057214;0,04307764851990358;0,003248321496865652;0,004284981336342583;0,005307018418997803;0,005425626462164331;0,005052105320559707;0,13192018715591253;0,03756348060100062;0,05562741329644655;0,12595054156409952;0,12535403685970173
