;Electricity_raw_2025;Electricity_raw_2030;Electricity_2035;Electricity_raw_2040;Electricity_raw_2045;Electricity_raw_2050;CO2_2025;CO2_2030;CO2_2035;CO2_2040;CO2_2045;CO2_2050;Oil_2025;Oil_2030;Oil_2035;Oil_2040;Oil_2045;Oil_2050;Gas_2025;Gas_2030;Gas_2035;Gas_2040;Gas_2045;Gas_2050;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
2988;78,25;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2989;78,25;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2990;78,25;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2991;79,41;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2992;87,44;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2993;93,06;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2994;94,59;25,8;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2995;90,89;25,8;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2996;80,52;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2997;78,25;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2998;77,4;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
2999;75,73;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3000;69,43;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3001;66,15;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3002;66,15;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3003;66,15;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3004;68,36;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3005;76,54;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3006;76,25;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3007;69,43;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3008;0;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3009;0;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3010;66,15;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3011;0;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3012;0;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3013;66,15;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3014;70,52;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3015;75,97;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3016;78,22;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3017;89,21;38,64;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3018;93,89;64,1;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3019;94,1;64,1;0;0;0;23,22;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3020;91,95;64,1;0;0;0;40,64;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3021;84,17;63,74;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3022;79,41;45,08;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3023;78,22;25,76;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3024;78,19;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3025;78,19;0;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3026;78,19;13,34;-25;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3027;78,19;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3028;84,74;45,01;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3029;91,03;41,89;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3030;89,13;36,39;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3031;79,4;7,58;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3032;77,39;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3033;77,36;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3034;76,24;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3035;75,47;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3036;76,54;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3037;77,39;0;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3038;78,19;7,58;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3039;81,41;17,22;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3040;94,85;64,1;41,14;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3041;100,69;87,96;75,3;64,77;55,1;72,79;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3042;110,04;91,62;91,86;73,86;73,51;85,78;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3043;105,7;91,6;91,95;73,86;73,51;75,31;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3044;100,69;88,75;90,05;73,86;73,51;72,79;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3045;92,86;85,34;69,26;50,57;55,1;72,79;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3046;84,74;64,1;39,78;9,97;7,58;21,48;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3047;78,19;37,88;13,09;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3048;76,94;12,23;0;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
3049;72,51;0;-1;0;0;0;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763;34,71323589;39,27085341;38,92501793;38,30745458;37,68989123;37,07232788;34,85;22,71;22,56;22,56;20,03;17,43;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,36456872;5,36456872;10000000;10000000;10000000;10000000;8,75283508;8,75283508;10000000;10000000;10000000;10000000
