;('District heating_m', 'Heat storage_m');('Heat storage_m', 'District heating_m');('Heat storage_m', 'None')
;flow;flow;storage_content
2030-01-23 11:00:00;0,0;8,76;211,41
2030-01-23 12:00:00;0,0;3,89;207,5
2030-01-23 13:00:00;0,0;3,58;203,91
2030-01-23 14:00:00;0,0;5,81;198,08
2030-01-23 15:00:00;0,0;7,68;190,38
2030-01-23 16:00:00;0,0;7,82;182,54
2030-01-23 17:00:00;0,0;8,06;174,47
2030-01-23 18:00:00;0,0;8,53;165,92
2030-01-23 19:00:00;0,0;9,39;156,51
2030-01-23 20:00:00;0,0;10,31;146,19
2030-01-23 21:00:00;0,0;11,28;134,9
2030-01-23 22:00:00;0,0;12,29;122,6
2030-01-23 23:00:00;0,0;12,97;109,63
2030-01-24 00:00:00;0,0;12,91;96,71
2030-01-24 01:00:00;0,0;12,75;83,96
2030-01-24 02:00:00;0,0;12,5;71,45
2030-01-24 03:00:00;0,0;11,83;59,61
2030-01-24 04:00:00;0,0;11,42;48,18
2030-01-24 05:00:00;0,0;10,98;37,2
2030-01-24 06:00:00;0,0;10,51;26,69
2030-01-24 07:00:00;0,0;10,6;16,09
2030-01-24 08:00:00;0,0;9,89;6,19
2030-01-24 09:00:00;0,0;5,95;0,24
2030-01-24 10:00:00;0,0;0,24;0,0
2030-01-24 11:00:00;7,24;0,0;7,24
2030-01-24 12:00:00;12,22;0,0;19,46
2030-01-24 13:00:00;14,21;0,0;33,67
2030-01-24 14:00:00;13,65;0,0;47,31
2030-01-24 15:00:00;12,77;0,0;60,08
2030-01-24 16:00:00;13,97;0,0;74,05
2030-01-24 17:00:00;13,94;0,0;87,99
2030-01-24 18:00:00;13,16;0,0;101,14
2030-01-24 19:00:00;12,19;0,0;113,32
2030-01-24 20:00:00;11,42;0,0;124,73
2030-01-24 21:00:00;10,22;0,0;134,94
2030-01-24 22:00:00;8,91;0,0;143,83
2030-01-24 23:00:00;7,51;0,0;151,33
2030-01-25 00:00:00;5,32;0,0;156,63
2030-01-25 01:00:00;2,98;0,0;159,6
2030-01-25 02:00:00;0,52;0,0;160,11
2030-01-25 03:00:00;0,0;1,3;158,79
2030-01-25 04:00:00;0,0;2,76;156,02
2030-01-25 05:00:00;0,0;4,52;151,48
2030-01-25 06:00:00;0,0;5,92;145,55
2030-01-25 07:00:00;0,0;7,51;138,02
2030-01-25 08:00:00;0,0;8,24;129,77
2030-01-25 09:00:00;0,0;2,24;127,52
2030-01-25 10:00:00;2,42;0,0;129,92
2030-01-25 11:00:00;11,95;0,0;141,86
2030-01-25 12:00:00;20,04;0,0;161,89
2030-01-25 13:00:00;25,72;0,0;187,59
2030-01-25 14:00:00;27,46;0,0;215,04
2030-01-25 15:00:00;28,28;0,0;243,3
2030-01-25 16:00:00;26,98;0,0;270,26
2030-01-25 17:00:00;25,16;0,0;295,39
2030-01-25 18:00:00;22,12;0,0;317,48
2030-01-25 19:00:00;18,76;0,0;336,21
2030-01-25 20:00:00;15,49;0,0;351,67
2030-01-25 21:00:00;11,7;0,0;363,34
2030-01-25 22:00:00;7,73;0,0;371,05
2030-01-25 23:00:00;3,62;0,0;374,64
2030-01-26 00:00:00;0,0;0,61;374,0
2030-01-26 01:00:00;0,0;5,29;368,67
2030-01-26 02:00:00;0,0;9,73;358,91
2030-01-26 03:00:00;0,0;13,14;345,74
2030-01-26 04:00:00;0,0;16,46;329,25
2030-01-26 05:00:00;0,0;19,71;309,51
2030-01-26 06:00:00;0,0;22,54;286,94
2030-01-26 07:00:00;0,0;24,92;261,99
2030-01-26 08:00:00;0,0;24,29;237,68
2030-01-26 09:00:00;0,0;14,88;222,78
2030-01-26 10:00:00;0,0;6,96;215,8
2030-01-26 11:00:00;0,0;0,12;215,66
2030-01-26 12:00:00;6,16;0,0;221,8
2030-01-26 13:00:00;10,36;0,0;232,14
2030-01-26 14:00:00;12,98;0,0;245,1
2030-01-26 15:00:00;11,35;0,0;256,43
2030-01-26 16:00:00;5,5;0,0;261,9
2030-01-26 17:00:00;3,38;0,0;265,26
2030-01-26 18:00:00;1,57;0,0;266,81
2030-01-26 19:00:00;0,0;0,22;266,56
2030-01-26 20:00:00;0,0;2,38;264,16
2030-01-26 21:00:00;0,0;4,21;259,93
2030-01-26 22:00:00;0,0;6,03;253,88
2030-01-26 23:00:00;0,0;7,84;246,02
2030-01-27 00:00:00;0,0;8,56;237,44
2030-01-27 01:00:00;0,0;29,94;207,47
2030-01-27 02:00:00;0,0;47,83;159,62
2030-01-27 03:00:00;0,0;102,44;57,17
2030-01-27 04:00:00;0,0;9,42;47,74
2030-01-27 05:00:00;0,0;9,25;38,49
2030-01-27 06:00:00;0,0;9,36;29,12
2030-01-27 07:00:00;0,0;9,45;19,68
2030-01-27 08:00:00;0,0;8,07;11,6
2030-01-27 09:00:00;0,0;3,99;7,62
2030-01-27 10:00:00;0,0;0,52;7,1
2030-01-27 11:00:00;3,91;0,0;11,0
2030-01-27 12:00:00;6,46;0,0;17,46
2030-01-27 13:00:00;7,88;0,0;25,34
2030-01-27 14:00:00;8,79;0,0;34,13
2030-01-27 15:00:00;7,72;0,0;41,84
2030-01-27 16:00:00;5,92;0,0;47,76
2030-01-27 17:00:00;5,95;0,0;53,71
2030-01-27 18:00:00;5,98;0,0;59,69
2030-01-27 19:00:00;5,28;0,0;64,96
2030-01-27 20:00:00;5,57;0,0;70,52
2030-01-27 21:00:00;5,56;0,0;76,07
2030-01-27 22:00:00;5,18;0,0;81,25
2030-01-27 23:00:00;5,13;0,0;86,37
2030-01-28 00:00:00;4,73;0,0;91,1
2030-01-28 01:00:00;4,29;0,0;95,38
2030-01-28 02:00:00;3,46;0,0;98,83
2030-01-28 03:00:00;3,29;0,0;102,11
2030-01-28 04:00:00;2,78;0,0;104,88
2030-01-28 05:00:00;2,63;0,0;107,5
2030-01-28 06:00:00;2,14;0,0;109,63
2030-01-28 07:00:00;1,4;0,0;111,02
2030-01-28 08:00:00;1,48;0,0;112,49
2030-01-28 09:00:00;3,34;0,0;115,82
2030-01-28 10:00:00;13,67;0,0;129,49
2030-01-28 11:00:00;19,24;0,0;148,72
2030-01-28 12:00:00;25,73;0,0;174,44
2030-01-28 13:00:00;27,85;0,0;202,27
2030-01-28 14:00:00;26,9;0,0;229,16
2030-01-28 15:00:00;25,26;0,0;254,39
2030-01-28 16:00:00;25,6;0,0;279,97
2030-01-28 17:00:00;26,45;0,0;306,39
2030-01-28 18:00:00;26,72;0,0;333,09
2030-01-28 19:00:00;26,58;0,0;359,64
2030-01-28 20:00:00;26,72;0,0;386,33
2030-01-28 21:00:00;26,83;0,0;413,13
2030-01-28 22:00:00;26,56;0,0;439,65
2030-01-28 23:00:00;26,95;0,0;466,56
2030-01-29 00:00:00;27,01;0,0;493,53
2030-01-29 01:00:00;27,07;0,0;520,55
2030-01-29 02:00:00;0,0;36,35;484,16
2030-01-29 03:00:00;0,0;36,72;447,4
2030-01-29 04:00:00;0,0;38,51;408,85
2030-01-29 05:00:00;27,16;0,0;435,98
2030-01-29 06:00:00;27,19;0,0;463,13
2030-01-29 07:00:00;26,62;0,0;489,7
2030-01-29 08:00:00;26,11;0,0;515,77
2030-01-29 09:00:00;27,27;0,0;542,99
2030-01-29 10:00:00;29,92;0,0;572,87
2030-01-29 11:00:00;35,23;0,0;608,05
2030-01-29 12:00:00;39,11;0,0;647,1
2030-01-29 13:00:00;40,07;0,0;687,11
2030-01-29 14:00:00;38,57;0,0;725,62
2030-01-29 15:00:00;38,29;0,0;763,85
2030-01-29 16:00:00;40,31;0,0;804,1
2030-01-29 17:00:00;40,2;0,0;844,23
2030-01-29 18:00:00;39,35;0,0;883,5
2030-01-29 19:00:00;38,33;0,0;921,75
2030-01-29 20:00:00;37,16;0,0;958,83
2030-01-29 21:00:00;35,88;0,0;994,62
2030-01-29 22:00:00;34,14;0,0;1028,68
2030-01-29 23:00:00;32,65;0,0;1061,23
2030-01-30 00:00:00;30,74;0,0;1091,88
2030-01-30 01:00:00;28,74;0,0;1120,52
2030-01-30 02:00:00;0,0;32,07;1088,35
2030-01-30 03:00:00;0,0;35,73;1052,53
2030-01-30 04:00:00;0,0;68,56;983,87
2030-01-30 05:00:00;23,45;0,0;1007,23
2030-01-30 06:00:00;22,94;0,0;1030,09
2030-01-30 07:00:00;21,58;0,0;1051,57
2030-01-30 08:00:00;22,12;0,0;1073,6
2030-01-30 09:00:00;28,36;0,0;1101,86
2030-01-30 10:00:00;36,15;0,0;1137,92
2030-01-30 11:00:00;45,05;0,0;1182,87
2030-01-30 12:00:00;51,56;0,0;1234,32
2030-01-30 13:00:00;49,67;0,0;1283,88
2030-01-30 14:00:00;48,51;0,0;1332,28
2030-01-30 15:00:00;49,08;0,0;1381,25
2030-01-30 16:00:00;52,2;0,0;1433,32
2030-01-30 17:00:00;52,92;0,0;1486,12
2030-01-30 18:00:00;53,1;0,0;1539,09
2030-01-30 19:00:00;53,24;0,0;1592,19
2030-01-30 20:00:00;53,35;0,0;1645,4
2030-01-30 21:00:00;53,44;0,0;1698,69
2030-01-30 22:00:00;53,51;0,0;1752,05
2030-01-30 23:00:00;53,57;0,0;1805,47
2030-01-31 00:00:00;52,17;0,0;1857,48
2030-01-31 01:00:00;50,59;0,0;1907,9
2030-01-31 02:00:00;0,83;0,0;1908,57
2030-01-31 03:00:00;48,09;0,0;1956,49
2030-01-31 04:00:00;46,99;0,0;2003,31
2030-01-31 05:00:00;46,24;0,0;2049,37
2030-01-31 06:00:00;45,52;0,0;2094,71
2030-01-31 07:00:00;44,23;0,0;2138,76
2030-01-31 08:00:00;44,11;0,0;2182,69
2030-01-31 09:00:00;44,56;0,0;2227,06
2030-01-31 10:00:00;45,84;0,0;2272,7
2030-01-31 11:00:00;50,12;0,0;2322,63
2030-01-31 12:00:00;52,17;0,0;2374,59
2030-01-31 13:00:00;51,58;0,0;2425,96
2030-01-31 14:00:00;49,93;0,0;2475,68
2030-01-31 15:00:00;50,0;0,0;2525,47
2030-01-31 16:00:00;52,53;0,0;2577,78
2030-01-31 17:00:00;52,33;0,0;2629,88
2030-01-31 18:00:00;51,06;0,0;2680,71
2030-01-31 19:00:00;49,93;0,0;2730,41
2030-01-31 20:00:00;48,69;0,0;2778,85
2030-01-31 21:00:00;46,98;0,0;2825,59
2030-01-31 22:00:00;41,54;0,0;2866,88
2030-01-31 23:00:00;35,56;0,0;2902,19
2030-02-01 00:00:00;28,93;0,0;2930,86
2030-02-01 01:00:00;21,77;0,0;2952,37
2030-02-01 02:00:00;14,28;0,0;2966,39
2030-02-01 03:00:00;6,9;0,0;2973,03
2030-02-01 04:00:00;0,0;0,29;2972,48
2030-02-01 05:00:00;0,0;6,49;2965,74
2030-02-01 06:00:00;0,0;12,63;2952,85
2030-02-01 07:00:00;0,0;16,64;2935,96
2030-02-01 08:00:00;0,0;21,15;2914,55
2030-02-01 09:00:00;0,0;26,76;2887,54
2030-02-01 10:00:00;0,0;30,59;2856,7
2030-02-01 11:00:00;0,0;32,44;2824,01
2030-02-01 12:00:00;0,0;34,38;2789,39
2030-02-01 13:00:00;0,0;38,12;2751,03
2030-02-01 14:00:00;0,0;42,36;2708,43
2030-02-01 15:00:00;0,0;40,9;2667,3
2030-02-01 16:00:00;0,0;39,76;2627,31
2030-02-01 17:00:00;0,0;41,2;2585,87
2030-02-01 18:00:00;0,0;43,5;2542,15
2030-02-01 19:00:00;0,0;46,28;2495,65
2030-02-01 20:00:00;0,0;48,85;2446,58
2030-02-01 21:00:00;0,0;51,49;2394,88
2030-02-01 22:00:00;0,0;54,54;2340,13
2030-02-01 23:00:00;0,0;57,33;2282,59
2030-02-02 00:00:00;0,0;55,83;2226,57
2030-02-02 01:00:00;0,0;53,09;2173,28
2030-02-02 02:00:00;0,0;50,22;2122,87
2030-02-02 03:00:00;0,0;48,08;2074,61
2030-02-02 04:00:00;0,0;45,78;2028,65
2030-02-02 05:00:00;0,0;43,71;1984,76
2030-02-02 06:00:00;0,0;41,59;1942,99
2030-02-02 07:00:00;0,0;40,15;1902,67
2030-02-02 08:00:00;0,0;38,4;1864,11
2030-02-02 09:00:00;0,0;35,56;1828,39
2030-02-02 10:00:00;0,0;29,7;1798,52
2030-02-02 11:00:00;0,0;23,34;1775,03
2030-02-02 12:00:00;0,0;12,21;1762,67
2030-02-02 13:00:00;0,0;8,78;1753,73
2030-02-02 14:00:00;0,0;0,14;1753,43
2030-02-02 15:00:00;5,09;0,0;1758,37
2030-02-02 16:00:00;2,81;0,0;1761,03
2030-02-02 17:00:00;0,47;0,0;1761,34
2030-02-02 18:00:00;0,81;0,0;1762,0
2030-02-02 19:00:00;1,44;0,0;1763,28
2030-02-02 20:00:00;1,7;0,0;1764,83
2030-02-02 21:00:00;1,91;0,0;1766,59
2030-02-02 22:00:00;2,44;0,0;1768,88
2030-02-02 23:00:00;2,62;0,0;1771,35
2030-02-03 00:00:00;0,61;0,0;1771,8
2030-02-03 01:00:00;0,0;2,07;1769,58
2030-02-03 02:00:00;0,0;4,66;1764,77
2030-02-03 03:00:00;0,0;6,71;1757,9
2030-02-03 04:00:00;0,0;8,46;1749,29
2030-02-03 05:00:00;0,0;10,21;1738,92
2030-02-03 06:00:00;0,0;11,61;1727,16
2030-02-03 07:00:00;0,0;12,24;1714,77
2030-02-03 08:00:00;0,0;10,41;1704,21
2030-02-03 09:00:00;0,0;10,28;1693,79
2030-02-03 10:00:00;0,0;10,37;1683,27
2030-02-03 11:00:00;0,0;5,18;1677,95
2030-02-03 12:00:00;0,0;2,14;1675,66
2030-02-03 13:00:00;2,12;0,0;1677,64
2030-02-03 14:00:00;4,19;0,0;1681,68
2030-02-03 15:00:00;5,1;0,0;1686,63
2030-02-03 16:00:00;3,82;0,0;1690,3
2030-02-03 17:00:00;1,58;0,0;1691,73
2030-02-03 18:00:00;0,0;0,08;1691,5
2030-02-03 19:00:00;0,0;2,24;1689,12
2030-02-03 20:00:00;0,0;4,19;1684,78
2030-02-03 21:00:00;0,0;6,22;1678,42
2030-02-03 22:00:00;0,0;8,67;1669,6
2030-02-03 23:00:00;0,0;10,86;1658,6
2030-02-04 00:00:00;0,0;12,72;1645,74
2030-02-04 01:00:00;0,0;14,2;1631,4
2030-02-04 02:00:00;0,0;15,98;1615,28
2030-02-04 03:00:00;0,0;17,04;1598,1
2030-02-04 04:00:00;0,0;18,01;1579,96
2030-02-04 05:00:00;0,0;19,62;1560,2
2030-02-04 06:00:00;0,0;19,82;1540,24
2030-02-04 07:00:00;0,0;20,68;1519,42
2030-02-04 08:00:00;0,0;20,5;1498,79
2030-02-04 09:00:00;0,0;18,72;1479,93
2030-02-04 10:00:00;0,0;16,93;1462,88
2030-02-04 11:00:00;0,0;12,32;1450,43
2030-02-04 12:00:00;0,0;8,13;1442,17
2030-02-04 13:00:00;0,0;6,97;1435,07
2030-02-04 14:00:00;0,0;7,96;1426,99
2030-02-04 15:00:00;0,0;9,3;1417,56
2030-02-04 16:00:00;0,0;8,29;1409,15
2030-02-04 17:00:00;0,0;9,11;1399,92
2030-02-04 18:00:00;0,0;10,53;1389,26
2030-02-04 19:00:00;0,0;12,49;1376,65
2030-02-04 20:00:00;0,0;14,29;1362,24
2030-02-04 21:00:00;0,0;16,19;1345,94
2030-02-04 22:00:00;0,0;18,18;1327,65
2030-02-04 23:00:00;0,0;20,59;1306,94
2030-02-05 00:00:00;0,0;23,48;1283,34
2030-02-05 01:00:00;0,0;26,85;1256,39
2030-02-05 02:00:00;0,0;30,36;1225,92
2030-02-05 03:00:00;0,0;100,12;1125,69
2030-02-05 04:00:00;0,0;35,42;1090,17
2030-02-05 05:00:00;0,0;74,1;1015,98
2030-02-05 06:00:00;0,0;39,19;976,7
2030-02-05 07:00:00;0,0;40,51;936,1
2030-02-05 08:00:00;0,0;37,64;898,38
2030-02-05 09:00:00;0,0;32,37;865,94
2030-02-05 10:00:00;0,0;25,39;840,47
2030-02-05 11:00:00;0,0;16,23;824,17
2030-02-05 12:00:00;0,0;10,7;813,39
2030-02-05 13:00:00;0,0;7,21;806,11
2030-02-05 14:00:00;0,0;6,22;799,82
2030-02-05 15:00:00;0,0;7,33;792,42
2030-02-05 16:00:00;0,0;8,62;783,73
2030-02-05 17:00:00;0,0;12,56;771,1
2030-02-05 18:00:00;0,0;14,32;756,72
2030-02-05 19:00:00;0,0;16,07;740,58
2030-02-05 20:00:00;0,0;18,19;722,32
2030-02-05 21:00:00;0,0;20,0;702,26
2030-02-05 22:00:00;0,0;21,8;680,4
2030-02-05 23:00:00;0,0;23,95;656,39
2030-02-06 00:00:00;0,0;25,06;631,27
2030-02-06 01:00:00;0,0;26,43;604,78
2030-02-06 02:00:00;0,0;120,66;484,07
2030-02-06 03:00:00;0,0;121,2;362,83
2030-02-06 04:00:00;0,0;28,74;334,06
2030-02-06 05:00:00;0,0;29,13;304,9
2030-02-06 06:00:00;0,0;29,81;275,06
2030-02-06 07:00:00;0,0;30,2;244,84
2030-02-06 08:00:00;0,0;25,69;219,12
2030-02-06 09:00:00;0,0;18,79;200,31
2030-02-06 10:00:00;0,0;8,77;191,53
2030-02-06 11:00:00;1,42;0,0;192,93
2030-02-06 12:00:00;7,26;0,0;200,17
2030-02-06 13:00:00;9,27;0,0;209,42
2030-02-06 14:00:00;9,55;0,0;218,96
2030-02-06 15:00:00;8,15;0,0;227,09
2030-02-06 16:00:00;7,17;0,0;234,24
2030-02-06 17:00:00;3,67;0,0;237,89
2030-02-06 18:00:00;2,55;0,0;240,42
2030-02-06 19:00:00;1,06;0,0;241,45
2030-02-06 20:00:00;0,0;0,48;240,95
2030-02-06 21:00:00;0,0;2,07;238,86
2030-02-06 22:00:00;0,0;3,33;235,5
2030-02-06 23:00:00;0,0;4,94;230,54
2030-02-07 00:00:00;0,0;6,94;223,59
2030-02-07 01:00:00;0,0;8,64;214,92
2030-02-07 02:00:00;0,0;10,72;204,18
2030-02-07 03:00:00;0,0;11,77;192,39
2030-02-07 04:00:00;0,0;13,09;179,28
2030-02-07 05:00:00;0,0;14,03;165,24
2030-02-07 06:00:00;0,0;14,89;150,33
2030-02-07 07:00:00;0,0;15,79;134,53
2030-02-07 08:00:00;0,0;15,29;119,23
2030-02-07 09:00:00;0,0;11,74;107,47
2030-02-07 10:00:00;0,0;5,35;102,12
2030-02-07 11:00:00;0,43;0,0;102,54
2030-02-07 12:00:00;5,06;0,0;107,59
2030-02-07 13:00:00;7,15;0,0;114,73
2030-02-07 14:00:00;9,26;0,0;123,98
2030-02-07 15:00:00;6,36;0,0;130,33
2030-02-07 16:00:00;7,2;0,0;137,52
2030-02-07 17:00:00;4,87;0,0;142,37
2030-02-07 18:00:00;3,61;0,0;145,98
2030-02-07 19:00:00;1,9;0,0;147,86
2030-02-07 20:00:00;0,42;0,0;148,26
2030-02-07 21:00:00;0,0;1,48;146,77
2030-02-07 22:00:00;0,0;3,1;143,66
2030-02-07 23:00:00;0,0;5,11;138,53
2030-02-08 00:00:00;0,0;7,19;131,33
2030-02-08 01:00:00;0,0;9,32;121,99
2030-02-08 02:00:00;0,0;11,5;110,48
2030-02-08 03:00:00;0,0;12,99;97,49
2030-02-08 04:00:00;0,0;14,42;83,06
2030-02-08 05:00:00;0,0;15,8;67,26
2030-02-08 06:00:00;0,0;16,78;50,47
2030-02-08 07:00:00;0,0;17,76;32,7
2030-02-08 08:00:00;0,0;14,38;18,32
2030-02-08 09:00:00;0,0;11,59;6,73
2030-02-08 10:00:00;0,0;6,73;0,0
2030-02-08 11:00:00;2,39;0,0;2,39
2030-02-08 12:00:00;11,32;0,0;13,72
2030-02-08 13:00:00;17,59;0,0;31,3
2030-02-08 14:00:00;19,96;0,0;51,26
2030-02-08 15:00:00;21,07;0,0;72,32
2030-02-08 16:00:00;21,33;0,0;93,65
2030-02-08 17:00:00;17,23;0,0;110,87
2030-02-08 18:00:00;15,75;0,0;126,61
2030-02-08 19:00:00;14,22;0,0;140,81
2030-02-08 20:00:00;12,64;0,0;153,43
2030-02-08 21:00:00;11,02;0,0;164,44
2030-02-08 22:00:00;9,37;0,0;173,8
2030-02-08 23:00:00;7,7;0,0;181,49
2030-02-09 00:00:00;6,01;0,0;187,49
2030-02-09 01:00:00;4,31;0,0;191,78
2030-02-09 02:00:00;2,59;0,0;194,36
2030-02-09 03:00:00;1,59;0,0;195,93
2030-02-09 04:00:00;0,3;0,0;196,22
2030-02-09 05:00:00;0,0;0,6;195,6
2030-02-09 06:00:00;0,0;1,44;194,14
2030-02-09 07:00:00;0,0;1,88;192,24
2030-02-09 08:00:00;0,0;1,87;190,36
2030-02-09 09:00:00;0,42;0,0;190,76
2030-02-09 10:00:00;6,21;0,0;196,96
2030-02-09 11:00:00;9,38;0,0;206,32
2030-02-09 12:00:00;17,86;0,0;224,16
2030-02-09 13:00:00;22,99;0,0;247,13
2030-02-09 14:00:00;25,15;0,0;272,26
2030-02-09 15:00:00;26,85;0,0;299,09
2030-02-09 16:00:00;26,81;0,0;325,87
2030-02-09 17:00:00;23,72;0,0;349,56
2030-02-09 18:00:00;23,3;0,0;372,83
2030-02-09 19:00:00;22,49;0,0;395,29
2030-02-09 20:00:00;21,97;0,0;417,22
2030-02-09 21:00:00;21,07;0,0;438,25
2030-02-09 22:00:00;20,12;0,0;458,33
2030-02-09 23:00:00;19,48;0,0;477,77
2030-02-10 00:00:00;18,85;0,0;496,58
2030-02-10 01:00:00;17,88;0,0;514,42
2030-02-10 02:00:00;17,22;0,0;531,59
2030-02-10 03:00:00;16,93;0,0;548,48
2030-02-10 04:00:00;16,34;0,0;564,77
2030-02-10 05:00:00;16,12;0,0;580,84
2030-02-10 06:00:00;15,57;0,0;596,36
2030-02-10 07:00:00;15,02;0,0;611,32
2030-02-10 08:00:00;15,9;0,0;627,17
2030-02-10 09:00:00;16,23;0,0;643,34
2030-02-10 10:00:00;19,5;0,0;662,78
2030-02-10 11:00:00;22,07;0,0;684,8
2030-02-10 12:00:00;23,39;0,0;708,13
2030-02-10 13:00:00;24,69;0,0;732,75
2030-02-10 14:00:00;25,6;0,0;758,29
2030-02-10 15:00:00;25,36;0,0;783,58
2030-02-10 16:00:00;25,3;0,0;808,82
2030-02-10 17:00:00;24,42;0,0;833,17
2030-02-10 18:00:00;23,37;0,0;856,47
2030-02-10 19:00:00;22,18;0,0;878,58
2030-02-10 20:00:00;20,88;0,0;899,38
2030-02-10 21:00:00;19,49;0,0;918,79
2030-02-10 22:00:00;18,03;0,0;936,74
2030-02-10 23:00:00;16,5;0,0;953,16
2030-02-11 00:00:00;14,93;0,0;968,01
2030-02-11 01:00:00;13,33;0,0;981,25
2030-02-11 02:00:00;12,05;0,0;993,21
2030-02-11 03:00:00;11,15;0,0;1004,28
2030-02-11 04:00:00;9,95;0,0;1014,14
2030-02-11 05:00:00;9,48;0,0;1023,53
2030-02-11 06:00:00;8,74;0,0;1032,18
2030-02-11 07:00:00;8,3;0,0;1040,39
2030-02-11 08:00:00;13,2;0,0;1053,5
2030-02-11 09:00:00;19,41;0,0;1072,81
2030-02-11 10:00:00;27,91;0,0;1100,63
2030-02-11 11:00:00;36,35;0,0;1136,88
2030-02-11 12:00:00;40,38;0,0;1177,16
2030-02-11 13:00:00;39,95;0,0;1217,01
2030-02-11 14:00:00;37,19;0,0;1254,09
2030-02-11 15:00:00;33,86;0,0;1287,85
2030-02-11 16:00:00;33,42;0,0;1321,16
2030-02-11 17:00:00;31,09;0,0;1352,13
2030-02-11 18:00:00;28,83;0,0;1380,84
2030-02-11 19:00:00;26,07;0,0;1406,79
2030-02-11 20:00:00;23,16;0,0;1429,83
2030-02-11 21:00:00;20,14;0,0;1449,84
2030-02-11 22:00:00;17,01;0,0;1466,73
2030-02-11 23:00:00;13,81;0,0;1480,4
2030-02-12 00:00:00;8,73;0,0;1489,01
2030-02-12 01:00:00;0,0;90,22;1398,66
2030-02-12 02:00:00;0,0;2,94;1395,6
2030-02-12 03:00:00;0,0;7,31;1388,16
2030-02-12 04:00:00;0,0;11,64;1376,4
2030-02-12 05:00:00;0,0;15,21;1361,07
2030-02-12 06:00:00;0,0;18,65;1342,3
2030-02-12 07:00:00;0,0;21,01;1321,17
2030-02-12 08:00:00;0,0;19,92;1301,14
2030-02-12 09:00:00;0,0;17,52;1283,5
2030-02-12 10:00:00;0,0;13,87;1269,52
2030-02-12 11:00:00;0,0;7,7;1261,71
2030-02-12 12:00:00;0,0;3,97;1257,64
2030-02-12 13:00:00;0,0;2,75;1254,78
2030-02-12 14:00:00;0,0;3,34;1251,33
2030-02-12 15:00:00;0,0;1,71;1249,51
2030-02-12 16:00:00;0,0;0,46;1248,95
2030-02-12 17:00:00;0,0;4,66;1244,17
2030-02-12 18:00:00;0,0;5,99;1238,08
2030-02-12 19:00:00;0,0;7,65;1230,32
2030-02-12 20:00:00;0,0;9,33;1220,88
2030-02-12 21:00:00;0,0;10,67;1210,11
2030-02-12 22:00:00;0,0;12,33;1197,67
2030-02-12 23:00:00;0,0;106,91;1090,65
2030-02-13 00:00:00;0,0;106,41;984,14
2030-02-13 01:00:00;0,0;105,3;878,76
2030-02-13 02:00:00;0,0;103,95;774,73
2030-02-13 03:00:00;0,0;102,76;671,9
2030-02-13 04:00:00;0,0;101,83;570,02
2030-02-13 05:00:00;0,0;100,85;469,12
2030-02-13 06:00:00;0,0;99,83;369,25
2030-02-13 07:00:00;0,0;99,58;269,64
2030-02-13 08:00:00;0,0;2,57;267,05
2030-02-13 09:00:00;1,8;0,0;268,83
2030-02-13 10:00:00;8,27;0,0;277,08
2030-02-13 11:00:00;16,33;0,0;293,39
2030-02-13 12:00:00;0,0;55,79;237,57
2030-02-13 13:00:00;0,0;67,45;170,1
2030-02-13 14:00:00;0,0;66,25;103,84
2030-02-13 15:00:00;0,0;66,01;37,82
2030-02-13 16:00:00;0,0;37,82;0,0
2030-02-13 17:00:00;26,61;0,0;26,61
2030-02-13 18:00:00;26,18;0,0;52,79
2030-02-13 19:00:00;26,32;0,0;79,11
2030-02-13 20:00:00;25,72;0,0;104,82
2030-02-13 21:00:00;25,36;0,0;130,18
2030-02-13 22:00:00;24,6;0,0;154,77
2030-02-13 23:00:00;24,12;0,0;178,88
2030-02-14 00:00:00;22,54;0,0;201,41
2030-02-14 01:00:00;20,45;0,0;221,84
2030-02-14 02:00:00;18,19;0,0;240,01
2030-02-14 03:00:00;16,88;0,0;256,87
2030-02-14 04:00:00;15,24;0,0;272,09
2030-02-14 05:00:00;14,29;0,0;286,36
2030-02-14 06:00:00;13,06;0,0;299,39
2030-02-14 07:00:00;12,11;0,0;311,47
2030-02-14 08:00:00;14,94;0,0;326,39
2030-02-14 09:00:00;17,65;0,0;344,0
2030-02-14 10:00:00;22,08;0,0;366,05
2030-02-14 11:00:00;28,39;0,0;394,41
2030-02-14 12:00:00;33,93;0,0;428,3
2030-02-14 13:00:00;36,89;0,0;465,15
2030-02-14 14:00:00;37,35;0,0;502,47
2030-02-14 15:00:00;37,23;0,0;539,65
2030-02-14 16:00:00;37,91;0,0;577,51
2030-02-14 17:00:00;35,43;0,0;612,89
2030-02-14 18:00:00;34,3;0,0;647,14
2030-02-14 19:00:00;33,41;0,0;680,5
2030-02-14 20:00:00;32,46;0,0;712,9
2030-02-14 21:00:00;31,47;0,0;744,3
2030-02-14 22:00:00;30,08;0,0;774,32
2030-02-14 23:00:00;29,34;0,0;803,59
2030-02-15 00:00:00;0,0;50,18;753,34
2030-02-15 01:00:00;0,0;65,36;687,91
2030-02-15 02:00:00;0,0;66,02;621,84
2030-02-15 03:00:00;0,0;66,66;555,12
2030-02-15 04:00:00;0,0;66,94;488,14
2030-02-15 05:00:00;25,73;0,0;513,83
2030-02-15 06:00:00;25,51;0,0;539,29
2030-02-15 07:00:00;25,25;0,0;564,5
