;('Biogas_feedin_existing_n', 'Gas_n');('Biogas_feedin_new_n', 'Gas_n');('Gas_n', 'Gas_demand_total_n');('Gas_n', 'Gas_storage_n');('Gas_n', 'GuD_n');('Gas_n', 'Material_demand_Gas_n');('Gas_n', 'excess_b_gas_n');('Gas_storage_n', 'Gas_n');('Hydrogen_feedin_n', 'Gas_n');('Import_Gas_n', 'Gas_n');('Methanisation_n', 'Gas_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-07-07 18:00:00;231,28;0,0;94,73;15,38;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-07 19:00:00;231,28;0,0;85,74;24,37;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-07 20:00:00;231,28;0,0;72,77;37,34;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-07 21:00:00;231,28;0,0;64,84;45,26;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-07 22:00:00;231,28;0,0;57,14;173,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-07 23:00:00;231,28;0,0;52,94;178,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 00:00:00;231,28;0,0;51,28;179,78;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 01:00:00;231,28;0,0;50,51;180,55;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 02:00:00;231,28;0,0;49,62;181,43;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 03:00:00;231,28;0,0;54,93;176,13;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 04:00:00;231,28;0,0;73,13;157,93;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 05:00:00;231,28;0,0;91,53;139,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 06:00:00;231,28;0,0;108,32;122,74;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 07:00:00;231,28;0,0;117,46;113,6;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 08:00:00;231,28;0,0;117,29;0,0;120,95;0,22;0,0;7,19;0,0;0,0;0,0
2030-07-08 09:00:00;231,28;0,0;116,61;0,0;120,95;0,22;0,0;6,51;0,0;0,0;0,0
2030-07-08 10:00:00;231,28;0,0;116,62;0,0;120,95;0,22;0,0;6,51;0,0;0,0;0,0
2030-07-08 11:00:00;231,28;0,0;115,47;115,58;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 12:00:00;231,28;0,0;115,55;0,0;120,95;0,22;0,0;5,45;0,0;0,0;0,0
2030-07-08 13:00:00;231,28;0,0;115,19;0,0;120,95;0,22;0,0;5,08;0,0;0,0;0,0
2030-07-08 14:00:00;231,28;0,0;114,81;0,0;120,95;0,22;0,0;4,7;0,0;0,0;0,0
2030-07-08 15:00:00;231,28;0,0;112,95;0,0;120,95;0,22;0,0;2,85;0,0;0,0;0,0
2030-07-08 16:00:00;231,28;0,0;108,07;2,03;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 17:00:00;231,28;0,0;101,68;8,43;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 18:00:00;231,28;0,0;94,93;15,17;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 19:00:00;231,28;0,0;86,02;26,33;118,71;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 20:00:00;231,28;0,0;73,05;158,01;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 21:00:00;231,28;0,0;65,05;166,0;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 22:00:00;231,28;0,0;57,31;173,75;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-08 23:00:00;231,28;0,0;53,11;177,95;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 00:00:00;231,28;0,0;27,0;204,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 01:00:00;231,28;0,0;26,0;205,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 02:00:00;231,28;0,0;24,45;206,61;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 03:00:00;231,28;0,0;27,71;203,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 04:00:00;231,28;0,0;31,52;199,54;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 05:00:00;231,28;0,0;36,94;194,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 06:00:00;231,28;0,0;40,93;190,13;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 07:00:00;231,28;0,0;40,06;191,0;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 08:00:00;231,28;0,0;39,63;191,43;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 09:00:00;231,28;0,0;38,44;192,62;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 10:00:00;231,28;0,0;40,08;190,98;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 11:00:00;231,28;0,0;37,07;193,99;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 12:00:00;231,28;0,0;32,0;199,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 13:00:00;231,28;0,0;27,32;203,74;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 14:00:00;231,28;0,0;25,26;205,79;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 15:00:00;231,28;0,0;20,88;210,17;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 16:00:00;231,28;0,0;16,75;214,31;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 17:00:00;231,28;0,0;14,87;216,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 18:00:00;231,28;0,0;12,82;218,24;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 19:00:00;231,28;0,0;12,17;218,89;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 20:00:00;231,28;0,0;10,81;178,17;42,08;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 21:00:00;231,28;0,0;10,1;220,96;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 22:00:00;231,28;0,0;9,85;221,21;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-09 23:00:00;231,28;0,0;9,28;221,78;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 00:00:00;231,28;0,0;13,86;217,2;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 01:00:00;231,28;0,0;14,26;216,8;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 02:00:00;231,28;0,0;15,51;215,55;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 03:00:00;231,28;0,0;16,11;214,94;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 04:00:00;231,28;0,0;17,87;213,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 05:00:00;231,28;0,0;18,72;212,33;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 06:00:00;231,28;0,0;17,92;213,14;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 07:00:00;231,28;0,0;18,06;213,0;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 08:00:00;231,28;0,0;16,27;214,79;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 09:00:00;231,28;0,0;15,53;215,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 10:00:00;231,28;0,0;15,66;215,4;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 11:00:00;231,28;0,0;15,57;215,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 12:00:00;231,28;0,0;15,57;215,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 13:00:00;231,28;0,0;13,34;217,72;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 14:00:00;231,28;0,0;12,84;218,22;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 15:00:00;231,28;0,0;12,82;218,24;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 16:00:00;231,28;0,0;13,38;182,01;35,67;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 17:00:00;231,28;0,0;16,59;180,22;34,25;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 18:00:00;231,28;0,0;17,29;92,82;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 19:00:00;231,28;0,0;17,17;92,93;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 20:00:00;231,28;0,0;18,48;91,63;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 21:00:00;231,28;0,0;20,17;150,12;60,77;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 22:00:00;231,28;0,0;19,99;211,07;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-10 23:00:00;231,28;0,0;21,8;209,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 00:00:00;231,28;0,0;50,69;180,37;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 01:00:00;231,28;0,0;50,09;180,97;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 02:00:00;231,28;0,0;49,49;181,57;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 03:00:00;231,28;0,0;54,48;176,58;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 04:00:00;231,28;0,0;72,6;158,46;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 05:00:00;231,28;0,0;94,5;136,56;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 06:00:00;231,28;0,0;109,29;121,77;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 07:00:00;231,28;0,0;116,34;114,72;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 08:00:00;231,28;0,0;115,43;0,0;115,63;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 09:00:00;231,28;0,0;115,62;0,0;120,95;0,22;0,0;5,51;0,0;0,0;0,0
2030-07-11 10:00:00;231,28;0,0;116,49;0,0;120,95;0,22;0,0;6,38;0,0;0,0;0,0
2030-07-11 11:00:00;231,28;0,0;115,75;0,0;120,95;0,22;0,0;5,64;0,0;0,0;0,0
2030-07-11 12:00:00;231,28;0,0;115,11;0,0;120,95;0,22;0,0;5,0;0,0;0,0;0,0
2030-07-11 13:00:00;231,28;0,0;114,39;116,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 14:00:00;231,28;0,0;114,39;116,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 15:00:00;231,28;0,0;112,57;0,0;120,95;0,22;0,0;2,46;0,0;0,0;0,0
2030-07-11 16:00:00;231,28;0,0;107,53;2,57;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 17:00:00;231,28;0,0;101,07;9,03;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 18:00:00;231,28;0,0;93,88;16,23;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 19:00:00;231,28;0,0;85,58;24,53;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 20:00:00;231,28;0,0;72,66;37,45;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 21:00:00;231,28;0,0;64,4;45,7;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 22:00:00;231,28;0,0;57,08;173,98;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-11 23:00:00;231,28;0,0;52,73;178,33;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 00:00:00;231,28;0,0;51,37;179,69;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 01:00:00;231,28;0,0;50,61;180,45;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 02:00:00;231,28;0,0;49,72;181,33;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 03:00:00;231,28;0,0;55,05;176,01;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 04:00:00;231,28;0,0;73,29;157,77;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 05:00:00;231,28;0,0;91,82;139,24;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 06:00:00;231,28;0,0;108,67;122,39;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 07:00:00;231,28;0,0;117,81;113,24;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 08:00:00;231,28;0,0;117,53;113,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 09:00:00;231,28;0,0;116,8;114,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 10:00:00;231,28;0,0;116,79;114,27;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 11:00:00;231,28;0,0;115,6;115,46;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 12:00:00;231,28;0,0;115,69;115,37;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 13:00:00;231,28;0,0;115,3;115,76;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 14:00:00;231,28;0,0;114,9;116,16;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 15:00:00;231,28;0,0;113,05;118,01;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 16:00:00;231,28;0,0;108,14;122,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 17:00:00;231,28;0,0;101,76;34,99;94,31;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 18:00:00;231,28;0,0;95,05;136,01;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 19:00:00;231,28;0,0;86,17;144,89;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 20:00:00;231,28;0,0;73,21;157,85;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 21:00:00;231,28;0,0;65,17;165,89;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 22:00:00;231,28;0,0;57,4;173,66;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-12 23:00:00;231,28;0,0;53,21;177,85;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 00:00:00;231,28;0,0;52,39;178,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 01:00:00;231,28;0,0;51,71;179,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 02:00:00;231,28;0,0;50,86;180,2;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 03:00:00;231,28;0,0;56,45;174,61;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 04:00:00;231,28;0,0;75,98;155,08;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 05:00:00;231,28;0,0;97,01;134,05;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 06:00:00;231,28;0,0;115,71;115,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 07:00:00;231,28;0,0;125,23;105,83;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 08:00:00;231,28;0,0;123,08;107,98;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 09:00:00;231,28;0,0;120,76;110,3;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 10:00:00;231,28;0,0;119,36;111,7;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 11:00:00;231,28;0,0;117,06;114,0;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 12:00:00;231,28;0,0;117,2;113,86;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 13:00:00;231,28;0,0;116,57;114,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 14:00:00;231,28;0,0;115,91;115,15;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 15:00:00;231,28;0,0;114,13;116,93;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 16:00:00;231,28;0,0;108,96;122,1;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 17:00:00;231,28;0,0;102,66;128,4;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 18:00:00;231,28;0,0;96,36;134,7;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 19:00:00;231,28;0,0;87,94;143,11;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 20:00:00;231,28;0,0;75,01;156,04;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 21:00:00;231,28;0,0;66,5;164,56;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 22:00:00;231,28;0,0;59,76;171,3;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-13 23:00:00;231,28;0,0;57,56;173,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 00:00:00;231,28;0,0;57,88;173,18;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 01:00:00;231,28;0,0;57,46;173,6;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 02:00:00;231,28;0,0;57,8;173,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 03:00:00;231,28;0,0;62,87;168,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 04:00:00;231,28;0,0;80,8;150,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 05:00:00;231,28;0,0;101,15;129,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 06:00:00;231,28;0,0;118,79;112,27;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 07:00:00;231,28;0,0;128,53;102,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 08:00:00;231,28;0,0;126,93;104,13;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 09:00:00;231,28;0,0;124,95;106,1;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 10:00:00;231,28;0,0;122,34;108,71;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 11:00:00;231,28;0,0;121,07;109,99;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 12:00:00;231,28;0,0;120,29;110,77;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 13:00:00;231,28;0,0;119,83;111,23;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 14:00:00;231,28;0,0;118,97;112,09;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 15:00:00;231,28;0,0;116,86;114,2;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 16:00:00;231,28;0,0;112,29;118,76;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 17:00:00;231,28;0,0;105,6;125,46;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 18:00:00;231,28;0,0;99,01;11,09;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 19:00:00;231,28;0,0;90,09;20,02;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 20:00:00;231,28;0,0;76,21;33,89;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 21:00:00;231,28;0,0;68,68;41,43;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 22:00:00;231,28;0,0;60,32;170,74;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-14 23:00:00;231,28;0,0;55,46;175,6;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 00:00:00;231,28;0,0;52,86;178,2;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 01:00:00;231,28;0,0;52,52;178,54;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 02:00:00;231,28;0,0;55,26;175,8;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 03:00:00;231,28;0,0;64,27;166,79;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 04:00:00;231,28;0,0;85,19;145,87;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 05:00:00;231,28;0,0;106,4;124,66;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 06:00:00;231,28;0,0;123,78;107,28;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 07:00:00;231,28;0,0;132,0;99,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 08:00:00;231,28;0,0;128,3;0,0;102,76;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 09:00:00;231,28;0,0;125,16;0,0;105,9;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 10:00:00;231,28;0,0;122,83;0,0;108,23;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 11:00:00;231,28;0,0;118,36;0,0;112,7;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 12:00:00;231,28;0,0;117,89;113,17;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 13:00:00;231,28;0,0;117,15;113,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 14:00:00;231,28;0,0;116,38;114,68;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 15:00:00;231,28;0,0;114,63;116,43;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 16:00:00;231,28;0,0;109,33;0,77;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 17:00:00;231,28;0,0;103,07;7,03;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 18:00:00;231,28;0,0;96,96;13,15;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 19:00:00;231,28;0,0;88,76;21,35;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 20:00:00;231,28;0,0;75,84;34,27;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 21:00:00;231,28;0,0;67,1;43,0;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 22:00:00;231,28;0,0;59,88;171,17;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-15 23:00:00;231,28;0,0;59,39;171,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 00:00:00;231,28;0,0;36,87;194,18;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 01:00:00;231,28;0,0;39,11;191,95;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 02:00:00;231,28;0,0;40,36;190,7;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 03:00:00;231,28;0,0;47,18;183,88;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 04:00:00;231,28;0,0;54,52;176,54;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 05:00:00;231,28;0,0;57,46;173,6;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 06:00:00;231,28;0,0;58,11;172,95;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 07:00:00;231,28;0,0;52,15;178,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 08:00:00;231,28;0,0;47,9;183,15;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 09:00:00;231,28;0,0;43,31;187,75;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 10:00:00;231,28;0,0;44,44;186,62;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 11:00:00;231,28;0,0;40,9;190,16;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 12:00:00;231,28;0,0;35,79;195,27;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 13:00:00;231,28;0,0;30,67;200,39;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 14:00:00;231,28;0,0;28,34;202,72;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 15:00:00;231,28;0,0;23,83;207,23;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 16:00:00;231,28;0,0;19,7;211,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 17:00:00;231,28;0,0;17,68;213,38;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 18:00:00;231,28;0,0;14,71;216,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 19:00:00;231,28;0,0;14,42;216,64;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 20:00:00;231,28;0,0;12,88;218,18;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 21:00:00;231,28;0,0;12,1;218,96;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 22:00:00;231,28;0,0;11,7;219,36;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-16 23:00:00;231,28;0,0;10,84;220,22;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 00:00:00;231,28;0,0;15,74;215,32;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 01:00:00;231,28;0,0;16,37;214,69;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 02:00:00;231,28;0,0;19,0;212,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 03:00:00;231,28;0,0;19,23;211,83;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 04:00:00;231,28;0,0;22,22;208,84;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 05:00:00;231,28;0,0;24,12;206,94;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 06:00:00;231,28;0,0;22,73;208,33;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 07:00:00;231,28;0,0;23,02;208,04;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 08:00:00;231,28;0,0;19,15;211,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 09:00:00;231,28;0,0;18,39;212,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 10:00:00;231,28;0,0;19,65;211,41;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 11:00:00;231,28;0,0;19,5;211,56;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 12:00:00;231,28;0,0;19,94;211,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 13:00:00;231,28;0,0;18,39;212,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 14:00:00;231,28;0,0;18,29;212,77;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 15:00:00;231,28;0,0;18,6;212,46;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 16:00:00;231,28;0,0;19,11;211,95;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 17:00:00;231,28;0,0;23,32;207,74;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-07-17 18:00:00;231,28;0,0;24,81;206,25;0,0;0,22;0,0;0,0;0,0;0,0;0,0
