;('Battery_n', 'Electricity_n');('Biogas_n', 'Electricity_n');('Biomasse_elec_n', 'Electricity_n');('Electricity_n', 'Battery_n');('Electricity_n', 'Electric boiler_n');('Electricity_n', 'Electricity_demand_total_n');('Electricity_n', 'Electrolysis_n');('Electricity_n', 'Export_Electricity_n');('Electricity_n', 'HS<->North');('Electricity_n', 'Heatpump_air_n');('Electricity_n', 'Heatpump_water_n');('Electricity_n', 'North<->Middel');('Electricity_n', 'Pumped_hydro_storage_n');('Electricity_n', 'excess_b_el_n');('Fuelcell_n', 'Electricity_n');('GuD_n', 'Electricity_n');('HS<->North', 'Electricity_n');('Hydro power plant_n', 'Electricity_n');('North<->Middel', 'Electricity_n');('PV_open_n', 'Electricity_n');('PV_rooftop_n', 'Electricity_n');('Pumped_hydro_storage_n', 'Electricity_n');('Wind_n', 'Electricity_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-06 08:00:00;0,0;0,0;0,0;0,0;0,0;397,52;0,0;514,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;52,76;780,23
2030-01-06 09:00:00;0,0;0,0;0,0;0,0;0,0;434,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,75;0,0;15,41;338,87
2030-01-06 10:00:00;0,0;0,0;0,0;0,0;0,0;442,79;0,0;73,05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;1,61;0,0;0,0;435,01
2030-01-06 11:00:00;0,0;0,0;0,0;0,0;0,0;435,22;0,0;385,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;2,62;0,0;0,0;739,1
2030-01-06 12:00:00;0,0;0,0;0,0;0,0;0,0;404,63;192,86;595,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;3,46;0,0;0,0;1110,6
2030-01-06 13:00:00;0,0;0,0;0,0;0,0;0,0;381,48;192,86;640,0;0,0;0,0;0,0;0,0;91,92;0,0;0,0;54,43;0,0;24,8;0,0;23,13;0,0;0,0;1203,9
2030-01-06 14:00:00;0,0;0,0;0,0;0,0;0,0;386,28;192,86;640,0;0,0;0,0;0,0;0,0;84,37;0,0;0,0;54,43;0,0;24,8;0,0;15,13;0,0;0,0;1209,15
2030-01-06 15:00:00;0,0;0,0;0,0;0,0;0,0;397,34;184,36;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;6,57;0,0;0,0;1135,9
2030-01-06 16:00:00;0,0;0,0;0,0;0,0;0,0;401,33;0,0;194,26;0,0;0,0;0,0;42,7;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,01;0,0;0,0;559,05
2030-01-06 17:00:00;0,0;0,0;0,0;0,0;0,0;374,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;171,38;124,07
2030-01-06 18:00:00;0,0;0,0;0,0;0,0;0,0;363,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;208,32;75,74
2030-01-06 19:00:00;0,0;0,0;0,0;0,0;0,0;355,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;247,17;29,11
2030-01-06 20:00:00;0,0;0,0;0,0;0,0;0,0;330,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;221,83;29,35
2030-01-06 21:00:00;0,0;0,0;0,0;0,0;0,0;296,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;206,71;24,8;0,0;0,0;0,0;0,0;10,68
2030-01-06 22:00:00;0,0;0,0;0,0;0,0;0,0;279,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;194,87;24,8;0,0;0,0;0,0;0,0;5,02
2030-01-06 23:00:00;0,0;0,0;0,0;0,0;0,0;269,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;188,92;24,8;0,0;0,0;0,0;0,0;0,96
2030-01-07 00:00:00;0,0;0,0;0,0;0,0;0,0;220,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;140,09;24,8;0,0;0,0;0,0;0,0;0,78
2030-01-07 01:00:00;0,0;0,0;0,0;0,0;0,0;219,37;0,0;0,0;0,0;0,0;0,0;0,0;196,88;0,0;0,0;54,43;336,62;24,8;0,0;0,0;0,0;0,0;0,4
2030-01-07 02:00:00;0,0;0,0;0,0;0,0;0,0;218,91;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;427,28;24,8;0,0;0,0;0,0;0,0;0,4
2030-01-07 03:00:00;0,0;0,0;0,0;0,0;0,0;220,47;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;428,4;24,8;0,0;0,0;0,0;0,0;0,84
2030-01-07 04:00:00;0,0;0,0;0,0;0,0;0,0;235,46;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;442,18;24,8;0,0;0,0;0,0;0,0;2,05
2030-01-07 05:00:00;0,0;0,0;0,0;0,0;0,0;267,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;187,72;24,8;0,0;0,0;0,0;0,0;0,85
2030-01-07 06:00:00;0,0;0,0;0,0;0,0;0,0;317,48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;237,79;24,8;0,0;0,0;0,0;0,0;0,46
2030-01-07 07:00:00;0,0;0,0;0,0;0,0;0,0;384,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;304,48;24,8;0,0;0,0;0,0;0,0;0,78
2030-01-07 08:00:00;0,0;0,0;0,0;0,0;0,0;431,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;351,96;24,8;0,0;0,0;0,0;0,0;0,59
2030-01-07 09:00:00;0,0;0,0;0,0;0,0;0,0;429,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;61,12;24,8;0,0;0,18;0,0;288,0;0,58
2030-01-07 10:00:00;0,0;0,0;0,0;0,0;0,0;418,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;147,78;24,8;0,0;0,71;0,0;190,36;0,91
2030-01-07 11:00:00;0,0;0,0;0,0;0,0;0,0;421,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;50,67;24,8;0,0;1,36;0,0;288,0;2,05
2030-01-07 12:00:00;0,0;0,0;0,0;0,0;0,0;409,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;327,33;24,8;0,0;1,31;0,0;0,0;1,22
2030-01-07 13:00:00;0,0;0,0;0,0;0,0;0,0;386,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;276,54;24,8;0,0;23,81;0,0;0,0;7,26
2030-01-07 14:00:00;0,0;0,0;0,0;0,0;0,0;380,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;273,39;24,8;0,0;18,15;0,0;0,0;10,21
2030-01-07 15:00:00;0,0;0,0;0,0;0,0;0,0;388,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;298,93;24,8;0,0;8,09;0,0;0,0;2,66
2030-01-07 16:00:00;0,0;0,0;0,0;0,0;0,0;393,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;19,92;24,8;0,0;0,02;0,0;288,0;5,88
2030-01-07 17:00:00;0,0;0,0;0,0;0,0;0,0;375,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;284,69;11,61
2030-01-07 18:00:00;0,0;0,0;0,0;0,0;0,0;364,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;262,86;22,84
2030-01-07 19:00:00;0,0;0,0;0,0;0,0;0,0;364,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;241,29;44,02
2030-01-07 20:00:00;0,0;0,0;0,0;0,0;0,0;357,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;239,38;24,8;0,0;0,0;0,0;0,0;38,97
2030-01-07 21:00:00;0,0;0,0;0,0;0,0;0,0;324,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;187,28;24,8;0,0;0,0;0,0;0,0;57,92
2030-01-07 22:00:00;0,0;0,0;0,0;0,0;0,0;301,9;0,0;0,0;0,0;0,0;0,0;0,0;99,15;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;321,82
2030-01-07 23:00:00;0,0;0,0;0,0;0,0;0,0;284,88;192,86;523,42;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1209,94
2030-01-08 00:00:00;0,0;0,0;0,0;0,0;0,0;204,58;0,0;0,0;0,0;0,0;0,0;0,0;173,65;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;299,0
2030-01-08 01:00:00;0,0;0,0;0,0;0,0;0,0;208,76;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;92,36;24,8;0,0;0,0;0,0;0,0;37,17
2030-01-08 02:00:00;0,0;0,0;0,0;0,0;0,0;204,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;75,15;24,8;0,0;0,0;0,0;0,0;49,76
2030-01-08 03:00:00;0,0;0,0;0,0;0,0;0,0;201,81;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;395,48;24,8;0,0;0,0;0,0;0,0;15,11
2030-01-08 04:00:00;0,0;0,0;0,0;0,0;0,0;202,45;0,0;0,0;0,0;0,0;0,0;0,0;279,82;0,0;0,0;54,43;399,72;24,8;0,0;0,0;0,0;0,0;3,32
2030-01-08 05:00:00;0,0;0,0;0,0;0,0;0,0;215,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;135,73;24,8;0,0;0,0;0,0;0,0;0,41
2030-01-08 06:00:00;0,0;0,0;0,0;0,0;0,0;247,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;168,53;24,8;0,0;0,0;0,0;0,0;0,02
2030-01-08 07:00:00;0,0;0,0;0,0;0,0;0,0;313,94;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;234,56;24,8;0,0;0,0;0,0;0,0;0,15
2030-01-08 08:00:00;0,0;0,0;0,0;0,0;0,0;346,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;267,11;0,61
2030-01-08 09:00:00;0,0;0,0;0,0;0,0;0,0;338,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;254,38;4,74
2030-01-08 10:00:00;0,0;0,0;0,0;0,0;0,0;332,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,27;0,0;219,29;33,29
2030-01-08 11:00:00;0,0;0,0;0,0;0,0;0,0;333,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;1,42;0,0;162,12;90,3
2030-01-08 12:00:00;0,0;0,0;0,0;0,0;0,0;320,83;0,0;0,0;1,94;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;1,88;0,0;0,0;241,66
2030-01-08 13:00:00;0,0;0,0;0,0;0,0;0,0;295,72;192,86;13,57;0,0;0,0;0,0;0,0;179,77;0,0;0,0;54,43;0,0;24,8;0,0;26,79;0,0;0,0;575,91
2030-01-08 14:00:00;0,0;0,0;0,0;0,0;0,0;273,45;84,49;0,0;17,64;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;18,2;0,0;0,0;278,16
2030-01-08 15:00:00;0,0;0,0;0,0;0,0;0,0;257,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;8,02;0,0;86,37;84,2
2030-01-08 16:00:00;0,0;0,0;0,0;0,0;0,0;258,11;0,0;0,0;23,99;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,03;0,0;0,0;202,85
2030-01-08 17:00:00;0,0;0,0;0,0;0,0;0,0;247,11;148,14;0,0;1,11;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;317,13
2030-01-08 18:00:00;0,0;0,0;0,0;0,0;0,0;251,16;0,0;0,0;47,16;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;219,09
2030-01-08 19:00:00;0,0;0,0;0,0;0,0;0,0;282,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;57,45;146,28
2030-01-08 20:00:00;0,0;0,0;0,0;0,0;0,0;290,05;0,0;0,0;0,0;0,0;0,0;1,8;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;212,63
2030-01-08 21:00:00;0,0;0,0;0,0;0,0;0,0;260,81;192,86;270,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;644,74
2030-01-08 22:00:00;0,0;0,0;0,0;0,0;0,0;245,94;192,86;511,72;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;871,29
2030-01-08 23:00:00;0,0;0,0;0,0;0,0;0,0;228,67;192,86;640,0;0,0;0,0;0,0;0,0;136,08;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1118,39
2030-01-09 00:00:00;0,0;0,0;0,0;0,0;0,0;181,88;192,86;258,57;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;842,08
2030-01-09 01:00:00;0,0;0,0;0,0;0,0;0,0;183,37;192,86;455,8;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1040,81
2030-01-09 02:00:00;0,0;0,0;0,0;0,0;0,0;182,03;192,86;536,72;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1120,39
2030-01-09 03:00:00;0,0;0,0;0,0;0,0;0,0;184,73;192,86;389,88;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;976,25
2030-01-09 04:00:00;0,0;0,0;0,0;0,0;0,0;185,11;192,86;131,74;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;718,49
2030-01-09 05:00:00;0,0;0,0;0,0;0,0;0,0;203,39;192,86;0,0;0,0;0,0;0,0;0,0;183,18;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;500,2
2030-01-09 06:00:00;0,0;0,0;0,0;0,0;0,0;219,33;192,86;150,54;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;771,51
2030-01-09 07:00:00;0,0;0,0;0,0;0,0;0,0;266,76;192,86;126,03;0,0;0,0;0,0;0,0;256,74;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;763,16
2030-01-09 08:00:00;0,0;0,0;0,0;0,0;0,0;269,6;192,86;48,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;432,11
2030-01-09 09:00:00;0,0;0,0;0,0;0,0;0,0;249,96;192,86;203,51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;567,11
2030-01-09 10:00:00;0,0;0,0;0,0;0,0;0,0;241,72;192,86;365,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;1,21;0,0;0,0;719,48
2030-01-09 11:00:00;0,0;0,0;0,0;0,0;0,0;240,48;192,86;410,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;3,94;0,0;0,0;761,15
2030-01-09 12:00:00;0,0;0,0;0,0;0,0;0,0;236,33;192,86;275,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;4,8;0,0;180,32;440,73
2030-01-09 13:00:00;0,0;0,0;0,0;0,0;0,0;233,42;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;20,2;0,0;83,19;243,66
2030-01-09 14:00:00;0,0;0,0;0,0;0,0;0,0;238,87;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;18,97;0,0;86,77;246,76
2030-01-09 15:00:00;0,0;0,0;0,0;0,0;0,0;243,71;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;6,77;0,0;170,84;179,74
2030-01-09 16:00:00;0,0;0,0;0,0;0,0;0,0;247,56;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,08;0,0;135,71;225,4
2030-01-09 17:00:00;0,0;0,0;0,0;0,0;0,0;245,74;192,86;391,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;750,54
2030-01-09 18:00:00;0,0;0,0;0,0;0,0;0,0;261,77;192,86;640,0;0,0;0,0;0,0;0,0;1,77;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1017,18
2030-01-09 19:00:00;0,0;0,0;0,0;0,0;0,0;298,95;192,86;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;187,99;864,6
2030-01-09 20:00:00;0,0;0,0;0,0;0,0;0,0;308,45;192,86;395,94;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;818,02
2030-01-09 21:00:00;0,0;0,0;0,0;0,0;0,0;281,82;192,86;292,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;687,5
2030-01-09 22:00:00;0,0;0,0;0,0;0,0;0,0;262,34;192,86;29,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;405,12
2030-01-09 23:00:00;0,0;0,0;0,0;0,0;0,0;247,15;192,86;0,0;0,0;0,0;0,0;0,0;46,72;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;407,51
2030-01-10 00:00:00;0,0;0,0;0,0;0,0;0,0;223,83;192,86;0,0;0,0;0,0;0,0;0,0;89,72;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;427,18
2030-01-10 01:00:00;0,0;0,0;0,0;0,0;0,0;222,05;192,86;192,71;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;816,39
2030-01-10 02:00:00;0,0;0,0;0,0;0,0;0,0;219,17;192,86;0,0;0,0;0,0;0,0;0,0;124,28;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;457,08
2030-01-10 03:00:00;0,0;0,0;0,0;0,0;0,0;219,62;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;80,27;252,98
2030-01-10 04:00:00;0,0;0,0;0,0;0,0;0,0;233,43;192,86;0,0;0,0;0,0;0,0;0,0;9,32;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;356,39
2030-01-10 05:00:00;0,0;0,0;0,0;0,0;0,0;265,9;192,86;113,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;492,76
2030-01-10 06:00:00;0,0;0,0;0,0;0,0;0,0;314,79;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;69,25;359,17
2030-01-10 07:00:00;0,0;0,0;0,0;0,0;0,0;382,16;192,86;29,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;237,06
2030-01-10 08:00:00;0,0;0,0;0,0;0,0;0,0;424,52;0,0;268,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;325,58
2030-01-10 09:00:00;0,0;0,0;0,0;0,0;0,0;423,52;192,86;640,0;0,0;0,0;0,0;37,78;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;288,0;926,94
2030-01-10 10:00:00;0,0;0,0;0,0;0,0;0,0;410,97;192,86;640,0;0,0;0,0;0,0;37,93;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,28;0,0;0,0;1202,26
2030-01-10 11:00:00;0,0;0,0;0,0;0,0;0,0;410,9;192,86;640,0;0,0;0,0;0,0;37,35;0,0;0,0;0,0;54,43;0,0;24,8;0,0;1,32;0,0;24,81;1175,76
2030-01-10 12:00:00;0,0;0,0;0,0;0,0;0,0;399,17;192,86;640,0;0,0;0,0;0,0;77,32;0,0;0,0;0,0;54,43;0,0;24,8;0,0;1,92;0,0;19,25;1208,96
2030-01-10 13:00:00;0,0;0,0;0,0;0,0;0,0;378,87;192,86;640,0;104,44;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;26,94;0,0;0,0;1210,0
2030-01-10 14:00:00;0,0;0,0;0,0;0,0;0,0;376,5;192,86;640,0;103,93;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;24,07;0,0;0,0;1210,0
2030-01-10 15:00:00;0,0;0,0;0,0;0,0;0,0;383,96;192,86;640,0;0,0;0,0;0,0;82,78;0,0;0,0;0,0;54,43;0,0;24,8;0,0;10,38;0,0;0,0;1210,0
2030-01-10 16:00:00;0,0;0,0;0,0;0,0;0,0;383,54;192,86;640,0;0,0;0,0;0,0;148,67;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,05;0,0;75,8;1210,0
2030-01-10 17:00:00;0,0;0,0;0,0;0,0;0,0;367,22;192,86;640,0;31,41;0,0;0,0;88,42;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;30,68;1210,0
2030-01-10 18:00:00;0,0;0,0;0,0;0,0;0,0;355,63;192,86;640,0;45,35;0,0;0,0;139,21;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;83,82;1210,0
2030-01-10 19:00:00;0,0;0,0;0,0;0,0;0,0;355,05;192,86;640,0;0,0;0,0;0,0;290,87;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;189,55;1210,0
2030-01-10 20:00:00;0,0;0,0;0,0;0,0;0,0;345,19;192,86;640,0;0,0;0,0;0,0;110,65;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1209,48
2030-01-10 21:00:00;0,0;0,0;0,0;0,0;0,0;312,5;192,86;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;8,79;1057,34
2030-01-10 22:00:00;0,0;0,0;0,0;0,0;0,0;288,92;192,86;611,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1013,7
2030-01-10 23:00:00;0,0;0,0;0,0;0,0;0,0;271,68;192,86;640,0;0,0;0,0;0,0;0,0;124,13;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1149,44
2030-01-11 00:00:00;0,0;0,0;0,0;0,0;0,0;216,35;192,86;640,0;0,0;0,0;0,0;0,0;45,94;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1015,93
2030-01-11 01:00:00;0,0;0,0;0,0;0,0;0,0;215,57;192,86;384,61;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1001,82
2030-01-11 02:00:00;0,0;0,0;0,0;0,0;0,0;215,07;192,86;478,6;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1095,31
2030-01-11 03:00:00;0,0;0,0;0,0;0,0;0,0;216,49;192,86;289,73;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;907,85
2030-01-11 04:00:00;0,0;0,0;0,0;0,0;0,0;231,48;192,86;607,39;0,0;0,0;0,0;0,0;121,66;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1074,16
2030-01-11 05:00:00;0,0;0,0;0,0;0,0;0,0;263,31;192,86;640,0;0,0;0,0;0,0;0,0;183,11;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1200,05
2030-01-11 06:00:00;0,0;0,0;0,0;0,0;0,0;310,23;192,86;640,0;0,0;0,0;0,0;0,0;127,86;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1191,73
2030-01-11 07:00:00;0,0;0,0;0,0;0,0;0,0;377,23;192,86;640,0;0,0;0,0;0,0;14,09;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1144,96
2030-01-11 08:00:00;0,0;0,0;0,0;0,0;0,0;422,16;192,86;640,0;33,82;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;0,0;0,0;0,0;1209,61
2030-01-11 09:00:00;0,0;0,0;0,0;0,0;0,0;419,7;192,86;640,0;0,0;0,0;0,0;44,31;0,0;0,0;0,0;54,43;0,0;24,8;0,0;7,64;0,0;0,0;1210,0
2030-01-11 10:00:00;0,0;0,0;0,0;0,0;0,0;411,67;192,86;640,0;0,0;0,0;0,0;56,73;0,0;0,0;0,0;54,43;0,0;24,8;0,0;15,14;0,0;0,0;1206,91
2030-01-11 11:00:00;0,0;0,0;0,0;0,0;0,0;413,68;192,86;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;19,33;0,0;28,69;1119,3
2030-01-11 12:00:00;0,0;0,0;0,0;0,0;0,0;399,69;192,86;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;22,91;0,0;118,03;1012,39
2030-01-11 13:00:00;0,0;0,0;0,0;0,0;0,0;376,96;0,0;449,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;19,73;0,0;288,0;439,52
2030-01-11 14:00:00;0,0;0,0;0,0;0,0;0,0;376,1;192,86;640,0;43,48;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;24,8;0,0;9,99;0,0;0,0;1163,22
2030-01-11 15:00:00;0,0;0,0;0,0;0,0;0,0;382,61;192,86;640,0;0,0;0,0;0,0;76,69;0,0;0,0;0,0;54,43;0,0;24,8;0,0;2,93;0,0;0,0;1210,0
