;('Battery_e', 'Electricity_e');('Biogas_e', 'Electricity_e');('Biomasse_elec_e', 'Electricity_e');('East<->Middel', 'Electricity_e');('Electricity_e', 'Battery_e');('Electricity_e', 'East<->Middel');('Electricity_e', 'Electric boiler_e');('Electricity_e', 'Electricity_demand_total_e');('Electricity_e', 'Electrolysis_e');('Electricity_e', 'Export_Electricity_e');('Electricity_e', 'HS<->East');('Electricity_e', 'Heatpump_air_e');('Electricity_e', 'Heatpump_water_e');('Electricity_e', 'Pumped_hydro_storage_e');('Electricity_e', 'excess_b_el_e');('Fuelcell_e', 'Electricity_e');('GuD_e', 'Electricity_e');('HS<->East', 'Electricity_e');('Hydro power plant_e', 'Electricity_e');('PV_open_e', 'Electricity_e');('PV_rooftop_e', 'Electricity_e');('Pumped_hydro_storage_e', 'Electricity_e');('Wind_e', 'Electricity_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-05 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;785,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;163,28;0,0;2,09;0,0;288,0;233,3
2030-01-05 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;799,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;472,24;0,0;1,44;0,0;0,0;226,95
2030-01-05 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;813,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;457,76;0,0;0,5;0,0;0,0;256,09
2030-01-05 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;809,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;4,93;0,0;0,0;0,0;152,4;553,64
2030-01-05 17:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;765,02;0,0;187,25;0,0;0,0;0,0;62,3;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1074,93
2030-01-05 18:00:00;0,0;0,0;0,0;0,0;17,7;0,0;0,0;742,97;0,0;360,46;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1022,18
2030-01-05 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;716,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;49,84;408,78
2030-01-05 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;667,84;0,0;324,02;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;892,91
2030-01-05 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;604,43;214,22;254,19;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;973,88
2030-01-05 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;565,99;214,22;85,41;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;766,66
2030-01-05 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;546,2;214,22;154,95;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1104,42
2030-01-06 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;483,69;214,22;869,95;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1756,9
2030-01-06 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;450,26;214,22;800,74;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1813,58
2030-01-06 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;445,47;214,22;805,57;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1813,61
2030-01-06 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;446,12;214,22;791,91;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1800,6
2030-01-06 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;471,61;214,22;710,64;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1744,83
2030-01-06 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;526,72;214,22;769,24;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1699,23
2030-01-06 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;596,39;214,22;736,81;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1736,46
2030-01-06 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;659,91;214,22;961,64;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1736,81
2030-01-06 08:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;774,61;0,0;1054,74;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1571,09
2030-01-06 09:00:00;127,45;0,0;0,0;0,0;0,0;0,0;0,0;847,75;0,0;228,47;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;5,12;0,0;0,0;844,7
2030-01-06 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;870,75;0,0;248,6;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;11,33;0,0;0,0;1009,07
2030-01-06 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;862,49;0,0;640,7;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;15,33;0,0;0,0;1388,91
2030-01-06 12:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;805,99;214,22;731,83;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;15,34;0,0;0,0;1797,05
2030-01-06 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;761,46;70,53;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;13,05;0,0;0,0;1820,0
2030-01-06 14:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;766,43;214,22;787,13;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;8,13;0,0;0,0;1820,0
2030-01-06 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;787,52;20,5;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;4,18;0,0;0,0;1804,88
2030-01-06 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;792,5;0,0;478,07;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,01;0,0;0,0;1171,61
2030-01-06 17:00:00;102,38;0,0;0,0;0,0;0,0;0,0;0,0;743,63;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;231,64;310,66
2030-01-06 18:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;721,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;259,21;203,61
2030-01-06 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;699,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;56,54;0,0;0,0;0,0;288,0;97,19
2030-01-06 20:00:00;152,51;0,0;0,0;0,0;0,0;0,0;0,0;647,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;288,0;107,8
2030-01-06 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;582,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;442,09;0,0;0,0;0,0;0,0;41,13
2030-01-06 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;549,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;423,12;0,0;0,0;0,0;0,0;27,61
2030-01-06 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;528,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;418,32;0,0;0,0;0,0;0,0;11,09
2030-01-07 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;438,51;0,0;0,0;0,0;0,0;0,0;181,56;0,0;0,0;98,95;510,05;0,0;0,0;0,0;0,0;11,07
2030-01-07 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;437,1;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;783,68;0,0;0,0;0,0;0,0;1,79
2030-01-07 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;435,88;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;782,84;0,0;0,0;0,0;0,0;1,4
2030-01-07 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;437,97;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;778,93;0,0;0,0;0,0;0,0;7,4
2030-01-07 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;464,78;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;801,34;0,0;0,0;0,0;0,0;11,8
2030-01-07 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;527,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;426,08;0,0;0,0;0,0;0,0;2,69
2030-01-07 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;626,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;526,16;0,0;0,0;0,0;0,0;1,37
2030-01-07 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;755,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;653,63;0,0;0,0;0,0;0,0;3,08
2030-01-07 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;848,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;748,51;0,0;0,0;0,0;0,0;1,37
2030-01-07 09:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;843,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;292,39;0,0;2,74;0,0;288,0;1,65
2030-01-07 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;818,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;593,97;0,0;5,26;0,0;115,2;5,54
2030-01-07 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;820,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;415,55;0,0;7,63;0,0;288,0;10,74
2030-01-07 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;791,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;680,08;0,0;8,1;0,0;0,0;4,7
2030-01-07 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;748,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;621,06;0,0;9,06;0,0;0,0;19,24
2030-01-07 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;734,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;601,24;0,0;7,18;0,0;0,0;27,61
2030-01-07 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;750,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;637,67;0,0;2,12;0,0;0,0;12,16
2030-01-07 16:00:00;95,59;0,0;0,0;0,0;0,0;0,0;0,0;762,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;263,17;0,0;0,01;0,0;288,0;16,35
2030-01-07 17:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;734,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;163,08;0,0;0,0;0,0;288,0;25,17
2030-01-07 18:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;714,47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;113,85;0,0;0,0;0,0;288,0;54,35
2030-01-07 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;707,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;223,33;0,0;0,0;0,0;288,0;97,36
2030-01-07 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;691,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;506,27;0,0;0,0;0,0;0,0;85,95
2030-01-07 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;629,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;407,61;0,0;0,0;0,0;0,0;122,77
2030-01-07 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;585,45;0,0;0,0;0,0;0,0;0,0;37,83;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;524,33
2030-01-07 23:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;552,97;214,22;704,36;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1819,9
2030-01-08 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;407,19;0,0;0,0;0,0;0,0;0,0;170,56;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;478,81
2030-01-08 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;417,33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;238,57;0,0;0,0;0,0;0,0;79,81
2030-01-08 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;408,7;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;662,89;0,0;0,0;0,0;0,0;94,17
2030-01-08 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;404,16;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;715,57;0,0;0,0;0,0;0,0;36,95
2030-01-08 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;406,39;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;742,48;0,0;0,0;0,0;0,0;12,27
2030-01-08 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;433,94;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;621,9;0,0;0,0;0,0;0,0;1,08
2030-01-08 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;504,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;405,22;0,0;0,0;0,0;0,0;0,23
2030-01-08 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;633,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;534,33;0,0;0,0;0,0;0,0;0,6
2030-01-08 08:00:00;100,89;0,0;0,0;0,0;0,0;0,0;0,0;699,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;263,56;0,0;0,0;0,0;234,5;1,3
2030-01-08 09:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;687,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;129,19;0,0;0,74;0,0;288,0;10,98
2030-01-08 10:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;675,94;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;67,32;0,0;2,0;0,0;288,0;60,36
2030-01-08 11:00:00;154,0;0,0;0,0;0,0;0,0;0,0;0,0;678,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;2,59;0,0;288,0;135,07
2030-01-08 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;655,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;1,94;0,0;3,48;0,0;220,22;330,52
2030-01-08 13:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;616,3;0,0;0,0;0,0;0,0;0,0;146,45;0,0;0,0;98,95;0,0;0,0;2,81;0,0;0,0;820,3
2030-01-08 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;572,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;17,64;0,0;1,76;0,0;0,0;453,78
2030-01-08 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;537,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;275,29;0,0;0,67;0,0;0,0;162,46
2030-01-08 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;537,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;108,35;0,0;0,0;0,0;0,0;330,1
2030-01-08 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;521,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;1,11;0,0;0,0;0,0;0,0;421,02
2030-01-08 18:00:00;35,02;0,0;0,0;0,0;0,0;0,0;0,0;529,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;36,7;0,0;0,0;0,0;0,0;358,61
2030-01-08 19:00:00;108,36;0,0;0,0;0,0;0,0;0,0;0,0;589,43;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;117,16;264,97
2030-01-08 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;602,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;140,43;0,0;0,0;0,0;0,0;362,64
2030-01-08 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;546,21;214,22;380,65;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1042,13
2030-01-08 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;515,32;214,22;767,12;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1397,71
2030-01-08 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;481,8;214,22;1100,0;0,0;0,0;0,0;45,83;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1742,89
2030-01-09 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;397,3;214,22;571,31;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1371,87
2030-01-09 01:00:00;0,0;0,0;0,0;0,0;62,09;0,0;0,0;400,46;214,22;827,76;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1693,58
2030-01-09 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;397,76;214,22;776,48;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1736,81
2030-01-09 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;404,65;214,22;682,24;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1649,46
2030-01-09 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;405,37;214,22;342,08;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1310,02
2030-01-09 05:00:00;0,0;0,0;0,0;0,0;97,22;0,0;0,0;444,98;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;945,46
2030-01-09 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;478,81;214,22;507,97;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1390,04
2030-01-09 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;568,85;214,22;449,12;0,0;0,0;0,0;242,17;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1375,41
2030-01-09 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;572,36;214,22;144,29;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;831,91
2030-01-09 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;529,63;214,22;475,5;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1120,39
2030-01-09 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;506,22;214,22;732,26;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,14;0,0;0,0;1353,6
2030-01-09 11:00:00;84,51;0,0;0,0;0,0;0,0;0,0;0,0;497,36;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,36;0,0;91,96;1535,8
2030-01-09 12:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;484,1;214,22;718,79;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,48;0,0;288,0;870,36
2030-01-09 13:00:00;82,86;0,0;0,0;0,0;0,0;0,0;0,0;475,41;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;15,0;0,0;0,0;492,82
2030-01-09 14:00:00;87,53;0,0;0,0;0,0;0,0;0,0;0,0;478,63;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;9,36;0,0;0,0;497,01
2030-01-09 15:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;488,61;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;3,67;0,0;49,78;391,12
2030-01-09 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;500,45;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,02;0,0;87,14;528,56
2030-01-09 17:00:00;0,0;0,0;0,0;0,0;45,39;0,0;0,0;503,63;214,22;693,61;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1357,89
2030-01-09 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;538,83;214,22;1065,43;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1719,53
2030-01-09 19:00:00;40,85;0,0;0,0;0,0;0,0;0,0;0,0;610,81;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;119,04;1666,18
2030-01-09 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;629,87;214,22;737,88;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1483,02
2030-01-09 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;583,58;214,22;583,52;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1282,37
2030-01-09 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;548,24;214,22;231,77;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;895,28
2030-01-09 23:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;521,8;214,22;0,0;0,0;0,0;0,0;171,38;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;967,74
2030-01-10 00:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;479,69;214,22;0,0;0,0;0,0;0,0;202,77;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;957,04
2030-01-10 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;482,1;214,22;521,51;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1566,19
2030-01-10 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;483,57;214,22;0,0;0,0;0,0;0,0;132,75;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;890,9
2030-01-10 03:00:00;93,2;0,0;0,0;0,0;0,0;0,0;0,0;487,72;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;509,78
2030-01-10 04:00:00;0,0;0,0;0,0;0,0;79,82;0,0;0,0;515,89;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;710,97
2030-01-10 05:00:00;0,0;0,0;0,0;0,0;23,74;0,0;0,0;579,27;214,22;337,1;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1055,37
2030-01-10 06:00:00;0,0;0,0;0,0;0,0;0,0;15,52;0,0;675,3;214,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;806,09
2030-01-10 07:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;805,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;37,3;509,78
2030-01-10 08:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;896,7;0,0;418,57;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;288,0;769,02
2030-01-10 09:00:00;12,89;0,0;0,0;0,0;0,0;0,0;0,0;895,4;0,0;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,38;0,0;288,0;1595,18
2030-01-10 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;872,33;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;1,33;0,0;266,94;1819,32
2030-01-10 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;869,51;129,54;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;1,94;0,0;180,63;1817,52
2030-01-10 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;843,59;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;2,68;0,0;236,18;1820,0
2030-01-10 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;797,52;214,22;926,25;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;19,03;0,0;0,0;1820,0
2030-01-10 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;785,32;214,22;932,41;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;12,99;0,0;0,0;1820,0
2030-01-10 15:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;804,27;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;6,43;0,0;33,79;1820,0
2030-01-10 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;808,01;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,01;0,0;203,26;1820,0
2030-01-10 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;783,31;35,64;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1820,0
2030-01-10 18:00:00;82,7;0,0;0,0;0,0;0,0;0,0;0,0;766,14;214,22;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;78,7;1820,0
2030-01-10 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;760,89;58,06;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1820,0
