;('Biogas_e', 'District heating_e');('Biomasse_heat_e', 'District heating_e');('District heating_e', 'Heat storage_e');('District heating_e', 'Heat_demand_total_e');('District heating_e', 'excess_b_distheat_e');('Electric boiler_e', 'District heating_e');('GuD_e', 'District heating_e');('Heat storage_e', 'District heating_e');('Heatpump_air_e', 'District heating_e');('Heatpump_water_e', 'District heating_e');('ST_e', 'District heating_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-03-04 02:00:00;0,0;0,0;0,0;64,23;0,0;0,0;0,0;64,23;0,0;0,0;0,0
2030-03-04 03:00:00;0,0;0,0;0,0;66,23;0,0;0,0;0,0;66,23;0,0;0,0;0,0
2030-03-04 04:00:00;0,0;0,0;0,0;68,11;0,0;0,0;0,0;68,11;0,0;0,0;0,0
2030-03-04 05:00:00;0,0;0,0;0,0;69,47;0,0;0,0;0,0;69,47;0,0;0,0;0,0
2030-03-04 06:00:00;0,0;0,0;24,27;70,28;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 07:00:00;0,0;0,0;23,59;70,96;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 08:00:00;0,0;0,0;21,8;72,76;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 09:00:00;0,0;0,0;19,93;74,62;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 10:00:00;0,0;0,0;25,14;69,42;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 11:00:00;0,0;0,0;32,46;62,09;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 12:00:00;0,0;0,0;38,02;56,53;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 13:00:00;0,0;0,0;41,1;53,46;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 14:00:00;0,0;0,0;43,25;51,3;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 15:00:00;0,0;0,0;47,93;46,62;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 16:00:00;0,0;0,0;54,78;39,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 17:00:00;0,0;0,0;52,21;42,35;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 18:00:00;0,0;0,0;50,34;44,21;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 19:00:00;0,0;0,0;48,59;45,96;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 20:00:00;0,0;0,0;46,25;48,3;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 21:00:00;0,0;0,0;43,71;50,84;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 22:00:00;0,0;0,0;41,01;53,54;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-04 23:00:00;0,0;0,0;38,19;56,37;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 00:00:00;0,0;0,0;36,08;58,48;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 01:00:00;0,0;0,0;32,75;61,8;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 02:00:00;0,0;0,0;29,28;65,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 03:00:00;0,0;0,0;26,94;67,61;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 04:00:00;0,0;0,0;24,66;69,89;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 05:00:00;0,0;0,0;22,84;71,71;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 06:00:00;0,0;0,0;21,94;72,61;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 07:00:00;0,0;0,0;25,1;69,45;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 08:00:00;0,0;0,0;30,3;64,25;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 09:00:00;0,0;0,0;35,02;59,53;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 10:00:00;0,0;0,0;42,58;51,98;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 11:00:00;0,0;0,0;53,64;40,91;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 12:00:00;0,0;0,0;62,23;32,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 13:00:00;0,0;0,0;66,29;28,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 14:00:00;0,0;0,0;66,64;27,91;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 15:00:00;0,0;0,0;67,77;26,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 16:00:00;0,0;0,0;70,74;23,82;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 17:00:00;0,0;0,0;66,35;28,21;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 18:00:00;0,0;0,0;62,06;32,5;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 19:00:00;0,0;0,0;57,84;36,72;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 20:00:00;0,0;0,0;52,98;41,58;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 21:00:00;0,0;0,0;47,88;46,67;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 22:00:00;0,0;0,0;42,6;51,95;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-05 23:00:00;0,0;0,0;0,0;56,97;0,0;0,0;0,0;56,97;0,0;0,0;0,0
2030-03-06 00:00:00;0,0;0,0;31,67;62,89;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 01:00:00;0,0;0,0;25,18;69,37;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 02:00:00;0,0;0,0;18,93;75,62;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 03:00:00;0,0;0,0;14,23;80,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 04:00:00;0,0;0,0;9,66;84,9;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 05:00:00;0,0;0,0;6,42;88,13;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 06:00:00;0,0;0,0;4,25;90,3;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 07:00:00;0,0;0,0;6,04;88,52;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 08:00:00;0,0;0,0;9,09;85,47;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 09:00:00;0,0;0,0;10,8;83,75;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 10:00:00;0,0;0,0;0,0;76,43;0,0;0,0;33,78;42,66;0,0;0,0;0,0
2030-03-06 11:00:00;0,0;0,0;0,0;66,79;0,0;0,0;0,0;66,79;0,0;0,0;0,0
2030-03-06 12:00:00;0,0;0,0;0,0;58,28;0,0;0,0;0,0;58,28;0,0;0,0;0,0
2030-03-06 13:00:00;0,0;0,0;12,37;53,68;0,0;0,0;66,05;0,0;0,0;0,0;0,0
2030-03-06 14:00:00;0,0;0,0;0,0;54,16;0,0;0,0;0,0;54,16;0,0;0,0;0,0
2030-03-06 15:00:00;0,0;0,0;14,65;53,11;0,0;0,0;67,76;0,0;0,0;0,0;0,0
2030-03-06 16:00:00;0,0;0,0;22,1;49,37;0,0;0,0;71,48;0,0;0,0;0,0;0,0
2030-03-06 17:00:00;0,0;0,0;0,0;53,38;0,0;0,0;27,08;26,3;0,0;0,0;0,0
2030-03-06 18:00:00;0,0;0,0;36,93;57,62;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 19:00:00;0,0;0,0;33,16;61,39;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 20:00:00;0,0;0,0;27,97;66,58;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 21:00:00;0,0;0,0;22,89;71,66;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-06 22:00:00;0,0;0,0;0,0;77,34;0,0;0,0;21,98;55,36;0,0;0,0;0,0
2030-03-06 23:00:00;0,0;0,0;0,0;82,81;0,0;0,0;0,0;82,81;0,0;0,0;0,0
2030-03-07 00:00:00;0,0;0,0;0,0;87,98;0,0;0,0;0,0;87,98;0,0;0,0;0,0
2030-03-07 01:00:00;0,0;0,0;0,0;93,2;0,0;0,0;0,0;93,2;0,0;0,0;0,0
2030-03-07 02:00:00;0,0;0,0;0,0;98,04;0,0;0,0;0,0;98,04;0,0;0,0;0,0
2030-03-07 03:00:00;0,0;0,0;0,0;101,62;0,0;0,0;0,0;101,62;0,0;0,0;0,0
2030-03-07 04:00:00;0,0;0,0;0,0;105,02;0,0;0,0;0,0;105,02;0,0;0,0;0,0
2030-03-07 05:00:00;0,0;0,0;0,0;107,88;0,0;0,0;21,67;86,21;0,0;0,0;0,0
2030-03-07 06:00:00;0,0;0,0;0,0;109,76;0,0;0,0;94,55;15,2;0,0;0,0;0,0
2030-03-07 07:00:00;0,0;0,0;0,0;106,86;0,0;0,0;94,55;12,3;0,0;0,0;0,0
2030-03-07 08:00:00;0,0;0,0;0,0;102,92;0,0;0,0;94,55;8,37;0,0;0,0;0,0
2030-03-07 09:00:00;0,0;0,0;0,0;98,67;0,0;0,0;94,55;4,12;0,0;0,0;0,0
2030-03-07 10:00:00;0,0;0,0;5,65;88,9;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 11:00:00;0,0;0,0;15,83;78,72;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 12:00:00;0,0;0,0;23,66;70,89;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 13:00:00;0,0;0,0;5,5;68,3;0,0;0,0;73,79;0,0;0,0;0,0;0,0
2030-03-07 14:00:00;0,0;0,0;0,0;71,14;0,0;0,0;0,0;71,14;0,0;0,0;0,0
2030-03-07 15:00:00;0,0;0,0;23,26;71,29;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 16:00:00;0,0;0,0;25,33;69,23;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 17:00:00;0,0;0,0;21,61;72,94;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 18:00:00;0,0;0,0;18,74;75,82;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 19:00:00;0,0;0,0;15,22;79,33;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 20:00:00;0,0;0,0;11,89;82,66;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 21:00:00;0,0;0,0;8,42;86,13;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 22:00:00;0,0;0,0;4,43;90,12;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-07 23:00:00;0,0;0,0;0,0;93,84;0,0;0,0;0,0;93,84;0,0;0,0;0,0
2030-03-08 00:00:00;0,0;0,0;0,0;96,8;0,0;0,0;0,0;96,8;0,0;0,0;0,0
2030-03-08 01:00:00;0,0;0,0;0,0;100,12;0,0;0,0;0,0;100,12;0,0;0,0;0,0
2030-03-08 02:00:00;0,0;0,0;0,0;103,45;0,0;0,0;0,0;103,45;0,0;0,0;0,0
2030-03-08 03:00:00;0,0;0,0;0,0;105,96;0,0;0,0;0,0;105,96;0,0;0,0;0,0
2030-03-08 04:00:00;0,0;0,0;0,0;107,97;0,0;0,0;94,55;13,41;0,0;0,0;0,0
2030-03-08 05:00:00;0,0;0,0;0,0;109,85;0,0;0,0;94,55;15,29;0,0;0,0;0,0
2030-03-08 06:00:00;0,0;0,0;0,0;110,8;0,0;0,0;94,55;16,24;0,0;0,0;0,0
2030-03-08 07:00:00;0,0;0,0;0,0;107,67;0,0;0,0;94,55;13,11;0,0;0,0;0,0
2030-03-08 08:00:00;0,0;0,0;0,0;104,91;0,0;0,0;94,55;10,36;0,0;0,0;0,0
2030-03-08 09:00:00;0,0;0,0;0,0;102,03;0,0;0,0;94,55;7,47;0,0;0,0;0,0
2030-03-08 10:00:00;0,0;0,0;0,0;96,84;0,0;0,0;94,55;2,28;0,0;0,0;0,0
2030-03-08 11:00:00;0,0;0,0;9,18;85,37;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 12:00:00;0,0;0,0;17,51;77,05;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 13:00:00;0,0;0,0;20,24;74,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 14:00:00;0,0;0,0;22,54;72,01;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 15:00:00;0,0;0,0;25,45;69,1;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 16:00:00;0,0;0,0;31,43;63,12;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 17:00:00;0,0;0,0;28,48;66,07;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 18:00:00;0,0;0,0;26,74;67,81;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 19:00:00;0,0;0,0;24,87;69,68;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 20:00:00;0,0;0,0;22,84;71,71;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 21:00:00;0,0;0,0;20,69;73,87;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 22:00:00;0,0;0,0;18,42;76,13;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-08 23:00:00;0,0;0,0;0,0;78,48;0,0;0,0;0,0;78,48;0,0;0,0;0,0
2030-03-09 00:00:00;0,0;0,0;0,0;80,07;0,0;0,0;0,0;80,07;0,0;0,0;0,0
2030-03-09 01:00:00;0,0;0,0;0,0;82,02;0,0;0,0;0,0;82,02;0,0;0,0;0,0
2030-03-09 02:00:00;0,0;0,0;0,0;83,58;0,0;0,0;0,0;83,58;0,0;0,0;0,0
2030-03-09 03:00:00;0,0;0,0;0,0;85,09;0,0;0,0;0,0;85,09;0,0;0,0;0,0
2030-03-09 04:00:00;0,0;0,0;0,0;86,16;0,0;0,0;0,0;86,16;0,0;0,0;0,0
2030-03-09 05:00:00;0,0;0,0;7,4;87,16;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 06:00:00;0,0;0,0;6,88;87,68;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 07:00:00;0,0;0,0;13,74;80,81;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 08:00:00;0,0;0,0;24,02;70,54;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 09:00:00;0,0;0,0;34,67;59,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 10:00:00;0,0;0,0;44,94;49,61;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 11:00:00;0,0;0,0;54,61;39,94;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 12:00:00;0,0;0,0;62,76;31,79;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 13:00:00;0,0;0,0;69,02;25,54;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 14:00:00;0,0;0,0;73,27;21,29;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 15:00:00;0,0;0,0;75,29;19,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 16:00:00;0,0;0,0;73,52;21,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 17:00:00;0,0;0,0;66,9;27,65;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 18:00:00;0,0;0,0;64,59;29,96;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 19:00:00;0,0;0,0;62,34;32,21;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 20:00:00;0,0;0,0;59,71;34,84;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 21:00:00;0,0;0,0;57,49;37,07;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-09 22:00:00;0,0;0,0;9,74;39,25;0,0;0,0;48,99;0,0;0,0;0,0;0,0
2030-03-09 23:00:00;0,0;0,0;0,0;41,41;0,0;0,0;0,0;41,41;0,0;0,0;0,0
2030-03-10 00:00:00;0,0;0,0;9,04;43,13;0,0;0,0;52,17;0,0;0,0;0,0;0,0
2030-03-10 01:00:00;0,0;0,0;49,77;44,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 02:00:00;0,0;0,0;0,0;46,78;0,0;0,0;46,26;0,52;0,0;0,0;0,0
2030-03-10 03:00:00;0,0;0,0;46,59;47,97;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 04:00:00;0,0;0,0;45,5;49,05;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 05:00:00;0,0;0,0;44,49;50,06;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 06:00:00;0,0;0,0;43,96;50,59;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 07:00:00;0,0;0,0;47,72;46,83;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 08:00:00;0,0;0,0;54,7;39,85;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 09:00:00;0,0;0,0;62,67;31,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 10:00:00;0,0;0,0;70,3;24,25;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 11:00:00;0,0;0,0;77,57;16,98;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 12:00:00;0,0;0,0;84,08;10,48;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 13:00:00;0,0;0,0;88,78;5,77;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 14:00:00;0,0;0,0;48,28;3,8;0,0;0,0;52,07;0,0;0,0;0,0;0,0
2030-03-10 15:00:00;0,0;0,0;91,41;3,14;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 16:00:00;0,0;0,0;90,96;3,59;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 17:00:00;0,0;0,0;87,58;6,98;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 18:00:00;0,0;0,0;83,27;11,29;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 19:00:00;0,0;0,0;79,53;15,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 20:00:00;0,0;0,0;76,01;18,55;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 21:00:00;0,0;0,0;72,38;22,17;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 22:00:00;0,0;0,0;68,68;25,87;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-10 23:00:00;0,0;0,0;64,91;29,64;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 00:00:00;0,0;0,0;61,5;33,05;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 01:00:00;0,0;0,0;58,51;36,04;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 02:00:00;0,0;0,0;55,16;39,39;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 03:00:00;0,0;0,0;53,05;41,5;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 04:00:00;0,0;0,0;50,67;43,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 05:00:00;0,0;0,0;48,78;45,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 06:00:00;0,0;0,0;47,81;46,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 07:00:00;0,0;0,0;46,6;47,96;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 08:00:00;0,0;0,0;45,06;49,49;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 09:00:00;0,0;0,0;41,89;52,66;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 10:00:00;0,0;0,0;41,96;52,6;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 11:00:00;0,0;0,0;45,23;49,32;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 12:00:00;0,0;0,0;47,33;47,23;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 13:00:00;0,0;0,0;46,28;48,28;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 14:00:00;0,0;0,0;42,95;51,6;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 15:00:00;0,0;0,0;42,64;51,92;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 16:00:00;0,0;0,0;46,62;47,93;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 17:00:00;0,0;0,0;47,28;47,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 18:00:00;0,0;0,0;46,69;47,87;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 19:00:00;0,0;0,0;45,12;49,43;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 20:00:00;0,0;0,0;43,75;50,8;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 21:00:00;0,0;0,0;41,02;53,53;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 22:00:00;0,0;0,0;40,92;53,64;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-11 23:00:00;0,0;0,0;39,73;54,82;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 00:00:00;0,0;0,0;38,93;55,63;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 01:00:00;0,0;0,0;37,32;57,23;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 02:00:00;0,0;0,0;36,87;57,68;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 03:00:00;0,0;0,0;36,51;58,04;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 04:00:00;0,0;0,0;35,81;58,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 05:00:00;0,0;0,0;35,52;59,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 06:00:00;0,0;0,0;35,29;59,26;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 07:00:00;0,0;0,0;35,09;59,47;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 08:00:00;0,0;0,0;33,67;60,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 09:00:00;0,0;0,0;29,64;64,91;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 10:00:00;0,0;0,0;32,33;62,22;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 11:00:00;0,0;0,0;36,86;57,69;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 12:00:00;0,0;0,0;39,81;54,74;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 13:00:00;0,0;0,0;39,58;54,97;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 14:00:00;0,0;0,0;36,64;57,91;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 15:00:00;0,0;0,0;36,63;57,92;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 16:00:00;0,0;0,0;41,28;53,27;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 17:00:00;0,0;0,0;41,78;52,77;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 18:00:00;0,0;0,0;41,33;53,22;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 19:00:00;0,0;0,0;40,72;53,84;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 20:00:00;0,0;0,0;39,96;54,6;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 21:00:00;0,0;0,0;39,08;55,47;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 22:00:00;0,0;0,0;38,12;56,43;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-12 23:00:00;0,0;0,0;37,08;57,47;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 00:00:00;0,0;0,0;31,05;63,51;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 01:00:00;0,0;0,0;33,82;60,73;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 02:00:00;0,0;0,0;32,3;62,26;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 03:00:00;0,0;0,0;31,08;63,47;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 04:00:00;0,0;0,0;29,43;65,12;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 05:00:00;0,0;0,0;30,19;64,37;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 06:00:00;0,0;0,0;30,36;64,2;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 07:00:00;0,0;0,0;29,37;65,18;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 08:00:00;0,0;0,0;28,3;66,25;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 09:00:00;0,0;0,0;25,5;69,05;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 10:00:00;0,0;0,0;25,46;69,09;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 11:00:00;0,0;0,0;29,34;65,21;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 12:00:00;0,0;0,0;31,64;62,91;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 13:00:00;0,0;0,0;30,35;64,21;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 14:00:00;0,0;0,0;27,52;67,03;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 15:00:00;0,0;0,0;26,91;67,64;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 16:00:00;0,0;0,0;30,94;63,61;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 17:00:00;0,0;0,0;32,46;62,09;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 18:00:00;0,0;0,0;32,0;62,56;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 19:00:00;0,0;0,0;31,77;62,78;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 20:00:00;0,0;0,0;31,46;63,09;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 21:00:00;0,0;0,0;30,67;63,88;0,0;0,0;94,55;0,0;0,0;0,0;0,0
2030-03-13 22:00:00;0,0;0,0;0,0;64,78;0,0;0,0;0,0;64,78;0,0;0,0;0,0
2030-03-13 23:00:00;0,0;0,0;0,0;64,12;0,0;0,0;0,0;64,12;0,0;0,0;0,0
2030-03-14 00:00:00;0,0;0,0;0,0;63,33;0,0;0,0;0,0;63,33;0,0;0,0;0,0
2030-03-14 01:00:00;0,0;0,0;0,0;63,66;0,0;0,0;0,0;63,66;0,0;0,0;0,0
2030-03-14 02:00:00;0,0;0,0;0,0;63,65;0,0;0,0;0,0;63,65;0,0;0,0;0,0
