;('Biogas_s', 'District heating_s');('Biomasse_heat_s', 'District heating_s');('District heating_s', 'Heat storage_s');('District heating_s', 'Heat_demand_total_s');('District heating_s', 'excess_b_distheat_s');('Electric boiler_s', 'District heating_s');('GuD_s', 'District heating_s');('Heat storage_s', 'District heating_s');('Heatpump_air_s', 'District heating_s');('Heatpump_water_s', 'District heating_s');('ST_s', 'District heating_s')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-04-24 11:00:00;0,0;0,0;0,0;22,73;0,0;0,0;0,0;22,73;0,0;0,0;0,0
2030-04-24 12:00:00;0,0;0,0;0,0;17,28;0,0;0,0;0,0;17,28;0,0;0,0;0,0
2030-04-24 13:00:00;0,0;0,0;0,0;13,79;0,0;0,0;0,0;13,79;0,0;0,0;0,0
2030-04-24 14:00:00;0,0;0,0;0,0;12,45;0,0;0,0;0,0;12,45;0,0;0,0;0,0
2030-04-24 15:00:00;0,0;0,0;0,0;11,71;0,0;0,0;0,0;11,71;0,0;0,0;0,0
2030-04-24 16:00:00;0,0;0,0;0,0;10,71;0,0;0,0;0,0;10,71;0,0;0,0;0,0
2030-04-24 17:00:00;0,0;0,0;0,0;12,45;0,0;0,0;0,0;12,45;0,0;0,0;0,0
2030-04-24 18:00:00;0,0;0,0;0,0;15,83;0,0;0,0;0,0;15,83;0,0;0,0;0,0
2030-04-24 19:00:00;0,0;0,0;0,0;20,18;0,0;0,0;0,0;20,18;0,0;0,0;0,0
2030-04-24 20:00:00;0,0;0,0;0,0;22,31;0,0;0,0;0,0;22,31;0,0;0,0;0,0
2030-04-24 21:00:00;0,0;0,0;0,0;24,17;0,0;0,0;0,0;24,17;0,0;0,0;0,0
2030-04-24 22:00:00;0,0;0,0;0,0;26,21;0,0;0,0;0,0;26,21;0,0;0,0;0,0
2030-04-24 23:00:00;0,0;0,0;0,0;27,98;0,0;0,0;0,0;27,98;0,0;0,0;0,0
2030-04-25 00:00:00;0,0;0,0;0,0;28,05;0,0;0,0;0,0;28,05;0,0;0,0;0,0
2030-04-25 01:00:00;0,0;0,0;0,0;27,63;0,0;0,0;0,0;27,63;0,0;0,0;0,0
2030-04-25 02:00:00;0,0;0,0;0,0;27,48;0,0;0,0;0,0;27,48;0,0;0,0;0,0
2030-04-25 03:00:00;0,0;0,0;0,0;27,21;0,0;0,0;15,39;11,81;0,0;0,0;0,0
2030-04-25 04:00:00;0,0;0,0;0,0;26,84;0,0;0,0;21,76;5,08;0,0;0,0;0,0
2030-04-25 05:00:00;0,0;0,0;5,34;26,63;0,0;0,0;31,97;0,0;0,0;0,0;0,0
2030-04-25 06:00:00;0,0;0,0;0,0;24,95;0,0;0,0;0,0;24,95;0,0;0,0;0,0
2030-04-25 07:00:00;0,0;0,0;0,0;23,23;0,0;0,0;0,0;23,23;0,0;0,0;0,0
2030-04-25 08:00:00;0,0;0,0;14,2;21,99;0,0;0,0;36,2;0,0;0,0;0,0;0,0
2030-04-25 09:00:00;0,0;0,0;0,0;21,98;0,0;0,0;0,0;21,98;0,0;0,0;0,0
2030-04-25 10:00:00;0,0;0,0;0,0;20,25;0,0;0,0;0,0;20,25;0,0;0,0;0,0
2030-04-25 11:00:00;0,0;0,0;0,0;16,82;0,0;0,0;0,67;16,16;0,0;0,0;0,0
2030-04-25 12:00:00;0,0;0,0;50,27;13,93;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 13:00:00;0,0;0,0;51,48;12,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 14:00:00;0,0;0,0;22,74;13,36;0,0;0,0;36,11;0,0;0,0;0,0;0,0
2030-04-25 15:00:00;0,0;0,0;51,26;12,94;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 16:00:00;0,0;0,0;53,25;10,95;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 17:00:00;0,0;0,0;53,37;10,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 18:00:00;0,0;0,0;51,06;13,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 19:00:00;0,0;0,0;51,0;13,2;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 20:00:00;0,0;0,0;50,0;14,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 21:00:00;0,0;0,0;48,41;15,79;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 22:00:00;0,0;0,0;46,44;17,76;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-25 23:00:00;0,0;0,0;44,09;20,11;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-26 00:00:00;0,0;0,0;0,0;22,6;0,0;0,0;0,0;22,6;0,0;0,0;0,0
2030-04-26 01:00:00;0,0;0,0;0,0;26,17;0,0;0,0;0,0;26,17;0,0;0,0;0,0
2030-04-26 02:00:00;0,0;0,0;0,0;28,51;0,0;0,0;0,0;28,51;0,0;0,0;0,0
2030-04-26 03:00:00;0,0;0,0;0,0;31,08;0,0;0,0;0,0;31,08;0,0;0,0;0,0
2030-04-26 04:00:00;0,0;0,0;0,0;33,45;0,0;0,0;0,0;33,45;0,0;0,0;0,0
2030-04-26 05:00:00;0,0;0,0;0,0;33,89;0,0;0,0;0,0;33,89;0,0;0,0;0,0
2030-04-26 06:00:00;0,0;0,0;0,0;32,9;0,0;0,0;0,0;32,9;0,0;0,0;0,0
2030-04-26 07:00:00;0,0;0,0;0,0;30,74;0,0;0,0;0,0;30,74;0,0;0,0;0,0
2030-04-26 08:00:00;0,0;0,0;0,0;28,6;0,0;0,0;0,0;28,6;0,0;0,0;0,0
2030-04-26 09:00:00;0,0;0,0;0,0;26,62;0,0;0,0;0,0;26,62;0,0;0,0;0,0
2030-04-26 10:00:00;0,0;0,0;0,0;24,33;0,0;0,0;0,0;24,33;0,0;0,0;0,0
2030-04-26 11:00:00;0,0;0,0;0,0;21,0;0,0;0,0;0,0;21,0;0,0;0,0;0,0
2030-04-26 12:00:00;0,0;0,0;45,46;18,74;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-26 13:00:00;0,0;0,0;0,0;17,76;0,0;0,0;4,56;13,21;0,0;0,0;0,0
2030-04-26 14:00:00;0,0;0,0;0,0;18,69;0,0;0,0;0,0;18,69;0,0;0,0;0,0
2030-04-26 15:00:00;0,0;0,0;0,0;18,57;0,0;0,0;10,83;7,74;0,0;0,0;0,0
2030-04-26 16:00:00;0,0;0,0;39,64;16,88;0,0;0,0;56,52;0,0;0,0;0,0;0,0
2030-04-26 17:00:00;0,0;0,0;4,21;16,95;0,0;0,0;21,16;0,0;0,0;0,0;0,0
2030-04-26 18:00:00;0,0;0,0;7,67;18,76;0,0;0,0;26,43;0,0;0,0;0,0;0,0
2030-04-26 19:00:00;0,0;0,0;8,82;21,01;0,0;0,0;29,83;0,0;0,0;0,0;0,0
2030-04-26 20:00:00;0,0;0,0;8,75;23,26;0,0;0,0;32,0;0,0;0,0;0,0;0,0
2030-04-26 21:00:00;0,0;0,0;0,0;25,67;0,0;0,0;0,0;25,67;0,0;0,0;0,0
2030-04-26 22:00:00;0,0;0,0;0,0;28,21;0,0;0,0;0,0;28,21;0,0;0,0;0,0
2030-04-26 23:00:00;0,0;0,0;0,0;30,86;0,0;0,0;0,0;30,86;0,0;0,0;0,0
2030-04-27 00:00:00;0,0;0,0;0,0;32,4;0,0;0,0;0,0;32,4;0,0;0,0;0,0
2030-04-27 01:00:00;0,0;0,0;0,0;33,86;0,0;0,0;0,0;33,86;0,0;0,0;0,0
2030-04-27 02:00:00;0,0;0,0;0,0;34,8;0,0;0,0;0,0;34,8;0,0;0,0;0,0
2030-04-27 03:00:00;0,0;0,0;0,0;35,86;0,0;0,0;0,0;35,86;0,0;0,0;0,0
2030-04-27 04:00:00;0,0;0,0;0,0;36,63;0,0;0,0;0,0;36,63;0,0;0,0;0,0
2030-04-27 05:00:00;0,0;0,0;0,0;36,13;0,0;0,0;0,0;36,13;0,0;0,0;0,0
2030-04-27 06:00:00;0,0;0,0;0,0;30,8;0,0;0,0;0,0;30,8;0,0;0,0;0,0
2030-04-27 07:00:00;0,0;0,0;0,0;25,81;0,0;0,0;0,0;25,81;0,0;0,0;0,0
2030-04-27 08:00:00;0,0;0,0;0,0;20,25;0,0;0,0;0,0;20,25;0,0;0,0;0,0
2030-04-27 09:00:00;0,0;0,0;0,0;13,64;0,0;0,0;0,0;13,64;0,0;0,0;0,0
2030-04-27 10:00:00;0,0;0,0;0,0;8,8;0,0;0,0;4,38;4,42;0,0;0,0;0,0
2030-04-27 11:00:00;0,0;0,0;0,0;3,91;0,0;0,0;3,91;0,0;0,0;0,0;0,0
2030-04-27 12:00:00;0,0;0,0;17,55;1,57;0,0;0,0;19,12;0,0;0,0;0,0;0,0
2030-04-27 13:00:00;0,0;0,0;22,86;0,43;0,0;0,0;23,29;0,0;0,0;0,0;0,0
2030-04-27 14:00:00;0,0;0,0;25,2;0,0;0,0;0,0;25,2;0,0;0,0;0,0;0,0
2030-04-27 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-27 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-27 17:00:00;0,0;0,0;30,24;0,0;0,0;0,0;30,24;0,0;0,0;0,0;0,0
2030-04-27 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-27 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-27 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-27 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-27 22:00:00;0,0;0,0;0,0;0,61;0,0;0,0;0,0;0,61;0,0;0,0;0,0
2030-04-27 23:00:00;0,0;0,0;0,0;1,99;0,0;0,0;0,0;1,99;0,0;0,0;0,0
2030-04-28 00:00:00;0,0;0,0;0,0;5,3;0,0;0,0;0,0;5,3;0,0;0,0;0,0
2030-04-28 01:00:00;0,0;0,0;0,0;10,41;0,0;0,0;0,0;10,41;0,0;0,0;0,0
2030-04-28 02:00:00;0,0;0,0;0,0;14,25;0,0;0,0;0,0;14,25;0,0;0,0;0,0
2030-04-28 03:00:00;0,0;0,0;0,0;17,97;0,0;0,0;0,0;17,97;0,0;0,0;0,0
2030-04-28 04:00:00;0,0;0,0;0,0;20,95;0,0;0,0;0,0;20,95;0,0;0,0;0,0
2030-04-28 05:00:00;0,0;0,0;0,0;21,98;0,0;0,0;13,93;8,05;0,0;0,0;0,0
2030-04-28 06:00:00;0,0;0,0;19,29;19,81;0,0;0,0;39,1;0,0;0,0;0,0;0,0
2030-04-28 07:00:00;0,0;0,0;0,0;16,51;0,0;0,0;0,0;16,51;0,0;0,0;0,0
2030-04-28 08:00:00;0,0;0,0;0,0;12,62;0,0;0,0;0,0;12,62;0,0;0,0;0,0
2030-04-28 09:00:00;0,0;0,0;0,0;7,71;0,0;0,0;1,32;6,39;0,0;0,0;0,0
2030-04-28 10:00:00;0,0;0,0;1,71;3,34;0,0;0,0;5,04;0,0;0,0;0,0;0,0
2030-04-28 11:00:00;0,0;0,0;0,0;1,31;0,0;0,0;0,0;1,31;0,0;0,0;0,0
2030-04-28 12:00:00;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,4;0,0;0,0;0,0
2030-04-28 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-28 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-28 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-28 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-28 17:00:00;0,0;0,0;38,68;0,0;0,0;0,0;38,68;0,0;0,0;0,0;0,0
2030-04-28 18:00:00;0,0;0,0;40,73;0,0;0,0;0,0;40,73;0,0;0,0;0,0;0,0
2030-04-28 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-28 20:00:00;0,0;0,0;0,0;0,22;0,0;0,0;0,0;0,22;0,0;0,0;0,0
2030-04-28 21:00:00;0,0;0,0;0,0;1,02;0,0;0,0;0,0;1,02;0,0;0,0;0,0
2030-04-28 22:00:00;0,0;0,0;0,0;2,44;0,0;0,0;0,0;2,44;0,0;0,0;0,0
2030-04-28 23:00:00;0,0;0,0;0,0;6,06;0,0;0,0;0,0;6,06;0,0;0,0;0,0
2030-04-29 00:00:00;0,0;0,0;0,0;9,26;0,0;0,0;0,0;9,26;0,0;0,0;0,0
2030-04-29 01:00:00;0,0;0,0;0,0;12,18;0,0;0,0;0,0;12,18;0,0;0,0;0,0
2030-04-29 02:00:00;0,0;0,0;0,0;14,38;0,0;0,0;0,0;14,38;0,0;0,0;0,0
2030-04-29 03:00:00;0,0;0,0;0,0;16,06;0,0;0,0;0,0;16,06;0,0;0,0;0,0
2030-04-29 04:00:00;0,0;0,0;0,0;17,74;0,0;0,0;0,0;17,74;0,0;0,0;0,0
2030-04-29 05:00:00;0,0;0,0;0,0;17,81;0,0;0,0;17,81;0,0;0,0;0,0;0,0
2030-04-29 06:00:00;0,0;0,0;47,83;16,37;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 07:00:00;0,0;0,0;0,0;10,13;0,0;0,0;0,0;10,13;0,0;0,0;0,0
2030-04-29 08:00:00;0,0;0,0;59,26;4,94;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 09:00:00;0,0;0,0;60,88;3,32;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 10:00:00;0,0;0,0;63,68;0,52;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 11:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 12:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 13:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 14:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 15:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 16:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 17:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 18:00:00;0,0;0,0;64,2;0,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 19:00:00;0,0;0,0;59,14;0,0;0,0;0,0;59,14;0,0;0,0;0,0;0,0
2030-04-29 20:00:00;0,0;0,0;59,76;0,0;0,0;0,0;59,76;0,0;0,0;0,0;0,0
2030-04-29 21:00:00;0,0;0,0;63,78;0,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 22:00:00;0,0;0,0;63,23;0,97;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-29 23:00:00;0,0;0,0;62,56;1,64;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-04-30 00:00:00;0,0;0,0;0,0;3,42;0,0;0,0;0,0;3,42;0,0;0,0;0,0
2030-04-30 01:00:00;0,0;0,0;0,0;6,43;0,0;0,0;0,0;6,43;0,0;0,0;0,0
2030-04-30 02:00:00;0,0;0,0;0,0;8,96;0,0;0,0;0,0;8,96;0,0;0,0;0,0
2030-04-30 03:00:00;0,0;0,0;0,0;11,49;0,0;0,0;0,0;11,49;0,0;0,0;0,0
2030-04-30 04:00:00;0,0;0,0;0,0;13,37;0,0;0,0;0,0;13,37;0,0;0,0;0,0
2030-04-30 05:00:00;0,0;0,0;0,0;13,37;0,0;0,0;0,0;13,37;0,0;0,0;0,0
2030-04-30 06:00:00;0,0;0,0;0,0;10,45;0,0;0,0;0,0;10,45;0,0;0,0;0,0
2030-04-30 07:00:00;0,0;0,0;0,0;7,19;0,0;0,0;0,0;7,19;0,0;0,0;0,0
2030-04-30 08:00:00;0,0;0,0;0,0;3,88;0,0;0,0;0,0;3,88;0,0;0,0;0,0
2030-04-30 09:00:00;0,0;0,0;0,0;1,92;0,0;0,0;0,0;1,92;0,0;0,0;0,0
2030-04-30 10:00:00;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0
2030-04-30 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-30 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-01 00:00:00;0,0;0,0;0,0;1,13;0,0;0,0;0,0;1,13;0,0;0,0;0,0
2030-05-01 01:00:00;0,0;0,0;0,0;6,55;0,0;0,0;0,0;6,55;0,0;0,0;0,0
2030-05-01 02:00:00;0,0;0,0;0,0;14,85;0,0;0,0;0,0;14,85;0,0;0,0;0,0
2030-05-01 03:00:00;0,0;0,0;0,0;20,67;0,0;0,0;0,0;20,67;0,0;0,0;0,0
2030-05-01 04:00:00;0,0;0,0;0,0;24,46;0,0;0,0;0,0;24,46;0,0;0,0;0,0
2030-05-01 05:00:00;0,0;0,0;0,0;25,87;0,0;0,0;0,0;25,87;0,0;0,0;0,0
2030-05-01 06:00:00;0,0;0,0;0,0;27,24;0,0;0,0;0,0;27,24;0,0;0,0;0,0
2030-05-01 07:00:00;0,0;0,0;0,0;27,75;0,0;0,0;0,0;27,75;0,0;0,0;0,0
2030-05-01 08:00:00;0,0;0,0;0,0;26,06;0,0;0,0;0,0;26,06;0,0;0,0;0,0
2030-05-01 09:00:00;0,0;0,0;0,0;25,46;0,0;0,0;0,0;25,46;0,0;0,0;0,0
2030-05-01 10:00:00;0,0;0,0;0,0;22,65;0,0;0,0;0,0;22,65;0,0;0,0;0,0
2030-05-01 11:00:00;0,0;0,0;0,0;21,23;0,0;0,0;0,0;21,23;0,0;0,0;0,0
2030-05-01 12:00:00;0,0;0,0;0,0;19,52;0,0;0,0;0,0;19,52;0,0;0,0;0,0
2030-05-01 13:00:00;0,0;0,0;0,0;20,13;0,0;0,0;0,0;20,13;0,0;0,0;0,0
2030-05-01 14:00:00;0,0;0,0;0,0;21,93;0,0;0,0;0,0;21,93;0,0;0,0;0,0
2030-05-01 15:00:00;0,0;0,0;0,0;21,78;0,0;0,0;0,0;21,78;0,0;0,0;0,0
2030-05-01 16:00:00;0,0;0,0;0,0;20,8;0,0;0,0;0,0;20,8;0,0;0,0;0,0
2030-05-01 17:00:00;0,0;0,0;0,0;22,65;0,0;0,0;0,0;22,65;0,0;0,0;0,0
2030-05-01 18:00:00;0,0;0,0;0,0;24,53;0,0;0,0;0,0;24,53;0,0;0,0;0,0
2030-05-01 19:00:00;0,0;0,0;0,0;26,58;0,0;0,0;0,0;26,58;0,0;0,0;0,0
2030-05-01 20:00:00;0,0;0,0;0,0;28,99;0,0;0,0;0,0;28,99;0,0;0,0;0,0
2030-05-01 21:00:00;0,0;0,0;0,0;31,29;0,0;0,0;0,0;31,29;0,0;0,0;0,0
2030-05-01 22:00:00;0,0;0,0;0,0;33,67;0,0;0,0;0,0;33,67;0,0;0,0;0,0
2030-05-01 23:00:00;0,0;0,0;0,0;36,36;0,0;0,0;0,0;36,36;0,0;0,0;0,0
2030-05-02 00:00:00;0,0;0,0;0,0;37,21;0,0;0,0;0,0;37,21;0,0;0,0;0,0
2030-05-02 01:00:00;0,0;0,0;0,0;37,9;0,0;0,0;0,0;37,9;0,0;0,0;0,0
2030-05-02 02:00:00;0,0;0,0;0,0;38,45;0,0;0,0;0,0;38,45;0,0;0,0;0,0
2030-05-02 03:00:00;0,0;0,0;0,0;38,9;0,0;0,0;0,0;38,9;0,0;0,0;0,0
2030-05-02 04:00:00;0,0;0,0;0,0;39,5;0,0;0,0;0,0;39,5;0,0;0,0;0,0
2030-05-02 05:00:00;0,0;0,0;0,0;37,39;0,0;0,0;0,0;37,39;0,0;0,0;0,0
2030-05-02 06:00:00;0,0;0,0;0,0;34,09;0,0;0,0;0,0;34,09;0,0;0,0;0,0
2030-05-02 07:00:00;0,0;0,0;0,0;30,02;0,0;0,0;0,0;30,02;0,0;0,0;0,0
2030-05-02 08:00:00;0,0;0,0;0,0;27,1;0,0;0,0;0,0;27,1;0,0;0,0;0,0
2030-05-02 09:00:00;0,0;0,0;0,0;25,85;0,0;0,0;0,0;25,85;0,0;0,0;0,0
2030-05-02 10:00:00;0,0;0,0;0,0;21,89;0,0;0,0;0,0;21,89;0,0;0,0;0,0
2030-05-02 11:00:00;0,0;0,0;0,0;17,05;0,0;0,0;0,0;17,05;0,0;0,0;0,0
2030-05-02 12:00:00;0,0;0,0;0,0;11,56;0,0;0,0;0,0;11,56;0,0;0,0;0,0
2030-05-02 13:00:00;0,0;0,0;0,0;9,05;0,0;0,0;0,0;9,05;0,0;0,0;0,0
2030-05-02 14:00:00;0,0;0,0;21,35;7,68;0,0;0,0;29,02;0,0;0,0;0,0;0,0
2030-05-02 15:00:00;0,0;0,0;32,64;5,29;0,0;0,0;37,94;0,0;0,0;0,0;0,0
2030-05-02 16:00:00;0,0;0,0;61,75;2,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-02 17:00:00;0,0;0,0;62,55;1,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-02 18:00:00;0,0;0,0;61,74;2,46;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-02 19:00:00;0,0;0,0;58,7;5,5;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-02 20:00:00;0,0;0,0;55,93;8,27;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-02 21:00:00;0,0;0,0;52,95;11,25;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-02 22:00:00;0,0;0,0;50,04;14,17;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-02 23:00:00;0,0;0,0;46,77;17,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 00:00:00;0,0;0,0;43,87;20,33;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 01:00:00;0,0;0,0;40,92;23,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 02:00:00;0,0;0,0;38,91;25,29;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 03:00:00;0,0;0,0;37,22;26,98;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 04:00:00;0,0;0,0;36,11;28,09;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 05:00:00;0,0;0,0;36,66;27,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 06:00:00;0,0;0,0;38,72;25,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 07:00:00;0,0;0,0;41,58;22,62;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 08:00:00;0,0;0,0;45,35;18,85;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 09:00:00;0,0;0,0;47,4;16,8;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 10:00:00;0,0;0,0;51,59;12,61;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 11:00:00;0,0;0,0;55,61;8,59;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 12:00:00;0,0;0,0;39,83;5,21;0,0;0,0;45,04;0,0;0,0;0,0;0,0
2030-05-03 13:00:00;0,0;0,0;32,07;3,1;0,0;0,0;35,17;0,0;0,0;0,0;0,0
2030-05-03 14:00:00;0,0;0,0;35,95;1,96;0,0;0,0;37,91;0,0;0,0;0,0;0,0
2030-05-03 15:00:00;0,0;0,0;43,18;1,26;0,0;0,0;44,44;0,0;0,0;0,0;0,0
2030-05-03 16:00:00;0,0;0,0;63,43;0,77;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 17:00:00;0,0;0,0;63,39;0,81;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 18:00:00;0,0;0,0;62,59;1,61;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 19:00:00;0,0;0,0;60,17;4,03;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 20:00:00;0,0;0,0;57,12;7,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 21:00:00;0,0;0,0;53,82;10,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 22:00:00;0,0;0,0;50,57;13,63;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-03 23:00:00;0,0;0,0;46,96;17,24;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-04 00:00:00;0,0;0,0;36,55;20,01;0,0;0,0;56,57;0,0;0,0;0,0;0,0
2030-05-04 01:00:00;0,0;0,0;31,31;23,02;0,0;0,0;54,33;0,0;0,0;0,0;0,0
2030-05-04 02:00:00;0,0;0,0;25,54;25,08;0,0;0,0;50,63;0,0;0,0;0,0;0,0
2030-05-04 03:00:00;0,0;0,0;18,85;26,81;0,0;0,0;45,66;0,0;0,0;0,0;0,0
2030-05-04 04:00:00;0,0;0,0;4,51;27,95;0,0;0,0;32,46;0,0;0,0;0,0;0,0
2030-05-04 05:00:00;0,0;0,0;0,0;26,37;0,0;0,0;18,7;7,67;0,0;0,0;0,0
2030-05-04 06:00:00;0,0;0,0;41,37;22,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-04 07:00:00;0,0;0,0;47,13;17,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-05-04 08:00:00;0,0;0,0;8,26;10,74;0,0;0,0;19,0;0,0;0,0;0,0;0,0
2030-05-04 09:00:00;0,0;0,0;26,61;3,0;0,0;0,0;29,61;0,0;0,0;0,0;0,0
2030-05-04 10:00:00;0,0;0,0;33,17;0,57;0,0;0,0;33,74;0,0;0,0;0,0;0,0
2030-05-04 11:00:00;0,0;0,0;36,85;0,01;0,0;0,0;36,85;0,0;0,0;0,0;0,0
