;('Import_Oil_s', 'Oil_fuel_s');('Import_Synthetic_fuel_s', 'Oil_fuel_s');('Oil_fuel_s', 'Material_demand_Oil_s');('Oil_fuel_s', 'Mobility_demand_total_s');('Oil_fuel_s', 'Oil_demand_total_s');('Oil_fuel_s', 'excess_b_oil_fuel_s');('PtL_s', 'Oil_fuel_s')
;flow;flow;flow;flow;flow;flow;flow
2030-01-15 00:00:00;377,34;0,0;19,61;321,87;35,85;0,0;0,0
2030-01-15 01:00:00;376,7;0,0;19,61;321,87;35,22;0,0;0,0
2030-01-15 02:00:00;375,78;0,0;19,61;321,87;34,3;0,0;0,0
2030-01-15 03:00:00;375,12;0,0;19,61;321,87;33,64;0,0;0,0
2030-01-15 04:00:00;374,42;0,0;19,61;321,87;32,93;0,0;0,0
2030-01-15 05:00:00;373,86;0,0;19,61;321,87;32,37;0,0;0,0
2030-01-15 06:00:00;373,3;0,0;19,61;321,87;31,81;0,0;0,0
2030-01-15 07:00:00;372,85;0,0;19,61;321,87;31,36;0,0;0,0
2030-01-15 08:00:00;372,88;0,0;19,61;321,87;31,4;0,0;0,0
2030-01-15 09:00:00;371,95;0,0;19,61;321,87;30,46;0,0;0,0
2030-01-15 10:00:00;369,37;0,0;19,61;321,87;27,88;0,0;0,0
2030-01-15 11:00:00;366,26;0,0;19,61;321,87;24,77;0,0;0,0
2030-01-15 12:00:00;363,9;0,0;19,61;321,87;22,42;0,0;0,0
2030-01-15 13:00:00;365,39;0,0;19,61;321,87;23,91;0,0;0,0
2030-01-15 14:00:00;366,25;0,0;19,61;321,87;24,77;0,0;0,0
2030-01-15 15:00:00;364,48;0,0;19,61;321,87;22,99;0,0;0,0
2030-01-15 16:00:00;363,46;0,0;19,61;321,87;21,98;0,0;0,0
2030-01-15 17:00:00;363,21;0,0;19,61;321,87;21,73;0,0;0,0
2030-01-15 18:00:00;362,97;0,0;19,61;321,87;21,49;0,0;0,0
2030-01-15 19:00:00;363,14;0,0;19,61;321,87;21,66;0,0;0,0
2030-01-15 20:00:00;363,21;0,0;19,61;321,87;21,72;0,0;0,0
2030-01-15 21:00:00;363,32;0,0;19,61;321,87;21,83;0,0;0,0
2030-01-15 22:00:00;363,46;0,0;19,61;321,87;21,98;0,0;0,0
2030-01-15 23:00:00;363,82;0,0;19,61;321,87;22,33;0,0;0,0
2030-01-16 00:00:00;365,85;0,0;19,61;321,87;24,37;0,0;0,0
2030-01-16 01:00:00;368,47;0,0;19,61;321,87;26,99;0,0;0,0
2030-01-16 02:00:00;371,33;0,0;19,61;321,87;29,84;0,0;0,0
2030-01-16 03:00:00;373,28;0,0;19,61;321,87;31,8;0,0;0,0
2030-01-16 04:00:00;375,25;0,0;19,61;321,87;33,77;0,0;0,0
2030-01-16 05:00:00;377,24;0,0;19,61;321,87;35,76;0,0;0,0
2030-01-16 06:00:00;378,88;0,0;19,61;321,87;37,4;0,0;0,0
2030-01-16 07:00:00;380,79;0,0;19,61;321,87;39,3;0,0;0,0
2030-01-16 08:00:00;382,27;0,0;19,61;321,87;40,79;0,0;0,0
2030-01-16 09:00:00;383,94;0,0;19,61;321,87;42,45;0,0;0,0
2030-01-16 10:00:00;384,21;0,0;19,61;321,87;42,73;0,0;0,0
2030-01-16 11:00:00;383,3;0,0;19,61;321,87;41,82;0,0;0,0
2030-01-16 12:00:00;382,93;0,0;19,61;321,87;41,45;0,0;0,0
2030-01-16 13:00:00;381,5;0,0;19,61;321,87;40,02;0,0;0,0
2030-01-16 14:00:00;381,85;0,0;19,61;321,87;40,36;0,0;0,0
2030-01-16 15:00:00;382,24;0,0;19,61;321,87;40,76;0,0;0,0
2030-01-16 16:00:00;381,83;0,0;19,61;321,87;40,34;0,0;0,0
2030-01-16 17:00:00;382,42;0,0;19,61;321,87;40,93;0,0;0,0
2030-01-16 18:00:00;383,33;0,0;19,61;321,87;41,84;0,0;0,0
2030-01-16 19:00:00;384,29;0,0;19,61;321,87;42,81;0,0;0,0
2030-01-16 20:00:00;385,3;0,0;19,61;321,87;43,81;0,0;0,0
2030-01-16 21:00:00;386,33;0,0;19,61;321,87;44,85;0,0;0,0
2030-01-16 22:00:00;387,4;0,0;19,61;321,87;45,91;0,0;0,0
2030-01-16 23:00:00;388,3;0,0;19,61;321,87;46,81;0,0;0,0
2030-01-17 00:00:00;388,47;0,0;19,61;321,87;46,99;0,0;0,0
2030-01-17 01:00:00;388,19;0,0;19,61;321,87;46,71;0,0;0,0
2030-01-17 02:00:00;387,98;0,0;19,61;321,87;46,5;0,0;0,0
2030-01-17 03:00:00;387,7;0,0;19,61;321,87;46,21;0,0;0,0
2030-01-17 04:00:00;387,53;0,0;19,61;321,87;46,05;0,0;0,0
2030-01-17 05:00:00;387,16;0,0;19,61;321,87;45,68;0,0;0,0
2030-01-17 06:00:00;386,93;0,0;19,61;321,87;45,45;0,0;0,0
2030-01-17 07:00:00;386,99;0,0;19,61;321,87;45,51;0,0;0,0
2030-01-17 08:00:00;387,19;0,0;19,61;321,87;45,7;0,0;0,0
2030-01-17 09:00:00;386,2;0,0;19,61;321,87;44,71;0,0;0,0
2030-01-17 10:00:00;383,7;0,0;19,61;321,87;42,22;0,0;0,0
2030-01-17 11:00:00;380,48;0,0;19,61;321,87;39,0;0,0;0,0
2030-01-17 12:00:00;378,15;0,0;19,61;321,87;36,67;0,0;0,0
2030-01-17 13:00:00;377,68;0,0;19,61;321,87;36,19;0,0;0,0
2030-01-17 14:00:00;378,32;0,0;19,61;321,87;36,84;0,0;0,0
2030-01-17 15:00:00;378,54;0,0;19,61;321,87;37,06;0,0;0,0
2030-01-17 16:00:00;377,83;0,0;19,61;321,87;36,34;0,0;0,0
2030-01-17 17:00:00;377,7;0,0;19,61;321,87;36,21;0,0;0,0
2030-01-17 18:00:00;378,09;0,0;19,61;321,87;36,61;0,0;0,0
2030-01-17 19:00:00;378,4;0,0;19,61;321,87;36,92;0,0;0,0
2030-01-17 20:00:00;379,31;0,0;19,61;321,87;37,83;0,0;0,0
2030-01-17 21:00:00;379,42;0,0;19,61;321,87;37,93;0,0;0,0
2030-01-17 22:00:00;380,05;0,0;19,61;321,87;38,56;0,0;0,0
2030-01-17 23:00:00;380,55;0,0;19,61;321,87;39,06;0,0;0,0
2030-01-18 00:00:00;382,87;0,0;19,61;321,87;41,39;0,0;0,0
2030-01-18 01:00:00;385,79;0,0;19,61;321,87;44,31;0,0;0,0
2030-01-18 02:00:00;389,31;0,0;19,61;321,87;47,82;0,0;0,0
2030-01-18 03:00:00;391,05;0,0;19,61;321,87;49,57;0,0;0,0
2030-01-18 04:00:00;393,11;0,0;19,61;321,87;51,62;0,0;0,0
2030-01-18 05:00:00;395,35;0,0;19,61;321,87;53,86;0,0;0,0
2030-01-18 06:00:00;397,24;0,0;19,61;321,87;55,76;0,0;0,0
2030-01-18 07:00:00;399,23;0,0;19,61;321,87;57,74;0,0;0,0
2030-01-18 08:00:00;400,96;0,0;19,61;321,87;59,48;0,0;0,0
2030-01-18 09:00:00;403,25;0,0;19,61;321,87;61,77;0,0;0,0
2030-01-18 10:00:00;404,37;0,0;19,61;321,87;62,89;0,0;0,0
2030-01-18 11:00:00;404,2;0,0;19,61;321,87;62,71;0,0;0,0
2030-01-18 12:00:00;404,41;0,0;19,61;321,87;62,92;0,0;0,0
2030-01-18 13:00:00;405,71;0,0;19,61;321,87;64,22;0,0;0,0
2030-01-18 14:00:00;407,65;0,0;19,61;321,87;66,17;0,0;0,0
2030-01-18 15:00:00;408,13;0,0;19,61;321,87;66,64;0,0;0,0
2030-01-18 16:00:00;406,9;0,0;19,61;321,87;65,42;0,0;0,0
2030-01-18 17:00:00;407,47;0,0;19,61;321,87;65,99;0,0;0,0
2030-01-18 18:00:00;408,55;0,0;19,61;321,87;67,06;0,0;0,0
2030-01-18 19:00:00;409,52;0,0;19,61;321,87;68,03;0,0;0,0
2030-01-18 20:00:00;410,53;0,0;19,61;321,87;69,04;0,0;0,0
2030-01-18 21:00:00;411,57;0,0;19,61;321,87;70,08;0,0;0,0
2030-01-18 22:00:00;412,82;0,0;19,61;321,87;71,33;0,0;0,0
2030-01-18 23:00:00;413,93;0,0;19,61;321,87;72,44;0,0;0,0
2030-01-19 00:00:00;413,96;0,0;19,61;321,87;72,48;0,0;0,0
2030-01-19 01:00:00;413,51;0,0;19,61;321,87;72,03;0,0;0,0
2030-01-19 02:00:00;413,1;0,0;19,61;321,87;71,62;0,0;0,0
2030-01-19 03:00:00;412,79;0,0;19,61;321,87;71,3;0,0;0,0
2030-01-19 04:00:00;412,42;0,0;19,61;321,87;70,93;0,0;0,0
2030-01-19 05:00:00;412,01;0,0;19,61;321,87;70,52;0,0;0,0
2030-01-19 06:00:00;411,56;0,0;19,61;321,87;70,08;0,0;0,0
2030-01-19 07:00:00;411,27;0,0;19,61;321,87;69,79;0,0;0,0
2030-01-19 08:00:00;410,25;0,0;19,61;321,87;68,77;0,0;0,0
2030-01-19 09:00:00;406,55;0,0;19,61;321,87;65,07;0,0;0,0
2030-01-19 10:00:00;402,26;0,0;19,61;321,87;60,78;0,0;0,0
2030-01-19 11:00:00;398,79;0,0;19,61;321,87;57,31;0,0;0,0
2030-01-19 12:00:00;395,93;0,0;19,61;321,87;54,45;0,0;0,0
2030-01-19 13:00:00;393,97;0,0;19,61;321,87;52,49;0,0;0,0
2030-01-19 14:00:00;393,25;0,0;19,61;321,87;51,76;0,0;0,0
2030-01-19 15:00:00;393,62;0,0;19,61;321,87;52,14;0,0;0,0
2030-01-19 16:00:00;395,17;0,0;19,61;321,87;53,69;0,0;0,0
2030-01-19 17:00:00;395,42;0,0;19,61;321,87;53,93;0,0;0,0
2030-01-19 18:00:00;395,54;0,0;19,61;321,87;54,06;0,0;0,0
2030-01-19 19:00:00;395,7;0,0;19,61;321,87;54,22;0,0;0,0
2030-01-19 20:00:00;396,07;0,0;19,61;321,87;54,58;0,0;0,0
2030-01-19 21:00:00;396,3;0,0;19,61;321,87;54,81;0,0;0,0
2030-01-19 22:00:00;396,54;0,0;19,61;321,87;55,05;0,0;0,0
2030-01-19 23:00:00;396,97;0,0;19,61;321,87;55,48;0,0;0,0
2030-01-20 00:00:00;397,79;0,0;19,61;321,87;56,31;0,0;0,0
2030-01-20 01:00:00;398,87;0,0;19,61;321,87;57,38;0,0;0,0
2030-01-20 02:00:00;399,83;0,0;19,61;321,87;58,35;0,0;0,0
2030-01-20 03:00:00;400,48;0,0;19,61;321,87;58,99;0,0;0,0
2030-01-20 04:00:00;401,11;0,0;19,61;321,87;59,63;0,0;0,0
2030-01-20 05:00:00;401,92;0,0;19,61;321,87;60,44;0,0;0,0
2030-01-20 06:00:00;402,38;0,0;19,61;321,87;60,89;0,0;0,0
2030-01-20 07:00:00;402,8;0,0;19,61;321,87;61,32;0,0;0,0
2030-01-20 08:00:00;402,48;0,0;19,61;321,87;61,0;0,0;0,0
2030-01-20 09:00:00;399,28;0,0;19,61;321,87;57,8;0,0;0,0
2030-01-20 10:00:00;397,83;0,0;19,61;321,87;56,35;0,0;0,0
2030-01-20 11:00:00;394,93;0,0;19,61;321,87;53,45;0,0;0,0
2030-01-20 12:00:00;391,84;0,0;19,61;321,87;50,35;0,0;0,0
2030-01-20 13:00:00;389,16;0,0;19,61;321,87;47,67;0,0;0,0
2030-01-20 14:00:00;389,16;0,0;19,61;321,87;47,68;0,0;0,0
2030-01-20 15:00:00;390,02;0,0;19,61;321,87;48,54;0,0;0,0
2030-01-20 16:00:00;391,63;0,0;19,61;321,87;50,14;0,0;0,0
2030-01-20 17:00:00;392,77;0,0;19,61;321,87;51,28;0,0;0,0
2030-01-20 18:00:00;393,85;0,0;19,61;321,87;52,36;0,0;0,0
2030-01-20 19:00:00;395,0;0,0;19,61;321,87;53,52;0,0;0,0
2030-01-20 20:00:00;396,22;0,0;19,61;321,87;54,73;0,0;0,0
2030-01-20 21:00:00;397,48;0,0;19,61;321,87;55,99;0,0;0,0
2030-01-20 22:00:00;398,78;0,0;19,61;321,87;57,3;0,0;0,0
2030-01-20 23:00:00;400,12;0,0;19,61;321,87;58,63;0,0;0,0
2030-01-21 00:00:00;401,48;0,0;19,61;321,87;59,99;0,0;0,0
2030-01-21 01:00:00;403,04;0,0;19,61;321,87;61,56;0,0;0,0
2030-01-21 02:00:00;404,46;0,0;19,61;321,87;62,98;0,0;0,0
2030-01-21 03:00:00;405,53;0,0;19,61;321,87;64,04;0,0;0,0
2030-01-21 04:00:00;406,38;0,0;19,61;321,87;64,89;0,0;0,0
2030-01-21 05:00:00;407,36;0,0;19,61;321,87;65,87;0,0;0,0
2030-01-21 06:00:00;407,95;0,0;19,61;321,87;66,47;0,0;0,0
2030-01-21 07:00:00;408,97;0,0;19,61;321,87;67,49;0,0;0,0
2030-01-21 08:00:00;409,39;0,0;19,61;321,87;67,91;0,0;0,0
2030-01-21 09:00:00;405,85;0,0;19,61;321,87;64,36;0,0;0,0
2030-01-21 10:00:00;400,95;0,0;19,61;321,87;59,46;0,0;0,0
2030-01-21 11:00:00;394,97;0,0;19,61;321,87;53,48;0,0;0,0
2030-01-21 12:00:00;389,66;0,0;19,61;321,87;48,17;0,0;0,0
2030-01-21 13:00:00;386,76;0,0;19,61;321,87;45,27;0,0;0,0
2030-01-21 14:00:00;386,74;0,0;19,61;321,87;45,26;0,0;0,0
2030-01-21 15:00:00;387,81;0,0;19,61;321,87;46,32;0,0;0,0
2030-01-21 16:00:00;389,26;0,0;19,61;321,87;47,77;0,0;0,0
2030-01-21 17:00:00;390,37;0,0;19,61;321,87;48,89;0,0;0,0
2030-01-21 18:00:00;391,88;0,0;19,61;321,87;50,39;0,0;0,0
2030-01-21 19:00:00;393,49;0,0;19,61;321,87;52,01;0,0;0,0
2030-01-21 20:00:00;395,19;0,0;19,61;321,87;53,7;0,0;0,0
2030-01-21 21:00:00;396,96;0,0;19,61;321,87;55,47;0,0;0,0
2030-01-21 22:00:00;398,78;0,0;19,61;321,87;57,29;0,0;0,0
2030-01-21 23:00:00;400,65;0,0;19,61;321,87;59,16;0,0;0,0
2030-01-22 00:00:00;402,55;0,0;19,61;321,87;61,07;0,0;0,0
2030-01-22 01:00:00;404,85;0,0;19,61;321,87;63,36;0,0;0,0
2030-01-22 02:00:00;407,21;0,0;19,61;321,87;65,72;0,0;0,0
2030-01-22 03:00:00;408,9;0,0;19,61;321,87;67,42;0,0;0,0
2030-01-22 04:00:00;410,55;0,0;19,61;321,87;69,06;0,0;0,0
2030-01-22 05:00:00;412,16;0,0;19,61;321,87;70,68;0,0;0,0
2030-01-22 06:00:00;413,38;0,0;19,61;321,87;71,9;0,0;0,0
2030-01-22 07:00:00;415,02;0,0;19,61;321,87;73,54;0,0;0,0
2030-01-22 08:00:00;416,23;0,0;19,61;321,87;74,75;0,0;0,0
2030-01-22 09:00:00;416,35;0,0;19,61;321,87;74,86;0,0;0,0
2030-01-22 10:00:00;415,44;0,0;19,61;321,87;73,95;0,0;0,0
2030-01-22 11:00:00;412,62;0,0;19,61;321,87;71,14;0,0;0,0
2030-01-22 12:00:00;410,82;0,0;19,61;321,87;69,34;0,0;0,0
2030-01-22 13:00:00;411,56;0,0;19,61;321,87;70,08;0,0;0,0
2030-01-22 14:00:00;412,97;0,0;19,61;321,87;71,49;0,0;0,0
2030-01-22 15:00:00;414,32;0,0;19,61;321,87;72,84;0,0;0,0
2030-01-22 16:00:00;414,01;0,0;19,61;321,87;72,52;0,0;0,0
2030-01-22 17:00:00;413,66;0,0;19,61;321,87;72,18;0,0;0,0
2030-01-22 18:00:00;413,35;0,0;19,61;321,87;71,87;0,0;0,0
2030-01-22 19:00:00;412,99;0,0;19,61;321,87;71,5;0,0;0,0
2030-01-22 20:00:00;412,58;0,0;19,61;321,87;71,1;0,0;0,0
2030-01-22 21:00:00;412,32;0,0;19,61;321,87;70,83;0,0;0,0
2030-01-22 22:00:00;411,87;0,0;19,61;321,87;70,39;0,0;0,0
2030-01-22 23:00:00;411,4;0,0;19,61;321,87;69,91;0,0;0,0
2030-01-23 00:00:00;410,54;0,0;19,61;321,87;69,05;0,0;0,0
2030-01-23 01:00:00;409,62;0,0;19,61;321,87;68,13;0,0;0,0
2030-01-23 02:00:00;408,47;0,0;19,61;321,87;66,98;0,0;0,0
2030-01-23 03:00:00;407,62;0,0;19,61;321,87;66,13;0,0;0,0
2030-01-23 04:00:00;406,94;0,0;19,61;321,87;65,46;0,0;0,0
2030-01-23 05:00:00;406,1;0,0;19,61;321,87;64,62;0,0;0,0
2030-01-23 06:00:00;405,44;0,0;19,61;321,87;63,95;0,0;0,0
2030-01-23 07:00:00;405,09;0,0;19,61;321,87;63,6;0,0;0,0
2030-01-23 08:00:00;404,9;0,0;19,61;321,87;63,41;0,0;0,0
2030-01-23 09:00:00;403,72;0,0;19,61;321,87;62,24;0,0;0,0
2030-01-23 10:00:00;401,62;0,0;19,61;321,87;60,13;0,0;0,0
2030-01-23 11:00:00;397,43;0,0;19,61;321,87;55,95;0,0;0,0
2030-01-23 12:00:00;394,22;0,0;19,61;321,87;52,74;0,0;0,0
2030-01-23 13:00:00;391,42;0,0;19,61;321,87;49,93;0,0;0,0
2030-01-23 14:00:00;390,73;0,0;19,61;321,87;49,25;0,0;0,0
2030-01-23 15:00:00;389,86;0,0;19,61;321,87;48,37;0,0;0,0
2030-01-23 16:00:00;389,36;0,0;19,61;321,87;47,87;0,0;0,0
2030-01-23 17:00:00;388,62;0,0;19,61;321,87;47,14;0,0;0,0
2030-01-23 18:00:00;388,24;0,0;19,61;321,87;46,75;0,0;0,0
2030-01-23 19:00:00;387,93;0,0;19,61;321,87;46,44;0,0;0,0
2030-01-23 20:00:00;387,5;0,0;19,61;321,87;46,01;0,0;0,0
2030-01-23 21:00:00;387,27;0,0;19,61;321,87;45,79;0,0;0,0
2030-01-23 22:00:00;387,09;0,0;19,61;321,87;45,61;0,0;0,0
2030-01-23 23:00:00;386,94;0,0;19,61;321,87;45,46;0,0;0,0
2030-01-24 00:00:00;387,37;0,0;19,61;321,87;45,88;0,0;0,0
2030-01-24 01:00:00;388,06;0,0;19,61;321,87;46,58;0,0;0,0
2030-01-24 02:00:00;388,67;0,0;19,61;321,87;47,18;0,0;0,0
2030-01-24 03:00:00;389,15;0,0;19,61;321,87;47,66;0,0;0,0
2030-01-24 04:00:00;389,83;0,0;19,61;321,87;48,34;0,0;0,0
2030-01-24 05:00:00;390,18;0,0;19,61;321,87;48,7;0,0;0,0
2030-01-24 06:00:00;390,71;0,0;19,61;321,87;49,22;0,0;0,0
2030-01-24 07:00:00;391,36;0,0;19,61;321,87;49,88;0,0;0,0
2030-01-24 08:00:00;392,15;0,0;19,61;321,87;50,67;0,0;0,0
2030-01-24 09:00:00;392,85;0,0;19,61;321,87;51,36;0,0;0,0
2030-01-24 10:00:00;392,52;0,0;19,61;321,87;51,04;0,0;0,0
2030-01-24 11:00:00;391,07;0,0;19,61;321,87;49,59;0,0;0,0
2030-01-24 12:00:00;390,03;0,0;19,61;321,87;48,55;0,0;0,0
2030-01-24 13:00:00;390,46;0,0;19,61;321,87;48,98;0,0;0,0
2030-01-24 14:00:00;391,58;0,0;19,61;321,87;50,1;0,0;0,0
2030-01-24 15:00:00;392,01;0,0;19,61;321,87;50,53;0,0;0,0
2030-01-24 16:00:00;390,86;0,0;19,61;321,87;49,38;0,0;0,0
2030-01-24 17:00:00;390,7;0,0;19,61;321,87;49,21;0,0;0,0
2030-01-24 18:00:00;391,01;0,0;19,61;321,87;49,53;0,0;0,0
2030-01-24 19:00:00;391,19;0,0;19,61;321,87;49,71;0,0;0,0
2030-01-24 20:00:00;391,76;0,0;19,61;321,87;50,28;0,0;0,0
2030-01-24 21:00:00;391,85;0,0;19,61;321,87;50,36;0,0;0,0
2030-01-24 22:00:00;392,1;0,0;19,61;321,87;50,61;0,0;0,0
2030-01-24 23:00:00;393,26;0,0;19,61;321,87;51,78;0,0;0,0
2030-01-25 00:00:00;392,37;0,0;19,61;321,87;50,88;0,0;0,0
2030-01-25 01:00:00;392,39;0,0;19,61;321,87;50,91;0,0;0,0
2030-01-25 02:00:00;392,41;0,0;19,61;321,87;50,93;0,0;0,0
2030-01-25 03:00:00;392,24;0,0;19,61;321,87;50,76;0,0;0,0
2030-01-25 04:00:00;392,24;0,0;19,61;321,87;50,75;0,0;0,0
2030-01-25 05:00:00;392,23;0,0;19,61;321,87;50,74;0,0;0,0
2030-01-25 06:00:00;392,04;0,0;19,61;321,87;50,56;0,0;0,0
2030-01-25 07:00:00;392,31;0,0;19,61;321,87;50,83;0,0;0,0
2030-01-25 08:00:00;392,56;0,0;19,61;321,87;51,08;0,0;0,0
2030-01-25 09:00:00;392,15;0,0;19,61;321,87;50,67;0,0;0,0
2030-01-25 10:00:00;389,57;0,0;19,61;321,87;48,09;0,0;0,0
2030-01-25 11:00:00;386,95;0,0;19,61;321,87;45,47;0,0;0,0
2030-01-25 12:00:00;385,46;0,0;19,61;321,87;43,98;0,0;0,0
2030-01-25 13:00:00;383,2;0,0;19,61;321,87;41,72;0,0;0,0
2030-01-25 14:00:00;382,14;0,0;19,61;321,87;40,65;0,0;0,0
2030-01-25 15:00:00;380,66;0,0;19,61;321,87;39,18;0,0;0,0
2030-01-25 16:00:00;380,45;0,0;19,61;321,87;38,96;0,0;0,0
2030-01-25 17:00:00;379,66;0,0;19,61;321,87;38,18;0,0;0,0
2030-01-25 18:00:00;379,18;0,0;19,61;321,87;37,7;0,0;0,0
2030-01-25 19:00:00;378,92;0,0;19,61;321,87;37,43;0,0;0,0
2030-01-25 20:00:00;378,52;0,0;19,61;321,87;37,04;0,0;0,0
2030-01-25 21:00:00;378,33;0,0;19,61;321,87;36,85;0,0;0,0
2030-01-25 22:00:00;377,99;0,0;19,61;321,87;36,51;0,0;0,0
2030-01-25 23:00:00;377,66;0,0;19,61;321,87;36,18;0,0;0,0
2030-01-26 00:00:00;377,7;0,0;19,61;321,87;36,22;0,0;0,0
2030-01-26 01:00:00;377,61;0,0;19,61;321,87;36,13;0,0;0,0
2030-01-26 02:00:00;377,36;0,0;19,61;321,87;35,87;0,0;0,0
2030-01-26 03:00:00;377,27;0,0;19,61;321,87;35,79;0,0;0,0
2030-01-26 04:00:00;377,03;0,0;19,61;321,87;35,54;0,0;0,0
2030-01-26 05:00:00;376,95;0,0;19,61;321,87;35,47;0,0;0,0
2030-01-26 06:00:00;376,89;0,0;19,61;321,87;35,41;0,0;0,0
2030-01-26 07:00:00;376,66;0,0;19,61;321,87;35,18;0,0;0,0
2030-01-26 08:00:00;376,06;0,0;19,61;321,87;34,57;0,0;0,0
2030-01-26 09:00:00;375,22;0,0;19,61;321,87;33,73;0,0;0,0
2030-01-26 10:00:00;374,49;0,0;19,61;321,87;33,01;0,0;0,0
2030-01-26 11:00:00;373,74;0,0;19,61;321,87;32,26;0,0;0,0
2030-01-26 12:00:00;372,78;0,0;19,61;321,87;31,3;0,0;0,0
2030-01-26 13:00:00;367,6;0,0;19,61;321,87;26,12;0,0;0,0
2030-01-26 14:00:00;364,07;0,0;19,61;321,87;22,59;0,0;0,0
2030-01-26 15:00:00;362,43;0,0;19,61;321,87;20,95;0,0;0,0
2030-01-26 16:00:00;363,5;0,0;19,61;321,87;22,02;0,0;0,0
2030-01-26 17:00:00;363,56;0,0;19,61;321,87;22,08;0,0;0,0
2030-01-26 18:00:00;363,91;0,0;19,61;321,87;22,42;0,0;0,0
2030-01-26 19:00:00;364,18;0,0;19,61;321,87;22,69;0,0;0,0
2030-01-26 20:00:00;364,69;0,0;19,61;321,87;23,2;0,0;0,0
2030-01-26 21:00:00;365,09;0,0;19,61;321,87;23,6;0,0;0,0
2030-01-26 22:00:00;365,71;0,0;19,61;321,87;24,22;0,0;0,0
2030-01-26 23:00:00;366,38;0,0;19,61;321,87;24,89;0,0;0,0
2030-01-27 00:00:00;367,45;0,0;19,61;321,87;25,96;0,0;0,0
2030-01-27 01:00:00;368,6;0,0;19,61;321,87;27,11;0,0;0,0
2030-01-27 02:00:00;369,81;0,0;19,61;321,87;28,32;0,0;0,0
2030-01-27 03:00:00;370,71;0,0;19,61;321,87;29,22;0,0;0,0
2030-01-27 04:00:00;371,6;0,0;19,61;321,87;30,12;0,0;0,0
2030-01-27 05:00:00;372,49;0,0;19,61;321,87;31,01;0,0;0,0
2030-01-27 06:00:00;373,2;0,0;19,61;321,87;31,72;0,0;0,0
2030-01-27 07:00:00;373,89;0,0;19,61;321,87;32,4;0,0;0,0
2030-01-27 08:00:00;374,01;0,0;19,61;321,87;32,52;0,0;0,0
2030-01-27 09:00:00;373,33;0,0;19,61;321,87;31,84;0,0;0,0
2030-01-27 10:00:00;372,49;0,0;19,61;321,87;31,01;0,0;0,0
2030-01-27 11:00:00;371,72;0,0;19,61;321,87;30,23;0,0;0,0
2030-01-27 12:00:00;371,05;0,0;19,61;321,87;29,56;0,0;0,0
2030-01-27 13:00:00;370,7;0,0;19,61;321,87;29,21;0,0;0,0
2030-01-27 14:00:00;370,54;0,0;19,61;321,87;29,06;0,0;0,0
2030-01-27 15:00:00;370,78;0,0;19,61;321,87;29,29;0,0;0,0
2030-01-27 16:00:00;371,44;0,0;19,61;321,87;29,96;0,0;0,0
2030-01-27 17:00:00;372,39;0,0;19,61;321,87;30,9;0,0;0,0
2030-01-27 18:00:00;373,43;0,0;19,61;321,87;31,95;0,0;0,0
2030-01-27 19:00:00;374,38;0,0;19,61;321,87;32,9;0,0;0,0
2030-01-27 20:00:00;375,73;0,0;19,61;321,87;34,25;0,0;0,0
2030-01-27 21:00:00;376,8;0,0;19,61;321,87;35,32;0,0;0,0
2030-01-27 22:00:00;378,62;0,0;19,61;321,87;37,13;0,0;0,0
2030-01-27 23:00:00;379,45;0,0;19,61;321,87;37,96;0,0;0,0
2030-01-28 00:00:00;380,41;0,0;19,61;321,87;38,93;0,0;0,0
2030-01-28 01:00:00;381,54;0,0;19,61;321,87;40,06;0,0;0,0
2030-01-28 02:00:00;382,86;0,0;19,61;321,87;41,37;0,0;0,0
2030-01-28 03:00:00;384,03;0,0;19,61;321,87;42,54;0,0;0,0
2030-01-28 04:00:00;384,47;0,0;19,61;321,87;42,98;0,0;0,0
2030-01-28 05:00:00;385,19;0,0;19,61;321,87;43,7;0,0;0,0
2030-01-28 06:00:00;385,7;0,0;19,61;321,87;44,22;0,0;0,0
2030-01-28 07:00:00;386,65;0,0;19,61;321,87;45,17;0,0;0,0
2030-01-28 08:00:00;387,2;0,0;19,61;321,87;45,71;0,0;0,0
2030-01-28 09:00:00;387,4;0,0;19,61;321,87;45,91;0,0;0,0
2030-01-28 10:00:00;386,68;0,0;19,61;321,87;45,2;0,0;0,0
2030-01-28 11:00:00;384,45;0,0;19,61;321,87;42,97;0,0;0,0
2030-01-28 12:00:00;382,91;0,0;19,61;321,87;41,42;0,0;0,0
2030-01-28 13:00:00;382,82;0,0;19,61;321,87;41,33;0,0;0,0
2030-01-28 14:00:00;383,77;0,0;19,61;321,87;42,29;0,0;0,0
2030-01-28 15:00:00;384,07;0,0;19,61;321,87;42,58;0,0;0,0
2030-01-28 16:00:00;383,17;0,0;19,61;321,87;41,68;0,0;0,0
2030-01-28 17:00:00;383,68;0,0;19,61;321,87;42,2;0,0;0,0
2030-01-28 18:00:00;384,41;0,0;19,61;321,87;42,92;0,0;0,0
2030-01-28 19:00:00;385,4;0,0;19,61;321,87;43,92;0,0;0,0
2030-01-28 20:00:00;386,49;0,0;19,61;321,87;45,0;0,0;0,0
2030-01-28 21:00:00;387,65;0,0;19,61;321,87;46,16;0,0;0,0
2030-01-28 22:00:00;388,68;0,0;19,61;321,87;47,2;0,0;0,0
2030-01-28 23:00:00;390,11;0,0;19,61;321,87;48,63;0,0;0,0
