;('Biogas_feedin_existing_m', 'Gas_m');('Biogas_feedin_new_m', 'Gas_m');('Gas_m', 'Gas_demand_total_m');('Gas_m', 'Gas_storage_m');('Gas_m', 'GuD_m');('Gas_m', 'Material_demand_Gas_m');('Gas_m', 'excess_b_gas_m');('Gas_storage_m', 'Gas_m');('Hydrogen_feedin_m', 'Gas_m');('Import_Gas_m', 'Gas_m');('Methanisation_m', 'Gas_m')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-11 01:00:00;388,17;0,0;594,88;0,0;216,87;0,36;0,0;0,0;0,0;423,93;0,0
2030-01-11 02:00:00;388,17;0,0;606,65;0,0;216,87;0,36;0,0;0,0;0,0;435,7;0,0
2030-01-11 03:00:00;388,17;0,0;620,02;0,0;216,87;0,36;0,0;0,0;0,0;449,08;0,0
2030-01-11 04:00:00;388,17;0,0;649,31;0,0;216,87;0,36;0,0;0,0;0,0;478,37;0,0
2030-01-11 05:00:00;388,17;0,0;703,85;0,0;216,87;0,36;0,0;0,0;0,0;532,91;0,0
2030-01-11 06:00:00;388,17;0,0;789,68;0,0;216,87;0,36;0,0;0,0;0,0;618,73;0,0
2030-01-11 07:00:00;388,17;0,0;843,71;0,0;216,87;0,36;0,0;0,0;0,0;672,76;0,0
2030-01-11 08:00:00;388,17;0,0;854,5;0,0;216,87;0,36;0,0;0,0;0,0;683,56;0,0
2030-01-11 09:00:00;388,17;0,0;844,24;0,0;216,87;0,36;0,0;0,0;0,0;673,3;0,0
2030-01-11 10:00:00;388,17;0,0;814,95;0,0;216,87;0,36;0,0;0,0;0,0;644,0;0,0
2030-01-11 11:00:00;388,17;0,0;786,43;0,0;216,87;0,36;0,0;0,0;0,0;615,48;0,0
2030-01-11 12:00:00;388,17;0,0;754,55;0,0;216,87;0,36;0,0;0,0;0,0;583,61;0,0
2030-01-11 13:00:00;388,17;0,0;730,76;0,0;216,87;0,36;0,0;0,0;0,0;559,82;0,0
2030-01-11 14:00:00;388,17;0,0;739,12;0,0;216,87;0,36;0,0;0,0;0,0;568,18;0,0
2030-01-11 15:00:00;388,17;0,0;726,5;0,0;216,87;0,36;0,0;0,0;0,0;555,56;0,0
2030-01-11 16:00:00;388,17;0,0;710,01;0,0;216,87;0,36;0,0;0,0;0,0;539,07;0,0
2030-01-11 17:00:00;388,17;0,0;699,72;0,0;216,87;0,36;0,0;0,0;0,0;528,77;0,0
2030-01-11 18:00:00;388,17;0,0;681,05;0,0;216,87;0,36;0,0;0,0;0,0;510,1;0,0
2030-01-11 19:00:00;388,17;0,0;655,58;0,0;216,87;0,36;0,0;0,0;0,0;484,63;0,0
2030-01-11 20:00:00;388,17;0,0;634,94;0,0;216,87;0,36;0,0;0,0;0,0;464,0;0,0
2030-01-11 21:00:00;388,17;0,0;628,61;0,0;216,87;0,36;0,0;0,0;0,0;457,66;0,0
2030-01-11 22:00:00;388,17;0,0;623,47;0,0;216,87;0,36;0,0;0,0;0,0;452,52;0,0
2030-01-11 23:00:00;388,17;0,0;634,99;0,0;216,87;0,36;0,0;0,0;0,0;464,05;0,0
2030-01-12 00:00:00;388,17;0,0;646,86;0,0;216,87;0,36;0,0;0,0;0,0;475,91;0,0
2030-01-12 01:00:00;388,17;0,0;650,54;0,0;216,87;0,36;0,0;0,0;0,0;479,59;0,0
2030-01-12 02:00:00;388,17;0,0;663,32;0,0;216,87;0,36;0,0;0,0;0,0;492,38;0,0
2030-01-12 03:00:00;388,17;0,0;675,5;0,0;216,87;0,36;0,0;0,0;0,0;504,55;0,0
2030-01-12 04:00:00;388,17;0,0;701,3;0,0;216,87;0,36;0,0;0,0;0,0;530,35;0,0
2030-01-12 05:00:00;388,17;0,0;744,85;0,0;216,87;0,36;0,0;0,0;0,0;573,9;0,0
2030-01-12 06:00:00;388,17;0,0;820,03;0,0;216,87;0,36;0,0;0,0;0,0;649,09;0,0
2030-01-12 07:00:00;388,17;0,0;862,4;0,0;216,87;0,36;0,0;0,0;0,0;691,45;0,0
2030-01-12 08:00:00;388,17;0,0;880,24;0,0;216,87;0,36;0,0;0,0;0,0;709,3;0,0
2030-01-12 09:00:00;388,17;0,0;880,2;0,0;216,87;0,36;0,0;0,0;0,0;709,26;0,0
2030-01-12 10:00:00;388,17;0,0;873,22;0,0;216,87;0,36;0,0;0,0;0,0;702,28;0,0
2030-01-12 11:00:00;388,17;0,0;856,59;0,0;216,87;0,36;0,0;0,0;0,0;685,65;0,0
2030-01-12 12:00:00;388,17;0,0;833,68;0,0;216,87;0,36;0,0;0,0;0,0;662,73;0,0
2030-01-12 13:00:00;388,17;0,0;801,23;0,0;216,87;0,36;0,0;0,0;0,0;630,29;0,0
2030-01-12 14:00:00;388,17;0,0;792,69;0,0;216,87;0,36;0,0;0,0;0,0;621,75;0,0
2030-01-12 15:00:00;388,17;0,0;776,32;0,0;216,87;0,36;0,0;0,0;0,0;605,38;0,0
2030-01-12 16:00:00;388,17;0,0;760,93;0,0;216,87;0,36;0,0;0,0;0,0;589,98;0,0
2030-01-12 17:00:00;388,17;0,0;750,61;0,0;216,87;0,36;0,0;0,0;0,0;579,66;0,0
2030-01-12 18:00:00;388,17;0,0;739,65;0,0;216,87;0,36;0,0;0,0;0,0;568,71;0,0
2030-01-12 19:00:00;388,17;0,0;716,58;0,0;216,87;0,36;0,0;0,0;0,0;545,64;0,0
2030-01-12 20:00:00;388,17;0,0;691,92;0,0;216,87;0,36;0,0;0,0;0,0;520,97;0,0
2030-01-12 21:00:00;388,17;0,0;690,19;0,0;216,87;0,36;0,0;0,0;0,0;519,25;0,0
2030-01-12 22:00:00;388,17;0,0;671,07;0,0;216,87;0,36;0,0;0,0;0,0;500,12;0,0
2030-01-12 23:00:00;388,17;0,0;670,17;0,0;216,87;0,36;0,0;0,0;0,0;499,23;0,0
2030-01-13 00:00:00;388,17;0,0;674,22;0,0;216,87;0,36;0,0;0,0;0,0;503,28;0,0
2030-01-13 01:00:00;388,17;0,0;675,74;0,0;216,87;0,36;0,0;0,0;0,0;504,8;0,0
2030-01-13 02:00:00;388,17;0,0;685,44;0,0;216,87;0,36;0,0;0,0;0,0;514,49;0,0
2030-01-13 03:00:00;388,17;0,0;695,49;0,0;216,87;0,36;0,0;0,0;0,0;524,55;0,0
2030-01-13 04:00:00;388,17;0,0;719,22;0,0;216,87;0,36;0,0;0,0;0,0;548,28;0,0
2030-01-13 05:00:00;388,17;0,0;761,02;0,0;216,87;0,36;0,0;0,0;0,0;590,07;0,0
2030-01-13 06:00:00;388,17;0,0;835,03;0,0;216,87;0,36;0,0;0,0;0,0;664,08;0,0
2030-01-13 07:00:00;388,17;0,0;877,14;0,0;216,87;0,36;0,0;0,0;0,0;706,2;0,0
2030-01-13 08:00:00;388,17;0,0;891,29;0,0;216,87;0,36;0,0;0,0;0,0;720,34;0,0
2030-01-13 09:00:00;388,17;0,0;874,04;0,0;216,87;0,36;0,0;0,0;0,0;703,09;0,0
2030-01-13 10:00:00;388,17;0,0;857,86;0,0;216,87;0,36;0,0;0,0;0,0;686,92;0,0
2030-01-13 11:00:00;388,17;0,0;833,25;0,0;216,87;0,36;0,0;0,0;0,0;662,31;0,0
2030-01-13 12:00:00;388,17;0,0;802,01;0,0;216,87;0,36;0,0;0,0;0,0;631,07;0,0
2030-01-13 13:00:00;388,17;0,0;762,94;0,0;216,87;0,36;0,0;0,0;0,0;591,99;0,0
2030-01-13 14:00:00;388,17;0,0;756,27;0,0;216,87;0,36;0,0;0,0;0,0;585,33;0,0
2030-01-13 15:00:00;388,17;0,0;745,84;0,0;216,87;0,36;0,0;0,0;0,0;574,89;0,0
2030-01-13 16:00:00;388,17;0,0;732,88;0,0;216,87;0,36;0,0;0,0;0,0;561,93;0,0
2030-01-13 17:00:00;388,17;0,0;724,91;0,0;216,87;0,36;0,0;0,0;0,0;553,97;0,0
2030-01-13 18:00:00;388,17;0,0;716,51;0,0;216,87;0,36;0,0;0,0;0,0;545,56;0,0
2030-01-13 19:00:00;388,17;0,0;694,8;0,0;216,87;0,36;0,0;0,0;0,0;523,86;0,0
2030-01-13 20:00:00;388,17;0,0;672,5;0,0;216,87;0,36;0,0;0,0;0,0;501,56;0,0
2030-01-13 21:00:00;388,17;0,0;673,79;0,0;216,87;0,36;0,0;0,0;0,0;502,84;0,0
2030-01-13 22:00:00;388,17;0,0;657,52;0,0;216,87;0,36;0,0;0,0;0,0;486,57;0,0
2030-01-13 23:00:00;388,17;0,0;659,69;0,0;216,87;0,36;0,0;0,0;0,0;488,75;0,0
2030-01-14 00:00:00;388,17;0,0;669,92;0,0;216,87;0,36;0,0;0,0;0,0;498,98;0,0
2030-01-14 01:00:00;388,17;0,0;678,3;0,0;216,87;0,36;0,0;0,0;0,0;507,36;0,0
2030-01-14 02:00:00;388,17;0,0;696,45;0,0;216,87;0,36;0,0;0,0;0,0;525,5;0,0
2030-01-14 03:00:00;388,17;0,0;712,09;0,0;216,87;0,36;0,0;0,0;0,0;541,15;0,0
2030-01-14 04:00:00;388,17;0,0;742,42;0,0;216,87;0,36;0,0;0,0;0,0;571,47;0,0
2030-01-14 05:00:00;388,17;0,0;791,25;0,0;216,87;0,36;0,0;0,0;0,0;620,31;0,0
2030-01-14 06:00:00;388,17;0,0;872,03;0,0;216,87;0,36;0,0;0,0;0,0;701,08;0,0
2030-01-14 07:00:00;388,17;0,0;921,26;0,0;216,87;0,36;0,0;0,0;0,0;750,31;0,0
2030-01-14 08:00:00;388,17;0,0;946,01;0,0;216,87;0,36;0,0;0,0;0,0;775,07;0,0
2030-01-14 09:00:00;388,17;0,0;950,6;0,0;216,87;0,36;0,0;0,0;0,0;779,66;0,0
2030-01-14 10:00:00;388,17;0,0;945,3;0,0;216,87;0,36;0,0;0,0;0,0;774,36;0,0
2030-01-14 11:00:00;388,17;0,0;922,5;0,0;216,87;0,36;0,0;0,0;0,0;751,56;0,0
2030-01-14 12:00:00;388,17;0,0;896,64;0,0;216,87;0,36;0,0;0,0;0,0;725,7;0,0
2030-01-14 13:00:00;388,17;0,0;861,54;0,0;216,87;0,36;0,0;0,0;0,0;690,6;0,0
2030-01-14 14:00:00;388,17;0,0;859,53;0,0;216,87;0,36;0,0;0,0;0,0;688,59;0,0
2030-01-14 15:00:00;388,17;0,0;846,32;0,0;216,87;0,36;0,0;0,0;0,0;675,38;0,0
2030-01-14 16:00:00;388,17;0,0;824,78;0,0;216,87;0,36;0,0;0,0;0,0;653,83;0,0
2030-01-14 17:00:00;388,17;0,0;805,64;0,0;216,87;0,36;0,0;0,0;0,0;634,7;0,0
2030-01-14 18:00:00;388,17;0,0;785,26;0,0;216,87;0,36;0,0;0,0;0,0;614,31;0,0
2030-01-14 19:00:00;388,17;0,0;751,14;0,0;216,87;0,36;0,0;0,0;0,0;580,19;0,0
2030-01-14 20:00:00;388,17;0,0;715,52;0,0;216,87;0,36;0,0;0,0;0,0;544,58;0,0
2030-01-14 21:00:00;388,17;0,0;702,43;0,0;216,87;0,36;0,0;0,0;0,0;531,49;0,0
2030-01-14 22:00:00;388,17;0,0;670,78;0,0;216,87;0,36;0,0;0,0;0,0;499,84;0,0
2030-01-14 23:00:00;388,17;0,0;658,31;0,0;216,87;0,36;0,0;0,0;0,0;487,37;0,0
2030-01-15 00:00:00;388,17;0,0;581,5;0,0;216,87;0,36;0,0;0,0;0,0;410,55;0,0
2030-01-15 01:00:00;388,17;0,0;579,65;0,0;216,87;0,36;0,0;0,0;0,0;408,71;0,0
2030-01-15 02:00:00;388,17;0,0;572,83;0,0;216,87;0,36;0,0;0,0;0,0;401,89;0,0
2030-01-15 03:00:00;388,17;0,0;567,4;0,0;216,87;0,36;0,0;0,0;0,0;396,46;0,0
2030-01-15 04:00:00;388,17;0,0;561,46;0,0;216,87;0,36;0,0;0,0;0,0;390,52;0,0
2030-01-15 05:00:00;388,17;0,0;563,42;0,0;216,87;0,36;0,0;0,0;0,0;392,47;0,0
2030-01-15 06:00:00;388,17;0,0;634,02;0,0;216,87;0,36;0,0;0,0;0,0;463,08;0,0
2030-01-15 07:00:00;388,17;0,0;648,33;0,0;216,87;0,36;0,0;0,0;0,0;477,38;0,0
2030-01-15 08:00:00;388,17;0,0;655,35;0,0;216,87;0,36;0,0;0,0;0,0;484,41;0,0
2030-01-15 09:00:00;388,17;0,0;633,71;0,0;216,87;0,36;0,0;0,0;0,0;462,77;0,0
2030-01-15 10:00:00;388,17;0,0;608,64;0,0;216,87;0,36;0,0;0,0;0,0;437,7;0,0
2030-01-15 11:00:00;388,17;0,0;580,49;0,0;216,87;0,36;0,0;0,0;0,0;409,54;0,0
2030-01-15 12:00:00;388,17;0,0;543,69;0,0;216,87;0,36;0,0;0,0;0,0;372,75;0,0
2030-01-15 13:00:00;388,17;0,0;526,53;0,0;216,87;0,36;0,0;0,0;0,0;355,58;0,0
2030-01-15 14:00:00;388,17;0,0;507,65;0,0;216,87;0,36;0,0;0,0;0,0;336,7;0,0
2030-01-15 15:00:00;388,17;0,0;487,51;0,0;216,87;0,36;0,0;0,0;0,0;316,56;0,0
2030-01-15 16:00:00;388,17;0,0;462,94;0,0;216,87;0,36;0,0;0,0;0,0;292,0;0,0
2030-01-15 17:00:00;388,17;0,0;452,04;0,0;216,87;0,36;0,0;0,0;0,0;281,1;0,0
2030-01-15 18:00:00;388,17;0,0;432,42;0,0;216,87;0,36;0,0;0,0;0,0;261,48;0,0
2030-01-15 19:00:00;388,17;0,0;425,64;0,0;216,87;0,36;0,0;0,0;0,0;254,7;0,0
2030-01-15 20:00:00;388,17;0,0;429,68;0,0;216,87;0,36;0,0;0,0;0,0;258,74;0,0
2030-01-15 21:00:00;388,17;0,0;427,06;0,0;216,87;0,36;0,0;0,0;0,0;256,11;0,0
2030-01-15 22:00:00;388,17;0,0;410,72;0,0;216,87;0,36;0,0;0,0;0,0;239,78;0,0
2030-01-15 23:00:00;388,17;0,0;398,91;0,0;216,87;0,36;0,0;0,0;0,0;227,96;0,0
2030-01-16 00:00:00;388,17;0,0;401,17;0,0;216,87;0,36;0,0;0,0;0,0;230,23;0,0
2030-01-16 01:00:00;388,17;0,0;402,8;0,0;216,87;0,36;0,0;0,0;0,0;231,85;0,0
2030-01-16 02:00:00;388,17;0,0;409,58;0,0;0,0;0,36;0,0;0,0;0,0;21,76;0,0
2030-01-16 03:00:00;388,17;0,0;427,74;0,0;216,87;0,36;0,0;0,0;0,0;256,79;0,0
2030-01-16 04:00:00;388,17;0,0;434,4;0,0;216,87;0,36;0,0;0,0;0,0;263,46;0,0
2030-01-16 05:00:00;388,17;0,0;458,19;0,0;216,87;0,36;0,0;0,0;0,0;287,25;0,0
2030-01-16 06:00:00;388,17;0,0;452,12;0,0;216,87;0,36;0,0;0,0;0,0;281,17;0,0
2030-01-16 07:00:00;388,17;0,0;472,39;0,0;216,87;0,36;0,0;0,0;0,0;301,44;0,0
2030-01-16 08:00:00;388,17;0,0;463,88;0,0;216,87;0,36;0,0;0,0;0,0;292,93;0,0
2030-01-16 09:00:00;388,17;0,0;462,15;0,0;216,87;0,36;0,0;0,0;0,0;291,21;0,0
2030-01-16 10:00:00;388,17;0,0;453,48;0,0;216,87;0,36;0,0;0,0;0,0;282,54;0,0
2030-01-16 11:00:00;388,17;0,0;432,79;0,0;216,87;0,36;0,0;0,0;0,0;261,84;0,0
2030-01-16 12:00:00;388,17;0,0;413,71;0,0;216,87;0,36;0,0;0,0;0,0;242,77;0,0
2030-01-16 13:00:00;388,17;0,0;409,19;0,0;216,87;0,36;0,0;0,0;0,0;238,24;0,0
2030-01-16 14:00:00;388,17;0,0;404,1;0,0;216,87;0,36;0,0;0,0;0,0;233,15;0,0
2030-01-16 15:00:00;388,17;0,0;409,59;0,0;216,87;0,36;0,0;0,0;0,0;238,65;0,0
2030-01-16 16:00:00;388,17;0,0;402,11;0,0;216,87;0,36;0,0;0,0;0,0;231,17;0,0
2030-01-16 17:00:00;388,17;0,0;415,58;0,0;216,87;0,36;0,0;0,0;0,0;244,63;0,0
2030-01-16 18:00:00;388,17;0,0;418,18;0,0;216,87;0,36;0,0;0,0;0,0;247,23;0,0
2030-01-16 19:00:00;388,17;0,0;416,73;0,0;216,87;0,36;0,0;0,0;0,0;245,78;0,0
2030-01-16 20:00:00;388,17;0,0;414,64;0,0;216,87;0,36;0,0;0,0;0,0;243,69;0,0
2030-01-16 21:00:00;388,17;0,0;430,2;0,0;216,87;0,36;0,0;0,0;0,0;259,25;0,0
2030-01-16 22:00:00;388,17;0,0;436,59;0,0;216,87;0,36;0,0;0,0;0,0;265,65;0,0
2030-01-16 23:00:00;388,17;0,0;449,57;0,0;216,87;0,36;0,0;0,0;0,0;278,62;0,0
2030-01-17 00:00:00;388,17;0,0;471,14;0,0;216,87;0,36;0,0;0,0;0,0;300,19;0,0
2030-01-17 01:00:00;388,17;0,0;474,58;0,0;216,87;0,36;0,0;0,0;0,0;303,64;0,0
2030-01-17 02:00:00;388,17;0,0;483,02;0,0;216,87;0,36;0,0;0,0;0,0;312,07;0,0
2030-01-17 03:00:00;388,17;0,0;494,87;0,0;216,87;0,36;0,0;0,0;0,0;323,93;0,0
2030-01-17 04:00:00;388,17;0,0;519,69;0,0;216,87;0,36;0,0;0,0;0,0;348,75;0,0
2030-01-17 05:00:00;388,17;0,0;566,74;0,0;216,87;0,36;0,0;0,0;0,0;395,8;0,0
2030-01-17 06:00:00;388,17;0,0;643,14;0,0;216,87;0,36;0,0;0,0;0,0;472,19;0,0
2030-01-17 07:00:00;388,17;0,0;689,43;0,0;216,87;0,36;0,0;0,0;0,0;518,49;0,0
2030-01-17 08:00:00;388,17;0,0;699,83;0,0;216,87;0,36;0,0;0,0;0,0;528,88;0,0
2030-01-17 09:00:00;388,17;0,0;703,09;0,0;216,87;0,36;0,0;0,0;0,0;532,14;0,0
2030-01-17 10:00:00;388,17;0,0;691,3;0,0;216,87;0,36;0,0;0,0;0,0;520,35;0,0
2030-01-17 11:00:00;388,17;0,0;675,56;0,0;216,87;0,36;0,0;0,0;0,0;504,62;0,0
2030-01-17 12:00:00;388,17;0,0;655,98;0,0;216,87;0,36;0,0;0,0;0,0;485,04;0,0
2030-01-17 13:00:00;388,17;0,0;641,58;0,0;216,87;0,36;0,0;0,0;0,0;470,63;0,0
2030-01-17 14:00:00;388,17;0,0;649,32;0,0;216,87;0,36;0,0;0,0;0,0;478,38;0,0
2030-01-17 15:00:00;388,17;0,0;632,76;0,0;216,87;0,36;0,0;0,0;0,0;461,82;0,0
2030-01-17 16:00:00;388,17;0,0;611,05;0,0;216,87;0,36;0,0;0,0;0,0;440,11;0,0
2030-01-17 17:00:00;388,17;0,0;596,97;0,0;216,87;0,36;0,0;0,0;0,0;426,03;0,0
2030-01-17 18:00:00;388,17;0,0;577,68;0,0;216,87;0,36;0,0;0,0;0,0;406,74;0,0
2030-01-17 19:00:00;388,17;0,0;551,95;0,0;216,87;0,36;0,0;0,0;0,0;381,0;0,0
2030-01-17 20:00:00;388,17;0,0;531,06;0,0;216,87;0,36;0,0;0,0;0,0;360,12;0,0
2030-01-17 21:00:00;388,17;0,0;521,97;0,0;216,87;0,36;0,0;0,0;0,0;351,03;0,0
2030-01-17 22:00:00;388,17;0,0;514,42;0,0;216,87;0,36;0,0;0,0;0,0;343,47;0,0
2030-01-17 23:00:00;388,17;0,0;523,24;0,0;216,87;0,36;0,0;0,0;0,0;352,29;0,0
2030-01-18 00:00:00;388,17;0,0;519,98;0,0;216,87;0,36;0,0;0,0;0,0;349,04;0,0
2030-01-18 01:00:00;388,17;0,0;519,97;0,0;216,87;0,36;0,0;0,0;0,0;349,03;0,0
2030-01-18 02:00:00;388,17;0,0;524,58;0,0;216,87;0,36;0,0;0,0;0,0;353,64;0,0
2030-01-18 03:00:00;388,17;0,0;533,41;0,0;216,87;0,36;0,0;0,0;0,0;362,47;0,0
2030-01-18 04:00:00;388,17;0,0;558,37;0,0;216,87;0,36;0,0;0,0;0,0;387,43;0,0
2030-01-18 05:00:00;388,17;0,0;603,67;0,0;216,87;0,36;0,0;0,0;0,0;432,72;0,0
2030-01-18 06:00:00;388,17;0,0;679,36;0,0;216,87;0,36;0,0;0,0;0,0;508,41;0,0
2030-01-18 07:00:00;388,17;0,0;723,99;0,0;216,87;0,36;0,0;0,0;0,0;553,05;0,0
2030-01-18 08:00:00;388,17;0,0;731,66;0,0;216,87;0,36;0,0;0,0;0,0;560,71;0,0
2030-01-18 09:00:00;388,17;0,0;730,95;0,0;216,87;0,36;0,0;0,0;0,0;560,0;0,0
2030-01-18 10:00:00;388,17;0,0;717,11;0,0;216,87;0,36;0,0;0,0;0,0;546,16;0,0
2030-01-18 11:00:00;388,17;0,0;699,37;0,0;216,87;0,36;0,0;0,0;0,0;528,43;0,0
2030-01-18 12:00:00;388,17;0,0;672,41;0,0;216,87;0,36;0,0;0,0;0,0;501,47;0,0
2030-01-18 13:00:00;388,17;0,0;651,08;0,0;216,87;0,36;0,0;0,0;0,0;480,14;0,0
2030-01-18 14:00:00;388,17;0,0;653,61;0,0;216,87;0,36;0,0;0,0;0,0;482,67;0,0
2030-01-18 15:00:00;388,17;0,0;635,05;0,0;216,87;0,36;0,0;0,0;0,0;464,11;0,0
2030-01-18 16:00:00;388,17;0,0;614,06;0,0;216,87;0,36;0,0;0,0;0,0;443,11;0,0
2030-01-18 17:00:00;388,17;0,0;600,11;0,0;216,87;0,36;0,0;0,0;0,0;429,16;0,0
2030-01-18 18:00:00;388,17;0,0;581,27;0,0;216,87;0,36;0,0;0,0;0,0;410,33;0,0
2030-01-18 19:00:00;388,17;0,0;557,35;0,0;216,87;0,36;0,0;0,0;0,0;386,41;0,0
2030-01-18 20:00:00;388,17;0,0;537,55;0,0;216,87;0,36;0,0;0,0;0,0;366,6;0,0
2030-01-18 21:00:00;388,17;0,0;531,82;0,0;216,87;0,36;0,0;0,0;0,0;360,87;0,0
2030-01-18 22:00:00;388,17;0,0;524,74;0,0;216,87;0,36;0,0;0,0;0,0;353,8;0,0
2030-01-18 23:00:00;388,17;0,0;532,85;0,0;216,87;0,36;0,0;0,0;0,0;361,91;0,0
2030-01-19 00:00:00;388,17;0,0;567,8;0,0;216,87;0,36;0,0;0,0;0,0;396,85;0,0
2030-01-19 01:00:00;388,17;0,0;586,39;0,0;216,87;0,36;0,0;0,0;0,0;415,45;0,0
2030-01-19 02:00:00;388,17;0,0;615,59;0,0;216,87;0,36;0,0;0,0;0,0;444,65;0,0
2030-01-19 03:00:00;388,17;0,0;640,05;0,0;216,87;0,36;0,0;0,0;0,0;469,1;0,0
2030-01-19 04:00:00;388,17;0,0;678,53;0,0;216,87;0,36;0,0;0,0;0,0;507,58;0,0
2030-01-19 05:00:00;388,17;0,0;733,71;0,0;216,87;0,36;0,0;0,0;0,0;562,77;0,0
2030-01-19 06:00:00;388,17;0,0;819,02;0,0;216,87;0,36;0,0;0,0;0,0;648,07;0,0
2030-01-19 07:00:00;388,17;0,0;871,65;0,0;216,87;0,36;0,0;0,0;0,0;700,7;0,0
2030-01-19 08:00:00;388,17;0,0;895,72;0,0;216,87;0,36;0,0;0,0;0,0;724,77;0,0
2030-01-19 09:00:00;388,17;0,0;897,18;0,0;216,87;0,36;0,0;0,0;0,0;726,24;0,0
2030-01-19 10:00:00;388,17;0,0;897,34;0,0;216,87;0,36;0,0;0,0;0,0;726,4;0,0
2030-01-19 11:00:00;388,17;0,0;890,1;0,0;216,87;0,36;0,0;0,0;0,0;719,15;0,0
2030-01-19 12:00:00;388,17;0,0;870,56;0,0;216,87;0,36;0,0;0,0;0,0;699,62;0,0
2030-01-19 13:00:00;388,17;0,0;840,59;0,0;216,87;0,36;0,0;0,0;0,0;669,64;0,0
2030-01-19 14:00:00;388,17;0,0;837,62;0,0;216,87;0,36;0,0;0,0;0,0;666,68;0,0
2030-01-19 15:00:00;388,17;0,0;824,29;0,0;216,87;0,36;0,0;0,0;0,0;653,34;0,0
2030-01-19 16:00:00;388,17;0,0;813,98;0,0;216,87;0,36;0,0;0,0;0,0;643,03;0,0
2030-01-19 17:00:00;388,17;0,0;806,2;0,0;216,87;0,36;0,0;0,0;0,0;635,26;0,0
2030-01-19 18:00:00;388,17;0,0;796,23;0,0;216,87;0,36;0,0;0,0;0,0;625,29;0,0
2030-01-19 19:00:00;388,17;0,0;773,92;0,0;216,87;0,36;0,0;0,0;0,0;602,98;0,0
2030-01-19 20:00:00;388,17;0,0;750,77;0,0;216,87;0,36;0,0;0,0;0,0;579,82;0,0
2030-01-19 21:00:00;388,17;0,0;749,86;0,0;216,87;0,36;0,0;0,0;0,0;578,91;0,0
2030-01-19 22:00:00;388,17;0,0;730,57;0,0;216,87;0,36;0,0;0,0;0,0;559,62;0,0
2030-01-19 23:00:00;388,17;0,0;729,11;0,0;216,87;0,36;0,0;0,0;0,0;558,17;0,0
2030-01-20 00:00:00;388,17;0,0;722,68;0,0;216,87;0,36;0,0;0,0;0,0;551,74;0,0
2030-01-20 01:00:00;388,17;0,0;712,39;0,0;216,87;0,36;0,0;0,0;0,0;541,44;0,0
2030-01-20 02:00:00;388,17;0,0;710,05;0,0;216,87;0,36;0,0;0,0;0,0;539,1;0,0
2030-01-20 03:00:00;388,17;0,0;710,61;0,0;216,87;0,36;0,0;0,0;0,0;539,66;0,0
2030-01-20 04:00:00;388,17;0,0;725,74;0,0;216,87;0,36;0,0;0,0;0,0;554,8;0,0
2030-01-20 05:00:00;388,17;0,0;758,4;0,0;216,87;0,36;0,0;0,0;0,0;587,46;0,0
2030-01-20 06:00:00;388,17;0,0;823,28;0,0;216,87;0,36;0,0;0,0;0,0;652,33;0,0
2030-01-20 07:00:00;388,17;0,0;856,74;0,0;216,87;0,36;0,0;0,0;0,0;685,8;0,0
2030-01-20 08:00:00;388,17;0,0;865,16;0,0;216,87;0,36;0,0;0,0;0,0;694,22;0,0
2030-01-20 09:00:00;388,17;0,0;850,55;0,0;216,87;0,36;0,0;0,0;0,0;679,61;0,0
2030-01-20 10:00:00;388,17;0,0;827,31;0,0;216,87;0,36;0,0;0,0;0,0;656,37;0,0
2030-01-20 11:00:00;388,17;0,0;811,28;0,0;216,87;0,36;0,0;0,0;0,0;640,34;0,0
2030-01-20 12:00:00;388,17;0,0;791,81;0,0;216,87;0,36;0,0;0,0;0,0;620,86;0,0
2030-01-20 13:00:00;388,17;0,0;738,05;0,0;216,87;0,36;0,0;0,0;0,0;567,1;0,0
2030-01-20 14:00:00;388,17;0,0;715,06;0,0;216,87;0,36;0,0;0,0;0,0;544,12;0,0
2030-01-20 15:00:00;388,17;0,0;689,74;0,0;216,87;0,36;0,0;0,0;0,0;518,8;0,0
2030-01-20 16:00:00;388,17;0,0;675,89;0,0;216,87;0,36;0,0;0,0;0,0;504,95;0,0
2030-01-20 17:00:00;388,17;0,0;658,9;0,0;216,87;0,36;0,0;0,0;0,0;487,96;0,0
2030-01-20 18:00:00;388,17;0,0;640,13;0,0;216,87;0,36;0,0;0,0;0,0;469,19;0,0
2030-01-20 19:00:00;388,17;0,0;608,23;0,0;216,87;0,36;0,0;0,0;0,0;437,29;0,0
2030-01-20 20:00:00;388,17;0,0;576,7;0,0;216,87;0,36;0,0;0,0;0,0;405,76;0,0
2030-01-20 21:00:00;388,17;0,0;567,68;0,0;216,87;0,36;0,0;0,0;0,0;396,74;0,0
2030-01-20 22:00:00;388,17;0,0;539,38;0,0;216,87;0,36;0,0;0,0;0,0;368,43;0,0
2030-01-20 23:00:00;388,17;0,0;531,11;0,0;216,87;0,36;0,0;0,0;0,0;360,17;0,0
2030-01-21 00:00:00;388,17;0,0;518,86;0,0;216,87;0,36;0,0;0,0;0,0;347,92;0,0
2030-01-21 01:00:00;388,17;0,0;519,1;0,0;216,87;0,36;0,0;0,0;0,0;348,15;0,0
