;('Electricity_HS', 'HS<->East');('Electricity_HS', 'HS<->Middle');('Electricity_HS', 'HS<->North');('Electricity_HS', 'HS<->Swest');('Electricity_HS', 'HöS<->HS');('HS<->East', 'Electricity_HS');('HS<->Middle', 'Electricity_HS');('HS<->North', 'Electricity_HS');('HS<->Swest', 'Electricity_HS');('HöS<->HS', 'Electricity_HS')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-11 19:00:00;0,0;0,0;0,0;90,1;0,0;0,0;0,0;90,1;0,0;0,0
2030-01-11 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-11 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-11 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-11 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 00:00:00;0,0;0,0;0,0;300,0;0,0;0,0;85,79;214,21;0,0;0,0
2030-01-12 01:00:00;0,0;0,0;0,0;69,38;0,0;0,0;0,0;69,38;0,0;0,0
2030-01-12 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 03:00:00;0,0;0,0;0,0;300,0;0,0;0,0;275,03;24,97;0,0;0,0
2030-01-12 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 10:00:00;0,0;579,31;0,0;0,0;0,0;0,0;0,0;0,0;38,96;540,35
2030-01-12 11:00:00;427,52;597,15;156,61;0,0;0,0;0,0;0,0;0,0;38,3;1142,98
2030-01-12 12:00:00;0,0;472,9;0,0;0,0;0,0;0,0;0,0;0,0;130,87;342,03
2030-01-12 13:00:00;213,91;373,94;141,64;0,0;0,0;0,0;0,0;0,0;134,49;595,01
2030-01-12 14:00:00;306,93;252,73;181,6;0,0;0,0;0,0;0,0;0,0;0,0;741,26
2030-01-12 15:00:00;32,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,0;0,0
2030-01-12 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 17:00:00;0,0;215,6;0,0;0,0;0,0;129,23;0,0;0,0;86,37;0,0
2030-01-12 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-12 21:00:00;369,53;463,44;170,02;0,0;0,0;0,0;0,0;0,0;0,0;1002,99
2030-01-12 22:00:00;439,46;458,82;187,17;0,0;0,0;0,0;0,0;0,0;0,0;1085,45
2030-01-12 23:00:00;475,25;446,8;195,32;0,0;0,0;0,0;0,0;0,0;0,0;1117,36
2030-01-13 00:00:00;406,81;676,65;161,07;300,0;0,0;0,0;0,0;0,0;0,0;1544,53
2030-01-13 01:00:00;334,75;794,74;129,71;300,0;0,0;0,0;0,0;0,0;0,0;1559,2
2030-01-13 02:00:00;630,33;769,71;370,57;103,16;0,0;0,0;0,0;0,0;0,0;1873,78
2030-01-13 03:00:00;277,41;596,06;219,37;0,0;0,0;0,0;0,0;0,0;0,0;1092,84
2030-01-13 04:00:00;0,0;609,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;609,85
2030-01-13 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 06:00:00;0,0;26,92;0,0;0,0;0,0;26,92;0,0;0,0;0,0;0,0
2030-01-13 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 09:00:00;0,0;108,62;0,0;0,0;0,0;39,44;0,0;0,0;69,19;0,0
2030-01-13 10:00:00;0,0;117,81;0,0;0,0;0,0;0,0;0,0;0,0;117,81;0,0
2030-01-13 11:00:00;0,0;360,7;0,0;0,0;0,0;0,0;0,0;0,0;152,98;207,72
2030-01-13 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 13:00:00;0,0;392,61;0,0;0,0;0,0;0,0;0,0;0,0;124,8;267,82
2030-01-13 14:00:00;470,5;504,65;182,76;0,0;0,0;0,0;0,0;0,0;0,0;1157,91
2030-01-13 15:00:00;118,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;118,22;0,0
2030-01-13 16:00:00;75,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;75,87;0,0
2030-01-13 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 20:00:00;0,0;97,99;0,0;0,0;0,0;0,0;0,0;0,0;97,99;0,0
2030-01-13 21:00:00;0,0;225,63;0,0;0,0;0,0;0,0;0,0;0,0;116,12;109,51
2030-01-13 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-13 23:00:00;0,0;148,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;148,79
2030-01-14 00:00:00;0,0;439,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;439,26
2030-01-14 01:00:00;313,87;693,79;10,9;0,0;0,0;0,0;0,0;0,0;0,0;1018,57
2030-01-14 02:00:00;704,73;808,01;397,08;300,0;0,0;0,0;0,0;0,0;0,0;2209,83
2030-01-14 03:00:00;755,72;827,65;414,19;300,0;0,0;0,0;0,0;0,0;0,0;2297,56
2030-01-14 04:00:00;775,8;853,75;433,94;300,0;0,0;0,0;0,0;0,0;0,0;2363,48
2030-01-14 05:00:00;419,12;430,75;183,6;300,0;0,0;0,0;0,0;0,0;0,0;1333,48
2030-01-14 06:00:00;533,58;572,44;237,66;300,0;0,0;0,0;0,0;0,0;0,0;1643,68
2030-01-14 07:00:00;659,24;657,63;305,81;300,0;0,0;0,0;0,0;0,0;0,0;1922,68
2030-01-14 08:00:00;728,16;742,99;341,47;300,0;0,0;0,0;0,0;0,0;0,0;2112,62
2030-01-14 09:00:00;418,05;449,15;41,04;0,0;0,0;0,0;0,0;0,0;0,0;908,24
2030-01-14 10:00:00;421,84;434,92;31,54;11,11;0,0;0,0;0,0;0,0;0,0;899,42
2030-01-14 11:00:00;280,25;246,05;31,26;0,0;0,0;0,0;0,0;0,0;0,0;557,55
2030-01-14 12:00:00;266,83;223,08;18,73;0,0;0,0;0,0;0,0;0,0;0,0;508,64
2030-01-14 13:00:00;670,74;651,2;283,75;300,0;0,0;0,0;0,0;0,0;0,0;1905,69
2030-01-14 14:00:00;658,49;640,31;280,51;300,0;0,0;0,0;0,0;0,0;0,0;1879,32
2030-01-14 15:00:00;677,48;669,9;294,94;300,0;0,0;0,0;0,0;0,0;0,0;1942,32
2030-01-14 16:00:00;559,64;558,09;154,95;300,0;0,0;0,0;0,0;0,0;0,0;1572,68
2030-01-14 17:00:00;256,05;242,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;498,95
2030-01-14 18:00:00;162,63;140,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;303,37
2030-01-14 19:00:00;568,0;594,05;248,84;300,0;0,0;0,0;0,0;0,0;0,0;1710,89
2030-01-14 20:00:00;478,43;524,13;185,61;248,79;0,0;0,0;0,0;0,0;0,0;1436,96
2030-01-14 21:00:00;425,88;465,89;164,4;218,98;0,0;0,0;0,0;0,0;0,0;1275,14
2030-01-14 22:00:00;364,01;399,27;129,26;166,31;0,0;0,0;0,0;0,0;0,0;1058,84
2030-01-14 23:00:00;325,54;371,67;122,39;138,91;0,0;0,0;0,0;0,0;0,0;958,51
2030-01-15 00:00:00;151,52;203,43;23,8;300,0;0,0;0,0;0,0;0,0;0,0;678,75
2030-01-15 01:00:00;90,5;159,18;0,0;267,22;0,0;0,0;0,0;0,0;0,0;516,9
2030-01-15 02:00:00;0,0;36,19;0,0;157,16;0,0;0,0;0,0;0,0;0,0;193,35
2030-01-15 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 04:00:00;0,0;0,0;0,0;153,43;0,0;0,0;153,43;0,0;0,0;0,0
2030-01-15 05:00:00;0,0;0,0;0,0;140,21;0,0;0,0;140,21;0,0;0,0;0,0
2030-01-15 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 11:00:00;4,52;5,08;0,0;0,0;0,0;0,0;0,0;9,6;0,0;0,0
2030-01-15 12:00:00;21,59;0,0;0,0;0,0;0,0;0,0;0,0;21,59;0,0;0,0
2030-01-15 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-15 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 14:00:00;0,0;152,53;0,0;0,0;0,0;0,0;0,0;0,0;152,53;0,0
2030-01-16 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-16 16:00:00;0,0;170,12;0,0;0,0;0,0;0,0;0,0;0,0;160,58;9,54
2030-01-16 17:00:00;0,0;66,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;66,9
2030-01-16 18:00:00;0,0;168,95;0,0;0,0;0,0;11,27;0,0;0,0;157,68;0,0
2030-01-16 19:00:00;0,0;174,49;0,0;0,0;0,0;2,7;0,0;0,0;171,78;0,0
2030-01-16 20:00:00;0,0;133,78;0,0;0,0;0,0;0,0;0,0;0,0;133,78;0,0
2030-01-16 21:00:00;0,0;178,25;0,0;0,0;0,0;0,0;0,0;0,0;97,92;80,33
2030-01-16 22:00:00;0,0;305,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;305,39
2030-01-16 23:00:00;0,0;231,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;231,86
2030-01-17 00:00:00;0,0;72,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;72,45
2030-01-17 01:00:00;0,0;50,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,61
2030-01-17 02:00:00;0,0;20,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,91
2030-01-17 03:00:00;0,0;187,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;187,53
2030-01-17 04:00:00;0,0;364,15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;364,15
2030-01-17 05:00:00;0,0;298,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;298,4
2030-01-17 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 12:00:00;0,0;7,19;0,0;0,0;0,0;0,0;0,0;0,0;7,19;0,0
2030-01-17 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 20:00:00;0,0;25,36;0,0;0,0;0,0;0,0;0,0;0,0;25,36;0,0
2030-01-17 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-17 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 00:00:00;0,0;0,0;0,0;156,27;0,0;156,27;0,0;0,0;0,0;0,0
2030-01-18 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 02:00:00;0,0;58,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;58,77
2030-01-18 03:00:00;171,75;261,08;88,0;231,19;0,0;0,0;0,0;0,0;0,0;752,01
2030-01-18 04:00:00;0,0;293,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;293,27
2030-01-18 05:00:00;0,0;281,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;281,36
2030-01-18 06:00:00;0,0;25,84;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,84
2030-01-18 07:00:00;0,0;35,52;0,0;0,0;0,0;0,0;0,0;35,52;0,0;0,0
2030-01-18 08:00:00;2,86;28,14;0,0;0,0;0,0;0,0;0,0;31,0;0,0;0,0
2030-01-18 09:00:00;65,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;65,27;0,0
2030-01-18 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 17:00:00;0,0;24,43;0,0;0,0;0,0;0,0;0,0;24,43;0,0;0,0
2030-01-18 18:00:00;0,0;28,38;0,0;0,0;0,0;0,0;0,0;28,38;0,0;0,0
2030-01-18 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-18 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 07:00:00;0,0;15,07;0,0;0,0;0,0;15,07;0,0;0,0;0,0;0,0
2030-01-19 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 14:00:00;0,0;0,0;0,0;75,48;0,0;0,0;0,0;75,48;0,0;0,0
2030-01-19 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 19:00:00;0,0;0,0;0,0;176,99;0,0;0,0;0,0;176,99;0,0;0,0
2030-01-19 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-19 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-20 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 08:00:00;0,0;0,0;0,0;36,6;0,0;0,0;0,0;36,6;0,0;0,0
2030-01-21 09:00:00;0,0;0,0;0,0;46,18;0,0;0,0;0,0;46,18;0,0;0,0
2030-01-21 10:00:00;0,0;0,0;0,0;65,34;0,0;0,0;0,0;65,34;0,0;0,0
2030-01-21 11:00:00;0,0;0,0;0,0;78,0;0,0;0,0;0,0;78,0;0,0;0,0
2030-01-21 12:00:00;388,18;0,0;0,0;0,0;0,0;0,0;0,0;388,18;0,0;0,0
2030-01-21 13:00:00;0,0;0,0;0,0;117,08;0,0;0,0;0,0;117,08;0,0;0,0
2030-01-21 14:00:00;0,0;0,0;0,0;125,22;0,0;0,0;0,0;125,22;0,0;0,0
2030-01-21 15:00:00;0,0;0,0;0,0;104,24;0,0;0,0;0,0;104,24;0,0;0,0
2030-01-21 16:00:00;0,0;0,0;0,0;81,86;0,0;0,0;0,0;81,86;0,0;0,0
2030-01-21 17:00:00;0,0;0,0;0,0;95,38;0,0;0,0;0,0;95,38;0,0;0,0
2030-01-21 18:00:00;0,0;0,0;0,0;104,72;0,0;0,0;0,0;104,72;0,0;0,0
2030-01-21 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-21 20:00:00;0,0;0,0;0,0;105,17;0,0;0,0;0,0;105,17;0,0;0,0
2030-01-21 21:00:00;0,0;0,0;0,0;248,5;0,0;38,69;0,0;209,81;0,0;0,0
2030-01-21 22:00:00;0,0;0,0;0,0;300,0;0,0;87,48;56,04;156,47;0,0;0,0
2030-01-21 23:00:00;0,0;0,0;0,0;300,0;0,0;123,22;0,0;176,78;0,0;0,0
2030-01-22 00:00:00;0,0;0,0;0,0;300,0;0,0;0,0;49,16;250,84;0,0;0,0
2030-01-22 01:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-01-22 02:00:00;0,0;0,0;0,0;300,0;0,0;0,0;300,0;0,0;0,0;0,0
2030-01-22 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 07:00:00;0,0;211,25;0,0;0,0;0,0;211,25;0,0;0,0;0,0;0,0
2030-01-22 08:00:00;0,0;254,96;0,0;0,0;0,0;94,45;0,0;0,0;160,51;0,0
2030-01-22 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-01-22 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
