;('Biogas_feedin_existing_e', 'Gas_e');('Biogas_feedin_new_e', 'Gas_e');('Gas_e', 'Gas_demand_total_e');('Gas_e', 'Gas_storage_e');('Gas_e', 'GuD_e');('Gas_e', 'Material_demand_Gas_e');('Gas_e', 'excess_b_gas_e');('Gas_storage_e', 'Gas_e');('Hydrogen_feedin_e', 'Gas_e');('Import_Gas_e', 'Gas_e');('Methanisation_e', 'Gas_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-03-31 21:00:00;419,76;0,0;441,65;0,0;219,89;0,37;0,0;242,15;0,0;0,0;0,0
2030-03-31 22:00:00;419,76;0,0;427,22;0,0;134,45;0,37;0,0;142,28;0,0;0,0;0,0
2030-03-31 23:00:00;419,76;0,0;438,14;0,0;0,0;0,37;0,0;18,76;0,0;0,0;0,0
2030-04-01 00:00:00;419,76;0,0;410,37;0,0;219,89;0,37;0,0;210,87;0,0;0,0;0,0
2030-04-01 01:00:00;419,76;0,0;407,41;0,0;219,89;0,37;0,0;207,92;0,0;0,0;0,0
2030-04-01 02:00:00;419,76;0,0;412,49;6,9;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-01 03:00:00;419,76;0,0;416,93;0,0;219,89;0,37;0,0;217,43;0,0;0,0;0,0
2030-04-01 04:00:00;419,76;0,0;446,23;0,0;219,89;0,37;0,0;246,73;0,0;0,0;0,0
2030-04-01 05:00:00;419,76;0,0;482,8;0,0;219,89;0,37;0,0;283,31;0,0;0,0;0,0
2030-04-01 06:00:00;419,76;0,0;515,92;0,0;219,89;0,37;0,0;316,43;0,0;0,0;0,0
2030-04-01 07:00:00;419,76;0,0;513,31;0,0;219,89;0,37;0,0;313,82;0,0;0,0;0,0
2030-04-01 08:00:00;419,76;0,0;486,66;0,0;219,89;0,37;0,0;287,17;0,0;0,0;0,0
2030-04-01 09:00:00;419,76;0,0;446,04;0,0;219,89;0,37;0,0;246,55;0,0;0,0;0,0
2030-04-01 10:00:00;419,76;0,0;399,01;0,0;219,89;0,37;0,0;199,51;0,0;0,0;0,0
2030-04-01 11:00:00;419,76;0,0;347,59;71,8;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-01 12:00:00;419,76;0,0;315,34;104,05;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-01 13:00:00;419,76;0,0;299,73;119,66;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-01 14:00:00;419,76;0,0;292,08;127,31;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-01 15:00:00;419,76;0,0;275,8;143,59;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-01 16:00:00;419,76;0,0;270,06;0,0;149,32;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-01 17:00:00;419,76;0,0;256,14;0,0;219,89;0,37;0,0;56,64;0,0;0,0;0,0
2030-04-01 18:00:00;419,76;0,0;236,24;0,0;219,89;0,37;0,0;36,74;0,0;0,0;0,0
2030-04-01 19:00:00;419,76;0,0;222,04;0,0;219,89;0,37;0,0;22,54;0,0;0,0;0,0
2030-04-01 20:00:00;419,76;0,0;214,43;0,0;219,89;0,37;0,0;14,93;0,0;0,0;0,0
2030-04-01 21:00:00;419,76;0,0;214,83;0,0;219,89;0,37;0,0;15,33;0,0;0,0;0,0
2030-04-01 22:00:00;419,76;0,0;224,14;0,0;219,89;0,37;0,0;24,65;0,0;0,0;0,0
2030-04-01 23:00:00;419,76;0,0;255,57;0,0;219,89;0,37;0,0;56,07;0,0;0,0;0,0
2030-04-02 00:00:00;419,76;0,0;222,91;0,0;219,89;0,37;0,0;23,41;0,0;0,0;0,0
2030-04-02 01:00:00;419,76;0,0;261,88;157,51;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 02:00:00;419,76;0,0;285,68;133,7;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 03:00:00;419,76;0,0;312,53;106,86;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 04:00:00;419,76;0,0;337,88;81,51;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 05:00:00;419,76;0,0;354,19;65,2;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 06:00:00;419,76;0,0;368,39;51,0;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 07:00:00;419,76;0,0;370,68;48,7;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 08:00:00;419,76;0,0;362,97;56,41;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 09:00:00;419,76;0,0;349,84;69,55;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 10:00:00;419,76;0,0;319,74;99,65;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 11:00:00;419,76;0,0;285,51;133,88;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 12:00:00;419,76;0,0;253,79;165,59;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 13:00:00;419,76;0,0;223,36;196,02;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 14:00:00;419,76;0,0;208,17;211,22;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 15:00:00;419,76;0,0;198,09;221,3;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 16:00:00;419,76;0,0;186,42;232,97;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 17:00:00;419,76;0,0;189,76;229,63;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 18:00:00;419,76;0,0;205,77;213,61;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 19:00:00;419,76;0,0;214,77;204,62;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 20:00:00;419,76;0,0;228,32;191,06;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 21:00:00;419,76;0,0;241,75;177,63;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 22:00:00;419,76;0,0;254,08;165,31;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-02 23:00:00;419,76;0,0;275,51;143,88;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 00:00:00;419,76;0,0;288,67;130,71;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 01:00:00;419,76;0,0;305,93;113,46;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 02:00:00;419,76;0,0;315,38;104,0;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 03:00:00;419,76;0,0;322,67;0,0;219,89;0,37;0,0;123,18;0,0;0,0;0,0
2030-04-03 04:00:00;419,76;0,0;336,99;0,0;219,89;0,37;0,0;137,49;0,0;0,0;0,0
2030-04-03 05:00:00;419,76;0,0;353,89;0,0;145,6;0,37;0,0;80,1;0,0;0,0;0,0
2030-04-03 06:00:00;419,76;0,0;318,15;0,0;101,23;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 07:00:00;419,76;0,0;298,07;0,0;219,89;0,37;0,0;98,58;0,0;0,0;0,0
2030-04-03 08:00:00;419,76;0,0;261,52;1,56;156,31;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 09:00:00;419,76;0,0;237,59;0,0;181,8;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 10:00:00;419,76;0,0;200,13;219,26;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 11:00:00;419,76;0,0;165,57;253,82;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 12:00:00;419,76;0,0;136,72;282,66;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 13:00:00;419,76;0,0;109,58;309,81;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 14:00:00;419,76;0,0;102,92;316,46;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 15:00:00;419,76;0,0;97,5;313,01;8,87;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 16:00:00;419,76;0,0;94,91;319,39;5,09;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 17:00:00;419,76;0,0;107,05;92,45;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 18:00:00;419,76;0,0;127,14;72,36;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 19:00:00;419,76;0,0;146,03;53,47;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 20:00:00;419,76;0,0;167,93;31,57;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 21:00:00;419,76;0,0;191,66;7,83;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-03 22:00:00;419,76;0,0;207,56;0,0;219,89;0,37;0,0;8,06;0,0;0,0;0,0
2030-04-03 23:00:00;419,76;0,0;233,2;0,0;219,89;0,37;0,0;33,71;0,0;0,0;0,0
2030-04-04 00:00:00;419,76;0,0;302,32;0,0;219,89;0,37;0,0;102,82;0,0;0,0;0,0
2030-04-04 01:00:00;419,76;0,0;319,15;0,0;219,89;0,37;0,0;119,65;0,0;0,0;0,0
2030-04-04 02:00:00;419,76;0,0;337,18;0,0;219,89;0,37;0,0;137,69;0,0;0,0;0,0
2030-04-04 03:00:00;419,76;0,0;357,57;0,0;219,89;0,37;0,0;158,07;0,0;0,0;0,0
2030-04-04 04:00:00;419,76;0,0;398,06;0,0;219,89;0,37;0,0;198,56;0,0;0,0;0,0
2030-04-04 05:00:00;419,76;0,0;443,02;0,0;219,89;0,37;0,0;243,52;0,0;0,0;0,0
2030-04-04 06:00:00;419,76;0,0;497,59;0,0;219,89;0,37;0,0;298,1;0,0;0,0;0,0
2030-04-04 07:00:00;419,76;0,0;525,07;0,0;219,89;0,37;0,0;325,57;0,0;0,0;0,0
2030-04-04 08:00:00;419,76;0,0;529,76;0,0;219,89;0,37;0,0;330,27;0,0;0,0;0,0
2030-04-04 09:00:00;419,76;0,0;522,72;0,0;219,89;0,37;0,0;323,22;0,0;0,0;0,0
2030-04-04 10:00:00;419,76;0,0;507,39;0,0;219,89;0,37;0,0;307,89;0,0;0,0;0,0
2030-04-04 11:00:00;419,76;0,0;485,15;0,0;219,89;0,37;0,0;285,65;0,0;0,0;0,0
2030-04-04 12:00:00;419,76;0,0;468,5;0,0;219,89;0,37;0,0;269,0;0,0;0,0;0,0
2030-04-04 13:00:00;419,76;0,0;461,6;0,0;219,89;0,37;0,0;262,11;0,0;0,0;0,0
2030-04-04 14:00:00;419,76;0,0;463,32;0,0;219,89;0,37;0,0;263,83;0,0;0,0;0,0
2030-04-04 15:00:00;419,76;0,0;448,53;0,0;219,89;0,37;0,0;249,03;0,0;0,0;0,0
2030-04-04 16:00:00;419,76;0,0;434,18;0,0;219,89;0,37;0,0;234,68;0,0;0,0;0,0
2030-04-04 17:00:00;419,76;0,0;423,58;0,0;219,89;0,37;0,0;224,08;0,0;0,0;0,0
2030-04-04 18:00:00;419,76;0,0;409,39;0,0;219,89;0,37;0,0;209,89;0,0;0,0;0,0
2030-04-04 19:00:00;419,76;0,0;401,47;0,0;219,89;0,37;0,0;201,97;0,0;0,0;0,0
2030-04-04 20:00:00;419,76;0,0;395,11;0,0;219,89;0,37;0,0;195,61;0,0;0,0;0,0
2030-04-04 21:00:00;419,76;0,0;392,88;0,0;219,89;0,37;0,0;193,38;0,0;0,0;0,0
2030-04-04 22:00:00;419,76;0,0;387,53;0,0;219,89;0,37;0,0;188,03;0,0;0,0;0,0
2030-04-04 23:00:00;419,76;0,0;403,18;0,0;219,89;0,37;0,0;203,69;0,0;0,0;0,0
2030-04-05 00:00:00;419,76;0,0;420,8;0,0;219,89;0,37;0,0;221,3;0,0;0,0;0,0
2030-04-05 01:00:00;419,76;0,0;427,99;0,0;219,89;0,37;0,0;228,5;0,0;0,0;0,0
2030-04-05 02:00:00;419,76;0,0;442,8;0,0;219,89;0,37;0,0;243,31;0,0;0,0;0,0
2030-04-05 03:00:00;419,76;0,0;455,39;0,0;219,89;0,37;0,0;255,9;0,0;0,0;0,0
2030-04-05 04:00:00;419,76;0,0;491,3;0,0;219,89;0,37;0,0;291,81;0,0;0,0;0,0
2030-04-05 05:00:00;419,76;0,0;535,74;0,0;219,89;0,37;0,0;336,24;0,0;0,0;0,0
2030-04-05 06:00:00;419,76;0,0;586,14;0,0;219,89;0,37;0,0;386,65;0,0;0,0;0,0
2030-04-05 07:00:00;419,76;0,0;609,56;0,0;219,89;0,37;0,0;410,07;0,0;0,0;0,0
2030-04-05 08:00:00;419,76;0,0;615,73;0,0;219,89;0,37;0,0;416,24;0,0;0,0;0,0
2030-04-05 09:00:00;419,76;0,0;600,82;0,0;219,89;0,37;0,0;401,33;0,0;0,0;0,0
2030-04-05 10:00:00;419,76;0,0;582,28;0,0;219,89;0,37;0,0;382,78;0,0;0,0;0,0
2030-04-05 11:00:00;419,76;0,0;564,93;0,0;219,89;0,37;0,0;365,43;0,0;0,0;0,0
2030-04-05 12:00:00;419,76;0,0;546,42;0,0;219,89;0,37;0,0;346,93;0,0;0,0;0,0
2030-04-05 13:00:00;419,76;0,0;535,17;0,0;219,89;0,37;0,0;335,68;0,0;0,0;0,0
2030-04-05 14:00:00;419,76;0,0;535,88;0,0;219,89;0,37;0,0;336,38;0,0;0,0;0,0
2030-04-05 15:00:00;419,76;0,0;526,56;0,0;219,89;0,37;0,0;327,06;0,0;0,0;0,0
2030-04-05 16:00:00;419,76;0,0;511,62;0,0;219,89;0,37;0,0;312,12;0,0;0,0;0,0
2030-04-05 17:00:00;419,76;0,0;502,69;0,0;219,89;0,37;0,0;303,19;0,0;0,0;0,0
2030-04-05 18:00:00;419,76;0,0;486,56;0,0;219,89;0,37;0,0;287,06;0,0;0,0;0,0
2030-04-05 19:00:00;419,76;0,0;463,6;0,0;219,89;0,37;0,0;264,11;0,0;0,0;0,0
2030-04-05 20:00:00;419,76;0,0;441,75;0,0;219,89;0,37;0,0;242,25;0,0;0,0;0,0
2030-04-05 21:00:00;419,76;0,0;422,12;0,0;219,89;0,37;0,0;222,63;0,0;0,0;0,0
2030-04-05 22:00:00;419,76;0,0;398,63;0,0;219,89;0,37;0,0;199,14;0,0;0,0;0,0
2030-04-05 23:00:00;419,76;0,0;397,89;0,0;219,89;0,37;0,0;198,4;0,0;0,0;0,0
2030-04-06 00:00:00;419,76;0,0;373,59;0,0;219,89;0,37;0,0;174,1;0,0;0,0;0,0
2030-04-06 01:00:00;419,76;0,0;366,9;0,0;219,89;0,37;0,0;167,4;0,0;0,0;0,0
2030-04-06 02:00:00;419,76;0,0;368,52;0,0;219,89;0,37;0,0;169,03;0,0;0,0;0,0
2030-04-06 03:00:00;419,76;0,0;369,85;0,0;219,89;0,37;0,0;170,36;0,0;0,0;0,0
2030-04-06 04:00:00;419,76;0,0;396,2;0,0;219,89;0,37;0,0;196,71;0,0;0,0;0,0
2030-04-06 05:00:00;419,76;0,0;431,16;0,0;219,89;0,37;0,0;231,66;0,0;0,0;0,0
2030-04-06 06:00:00;419,76;0,0;471,44;0,0;219,89;0,37;0,0;271,94;0,0;0,0;0,0
2030-04-06 07:00:00;419,76;0,0;476,76;0,0;219,89;0,37;0,0;277,27;0,0;0,0;0,0
2030-04-06 08:00:00;419,76;0,0;464,74;0,0;219,89;0,37;0,0;265,24;0,0;0,0;0,0
2030-04-06 09:00:00;419,76;0,0;439,44;0,0;219,89;0,37;0,0;239,95;0,0;0,0;0,0
2030-04-06 10:00:00;419,76;0,0;410,87;0,0;219,89;0,37;0,0;211,38;0,0;0,0;0,0
2030-04-06 11:00:00;419,76;0,0;382,85;0,0;219,89;0,37;0,0;183,35;0,0;0,0;0,0
2030-04-06 12:00:00;419,76;0,0;360,73;0,0;219,89;0,37;0,0;161,24;0,0;0,0;0,0
2030-04-06 13:00:00;419,76;0,0;342,5;0,0;219,89;0,37;0,0;143,0;0,0;0,0;0,0
2030-04-06 14:00:00;419,76;0,0;332,17;0,0;219,89;0,37;0,0;132,67;0,0;0,0;0,0
2030-04-06 15:00:00;419,76;0,0;311,99;0,0;219,89;0,37;0,0;112,49;0,0;0,0;0,0
2030-04-06 16:00:00;419,76;0,0;307,43;0,0;219,89;0,37;0,0;107,93;0,0;0,0;0,0
2030-04-06 17:00:00;419,76;0,0;299,9;0,0;219,89;0,37;0,0;100,41;0,0;0,0;0,0
2030-04-06 18:00:00;419,76;0,0;289,21;0,0;219,89;0,37;0,0;89,72;0,0;0,0;0,0
2030-04-06 19:00:00;419,76;0,0;281,69;0,0;219,89;0,37;0,0;82,19;0,0;0,0;0,0
2030-04-06 20:00:00;419,76;0,0;277,27;0,0;219,89;0,37;0,0;77,78;0,0;0,0;0,0
2030-04-06 21:00:00;419,76;0,0;275,48;0,0;219,89;0,37;0,0;75,98;0,0;0,0;0,0
2030-04-06 22:00:00;419,76;0,0;269,19;0,0;219,89;0,37;0,0;69,69;0,0;0,0;0,0
2030-04-06 23:00:00;419,76;0,0;283,37;11,92;124,1;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 00:00:00;419,76;0,0;297,99;121,4;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 01:00:00;419,76;0,0;311,37;108,02;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 02:00:00;419,76;0,0;328,63;0,0;219,89;0,37;0,0;129,13;0,0;0,0;0,0
2030-04-07 03:00:00;419,76;0,0;345,17;0,0;219,89;0,37;0,0;145,67;0,0;0,0;0,0
2030-04-07 04:00:00;419,76;0,0;382,93;0,0;219,89;0,37;0,0;183,43;0,0;0,0;0,0
2030-04-07 05:00:00;419,76;0,0;425,14;0,0;219,89;0,37;0,0;225,64;0,0;0,0;0,0
2030-04-07 06:00:00;419,76;0,0;480,4;0,0;219,89;0,37;0,0;280,91;0,0;0,0;0,0
2030-04-07 07:00:00;419,76;0,0;509,56;0,0;0,0;0,37;0,0;90,17;0,0;0,0;0,0
2030-04-07 08:00:00;419,76;0,0;517,52;0,0;0,0;0,37;0,0;98,13;0,0;0,0;0,0
2030-04-07 09:00:00;419,76;0,0;504,37;0,0;0,0;0,37;0,0;84,99;0,0;0,0;0,0
2030-04-07 10:00:00;419,76;0,0;473,14;0,0;219,89;0,37;0,0;273,64;0,0;0,0;0,0
2030-04-07 11:00:00;419,76;0,0;442,99;0,0;219,89;0,37;0,0;243,49;0,0;0,0;0,0
2030-04-07 12:00:00;419,76;0,0;425,42;0,0;59,21;0,37;0,0;65,24;0,0;0,0;0,0
2030-04-07 13:00:00;419,76;0,0;412,08;7,31;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 14:00:00;419,76;0,0;411,64;7,74;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 15:00:00;419,76;0,0;395,52;23,87;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 16:00:00;419,76;0,0;380,27;39,12;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 17:00:00;419,76;0,0;362,85;56,53;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 18:00:00;419,76;0,0;351,59;67,79;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 19:00:00;419,76;0,0;348,34;71,05;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 20:00:00;419,76;0,0;348,14;71,24;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 21:00:00;419,76;0,0;349,86;69,53;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 22:00:00;419,76;0,0;347,21;72,18;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-07 23:00:00;419,76;0,0;271,49;147,9;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 00:00:00;419,76;0,0;298,28;121,1;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 01:00:00;419,76;0,0;326,12;93,27;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 02:00:00;419,76;0,0;341,89;77,5;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 03:00:00;419,76;0,0;356,25;63,14;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 04:00:00;419,76;0,0;379,0;40,39;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 05:00:00;419,76;0,0;400,36;19,02;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 06:00:00;419,76;0,0;360,03;59,35;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 07:00:00;419,76;0,0;337,64;81,75;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 08:00:00;419,76;0,0;301,68;117,71;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 09:00:00;419,76;0,0;277,5;141,89;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 10:00:00;419,76;0,0;237,25;182,14;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 11:00:00;419,76;0,0;200,33;219,06;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 12:00:00;419,76;0,0;170,35;249,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 13:00:00;419,76;0,0;140,8;278,59;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 14:00:00;419,76;0,0;133,11;286,28;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 15:00:00;419,76;0,0;125,05;294,34;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 16:00:00;419,76;0,0;117,88;301,5;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 17:00:00;419,76;0,0;135,28;284,11;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 18:00:00;419,76;0,0;165,88;253,51;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 19:00:00;419,76;0,0;188,88;10,61;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 20:00:00;419,76;0,0;215,13;0,0;204,26;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 21:00:00;419,76;0,0;242,8;0,0;176,59;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 22:00:00;419,76;0,0;261,46;0,0;157,93;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-08 23:00:00;419,76;0,0;343,43;0,0;75,96;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 00:00:00;419,76;0,0;285,99;0,0;133,4;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 01:00:00;419,76;0,0;310,83;0,0;108,55;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 02:00:00;419,76;0,0;324,17;0,0;95,22;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 03:00:00;419,76;0,0;341,15;0,0;78,24;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 04:00:00;419,76;0,0;356,71;0,0;62,68;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 05:00:00;419,76;0,0;368,56;0,0;50,83;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 06:00:00;419,76;0,0;362,56;0,0;56,83;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 07:00:00;419,76;0,0;348,35;71,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 08:00:00;419,76;0,0;329,1;90,29;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 09:00:00;419,76;0,0;304,57;114,82;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 10:00:00;419,76;0,0;266,48;152,9;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 11:00:00;419,76;0,0;225,26;194,12;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 12:00:00;419,76;0,0;186,46;232,93;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 13:00:00;419,76;0,0;152,08;267,31;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 14:00:00;419,76;0,0;134,79;284,6;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 15:00:00;419,76;0,0;122,03;297,36;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 16:00:00;419,76;0,0;111,29;308,1;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 17:00:00;419,76;0,0;113,87;305,51;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 18:00:00;419,76;0,0;132,96;286,42;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 19:00:00;419,76;0,0;147,3;272,09;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 20:00:00;419,76;0,0;165,59;253,79;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 21:00:00;419,76;0,0;185,15;234,24;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 22:00:00;419,76;0,0;202,14;217,25;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-09 23:00:00;419,76;0,0;225,17;194,22;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 00:00:00;419,76;0,0;254,11;165,27;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 01:00:00;419,76;0,0;283,62;135,76;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 02:00:00;419,76;0,0;300,94;118,45;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 03:00:00;419,76;0,0;316,2;103,18;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 04:00:00;419,76;0,0;338,71;80,67;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 05:00:00;419,76;0,0;359,0;60,38;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 06:00:00;419,76;0,0;324,54;94,85;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 07:00:00;419,76;0,0;306,34;113,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 08:00:00;419,76;0,0;280,09;139,29;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 09:00:00;419,76;0,0;260,39;158,99;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 10:00:00;419,76;0,0;225,54;193,84;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 11:00:00;419,76;0,0;191,53;227,86;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 12:00:00;419,76;0,0;165,0;254,38;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 13:00:00;419,76;0,0;138,26;281,12;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 14:00:00;419,76;0,0;133,0;286,39;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 15:00:00;419,76;0,0;125,85;293,54;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 16:00:00;419,76;0,0;118,81;300,58;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 17:00:00;419,76;0,0;135,46;283,93;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 18:00:00;419,76;0,0;163,83;255,56;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 19:00:00;419,76;0,0;177,34;242,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 20:00:00;419,76;0,0;193,91;225,47;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-04-10 21:00:00;419,76;0,0;210,21;209,18;0,0;0,37;0,0;0,0;0,0;0,0;0,0
