;('Import_Oil_n', 'Oil_fuel_n');('Import_Synthetic_fuel_n', 'Oil_fuel_n');('Oil_fuel_n', 'Material_demand_Oil_n');('Oil_fuel_n', 'Mobility_demand_total_n');('Oil_fuel_n', 'Oil_demand_total_n');('Oil_fuel_n', 'excess_b_oil_fuel_n');('PtL_n', 'Oil_fuel_n')
;flow;flow;flow;flow;flow;flow;flow
2030-03-09 07:00:00;319,94;0,0;15,8;265,84;38,29;0,0;0,0
2030-03-09 08:00:00;319,68;0,0;15,8;265,84;38,04;0,0;0,0
2030-03-09 09:00:00;319,37;0,0;15,8;265,84;37,72;0,0;0,0
2030-03-09 10:00:00;319,18;0,0;15,8;265,84;37,53;0,0;0,0
2030-03-09 11:00:00;318,8;0,0;15,8;265,84;37,16;0,0;0,0
2030-03-09 12:00:00;318,56;0,0;15,8;265,84;36,92;0,0;0,0
2030-03-09 13:00:00;318,31;0,0;15,8;265,84;36,67;0,0;0,0
2030-03-09 14:00:00;318,06;0,0;15,8;265,84;36,42;0,0;0,0
2030-03-09 15:00:00;318,15;0,0;15,8;265,84;36,5;0,0;0,0
2030-03-09 16:00:00;318,1;0,0;15,8;265,84;36,45;0,0;0,0
2030-03-09 17:00:00;318,23;0,0;15,8;265,84;36,58;0,0;0,0
2030-03-09 18:00:00;318,56;0,0;15,8;265,84;36,91;0,0;0,0
2030-03-09 19:00:00;319,1;0,0;15,8;265,84;37,46;0,0;0,0
2030-03-09 20:00:00;319,36;0,0;15,8;265,84;37,72;0,0;0,0
2030-03-09 21:00:00;319,45;0,0;15,8;265,84;37,81;0,0;0,0
2030-03-09 22:00:00;320,2;0,0;15,8;265,84;38,56;0,0;0,0
2030-03-09 23:00:00;321,37;0,0;15,8;265,84;39,73;0,0;0,0
2030-03-10 00:00:00;320,58;0,0;15,8;265,84;38,94;0,0;0,0
2030-03-10 01:00:00;321,16;0,0;15,8;265,84;39,52;0,0;0,0
2030-03-10 02:00:00;320,93;0,0;15,8;265,84;39,29;0,0;0,0
2030-03-10 03:00:00;320,99;0,0;15,8;265,84;39,34;0,0;0,0
2030-03-10 04:00:00;320,86;0,0;15,8;265,84;39,22;0,0;0,0
2030-03-10 05:00:00;320,87;0,0;15,8;265,84;39,23;0,0;0,0
2030-03-10 06:00:00;320,71;0,0;15,8;265,84;39,07;0,0;0,0
2030-03-10 07:00:00;320,36;0,0;15,8;265,84;38,72;0,0;0,0
2030-03-10 08:00:00;319,97;0,0;15,8;265,84;38,33;0,0;0,0
2030-03-10 09:00:00;319,37;0,0;15,8;265,84;37,73;0,0;0,0
2030-03-10 10:00:00;318,74;0,0;15,8;265,84;37,09;0,0;0,0
2030-03-10 11:00:00;318,23;0,0;15,8;265,84;36,59;0,0;0,0
2030-03-10 12:00:00;317,89;0,0;15,8;265,84;36,24;0,0;0,0
2030-03-10 13:00:00;314,46;0,0;15,8;265,84;32,81;0,0;0,0
2030-03-10 14:00:00;311,82;0,0;15,8;265,84;30,18;0,0;0,0
2030-03-10 15:00:00;310,04;0,0;15,8;265,84;28,4;0,0;0,0
2030-03-10 16:00:00;308,97;0,0;15,8;265,84;27,33;0,0;0,0
2030-03-10 17:00:00;309,13;0,0;15,8;265,84;27,49;0,0;0,0
2030-03-10 18:00:00;309,88;0,0;15,8;265,84;28,24;0,0;0,0
2030-03-10 19:00:00;310,51;0,0;15,8;265,84;28,87;0,0;0,0
2030-03-10 20:00:00;311,4;0,0;15,8;265,84;29,76;0,0;0,0
2030-03-10 21:00:00;312,38;0,0;15,8;265,84;30,74;0,0;0,0
2030-03-10 22:00:00;313,45;0,0;15,8;265,84;31,8;0,0;0,0
2030-03-10 23:00:00;314,57;0,0;15,8;265,84;32,93;0,0;0,0
2030-03-11 00:00:00;316,09;0,0;15,8;265,84;34,44;0,0;0,0
2030-03-11 01:00:00;317,68;0,0;15,8;265,84;36,04;0,0;0,0
2030-03-11 02:00:00;319,35;0,0;15,8;265,84;37,7;0,0;0,0
2030-03-11 03:00:00;320,55;0,0;15,8;265,84;38,9;0,0;0,0
2030-03-11 04:00:00;321,73;0,0;15,8;265,84;40,09;0,0;0,0
2030-03-11 05:00:00;322,56;0,0;15,8;265,84;40,92;0,0;0,0
2030-03-11 06:00:00;322,99;0,0;15,8;265,84;41,35;0,0;0,0
2030-03-11 07:00:00;321,19;0,0;15,8;265,84;39,54;0,0;0,0
2030-03-11 08:00:00;318,22;0,0;15,8;265,84;36,58;0,0;0,0
2030-03-11 09:00:00;316,63;0,0;15,8;265,84;34,99;0,0;0,0
2030-03-11 10:00:00;313,92;0,0;15,8;265,84;32,27;0,0;0,0
2030-03-11 11:00:00;308,25;0,0;15,8;265,84;26,61;0,0;0,0
2030-03-11 12:00:00;304,84;0,0;15,8;265,84;23,2;0,0;0,0
2030-03-11 13:00:00;305,21;0,0;15,8;265,84;23,56;0,0;0,0
2030-03-11 14:00:00;307,46;0,0;15,8;265,84;25,82;0,0;0,0
2030-03-11 15:00:00;308,81;0,0;15,8;265,84;27,17;0,0;0,0
2030-03-11 16:00:00;307,94;0,0;15,8;265,84;26,3;0,0;0,0
2030-03-11 17:00:00;308,69;0,0;15,8;265,84;27,05;0,0;0,0
2030-03-11 18:00:00;310,55;0,0;15,8;265,84;28,91;0,0;0,0
2030-03-11 19:00:00;311,75;0,0;15,8;265,84;30,11;0,0;0,0
2030-03-11 20:00:00;313,16;0,0;15,8;265,84;31,52;0,0;0,0
2030-03-11 21:00:00;314,62;0,0;15,8;265,84;32,98;0,0;0,0
2030-03-11 22:00:00;315,94;0,0;15,8;265,84;34,3;0,0;0,0
2030-03-11 23:00:00;317,45;0,0;15,8;265,84;35,81;0,0;0,0
2030-03-12 00:00:00;318,82;0,0;15,8;265,84;37,17;0,0;0,0
2030-03-12 01:00:00;320,19;0,0;15,8;265,84;38,54;0,0;0,0
2030-03-12 02:00:00;321,56;0,0;15,8;265,84;39,91;0,0;0,0
2030-03-12 03:00:00;322,59;0,0;15,8;265,84;40,94;0,0;0,0
2030-03-12 04:00:00;323,58;0,0;15,8;265,84;41,94;0,0;0,0
2030-03-12 05:00:00;324,37;0,0;15,8;265,84;42,73;0,0;0,0
2030-03-12 06:00:00;324,6;0,0;15,8;265,84;42,96;0,0;0,0
2030-03-12 07:00:00;323,09;0,0;15,8;265,84;41,44;0,0;0,0
2030-03-12 08:00:00;321,18;0,0;15,8;265,84;39,53;0,0;0,0
2030-03-12 09:00:00;319,62;0,0;15,8;265,84;37,97;0,0;0,0
2030-03-12 10:00:00;318,9;0,0;15,8;265,84;37,25;0,0;0,0
2030-03-12 11:00:00;315,36;0,0;15,8;265,84;33,72;0,0;0,0
2030-03-12 12:00:00;312,09;0,0;15,8;265,84;30,45;0,0;0,0
2030-03-12 13:00:00;310,67;0,0;15,8;265,84;29,02;0,0;0,0
2030-03-12 14:00:00;311,18;0,0;15,8;265,84;29,54;0,0;0,0
2030-03-12 15:00:00;310,45;0,0;15,8;265,84;28,81;0,0;0,0
2030-03-12 16:00:00;309,8;0,0;15,8;265,84;28,15;0,0;0,0
2030-03-12 17:00:00;310,95;0,0;15,8;265,84;29,31;0,0;0,0
2030-03-12 18:00:00;312,33;0,0;15,8;265,84;30,68;0,0;0,0
2030-03-12 19:00:00;313,52;0,0;15,8;265,84;31,88;0,0;0,0
2030-03-12 20:00:00;314,8;0,0;15,8;265,84;33,16;0,0;0,0
2030-03-12 21:00:00;315,98;0,0;15,8;265,84;34,34;0,0;0,0
2030-03-12 22:00:00;317,38;0,0;15,8;265,84;35,73;0,0;0,0
2030-03-12 23:00:00;318,65;0,0;15,8;265,84;37,01;0,0;0,0
2030-03-13 00:00:00;319,95;0,0;15,8;265,84;38,3;0,0;0,0
2030-03-13 01:00:00;321,43;0,0;15,8;265,84;39,78;0,0;0,0
2030-03-13 02:00:00;322,6;0,0;15,8;265,84;40,96;0,0;0,0
2030-03-13 03:00:00;323,59;0,0;15,8;265,84;41,95;0,0;0,0
2030-03-13 04:00:00;324,38;0,0;15,8;265,84;42,74;0,0;0,0
2030-03-13 05:00:00;325,12;0,0;15,8;265,84;43,48;0,0;0,0
2030-03-13 06:00:00;325,49;0,0;15,8;265,84;43,84;0,0;0,0
2030-03-13 07:00:00;325,45;0,0;15,8;265,84;43,81;0,0;0,0
2030-03-13 08:00:00;325,5;0,0;15,8;265,84;43,85;0,0;0,0
2030-03-13 09:00:00;325,67;0,0;15,8;265,84;44,03;0,0;0,0
2030-03-13 10:00:00;324,38;0,0;15,8;265,84;42,73;0,0;0,0
2030-03-13 11:00:00;319,24;0,0;15,8;265,84;37,6;0,0;0,0
2030-03-13 12:00:00;314,26;0,0;15,8;265,84;32,62;0,0;0,0
2030-03-13 13:00:00;312,78;0,0;15,8;265,84;31,14;0,0;0,0
2030-03-13 14:00:00;313,36;0,0;15,8;265,84;31,72;0,0;0,0
2030-03-13 15:00:00;312,5;0,0;15,8;265,84;30,86;0,0;0,0
2030-03-13 16:00:00;310,28;0,0;15,8;265,84;28,63;0,0;0,0
2030-03-13 17:00:00;310,07;0,0;15,8;265,84;28,43;0,0;0,0
2030-03-13 18:00:00;311,6;0,0;15,8;265,84;29,95;0,0;0,0
2030-03-13 19:00:00;312,83;0,0;15,8;265,84;31,19;0,0;0,0
2030-03-13 20:00:00;314,03;0,0;15,8;265,84;32,39;0,0;0,0
2030-03-13 21:00:00;315,32;0,0;15,8;265,84;33,68;0,0;0,0
2030-03-13 22:00:00;316,68;0,0;15,8;265,84;35,04;0,0;0,0
2030-03-13 23:00:00;318,1;0,0;15,8;265,84;36,46;0,0;0,0
2030-03-14 00:00:00;319,57;0,0;15,8;265,84;37,92;0,0;0,0
2030-03-14 01:00:00;321,07;0,0;15,8;265,84;39,42;0,0;0,0
2030-03-14 02:00:00;322,6;0,0;15,8;265,84;40,96;0,0;0,0
2030-03-14 03:00:00;323,64;0,0;15,8;265,84;42,0;0,0;0,0
2030-03-14 04:00:00;324,82;0,0;15,8;265,84;43,17;0,0;0,0
2030-03-14 05:00:00;325,64;0,0;15,8;265,84;43,99;0,0;0,0
2030-03-14 06:00:00;326,06;0,0;15,8;265,84;44,42;0,0;0,0
2030-03-14 07:00:00;325,9;0,0;15,8;265,84;44,26;0,0;0,0
2030-03-14 08:00:00;324,7;0,0;15,8;265,84;43,05;0,0;0,0
2030-03-14 09:00:00;324,38;0,0;15,8;265,84;42,74;0,0;0,0
2030-03-14 10:00:00;322,32;0,0;15,8;265,84;40,67;0,0;0,0
2030-03-14 11:00:00;318,78;0,0;15,8;265,84;37,14;0,0;0,0
2030-03-14 12:00:00;317,14;0,0;15,8;265,84;35,5;0,0;0,0
2030-03-14 13:00:00;316,97;0,0;15,8;265,84;35,33;0,0;0,0
2030-03-14 14:00:00;318,72;0,0;15,8;265,84;37,08;0,0;0,0
2030-03-14 15:00:00;319,86;0,0;15,8;265,84;38,22;0,0;0,0
2030-03-14 16:00:00;319,03;0,0;15,8;265,84;37,39;0,0;0,0
2030-03-14 17:00:00;320,04;0,0;15,8;265,84;38,4;0,0;0,0
2030-03-14 18:00:00;320,85;0,0;15,8;265,84;39,2;0,0;0,0
2030-03-14 19:00:00;321,19;0,0;15,8;265,84;39,55;0,0;0,0
2030-03-14 20:00:00;321,36;0,0;15,8;265,84;39,71;0,0;0,0
2030-03-14 21:00:00;321,66;0,0;15,8;265,84;40,02;0,0;0,0
2030-03-14 22:00:00;321,96;0,0;15,8;265,84;40,31;0,0;0,0
2030-03-14 23:00:00;322,25;0,0;15,8;265,84;40,61;0,0;0,0
2030-03-15 00:00:00;322,37;0,0;15,8;265,84;40,73;0,0;0,0
2030-03-15 01:00:00;322,3;0,0;15,8;265,84;40,65;0,0;0,0
2030-03-15 02:00:00;322,35;0,0;15,8;265,84;40,71;0,0;0,0
2030-03-15 03:00:00;322,23;0,0;15,8;265,84;40,58;0,0;0,0
2030-03-15 04:00:00;322,24;0,0;15,8;265,84;40,6;0,0;0,0
2030-03-15 05:00:00;322,09;0,0;15,8;265,84;40,44;0,0;0,0
2030-03-15 06:00:00;322,08;0,0;15,8;265,84;40,43;0,0;0,0
2030-03-15 07:00:00;319,39;0,0;15,8;265,84;37,75;0,0;0,0
2030-03-15 08:00:00;316,53;0,0;15,8;265,84;34,89;0,0;0,0
2030-03-15 09:00:00;315,48;0,0;15,8;265,84;33,83;0,0;0,0
2030-03-15 10:00:00;312,56;0,0;15,8;265,84;30,91;0,0;0,0
2030-03-15 11:00:00;308,76;0,0;15,8;265,84;27,12;0,0;0,0
2030-03-15 12:00:00;305,96;0,0;15,8;265,84;24,32;0,0;0,0
2030-03-15 13:00:00;305,09;0,0;15,8;265,84;23,45;0,0;0,0
2030-03-15 14:00:00;306,59;0,0;15,8;265,84;24,95;0,0;0,0
2030-03-15 15:00:00;307,68;0,0;15,8;265,84;26,04;0,0;0,0
2030-03-15 16:00:00;307,04;0,0;15,8;265,84;25,4;0,0;0,0
2030-03-15 17:00:00;307,79;0,0;15,8;265,84;26,15;0,0;0,0
2030-03-15 18:00:00;309,02;0,0;15,8;265,84;27,37;0,0;0,0
2030-03-15 19:00:00;309,52;0,0;15,8;265,84;27,88;0,0;0,0
2030-03-15 20:00:00;310,04;0,0;15,8;265,84;28,4;0,0;0,0
2030-03-15 21:00:00;310,56;0,0;15,8;265,84;28,92;0,0;0,0
2030-03-15 22:00:00;311,09;0,0;15,8;265,84;29,45;0,0;0,0
2030-03-15 23:00:00;311,63;0,0;15,8;265,84;29,98;0,0;0,0
2030-03-16 00:00:00;312,5;0,0;15,8;265,84;30,86;0,0;0,0
2030-03-16 01:00:00;313,43;0,0;15,8;265,84;31,78;0,0;0,0
2030-03-16 02:00:00;314,38;0,0;15,8;265,84;32,74;0,0;0,0
2030-03-16 03:00:00;315,03;0,0;15,8;265,84;33,39;0,0;0,0
2030-03-16 04:00:00;315,66;0,0;15,8;265,84;34,01;0,0;0,0
2030-03-16 05:00:00;316,1;0,0;15,8;265,84;34,45;0,0;0,0
2030-03-16 06:00:00;316,17;0,0;15,8;265,84;34,52;0,0;0,0
2030-03-16 07:00:00;313,19;0,0;15,8;265,84;31,55;0,0;0,0
2030-03-16 08:00:00;311,26;0,0;15,8;265,84;29,62;0,0;0,0
2030-03-16 09:00:00;308,1;0,0;15,8;265,84;26,46;0,0;0,0
2030-03-16 10:00:00;305,86;0,0;15,8;265,84;24,21;0,0;0,0
2030-03-16 11:00:00;305,52;0,0;15,8;265,84;23,88;0,0;0,0
2030-03-16 12:00:00;303,53;0,0;15,8;265,84;21,89;0,0;0,0
2030-03-16 13:00:00;302,11;0,0;15,8;265,84;20,47;0,0;0,0
2030-03-16 14:00:00;300,97;0,0;15,8;265,84;19,33;0,0;0,0
2030-03-16 15:00:00;301,97;0,0;15,8;265,84;20,33;0,0;0,0
2030-03-16 16:00:00;302,38;0,0;15,8;265,84;20,74;0,0;0,0
2030-03-16 17:00:00;302,94;0,0;15,8;265,84;21,3;0,0;0,0
2030-03-16 18:00:00;304,49;0,0;15,8;265,84;22,85;0,0;0,0
2030-03-16 19:00:00;305,75;0,0;15,8;265,84;24,11;0,0;0,0
2030-03-16 20:00:00;307,09;0,0;15,8;265,84;25,45;0,0;0,0
2030-03-16 21:00:00;308,15;0,0;15,8;265,84;26,51;0,0;0,0
2030-03-16 22:00:00;309,56;0,0;15,8;265,84;27,92;0,0;0,0
2030-03-16 23:00:00;310,85;0,0;15,8;265,84;29,2;0,0;0,0
2030-03-17 00:00:00;312,15;0,0;15,8;265,84;30,51;0,0;0,0
2030-03-17 01:00:00;313,47;0,0;15,8;265,84;31,83;0,0;0,0
2030-03-17 02:00:00;314,81;0,0;15,8;265,84;33,16;0,0;0,0
2030-03-17 03:00:00;315,81;0,0;15,8;265,84;34,16;0,0;0,0
2030-03-17 04:00:00;316,77;0,0;15,8;265,84;35,13;0,0;0,0
2030-03-17 05:00:00;317,71;0,0;15,8;265,84;36,07;0,0;0,0
2030-03-17 06:00:00;318,12;0,0;15,8;265,84;36,48;0,0;0,0
2030-03-17 07:00:00;317,06;0,0;15,8;265,84;35,42;0,0;0,0
2030-03-17 08:00:00;315,43;0,0;15,8;265,84;33,79;0,0;0,0
2030-03-17 09:00:00;313,37;0,0;15,8;265,84;31,73;0,0;0,0
2030-03-17 10:00:00;311,12;0,0;15,8;265,84;29,47;0,0;0,0
2030-03-17 11:00:00;309,26;0,0;15,8;265,84;27,62;0,0;0,0
2030-03-17 12:00:00;307,84;0,0;15,8;265,84;26,2;0,0;0,0
2030-03-17 13:00:00;306,61;0,0;15,8;265,84;24,96;0,0;0,0
2030-03-17 14:00:00;305,91;0,0;15,8;265,84;24,26;0,0;0,0
2030-03-17 15:00:00;305,65;0,0;15,8;265,84;24,01;0,0;0,0
2030-03-17 16:00:00;305,96;0,0;15,8;265,84;24,32;0,0;0,0
2030-03-17 17:00:00;307,0;0,0;15,8;265,84;25,36;0,0;0,0
2030-03-17 18:00:00;308,39;0,0;15,8;265,84;26,75;0,0;0,0
2030-03-17 19:00:00;308,57;0,0;15,8;265,84;26,93;0,0;0,0
2030-03-17 20:00:00;308,72;0,0;15,8;265,84;27,07;0,0;0,0
2030-03-17 21:00:00;309,17;0,0;15,8;265,84;27,53;0,0;0,0
2030-03-17 22:00:00;309,14;0,0;15,8;265,84;27,49;0,0;0,0
2030-03-17 23:00:00;309,23;0,0;15,8;265,84;27,58;0,0;0,0
2030-03-18 00:00:00;309,64;0,0;15,8;265,84;27,99;0,0;0,0
2030-03-18 01:00:00;308,88;0,0;15,8;265,84;27,24;0,0;0,0
2030-03-18 02:00:00;308,18;0,0;15,8;265,84;26,53;0,0;0,0
2030-03-18 03:00:00;307,73;0,0;15,8;265,84;26,09;0,0;0,0
2030-03-18 04:00:00;307,27;0,0;15,8;265,84;25,63;0,0;0,0
2030-03-18 05:00:00;306,79;0,0;15,8;265,84;25,15;0,0;0,0
2030-03-18 06:00:00;306,64;0,0;15,8;265,84;24,99;0,0;0,0
2030-03-18 07:00:00;306,35;0,0;15,8;265,84;24,71;0,0;0,0
2030-03-18 08:00:00;306,42;0,0;15,8;265,84;24,78;0,0;0,0
2030-03-18 09:00:00;307,24;0,0;15,8;265,84;25,6;0,0;0,0
2030-03-18 10:00:00;306,75;0,0;15,8;265,84;25,1;0,0;0,0
2030-03-18 11:00:00;304,78;0,0;15,8;265,84;23,14;0,0;0,0
2030-03-18 12:00:00;303,49;0,0;15,8;265,84;21,84;0,0;0,0
2030-03-18 13:00:00;300,75;0,0;15,8;265,84;19,11;0,0;0,0
2030-03-18 14:00:00;298,7;0,0;15,8;265,84;17,05;0,0;0,0
2030-03-18 15:00:00;296,25;0,0;15,8;265,84;14,61;0,0;0,0
2030-03-18 16:00:00;293,07;0,0;15,8;265,84;11,42;0,0;0,0
2030-03-18 17:00:00;292,35;0,0;15,8;265,84;10,71;0,0;0,0
2030-03-18 18:00:00;293,0;0,0;15,8;265,84;11,35;0,0;0,0
2030-03-18 19:00:00;293,07;0,0;15,8;265,84;11,43;0,0;0,0
2030-03-18 20:00:00;293,24;0,0;15,8;265,84;11,6;0,0;0,0
2030-03-18 21:00:00;293,31;0,0;15,8;265,84;11,67;0,0;0,0
2030-03-18 22:00:00;293,6;0,0;15,8;265,84;11,95;0,0;0,0
2030-03-18 23:00:00;293,93;0,0;15,8;265,84;12,29;0,0;0,0
2030-03-19 00:00:00;294,99;0,0;15,8;265,84;13,35;0,0;0,0
2030-03-19 01:00:00;295,99;0,0;15,8;265,84;14,35;0,0;0,0
2030-03-19 02:00:00;297,07;0,0;15,8;265,84;15,43;0,0;0,0
2030-03-19 03:00:00;297,87;0,0;15,8;265,84;16,22;0,0;0,0
2030-03-19 04:00:00;298,67;0,0;15,8;265,84;17,02;0,0;0,0
2030-03-19 05:00:00;299,3;0,0;15,8;265,84;17,66;0,0;0,0
2030-03-19 06:00:00;299,41;0,0;15,8;265,84;17,77;0,0;0,0
2030-03-19 07:00:00;299,45;0,0;15,8;265,84;17,81;0,0;0,0
2030-03-19 08:00:00;299,79;0,0;15,8;265,84;18,15;0,0;0,0
2030-03-19 09:00:00;301,16;0,0;15,8;265,84;19,51;0,0;0,0
2030-03-19 10:00:00;300,19;0,0;15,8;265,84;18,55;0,0;0,0
2030-03-19 11:00:00;298,32;0,0;15,8;265,84;16,67;0,0;0,0
2030-03-19 12:00:00;297,1;0,0;15,8;265,84;15,45;0,0;0,0
2030-03-19 13:00:00;294,31;0,0;15,8;265,84;12,67;0,0;0,0
2030-03-19 14:00:00;293,47;0,0;15,8;265,84;11,83;0,0;0,0
2030-03-19 15:00:00;291,83;0,0;15,8;265,84;10,19;0,0;0,0
2030-03-19 16:00:00;289,04;0,0;15,8;265,84;7,39;0,0;0,0
2030-03-19 17:00:00;289,0;0,0;15,8;265,84;7,36;0,0;0,0
2030-03-19 18:00:00;289,85;0,0;15,8;265,84;8,21;0,0;0,0
2030-03-19 19:00:00;290,62;0,0;15,8;265,84;8,98;0,0;0,0
2030-03-19 20:00:00;291,51;0,0;15,8;265,84;9,86;0,0;0,0
2030-03-19 21:00:00;292,66;0,0;15,8;265,84;11,02;0,0;0,0
2030-03-19 22:00:00;293,74;0,0;15,8;265,84;12,1;0,0;0,0
2030-03-19 23:00:00;295,05;0,0;15,8;265,84;13,41;0,0;0,0
2030-03-20 00:00:00;296,26;0,0;15,8;265,84;14,61;0,0;0,0
2030-03-20 01:00:00;297,5;0,0;15,8;265,84;15,85;0,0;0,0
2030-03-20 02:00:00;298,76;0,0;15,8;265,84;17,12;0,0;0,0
2030-03-20 03:00:00;299,71;0,0;15,8;265,84;18,07;0,0;0,0
2030-03-20 04:00:00;300,47;0,0;15,8;265,84;18,82;0,0;0,0
2030-03-20 05:00:00;301,18;0,0;15,8;265,84;19,54;0,0;0,0
2030-03-20 06:00:00;301,69;0,0;15,8;265,84;20,05;0,0;0,0
2030-03-20 07:00:00;301,83;0,0;15,8;265,84;20,19;0,0;0,0
2030-03-20 08:00:00;302,24;0,0;15,8;265,84;20,6;0,0;0,0
2030-03-20 09:00:00;303,5;0,0;15,8;265,84;21,85;0,0;0,0
2030-03-20 10:00:00;303,25;0,0;15,8;265,84;21,6;0,0;0,0
2030-03-20 11:00:00;301,47;0,0;15,8;265,84;19,83;0,0;0,0
2030-03-20 12:00:00;300,51;0,0;15,8;265,84;18,87;0,0;0,0
2030-03-20 13:00:00;297,72;0,0;15,8;265,84;16,08;0,0;0,0
2030-03-20 14:00:00;296,28;0,0;15,8;265,84;14,63;0,0;0,0
2030-03-20 15:00:00;293,72;0,0;15,8;265,84;12,07;0,0;0,0
2030-03-20 16:00:00;289,82;0,0;15,8;265,84;8,18;0,0;0,0
2030-03-20 17:00:00;288,99;0,0;15,8;265,84;7,35;0,0;0,0
2030-03-20 18:00:00;290,04;0,0;15,8;265,84;8,4;0,0;0,0
2030-03-20 19:00:00;291,17;0,0;15,8;265,84;9,52;0,0;0,0
2030-03-20 20:00:00;292,45;0,0;15,8;265,84;10,81;0,0;0,0
2030-03-20 21:00:00;293,69;0,0;15,8;265,84;12,04;0,0;0,0
2030-03-20 22:00:00;295,18;0,0;15,8;265,84;13,53;0,0;0,0
2030-03-20 23:00:00;296,75;0,0;15,8;265,84;15,11;0,0;0,0
2030-03-21 00:00:00;298,57;0,0;15,8;265,84;16,93;0,0;0,0
2030-03-21 01:00:00;300,46;0,0;15,8;265,84;18,82;0,0;0,0
2030-03-21 02:00:00;302,42;0,0;15,8;265,84;20,77;0,0;0,0
2030-03-21 03:00:00;303,74;0,0;15,8;265,84;22,09;0,0;0,0
2030-03-21 04:00:00;305,02;0,0;15,8;265,84;23,37;0,0;0,0
2030-03-21 05:00:00;305,92;0,0;15,8;265,84;24,28;0,0;0,0
2030-03-21 06:00:00;306,41;0,0;15,8;265,84;24,77;0,0;0,0
2030-03-21 07:00:00;306,82;0,0;15,8;265,84;25,18;0,0;0,0
2030-03-21 08:00:00;307,17;0,0;15,8;265,84;25,52;0,0;0,0
2030-03-21 09:00:00;308,66;0,0;15,8;265,84;27,01;0,0;0,0
2030-03-21 10:00:00;308,99;0,0;15,8;265,84;27,35;0,0;0,0
2030-03-21 11:00:00;307,34;0,0;15,8;265,84;25,69;0,0;0,0
2030-03-21 12:00:00;306,3;0,0;15,8;265,84;24,65;0,0;0,0
2030-03-21 13:00:00;304,27;0,0;15,8;265,84;22,62;0,0;0,0
2030-03-21 14:00:00;303,79;0,0;15,8;265,84;22,14;0,0;0,0
2030-03-21 15:00:00;302,84;0,0;15,8;265,84;21,19;0,0;0,0
2030-03-21 16:00:00;300,34;0,0;15,8;265,84;18,7;0,0;0,0
2030-03-21 17:00:00;300,13;0,0;15,8;265,84;18,49;0,0;0,0
2030-03-21 18:00:00;300,76;0,0;15,8;265,84;19,11;0,0;0,0
2030-03-21 19:00:00;301,84;0,0;15,8;265,84;20,2;0,0;0,0
2030-03-21 20:00:00;303,1;0,0;15,8;265,84;21,45;0,0;0,0
2030-03-21 21:00:00;304,48;0,0;15,8;265,84;22,84;0,0;0,0
2030-03-21 22:00:00;305,97;0,0;15,8;265,84;24,33;0,0;0,0
2030-03-21 23:00:00;307,54;0,0;15,8;265,84;25,9;0,0;0,0
2030-03-22 00:00:00;309,02;0,0;15,8;265,84;27,38;0,0;0,0
2030-03-22 01:00:00;310,7;0,0;15,8;265,84;29,06;0,0;0,0
2030-03-22 02:00:00;312,26;0,0;15,8;265,84;30,61;0,0;0,0
2030-03-22 03:00:00;313,49;0,0;15,8;265,84;31,85;0,0;0,0
2030-03-22 04:00:00;314,53;0,0;15,8;265,84;32,89;0,0;0,0
2030-03-22 05:00:00;315,36;0,0;15,8;265,84;33,72;0,0;0,0
2030-03-22 06:00:00;315,63;0,0;15,8;265,84;33,98;0,0;0,0
2030-03-22 07:00:00;312,96;0,0;15,8;265,84;31,32;0,0;0,0
2030-03-22 08:00:00;309,75;0,0;15,8;265,84;28,1;0,0;0,0
2030-03-22 09:00:00;306,67;0,0;15,8;265,84;25,03;0,0;0,0
2030-03-22 10:00:00;302,44;0,0;15,8;265,84;20,8;0,0;0,0
2030-03-22 11:00:00;297,37;0,0;15,8;265,84;15,72;0,0;0,0
2030-03-22 12:00:00;293,23;0,0;15,8;265,84;11,58;0,0;0,0
2030-03-22 13:00:00;291,17;0,0;15,8;265,84;9,52;0,0;0,0
2030-03-22 14:00:00;290,92;0,0;15,8;265,84;9,27;0,0;0,0
2030-03-22 15:00:00;290,47;0,0;15,8;265,84;8,83;0,0;0,0
2030-03-22 16:00:00;289,46;0,0;15,8;265,84;7,82;0,0;0,0
2030-03-22 17:00:00;290,97;0,0;15,8;265,84;9,32;0,0;0,0
2030-03-22 18:00:00;293,61;0,0;15,8;265,84;11,97;0,0;0,0
2030-03-22 19:00:00;295,39;0,0;15,8;265,84;13,75;0,0;0,0
2030-03-22 20:00:00;297,09;0,0;15,8;265,84;15,44;0,0;0,0
2030-03-22 21:00:00;298,83;0,0;15,8;265,84;17,18;0,0;0,0
2030-03-22 22:00:00;300,6;0,0;15,8;265,84;18,96;0,0;0,0
2030-03-22 23:00:00;302,41;0,0;15,8;265,84;20,77;0,0;0,0
2030-03-23 00:00:00;303,91;0,0;15,8;265,84;22,26;0,0;0,0
2030-03-23 01:00:00;305,55;0,0;15,8;265,84;23,9;0,0;0,0
2030-03-23 02:00:00;307,02;0,0;15,8;265,84;25,38;0,0;0,0
2030-03-23 03:00:00;308,14;0,0;15,8;265,84;26,49;0,0;0,0
2030-03-23 04:00:00;309,2;0,0;15,8;265,84;27,55;0,0;0,0
2030-03-23 05:00:00;310,04;0,0;15,8;265,84;28,4;0,0;0,0
2030-03-23 06:00:00;310,14;0,0;15,8;265,84;28,5;0,0;0,0
