;('Import_Oil_e', 'Oil_fuel_e');('Import_Synthetic_fuel_e', 'Oil_fuel_e');('Oil_fuel_e', 'Material_demand_Oil_e');('Oil_fuel_e', 'Mobility_demand_total_e');('Oil_fuel_e', 'Oil_demand_total_e');('Oil_fuel_e', 'excess_b_oil_fuel_e');('PtL_e', 'Oil_fuel_e')
;flow;flow;flow;flow;flow;flow;flow
2030-01-15 00:00:00;608,49;0,0;26,18;485,24;97,07;0,0;0,0
2030-01-15 01:00:00;610,13;0,0;26,18;485,24;98,71;0,0;0,0
2030-01-15 02:00:00;612,79;0,0;26,18;485,24;101,37;0,0;0,0
2030-01-15 03:00:00;614,68;0,0;26,18;485,24;103,26;0,0;0,0
2030-01-15 04:00:00;616,61;0,0;26,18;485,24;105,19;0,0;0,0
2030-01-15 05:00:00;618,56;0,0;26,18;485,24;107,14;0,0;0,0
2030-01-15 06:00:00;620,52;0,0;26,18;485,24;109,1;0,0;0,0
2030-01-15 07:00:00;622,7;0,0;26,18;485,24;111,28;0,0;0,0
2030-01-15 08:00:00;624,8;0,0;26,18;485,24;113,38;0,0;0,0
2030-01-15 09:00:00;627,3;0,0;26,18;485,24;115,88;0,0;0,0
2030-01-15 10:00:00;628,09;0,0;26,18;485,24;116,67;0,0;0,0
2030-01-15 11:00:00;626,68;0,0;26,18;485,24;115,26;0,0;0,0
2030-01-15 12:00:00;625,96;0,0;26,18;485,24;114,54;0,0;0,0
2030-01-15 13:00:00;627,74;0,0;26,18;485,24;116,32;0,0;0,0
2030-01-15 14:00:00;630,39;0,0;26,18;485,24;118,97;0,0;0,0
2030-01-15 15:00:00;631,82;0,0;26,18;485,24;120,4;0,0;0,0
2030-01-15 16:00:00;630,2;0,0;26,18;485,24;118,78;0,0;0,0
2030-01-15 17:00:00;628,02;0,0;26,18;485,24;116,6;0,0;0,0
2030-01-15 18:00:00;626,02;0,0;26,18;485,24;114,6;0,0;0,0
2030-01-15 19:00:00;623,82;0,0;26,18;485,24;112,4;0,0;0,0
2030-01-15 20:00:00;621,76;0,0;26,18;485,24;110,34;0,0;0,0
2030-01-15 21:00:00;619,3;0,0;26,18;485,24;107,87;0,0;0,0
2030-01-15 22:00:00;616,71;0,0;26,18;485,24;105,29;0,0;0,0
2030-01-15 23:00:00;614,35;0,0;26,18;485,24;102,93;0,0;0,0
2030-01-16 00:00:00;611,95;0,0;26,18;485,24;100,53;0,0;0,0
2030-01-16 01:00:00;609,52;0,0;26,18;485,24;98,1;0,0;0,0
2030-01-16 02:00:00;607,38;0,0;26,18;485,24;95,96;0,0;0,0
2030-01-16 03:00:00;604,95;0,0;26,18;485,24;93,52;0,0;0,0
2030-01-16 04:00:00;603,11;0,0;26,18;485,24;91,69;0,0;0,0
2030-01-16 05:00:00;601,34;0,0;26,18;485,24;89,92;0,0;0,0
2030-01-16 06:00:00;599,92;0,0;26,18;485,24;88,5;0,0;0,0
2030-01-16 07:00:00;598,78;0,0;26,18;485,24;87,36;0,0;0,0
2030-01-16 08:00:00;598,54;0,0;26,18;485,24;87,12;0,0;0,0
2030-01-16 09:00:00;595,74;0,0;26,18;485,24;84,32;0,0;0,0
2030-01-16 10:00:00;591,28;0,0;26,18;485,24;79,86;0,0;0,0
2030-01-16 11:00:00;584,77;0,0;26,18;485,24;73,35;0,0;0,0
2030-01-16 12:00:00;580,4;0,0;26,18;485,24;68,98;0,0;0,0
2030-01-16 13:00:00;578,96;0,0;26,18;485,24;67,54;0,0;0,0
2030-01-16 14:00:00;580,4;0,0;26,18;485,24;68,98;0,0;0,0
2030-01-16 15:00:00;580,95;0,0;26,18;485,24;69,53;0,0;0,0
2030-01-16 16:00:00;579,34;0,0;26,18;485,24;67,92;0,0;0,0
2030-01-16 17:00:00;578,4;0,0;26,18;485,24;66,97;0,0;0,0
2030-01-16 18:00:00;577,68;0,0;26,18;485,24;66,26;0,0;0,0
2030-01-16 19:00:00;577,32;0,0;26,18;485,24;65,9;0,0;0,0
2030-01-16 20:00:00;576,71;0,0;26,18;485,24;65,29;0,0;0,0
2030-01-16 21:00:00;576,44;0,0;26,18;485,24;65,02;0,0;0,0
2030-01-16 22:00:00;575,9;0,0;26,18;485,24;64,48;0,0;0,0
2030-01-16 23:00:00;575,68;0,0;26,18;485,24;64,26;0,0;0,0
2030-01-17 00:00:00;576,44;0,0;26,18;485,24;65,02;0,0;0,0
2030-01-17 01:00:00;577,35;0,0;26,18;485,24;65,93;0,0;0,0
2030-01-17 02:00:00;578,38;0,0;26,18;485,24;66,96;0,0;0,0
2030-01-17 03:00:00;579,2;0,0;26,18;485,24;67,78;0,0;0,0
2030-01-17 04:00:00;580,05;0,0;26,18;485,24;68,63;0,0;0,0
2030-01-17 05:00:00;580,94;0,0;26,18;485,24;69,52;0,0;0,0
2030-01-17 06:00:00;581,54;0,0;26,18;485,24;70,12;0,0;0,0
2030-01-17 07:00:00;582,63;0,0;26,18;485,24;71,21;0,0;0,0
2030-01-17 08:00:00;583,66;0,0;26,18;485,24;72,24;0,0;0,0
2030-01-17 09:00:00;583,22;0,0;26,18;485,24;71,79;0,0;0,0
2030-01-17 10:00:00;580,22;0,0;26,18;485,24;68,8;0,0;0,0
2030-01-17 11:00:00;574,32;0,0;26,18;485,24;62,9;0,0;0,0
2030-01-17 12:00:00;570,17;0,0;26,18;485,24;58,75;0,0;0,0
2030-01-17 13:00:00;567,39;0,0;26,18;485,24;55,97;0,0;0,0
2030-01-17 14:00:00;569,35;0,0;26,18;485,24;57,93;0,0;0,0
2030-01-17 15:00:00;570,72;0,0;26,18;485,24;59,3;0,0;0,0
2030-01-17 16:00:00;569,74;0,0;26,18;485,24;58,32;0,0;0,0
2030-01-17 17:00:00;569,69;0,0;26,18;485,24;58,27;0,0;0,0
2030-01-17 18:00:00;569,9;0,0;26,18;485,24;58,48;0,0;0,0
2030-01-17 19:00:00;570,48;0,0;26,18;485,24;59,06;0,0;0,0
2030-01-17 20:00:00;571,15;0,0;26,18;485,24;59,73;0,0;0,0
2030-01-17 21:00:00;571,57;0,0;26,18;485,24;60,15;0,0;0,0
2030-01-17 22:00:00;572,32;0,0;26,18;485,24;60,9;0,0;0,0
2030-01-17 23:00:00;572,81;0,0;26,18;485,24;61,39;0,0;0,0
2030-01-18 00:00:00;573,3;0,0;26,18;485,24;61,88;0,0;0,0
2030-01-18 01:00:00;573,8;0,0;26,18;485,24;62,38;0,0;0,0
2030-01-18 02:00:00;574,3;0,0;26,18;485,24;62,88;0,0;0,0
2030-01-18 03:00:00;574,8;0,0;26,18;485,24;63,38;0,0;0,0
2030-01-18 04:00:00;575,3;0,0;26,18;485,24;63,88;0,0;0,0
2030-01-18 05:00:00;575,5;0,0;26,18;485,24;64,07;0,0;0,0
2030-01-18 06:00:00;575,65;0,0;26,18;485,24;64,23;0,0;0,0
2030-01-18 07:00:00;576,29;0,0;26,18;485,24;64,87;0,0;0,0
2030-01-18 08:00:00;576,84;0,0;26,18;485,24;65,42;0,0;0,0
2030-01-18 09:00:00;577,8;0,0;26,18;485,24;66,38;0,0;0,0
2030-01-18 10:00:00;577,06;0,0;26,18;485,24;65,63;0,0;0,0
2030-01-18 11:00:00;574,74;0,0;26,18;485,24;63,31;0,0;0,0
2030-01-18 12:00:00;572,55;0,0;26,18;485,24;61,13;0,0;0,0
2030-01-18 13:00:00;566,15;0,0;26,18;485,24;54,72;0,0;0,0
2030-01-18 14:00:00;564,42;0,0;26,18;485,24;53,0;0,0;0,0
2030-01-18 15:00:00;563,41;0,0;26,18;485,24;51,99;0,0;0,0
2030-01-18 16:00:00;562,16;0,0;26,18;485,24;50,74;0,0;0,0
2030-01-18 17:00:00;561,59;0,0;26,18;485,24;50,17;0,0;0,0
2030-01-18 18:00:00;560,96;0,0;26,18;485,24;49,54;0,0;0,0
2030-01-18 19:00:00;560,67;0,0;26,18;485,24;49,25;0,0;0,0
2030-01-18 20:00:00;560,74;0,0;26,18;485,24;49,32;0,0;0,0
2030-01-18 21:00:00;560,59;0,0;26,18;485,24;49,17;0,0;0,0
2030-01-18 22:00:00;560,78;0,0;26,18;485,24;49,36;0,0;0,0
2030-01-18 23:00:00;560,72;0,0;26,18;485,24;49,3;0,0;0,0
2030-01-19 00:00:00;560,98;0,0;26,18;485,24;49,56;0,0;0,0
2030-01-19 01:00:00;561,61;0,0;26,18;485,24;50,19;0,0;0,0
2030-01-19 02:00:00;561,99;0,0;26,18;485,24;50,57;0,0;0,0
2030-01-19 03:00:00;562,41;0,0;26,18;485,24;50,98;0,0;0,0
2030-01-19 04:00:00;562,52;0,0;26,18;485,24;51,1;0,0;0,0
2030-01-19 05:00:00;562,93;0,0;26,18;485,24;51,51;0,0;0,0
2030-01-19 06:00:00;563,36;0,0;26,18;485,24;51,94;0,0;0,0
2030-01-19 07:00:00;563,49;0,0;26,18;485,24;52,07;0,0;0,0
2030-01-19 08:00:00;563,28;0,0;26,18;485,24;51,86;0,0;0,0
2030-01-19 09:00:00;561,77;0,0;26,18;485,24;50,35;0,0;0,0
2030-01-19 10:00:00;561,3;0,0;26,18;485,24;49,88;0,0;0,0
2030-01-19 11:00:00;560,2;0,0;26,18;485,24;48,78;0,0;0,0
2030-01-19 12:00:00;559,33;0,0;26,18;485,24;47,91;0,0;0,0
2030-01-19 13:00:00;558,75;0,0;26,18;485,24;47,33;0,0;0,0
2030-01-19 14:00:00;558,8;0,0;26,18;485,24;47,38;0,0;0,0
2030-01-19 15:00:00;558,94;0,0;26,18;485,24;47,52;0,0;0,0
2030-01-19 16:00:00;559,46;0,0;26,18;485,24;48,04;0,0;0,0
2030-01-19 17:00:00;559,46;0,0;26,18;485,24;48,04;0,0;0,0
2030-01-19 18:00:00;559,46;0,0;26,18;485,24;48,04;0,0;0,0
2030-01-19 19:00:00;559,14;0,0;26,18;485,24;47,72;0,0;0,0
2030-01-19 20:00:00;559,1;0,0;26,18;485,24;47,68;0,0;0,0
2030-01-19 21:00:00;558,76;0,0;26,18;485,24;47,33;0,0;0,0
2030-01-19 22:00:00;558,69;0,0;26,18;485,24;47,27;0,0;0,0
2030-01-19 23:00:00;558,64;0,0;26,18;485,24;47,22;0,0;0,0
2030-01-20 00:00:00;559,22;0,0;26,18;485,24;47,8;0,0;0,0
2030-01-20 01:00:00;558,64;0,0;26,18;485,24;47,22;0,0;0,0
2030-01-20 02:00:00;557,97;0,0;26,18;485,24;46,55;0,0;0,0
2030-01-20 03:00:00;557,55;0,0;26,18;485,24;46,13;0,0;0,0
2030-01-20 04:00:00;557,11;0,0;26,18;485,24;45,69;0,0;0,0
2030-01-20 05:00:00;556,97;0,0;26,18;485,24;45,55;0,0;0,0
2030-01-20 06:00:00;556,54;0,0;26,18;485,24;45,12;0,0;0,0
2030-01-20 07:00:00;556,41;0,0;26,18;485,24;44,99;0,0;0,0
2030-01-20 08:00:00;555,68;0,0;26,18;485,24;44,26;0,0;0,0
2030-01-20 09:00:00;554,27;0,0;26,18;485,24;42,85;0,0;0,0
2030-01-20 10:00:00;553,05;0,0;26,18;485,24;41,63;0,0;0,0
2030-01-20 11:00:00;551,77;0,0;26,18;485,24;40,35;0,0;0,0
2030-01-20 12:00:00;550,75;0,0;26,18;485,24;39,33;0,0;0,0
2030-01-20 13:00:00;550,05;0,0;26,18;485,24;38,63;0,0;0,0
2030-01-20 14:00:00;549,38;0,0;26,18;485,24;37,96;0,0;0,0
2030-01-20 15:00:00;549,68;0,0;26,18;485,24;38,26;0,0;0,0
2030-01-20 16:00:00;550,12;0,0;26,18;485,24;38,7;0,0;0,0
2030-01-20 17:00:00;550,36;0,0;26,18;485,24;38,94;0,0;0,0
2030-01-20 18:00:00;550,65;0,0;26,18;485,24;39,23;0,0;0,0
2030-01-20 19:00:00;550,98;0,0;26,18;485,24;39,56;0,0;0,0
2030-01-20 20:00:00;551,35;0,0;26,18;485,24;39,93;0,0;0,0
2030-01-20 21:00:00;551,75;0,0;26,18;485,24;40,32;0,0;0,0
2030-01-20 22:00:00;552,16;0,0;26,18;485,24;40,74;0,0;0,0
2030-01-20 23:00:00;552,6;0,0;26,18;485,24;41,18;0,0;0,0
2030-01-21 00:00:00;554,3;0,0;26,18;485,24;42,88;0,0;0,0
2030-01-21 01:00:00;555,54;0,0;26,18;485,24;44,12;0,0;0,0
2030-01-21 02:00:00;556,84;0,0;26,18;485,24;45,41;0,0;0,0
2030-01-21 03:00:00;557,55;0,0;26,18;485,24;46,13;0,0;0,0
2030-01-21 04:00:00;557,92;0,0;26,18;485,24;46,5;0,0;0,0
2030-01-21 05:00:00;558,53;0,0;26,18;485,24;47,1;0,0;0,0
2030-01-21 06:00:00;558,8;0,0;26,18;485,24;47,38;0,0;0,0
2030-01-21 07:00:00;559,54;0,0;26,18;485,24;48,11;0,0;0,0
2030-01-21 08:00:00;559,86;0,0;26,18;485,24;48,44;0,0;0,0
2030-01-21 09:00:00;556,04;0,0;26,18;485,24;44,62;0,0;0,0
2030-01-21 10:00:00;550,65;0,0;26,18;485,24;39,23;0,0;0,0
2030-01-21 11:00:00;543,89;0,0;26,18;485,24;32,47;0,0;0,0
2030-01-21 12:00:00;543,12;0,0;26,18;485,24;31,69;0,0;0,0
2030-01-21 13:00:00;542,89;0,0;26,18;485,24;31,46;0,0;0,0
2030-01-21 14:00:00;544,32;0,0;26,18;485,24;32,9;0,0;0,0
2030-01-21 15:00:00;544,49;0,0;26,18;485,24;33,07;0,0;0,0
2030-01-21 16:00:00;542,39;0,0;26,18;485,24;30,97;0,0;0,0
2030-01-21 17:00:00;540,19;0,0;26,18;485,24;28,77;0,0;0,0
2030-01-21 18:00:00;541,31;0,0;26,18;485,24;29,89;0,0;0,0
2030-01-21 19:00:00;542,92;0,0;26,18;485,24;31,49;0,0;0,0
2030-01-21 20:00:00;544,4;0,0;26,18;485,24;32,97;0,0;0,0
2030-01-21 21:00:00;546,3;0,0;26,18;485,24;34,87;0,0;0,0
2030-01-21 22:00:00;548,01;0,0;26,18;485,24;36,59;0,0;0,0
2030-01-21 23:00:00;550,1;0,0;26,18;485,24;38,68;0,0;0,0
2030-01-22 00:00:00;554,16;0,0;26,18;485,24;42,74;0,0;0,0
2030-01-22 01:00:00;558,2;0,0;26,18;485,24;46,78;0,0;0,0
2030-01-22 02:00:00;563,39;0,0;26,18;485,24;51,97;0,0;0,0
2030-01-22 03:00:00;566,67;0,0;26,18;485,24;55,25;0,0;0,0
2030-01-22 04:00:00;570,22;0,0;26,18;485,24;58,8;0,0;0,0
2030-01-22 05:00:00;573,47;0,0;26,18;485,24;62,05;0,0;0,0
2030-01-22 06:00:00;576,37;0,0;26,18;485,24;64,94;0,0;0,0
2030-01-22 07:00:00;579,4;0,0;26,18;485,24;67,97;0,0;0,0
2030-01-22 08:00:00;580,4;0,0;26,18;485,24;68,98;0,0;0,0
2030-01-22 09:00:00;574,38;0,0;26,18;485,24;62,96;0,0;0,0
2030-01-22 10:00:00;566,68;0,0;26,18;485,24;55,26;0,0;0,0
2030-01-22 11:00:00;558,47;0,0;26,18;485,24;47,05;0,0;0,0
2030-01-22 12:00:00;552,12;0,0;26,18;485,24;40,69;0,0;0,0
2030-01-22 13:00:00;549,38;0,0;26,18;485,24;37,96;0,0;0,0
2030-01-22 14:00:00;550,11;0,0;26,18;485,24;38,69;0,0;0,0
2030-01-22 15:00:00;552,01;0,0;26,18;485,24;40,58;0,0;0,0
2030-01-22 16:00:00;554,3;0,0;26,18;485,24;42,87;0,0;0,0
2030-01-22 17:00:00;557,56;0,0;26,18;485,24;46,13;0,0;0,0
2030-01-22 18:00:00;562,47;0,0;26,18;485,24;51,05;0,0;0,0
2030-01-22 19:00:00;567,41;0,0;26,18;485,24;55,98;0,0;0,0
2030-01-22 20:00:00;572,89;0,0;26,18;485,24;61,46;0,0;0,0
2030-01-22 21:00:00;578,59;0,0;26,18;485,24;67,17;0,0;0,0
2030-01-22 22:00:00;584,16;0,0;26,18;485,24;72,74;0,0;0,0
2030-01-22 23:00:00;590,16;0,0;26,18;485,24;78,73;0,0;0,0
2030-01-23 00:00:00;595,34;0,0;26,18;485,24;83,91;0,0;0,0
2030-01-23 01:00:00;601,13;0,0;26,18;485,24;89,71;0,0;0,0
2030-01-23 02:00:00;606,99;0,0;26,18;485,24;95,56;0,0;0,0
2030-01-23 03:00:00;611,02;0,0;26,18;485,24;99,6;0,0;0,0
2030-01-23 04:00:00;614,87;0,0;26,18;485,24;103,45;0,0;0,0
2030-01-23 05:00:00;618,88;0,0;26,18;485,24;107,46;0,0;0,0
2030-01-23 06:00:00;621,87;0,0;26,18;485,24;110,44;0,0;0,0
2030-01-23 07:00:00;625,5;0,0;26,18;485,24;114,07;0,0;0,0
2030-01-23 08:00:00;626,46;0,0;26,18;485,24;115,04;0,0;0,0
2030-01-23 09:00:00;619,98;0,0;26,18;485,24;108,55;0,0;0,0
2030-01-23 10:00:00;612,07;0,0;26,18;485,24;100,65;0,0;0,0
2030-01-23 11:00:00;602,63;0,0;26,18;485,24;91,21;0,0;0,0
2030-01-23 12:00:00;595,87;0,0;26,18;485,24;84,45;0,0;0,0
2030-01-23 13:00:00;593,02;0,0;26,18;485,24;81,6;0,0;0,0
2030-01-23 14:00:00;593,22;0,0;26,18;485,24;81,8;0,0;0,0
2030-01-23 15:00:00;595,34;0,0;26,18;485,24;83,92;0,0;0,0
2030-01-23 16:00:00;598,66;0,0;26,18;485,24;87,24;0,0;0,0
2030-01-23 17:00:00;601,09;0,0;26,18;485,24;89,67;0,0;0,0
2030-01-23 18:00:00;604,11;0,0;26,18;485,24;92,69;0,0;0,0
2030-01-23 19:00:00;607,23;0,0;26,18;485,24;95,81;0,0;0,0
2030-01-23 20:00:00;610,76;0,0;26,18;485,24;99,34;0,0;0,0
2030-01-23 21:00:00;614,08;0,0;26,18;485,24;102,66;0,0;0,0
2030-01-23 22:00:00;617,45;0,0;26,18;485,24;106,03;0,0;0,0
2030-01-23 23:00:00;620,86;0,0;26,18;485,24;109,44;0,0;0,0
2030-01-24 00:00:00;623,06;0,0;26,18;485,24;111,63;0,0;0,0
2030-01-24 01:00:00;625,12;0,0;26,18;485,24;113,7;0,0;0,0
2030-01-24 02:00:00;627,4;0,0;26,18;485,24;115,98;0,0;0,0
2030-01-24 03:00:00;629,0;0,0;26,18;485,24;117,58;0,0;0,0
2030-01-24 04:00:00;630,18;0,0;26,18;485,24;118,76;0,0;0,0
2030-01-24 05:00:00;631,55;0,0;26,18;485,24;120,13;0,0;0,0
2030-01-24 06:00:00;632,53;0,0;26,18;485,24;121,11;0,0;0,0
2030-01-24 07:00:00;634,25;0,0;26,18;485,24;122,83;0,0;0,0
2030-01-24 08:00:00;633,38;0,0;26,18;485,24;121,96;0,0;0,0
2030-01-24 09:00:00;622,46;0,0;26,18;485,24;111,04;0,0;0,0
2030-01-24 10:00:00;610,92;0,0;26,18;485,24;99,5;0,0;0,0
2030-01-24 11:00:00;598,41;0,0;26,18;485,24;86,99;0,0;0,0
2030-01-24 12:00:00;588,87;0,0;26,18;485,24;77,45;0,0;0,0
2030-01-24 13:00:00;584,22;0,0;26,18;485,24;72,8;0,0;0,0
2030-01-24 14:00:00;583,44;0,0;26,18;485,24;72,02;0,0;0,0
2030-01-24 15:00:00;585,09;0,0;26,18;485,24;73,67;0,0;0,0
2030-01-24 16:00:00;589,39;0,0;26,18;485,24;77,97;0,0;0,0
2030-01-24 17:00:00;589,98;0,0;26,18;485,24;78,56;0,0;0,0
2030-01-24 18:00:00;591,02;0,0;26,18;485,24;79,6;0,0;0,0
2030-01-24 19:00:00;591,74;0,0;26,18;485,24;80,32;0,0;0,0
2030-01-24 20:00:00;592,73;0,0;26,18;485,24;81,31;0,0;0,0
2030-01-24 21:00:00;593,73;0,0;26,18;485,24;82,31;0,0;0,0
2030-01-24 22:00:00;594,74;0,0;26,18;485,24;83,32;0,0;0,0
2030-01-24 23:00:00;595,74;0,0;26,18;485,24;84,32;0,0;0,0
2030-01-25 00:00:00;596,44;0,0;26,18;485,24;85,02;0,0;0,0
2030-01-25 01:00:00;597,11;0,0;26,18;485,24;85,68;0,0;0,0
2030-01-25 02:00:00;597,74;0,0;26,18;485,24;86,32;0,0;0,0
2030-01-25 03:00:00;598,35;0,0;26,18;485,24;86,93;0,0;0,0
2030-01-25 04:00:00;598,63;0,0;26,18;485,24;87,21;0,0;0,0
2030-01-25 05:00:00;599,16;0,0;26,18;485,24;87,74;0,0;0,0
2030-01-25 06:00:00;599,7;0,0;26,18;485,24;88,27;0,0;0,0
2030-01-25 07:00:00;600,42;0,0;26,18;485,24;89,0;0,0;0,0
2030-01-25 08:00:00;601,05;0,0;26,18;485,24;89,63;0,0;0,0
2030-01-25 09:00:00;601,44;0,0;26,18;485,24;90,02;0,0;0,0
2030-01-25 10:00:00;600,05;0,0;26,18;485,24;88,62;0,0;0,0
2030-01-25 11:00:00;596,69;0,0;26,18;485,24;85,27;0,0;0,0
2030-01-25 12:00:00;593,69;0,0;26,18;485,24;82,26;0,0;0,0
2030-01-25 13:00:00;593,13;0,0;26,18;485,24;81,71;0,0;0,0
2030-01-25 14:00:00;594,35;0,0;26,18;485,24;82,93;0,0;0,0
2030-01-25 15:00:00;594,73;0,0;26,18;485,24;83,31;0,0;0,0
2030-01-25 16:00:00;593,11;0,0;26,18;485,24;81,69;0,0;0,0
2030-01-25 17:00:00;592,37;0,0;26,18;485,24;80,94;0,0;0,0
2030-01-25 18:00:00;592,44;0,0;26,18;485,24;81,02;0,0;0,0
2030-01-25 19:00:00;592,28;0,0;26,18;485,24;80,86;0,0;0,0
2030-01-25 20:00:00;592,47;0,0;26,18;485,24;81,05;0,0;0,0
2030-01-25 21:00:00;592,41;0,0;26,18;485,24;80,98;0,0;0,0
2030-01-25 22:00:00;592,98;0,0;26,18;485,24;81,56;0,0;0,0
2030-01-25 23:00:00;592,7;0,0;26,18;485,24;81,28;0,0;0,0
2030-01-26 00:00:00;592,69;0,0;26,18;485,24;81,27;0,0;0,0
2030-01-26 01:00:00;592,37;0,0;26,18;485,24;80,95;0,0;0,0
2030-01-26 02:00:00;592,32;0,0;26,18;485,24;80,9;0,0;0,0
2030-01-26 03:00:00;592,29;0,0;26,18;485,24;80,87;0,0;0,0
2030-01-26 04:00:00;591,95;0,0;26,18;485,24;80,52;0,0;0,0
2030-01-26 05:00:00;591,57;0,0;26,18;485,24;80,15;0,0;0,0
2030-01-26 06:00:00;591,48;0,0;26,18;485,24;80,06;0,0;0,0
2030-01-26 07:00:00;591,1;0,0;26,18;485,24;79,68;0,0;0,0
2030-01-26 08:00:00;590,06;0,0;26,18;485,24;78,64;0,0;0,0
2030-01-26 09:00:00;588,94;0,0;26,18;485,24;77,51;0,0;0,0
2030-01-26 10:00:00;587,73;0,0;26,18;485,24;76,31;0,0;0,0
2030-01-26 11:00:00;586,77;0,0;26,18;485,24;75,35;0,0;0,0
2030-01-26 12:00:00;585,8;0,0;26,18;485,24;74,38;0,0;0,0
2030-01-26 13:00:00;578,56;0,0;26,18;485,24;67,14;0,0;0,0
2030-01-26 14:00:00;574,3;0,0;26,18;485,24;62,88;0,0;0,0
2030-01-26 15:00:00;572,24;0,0;26,18;485,24;60,82;0,0;0,0
2030-01-26 16:00:00;573,65;0,0;26,18;485,24;62,23;0,0;0,0
2030-01-26 17:00:00;573,8;0,0;26,18;485,24;62,38;0,0;0,0
2030-01-26 18:00:00;574,12;0,0;26,18;485,24;62,7;0,0;0,0
2030-01-26 19:00:00;574,57;0,0;26,18;485,24;63,15;0,0;0,0
2030-01-26 20:00:00;575,45;0,0;26,18;485,24;64,02;0,0;0,0
2030-01-26 21:00:00;576,14;0,0;26,18;485,24;64,72;0,0;0,0
2030-01-26 22:00:00;576,89;0,0;26,18;485,24;65,47;0,0;0,0
2030-01-26 23:00:00;577,7;0,0;26,18;485,24;66,28;0,0;0,0
2030-01-27 00:00:00;579,48;0,0;26,18;485,24;68,06;0,0;0,0
2030-01-27 01:00:00;581,1;0,0;26,18;485,24;69,68;0,0;0,0
2030-01-27 02:00:00;583,12;0,0;26,18;485,24;71,7;0,0;0,0
2030-01-27 03:00:00;584,61;0,0;26,18;485,24;73,19;0,0;0,0
2030-01-27 04:00:00;586,11;0,0;26,18;485,24;74,69;0,0;0,0
2030-01-27 05:00:00;587,31;0,0;26,18;485,24;75,89;0,0;0,0
2030-01-27 06:00:00;588,47;0,0;26,18;485,24;77,05;0,0;0,0
2030-01-27 07:00:00;589,6;0,0;26,18;485,24;78,18;0,0;0,0
2030-01-27 08:00:00;589,78;0,0;26,18;485,24;78,36;0,0;0,0
2030-01-27 09:00:00;588,89;0,0;26,18;485,24;77,46;0,0;0,0
2030-01-27 10:00:00;587,77;0,0;26,18;485,24;76,35;0,0;0,0
2030-01-27 11:00:00;586,47;0,0;26,18;485,24;75,05;0,0;0,0
2030-01-27 12:00:00;585,66;0,0;26,18;485,24;74,24;0,0;0,0
2030-01-27 13:00:00;585,12;0,0;26,18;485,24;73,7;0,0;0,0
2030-01-27 14:00:00;585,21;0,0;26,18;485,24;73,78;0,0;0,0
2030-01-27 15:00:00;585,69;0,0;26,18;485,24;74,27;0,0;0,0
2030-01-27 16:00:00;586,9;0,0;26,18;485,24;75,48;0,0;0,0
2030-01-27 17:00:00;587,65;0,0;26,18;485,24;76,23;0,0;0,0
2030-01-27 18:00:00;588,45;0,0;26,18;485,24;77,03;0,0;0,0
2030-01-27 19:00:00;589,29;0,0;26,18;485,24;77,87;0,0;0,0
2030-01-27 20:00:00;590,17;0,0;26,18;485,24;78,75;0,0;0,0
2030-01-27 21:00:00;591,39;0,0;26,18;485,24;79,96;0,0;0,0
2030-01-27 22:00:00;591,73;0,0;26,18;485,24;80,31;0,0;0,0
2030-01-27 23:00:00;592,63;0,0;26,18;485,24;81,21;0,0;0,0
2030-01-28 00:00:00;592,93;0,0;26,18;485,24;81,5;0,0;0,0
2030-01-28 01:00:00;592,86;0,0;26,18;485,24;81,43;0,0;0,0
2030-01-28 02:00:00;593,01;0,0;26,18;485,24;81,59;0,0;0,0
2030-01-28 03:00:00;592,82;0,0;26,18;485,24;81,4;0,0;0,0
2030-01-28 04:00:00;592,89;0,0;26,18;485,24;81,47;0,0;0,0
2030-01-28 05:00:00;592,63;0,0;26,18;485,24;81,21;0,0;0,0
2030-01-28 06:00:00;592,63;0,0;26,18;485,24;81,21;0,0;0,0
2030-01-28 07:00:00;592,83;0,0;26,18;485,24;81,41;0,0;0,0
2030-01-28 08:00:00;592,31;0,0;26,18;485,24;80,89;0,0;0,0
2030-01-28 09:00:00;589,61;0,0;26,18;485,24;78,19;0,0;0,0
2030-01-28 10:00:00;587,32;0,0;26,18;485,24;75,9;0,0;0,0
2030-01-28 11:00:00;584,4;0,0;26,18;485,24;72,98;0,0;0,0
2030-01-28 12:00:00;582,98;0,0;26,18;485,24;71,56;0,0;0,0
2030-01-28 13:00:00;575,75;0,0;26,18;485,24;64,32;0,0;0,0
2030-01-28 14:00:00;575,07;0,0;26,18;485,24;63,65;0,0;0,0
2030-01-28 15:00:00;573,45;0,0;26,18;485,24;62,03;0,0;0,0
2030-01-28 16:00:00;572,38;0,0;26,18;485,24;60,96;0,0;0,0
2030-01-28 17:00:00;571,61;0,0;26,18;485,24;60,19;0,0;0,0
2030-01-28 18:00:00;571,76;0,0;26,18;485,24;60,34;0,0;0,0
2030-01-28 19:00:00;572,08;0,0;26,18;485,24;60,66;0,0;0,0
2030-01-28 20:00:00;572,22;0,0;26,18;485,24;60,8;0,0;0,0
2030-01-28 21:00:00;573,06;0,0;26,18;485,24;61,64;0,0;0,0
2030-01-28 22:00:00;573,41;0,0;26,18;485,24;61,99;0,0;0,0
2030-01-28 23:00:00;573,79;0,0;26,18;485,24;62,36;0,0;0,0
