;('Biogas_feedin_existing_s', 'Gas_s');('Biogas_feedin_new_s', 'Gas_s');('Gas_s', 'Gas_demand_total_s');('Gas_s', 'Gas_storage_s');('Gas_s', 'GuD_s');('Gas_s', 'Material_demand_Gas_s');('Gas_s', 'excess_b_gas_s');('Gas_storage_s', 'Gas_s');('Hydrogen_feedin_s', 'Gas_s');('Import_Gas_s', 'Gas_s');('Methanisation_s', 'Gas_s')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-08-05 12:00:00;327,16;0,0;196,4;130,48;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 13:00:00;327,16;0,0;195,57;131,31;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 14:00:00;327,16;0,0;194,7;132,18;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 15:00:00;327,16;0,0;191,63;135,25;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 16:00:00;327,16;0,0;183,16;143,73;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 17:00:00;327,16;0,0;172,44;154,44;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 18:00:00;327,16;0,0;161,42;165,47;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 19:00:00;327,16;0,0;146,78;180,11;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 20:00:00;327,16;0,0;124,92;201,96;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 21:00:00;327,16;0,0;111,0;215,89;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 22:00:00;327,16;0,0;97,65;229,24;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-05 23:00:00;327,16;0,0;90,63;236,26;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 00:00:00;327,16;0,0;48,12;278,76;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 01:00:00;327,16;0,0;46,56;280,33;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 02:00:00;327,16;0,0;44,09;282,79;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 03:00:00;327,16;0,0;49,27;277,61;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 04:00:00;327,16;0,0;55,97;270,91;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 05:00:00;327,16;0,0;64,98;261,91;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 06:00:00;327,16;0,0;72,86;254,02;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 07:00:00;327,16;0,0;72,07;254,81;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 08:00:00;327,16;0,0;72,4;254,48;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 09:00:00;327,16;0,0;70,47;256,42;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 10:00:00;327,16;0,0;72,03;254,85;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 11:00:00;327,16;0,0;67,25;259,64;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 12:00:00;327,16;0,0;58,59;268,3;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 13:00:00;327,16;0,0;49,78;277,1;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 14:00:00;327,16;0,0;45,44;281,45;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 15:00:00;327,16;0,0;37,98;288,91;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 16:00:00;327,16;0,0;31,21;295,68;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 17:00:00;327,16;0,0;28,23;298,65;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 18:00:00;327,16;0,0;23,97;302,92;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 19:00:00;327,16;0,0;23,03;303,85;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 20:00:00;327,16;0,0;20,57;306,32;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 21:00:00;327,16;0,0;19,19;307,69;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 22:00:00;327,16;0,0;18,67;308,21;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-06 23:00:00;327,16;0,0;17,49;309,4;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 00:00:00;327,16;0,0;24,47;302,42;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 01:00:00;327,16;0,0;25,32;301,57;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 02:00:00;327,16;0,0;28,27;298,62;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 03:00:00;327,16;0,0;28,89;297,99;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 04:00:00;327,16;0,0;32,64;294,25;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 05:00:00;327,16;0,0;34,63;292,25;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 06:00:00;327,16;0,0;33,04;293,84;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 07:00:00;327,16;0,0;33,22;293,66;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 08:00:00;327,16;0,0;29,13;297,75;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 09:00:00;327,16;0,0;27,35;299,53;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 10:00:00;327,16;0,0;27,62;299,27;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 11:00:00;327,16;0,0;27,17;299,72;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 12:00:00;327,16;0,0;27,2;299,69;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 13:00:00;327,16;0,0;23,49;303,4;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 14:00:00;327,16;0,0;22,4;304,49;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 15:00:00;327,16;0,0;22,31;304,57;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 16:00:00;327,16;0,0;23,52;303,36;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 17:00:00;327,16;0,0;29,42;297,46;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 18:00:00;327,16;0,0;30,43;296,46;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 19:00:00;327,16;0,0;30,04;296,84;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 20:00:00;327,16;0,0;32,79;294,1;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 21:00:00;327,16;0,0;35,82;291,06;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 22:00:00;327,16;0,0;35,03;291,85;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-07 23:00:00;327,16;0,0;38,02;288,87;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 00:00:00;327,16;0,0;88,26;238,63;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 01:00:00;327,16;0,0;87,09;239,79;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 02:00:00;327,16;0,0;85,65;241,23;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 03:00:00;327,16;0,0;95,05;231,83;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 04:00:00;327,16;0,0;126,43;200,45;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 05:00:00;327,16;0,0;159,97;166,92;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 06:00:00;327,16;0,0;189,37;137,51;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 07:00:00;327,16;0,0;205,06;121,83;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 08:00:00;327,16;0,0;202,42;124,47;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 09:00:00;327,16;0,0;200,31;126,58;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 10:00:00;327,16;0,0;200,1;126,78;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 11:00:00;327,16;0,0;197,35;129,54;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 12:00:00;327,16;0,0;197,57;129,32;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 13:00:00;327,16;0,0;196,55;130,33;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 14:00:00;327,16;0,0;195,49;131,4;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 15:00:00;327,16;0,0;192,47;134,42;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 16:00:00;327,16;0,0;183,79;143,1;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 17:00:00;327,16;0,0;173,14;153,75;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 18:00:00;327,16;0,0;162,43;164,46;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 19:00:00;327,16;0,0;148,14;178,74;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 20:00:00;327,16;0,0;126,31;200,57;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 21:00:00;327,16;0,0;112,02;214,87;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 22:00:00;327,16;0,0;98,44;228,45;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-08 23:00:00;327,16;0,0;91,47;235,42;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 00:00:00;327,16;0,0;89,62;237,27;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 01:00:00;327,16;0,0;88,64;238,24;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 02:00:00;327,16;0,0;88,51;238,37;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 03:00:00;327,16;0,0;97,17;229,71;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 04:00:00;327,16;0,0;127,26;199,62;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 05:00:00;327,16;0,0;158,83;168,05;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 06:00:00;327,16;0,0;189,73;137,16;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 07:00:00;327,16;0,0;206,37;120,52;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 08:00:00;327,16;0,0;206,64;120,24;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 09:00:00;327,16;0,0;205,1;121,78;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 10:00:00;327,16;0,0;202,96;123,93;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 11:00:00;327,16;0,0;201,3;125,59;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 12:00:00;327,16;0,0;200,29;126,59;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 13:00:00;327,16;0,0;199,69;127,19;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 14:00:00;327,16;0,0;198,58;128,31;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 15:00:00;327,16;0,0;195,08;0,0;149,3;0,28;0,0;17,5;0,0;0,0;0,0
2030-08-09 16:00:00;327,16;0,0;187,41;0,0;149,3;0,28;0,0;9,83;0,0;0,0;0,0
2030-08-09 17:00:00;327,16;0,0;176,18;1,4;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 18:00:00;327,16;0,0;164,75;12,83;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 19:00:00;327,16;0,0;149,41;28,17;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 20:00:00;327,16;0,0;126,33;51,25;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 21:00:00;327,16;0,0;113,71;63,87;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 22:00:00;327,16;0,0;100,02;77,56;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-09 23:00:00;327,16;0,0;92,04;234,84;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 00:00:00;327,16;0,0;91,03;235,86;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 01:00:00;327,16;0,0;90,19;236,7;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 02:00:00;327,16;0,0;90,42;236,46;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 03:00:00;327,16;0,0;99,17;227,71;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 04:00:00;327,16;0,0;129,36;197,53;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 05:00:00;327,16;0,0;162,0;164,88;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 06:00:00;327,16;0,0;193,94;132,94;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 07:00:00;327,16;0,0;210,99;115,9;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 08:00:00;327,16;0,0;210,5;116,39;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 09:00:00;327,16;0,0;208,49;118,4;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 10:00:00;327,16;0,0;205,73;0,0;149,3;0,28;0,0;28,15;0,0;0,0;0,0
2030-08-10 11:00:00;327,16;0,0;203,81;0,0;149,3;0,28;0,0;26,23;0,0;0,0;0,0
2030-08-10 12:00:00;327,16;0,0;202,56;0,0;149,3;0,28;0,0;24,98;0,0;0,0;0,0
2030-08-10 13:00:00;327,16;0,0;201,81;0,0;149,3;0,28;0,0;24,23;0,0;0,0;0,0
2030-08-10 14:00:00;327,16;0,0;200,42;0,0;149,3;0,28;0,0;22,84;0,0;0,0;0,0
2030-08-10 15:00:00;327,16;0,0;196,87;0,0;149,3;0,28;0,0;19,29;0,0;0,0;0,0
2030-08-10 16:00:00;327,16;0,0;189,17;0,0;149,3;0,28;0,0;11,59;0,0;0,0;0,0
2030-08-10 17:00:00;327,16;0,0;177,88;0,0;149,3;0,28;0,0;0,3;0,0;0,0;0,0
2030-08-10 18:00:00;327,16;0,0;166,71;10,88;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 19:00:00;327,16;0,0;151,59;25,99;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 20:00:00;327,16;0,0;128,23;198,65;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 21:00:00;327,16;0,0;115,53;211,35;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 22:00:00;327,16;0,0;101,5;225,39;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-10 23:00:00;327,16;0,0;93,33;233,55;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 00:00:00;327,16;0,0;90,38;236,51;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 01:00:00;327,16;0,0;89,47;237,41;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 02:00:00;327,16;0,0;89,54;237,35;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 03:00:00;327,16;0,0;98,25;228,64;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 04:00:00;327,16;0,0;128,39;198,49;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 05:00:00;327,16;0,0;160,54;166,35;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 06:00:00;327,16;0,0;192,0;134,89;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 07:00:00;327,16;0,0;208,85;118,03;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 08:00:00;327,16;0,0;208,72;118,17;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 09:00:00;327,16;0,0;206,92;119,96;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 10:00:00;327,16;0,0;204,45;21,86;100,58;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 11:00:00;327,16;0,0;202,65;0,0;124,23;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 12:00:00;327,16;0,0;201,51;0,0;133,88;0,28;0,0;8,51;0,0;0,0;0,0
2030-08-11 13:00:00;327,16;0,0;200,83;0,0;149,3;0,28;0,0;23,25;0,0;0,0;0,0
2030-08-11 14:00:00;327,16;0,0;199,57;0,0;149,3;0,28;0,0;21,99;0,0;0,0;0,0
2030-08-11 15:00:00;327,16;0,0;196,05;0,0;149,3;0,28;0,0;18,46;0,0;0,0;0,0
2030-08-11 16:00:00;327,16;0,0;188,36;0,0;149,3;0,28;0,0;10,77;0,0;0,0;0,0
2030-08-11 17:00:00;327,16;0,0;177,09;0,49;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 18:00:00;327,16;0,0;165,8;11,78;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 19:00:00;327,16;0,0;150,59;27,0;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 20:00:00;327,16;0,0;127,35;50,23;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 21:00:00;327,16;0,0;114,69;212,19;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 22:00:00;327,16;0,0;100,82;226,07;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-11 23:00:00;327,16;0,0;92,74;234,15;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 00:00:00;327,16;0,0;86,86;240,03;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 01:00:00;327,16;0,0;85,58;241,3;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 02:00:00;327,16;0,0;84,1;242,79;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 03:00:00;327,16;0,0;93,13;233,75;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 04:00:00;327,16;0,0;123,97;202,92;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 05:00:00;327,16;0,0;155,46;171,42;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 06:00:00;327,16;0,0;183,99;142,89;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 07:00:00;327,16;0,0;199,46;127,43;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 08:00:00;327,16;0,0;198,77;128,12;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 09:00:00;327,16;0,0;197,45;129,43;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 10:00:00;327,16;0,0;197,42;129,46;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 11:00:00;327,16;0,0;195,35;131,54;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 12:00:00;327,16;0,0;195,5;0,0;131,39;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 13:00:00;327,16;0,0;194,81;0,0;132,07;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 14:00:00;327,16;0,0;194,09;0,0;132,79;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 15:00:00;327,16;0,0;190,98;0,0;135,9;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 16:00:00;327,16;0,0;182,67;0,0;144,22;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 17:00:00;327,16;0,0;171,9;5,68;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 18:00:00;327,16;0,0;160,63;16,95;149,3;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 19:00:00;327,16;0,0;145,71;181,17;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 20:00:00;327,16;0,0;123,84;203,05;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 21:00:00;327,16;0,0;110,2;216,69;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 22:00:00;327,16;0,0;97,03;229,85;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-12 23:00:00;327,16;0,0;89,97;236,91;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 00:00:00;327,16;0,0;44,39;282,5;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 01:00:00;327,16;0,0;43,2;283,68;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 02:00:00;327,16;0,0;41,51;285,38;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 03:00:00;327,16;0,0;46,08;280,81;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 04:00:00;327,16;0,0;52,43;274,46;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 05:00:00;327,16;0,0;61,17;265,72;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 06:00:00;327,16;0,0;67,71;259,18;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 07:00:00;327,16;0,0;67,31;259,57;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 08:00:00;327,16;0,0;67,48;259,41;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 09:00:00;327,16;0,0;66,52;260,37;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 10:00:00;327,16;0,0;66,8;260,09;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 11:00:00;327,16;0,0;64,09;262,79;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 12:00:00;327,16;0,0;55,38;271,5;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 13:00:00;327,16;0,0;46,29;234,64;45,96;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 14:00:00;327,16;0,0;41,21;284,23;1,45;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 15:00:00;327,16;0,0;34,01;291,43;1,45;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 16:00:00;327,16;0,0;27,6;297,84;1,45;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 17:00:00;327,16;0,0;25,4;300,04;1,44;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 18:00:00;327,16;0,0;22,46;302,98;1,44;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 19:00:00;327,16;0,0;20,73;304,71;1,44;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 20:00:00;327,16;0,0;18,5;306,94;1,44;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 21:00:00;327,16;0,0;17,03;309,85;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 22:00:00;327,16;0,0;16,79;310,09;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-13 23:00:00;327,16;0,0;16,07;310,82;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 00:00:00;327,16;0,0;23,24;303,65;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 01:00:00;327,16;0,0;23,96;302,93;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 02:00:00;327,16;0,0;26,03;300,85;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 03:00:00;327,16;0,0;26,79;300,1;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 04:00:00;327,16;0,0;29,78;297,11;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 05:00:00;327,16;0,0;31,05;295,83;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 06:00:00;327,16;0,0;29,91;296,97;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 07:00:00;327,16;0,0;29,91;296,97;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 08:00:00;327,16;0,0;27,3;299,58;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 09:00:00;327,16;0,0;26,17;300,72;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 10:00:00;327,16;0,0;26,39;300,49;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 11:00:00;327,16;0,0;26,28;300,6;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 12:00:00;327,16;0,0;26,3;300,58;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 13:00:00;327,16;0,0;22,55;304,34;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 14:00:00;327,16;0,0;21,69;305,19;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 15:00:00;327,16;0,0;21,64;305,25;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 16:00:00;327,16;0,0;22,81;304,07;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 17:00:00;327,16;0,0;28,32;298,56;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 18:00:00;327,16;0,0;29,08;297,8;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 19:00:00;327,16;0,0;28,92;297,96;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 20:00:00;327,16;0,0;31,06;295,82;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 21:00:00;327,16;0,0;33,84;293,05;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 22:00:00;327,16;0,0;33,69;293,19;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-14 23:00:00;327,16;0,0;36,8;290,09;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 00:00:00;327,16;0,0;86,5;240,38;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 01:00:00;327,16;0,0;85,2;241,69;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 02:00:00;327,16;0,0;83,7;243,18;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 03:00:00;327,16;0,0;92,64;234,24;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 04:00:00;327,16;0,0;123,35;203,54;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 05:00:00;327,16;0,0;154,32;172,56;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 06:00:00;327,16;0,0;182,63;144,26;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 07:00:00;327,16;0,0;198,04;128,85;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 08:00:00;327,16;0,0;197,84;129,04;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 09:00:00;327,16;0,0;196,73;130,16;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 10:00:00;327,16;0,0;196,74;130,14;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 11:00:00;327,16;0,0;194,84;132,05;0,0;0,28;0,0;0,0;0,0;0,0;0,0
2030-08-15 12:00:00;327,16;0,0;194,97;131,91;0,0;0,28;0,0;0,0;0,0;0,0;0,0
