;('Biogas_n', 'District heating_n');('Biomasse_heat_n', 'District heating_n');('District heating_n', 'Heat storage_n');('District heating_n', 'Heat_demand_total_n');('District heating_n', 'excess_b_distheat_n');('Electric boiler_n', 'District heating_n');('GuD_n', 'District heating_n');('Heat storage_n', 'District heating_n');('Heatpump_air_n', 'District heating_n');('Heatpump_water_n', 'District heating_n');('ST_n', 'District heating_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-11-24 21:00:00;0,0;0,0;10,28;41,73;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-24 22:00:00;0,0;0,0;10,01;42,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-24 23:00:00;0,0;0,0;9,95;42,06;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 00:00:00;0,0;0,0;0,0;43,24;0,0;0,0;0,0;43,24;0,0;0,0;0,0
2030-11-25 01:00:00;0,0;0,0;0,0;44,77;0,0;0,0;0,0;44,77;0,0;0,0;0,0
2030-11-25 02:00:00;0,0;0,0;5,81;46,2;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 03:00:00;0,0;0,0;4,76;47,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 04:00:00;0,0;0,0;3,69;48,32;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 05:00:00;0,0;0,0;2,85;49,16;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 06:00:00;0,0;0,0;2,03;49,98;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 07:00:00;0,0;0,0;1,21;50,8;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 08:00:00;0,0;0,0;0,62;51,39;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 09:00:00;0,0;0,0;0,0;52,41;0,0;0,0;52,01;0,4;0,0;0,0;0,0
2030-11-25 10:00:00;0,0;0,0;0,43;51,58;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 11:00:00;0,0;0,0;2,86;49,15;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 12:00:00;0,0;0,0;4,89;47,12;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 13:00:00;0,0;0,0;4,77;47,24;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 14:00:00;0,0;0,0;2,7;49,31;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 15:00:00;0,0;0,0;1,75;50,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 16:00:00;0,0;0,0;3,71;48,3;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 17:00:00;0,0;0,0;3,37;48,64;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 18:00:00;0,0;0,0;2,49;49,52;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 19:00:00;0,0;0,0;1,5;50,51;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 20:00:00;0,0;0,0;0,41;51,6;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-25 21:00:00;0,0;0,0;0,0;52,75;0,0;0,0;52,01;0,74;0,0;0,0;0,0
2030-11-25 22:00:00;0,0;0,0;0,0;53,96;0,0;0,0;52,01;1,95;0,0;0,0;0,0
2030-11-25 23:00:00;0,0;0,0;0,0;55,22;0,0;0,0;52,01;3,21;0,0;0,0;0,0
2030-11-26 00:00:00;0,0;0,0;0,0;56,52;0,0;0,0;52,01;4,51;0,0;0,0;0,0
2030-11-26 01:00:00;0,0;0,0;0,0;57,85;0,0;0,0;52,01;5,84;0,0;0,0;0,0
2030-11-26 02:00:00;0,0;0,0;0,0;59,2;0,0;0,0;52,01;7,2;0,0;0,0;0,0
2030-11-26 03:00:00;0,0;0,0;0,0;60,13;0,0;0,0;52,01;8,12;0,0;0,0;0,0
2030-11-26 04:00:00;0,0;0,0;0,0;61,01;0,0;0,0;52,01;9,0;0,0;0,0;0,0
2030-11-26 05:00:00;0,0;0,0;0,0;61,64;0,0;0,0;52,01;9,63;0,0;0,0;0,0
2030-11-26 06:00:00;0,0;0,0;0,0;62,22;0,0;0,0;52,01;10,21;0,0;0,0;0,0
2030-11-26 07:00:00;0,0;0,0;0,0;63,0;0,0;0,0;52,01;10,99;0,0;0,0;0,0
2030-11-26 08:00:00;0,0;0,0;0,0;63,56;0,0;0,0;52,01;11,55;0,0;0,0;0,0
2030-11-26 09:00:00;0,0;0,0;0,0;64,78;0,0;0,0;52,01;12,77;0,0;0,0;0,0
2030-11-26 10:00:00;0,0;0,0;0,0;64,86;0,0;0,0;52,01;12,85;0,0;0,0;0,0
2030-11-26 11:00:00;0,0;0,0;0,0;62,76;0,0;0,0;52,01;10,75;0,0;0,0;0,0
2030-11-26 12:00:00;0,0;0,0;0,0;61,53;0,0;0,0;52,01;9,52;0,0;0,0;0,0
2030-11-26 13:00:00;0,0;0,0;0,0;57,12;0,0;0,0;52,01;5,12;0,0;0,0;0,0
2030-11-26 14:00:00;0,0;0,0;0,0;56,15;0,0;0,0;52,01;4,14;0,0;0,0;0,0
2030-11-26 15:00:00;0,0;0,0;0,0;55,53;0,0;0,0;52,01;3,52;0,0;0,0;0,0
2030-11-26 16:00:00;0,0;0,0;0,0;54,51;0,0;0,0;52,01;2,5;0,0;0,0;0,0
2030-11-26 17:00:00;0,0;0,0;0,0;54,55;0,0;0,0;52,01;2,54;0,0;0,0;0,0
2030-11-26 18:00:00;0,0;0,0;0,0;54,89;0,0;0,0;52,01;2,88;0,0;0,0;0,0
2030-11-26 19:00:00;0,0;0,0;0,0;55,54;0,0;0,0;52,01;3,53;0,0;0,0;0,0
2030-11-26 20:00:00;0,0;0,0;0,0;56,27;0,0;0,0;52,01;4,26;0,0;0,0;0,0
2030-11-26 21:00:00;0,0;0,0;0,0;57,07;0,0;0,0;52,01;5,06;0,0;0,0;0,0
2030-11-26 22:00:00;0,0;0,0;0,0;57,93;0,0;0,0;52,01;5,92;0,0;0,0;0,0
2030-11-26 23:00:00;0,0;0,0;0,0;58,83;0,0;0,0;52,01;6,82;0,0;0,0;0,0
2030-11-27 00:00:00;0,0;0,0;0,0;59,54;0,0;0,0;52,01;7,53;0,0;0,0;0,0
2030-11-27 01:00:00;0,0;0,0;0,0;60,49;0,0;0,0;52,01;8,48;0,0;0,0;0,0
2030-11-27 02:00:00;0,0;0,0;0,0;61,23;0,0;0,0;52,01;9,22;0,0;0,0;0,0
2030-11-27 03:00:00;0,0;0,0;0,0;61,98;0,0;0,0;52,01;9,97;0,0;0,0;0,0
2030-11-27 04:00:00;0,0;0,0;0,0;62,49;0,0;0,0;52,01;10,48;0,0;0,0;0,0
2030-11-27 05:00:00;0,0;0,0;0,0;62,98;0,0;0,0;52,01;10,97;0,0;0,0;0,0
2030-11-27 06:00:00;0,0;0,0;0,0;63,44;0,0;0,0;52,01;11,43;0,0;0,0;0,0
2030-11-27 07:00:00;0,0;0,0;0,0;64,35;0,0;0,0;52,01;12,34;0,0;0,0;0,0
2030-11-27 08:00:00;0,0;0,0;0,0;65,08;0,0;0,0;52,01;13,07;0,0;0,0;0,0
2030-11-27 09:00:00;0,0;0,0;0,0;65,39;0,0;0,0;52,01;13,38;0,0;0,0;0,0
2030-11-27 10:00:00;0,0;0,0;0,0;64,45;0,0;0,0;52,01;12,44;0,0;0,0;0,0
2030-11-27 11:00:00;0,0;0,0;0,0;61,7;0,0;0,0;52,01;9,69;0,0;0,0;0,0
2030-11-27 12:00:00;0,0;0,0;0,0;60,03;0,0;0,0;52,01;8,02;0,0;0,0;0,0
2030-11-27 13:00:00;0,0;0,0;0,0;60,34;0,0;0,0;52,01;8,33;0,0;0,0;0,0
2030-11-27 14:00:00;0,0;0,0;0,0;62,41;0,0;0,0;52,01;10,4;0,0;0,0;0,0
2030-11-27 15:00:00;0,0;0,0;0,0;63,15;0,0;0,0;52,01;11,14;0,0;0,0;0,0
2030-11-27 16:00:00;0,0;0,0;0,0;61,38;0,0;0,0;52,01;9,37;0,0;0,0;0,0
2030-11-27 17:00:00;0,0;0,0;0,0;61,06;0,0;0,0;52,01;9,05;0,0;0,0;0,0
2030-11-27 18:00:00;0,0;0,0;0,0;61,19;0,0;0,0;52,01;9,18;0,0;0,0;0,0
2030-11-27 19:00:00;0,0;0,0;0,0;61,37;0,0;0,0;52,01;9,36;0,0;0,0;0,0
2030-11-27 20:00:00;0,0;0,0;0,0;61,8;0,0;0,0;52,01;9,79;0,0;0,0;0,0
2030-11-27 21:00:00;0,0;0,0;0,0;61,85;0,0;0,0;52,01;9,84;0,0;0,0;0,0
2030-11-27 22:00:00;0,0;0,0;0,0;62,11;0,0;0,0;52,01;10,1;0,0;0,0;0,0
2030-11-27 23:00:00;0,0;0,0;0,0;62,39;0,0;0,0;52,01;10,38;0,0;0,0;0,0
2030-11-28 00:00:00;0,0;0,0;0,0;62,46;0,0;0,0;52,01;10,45;0,0;0,0;0,0
2030-11-28 01:00:00;0,0;0,0;0,0;62,29;0,0;0,0;52,01;10,28;0,0;0,0;0,0
2030-11-28 02:00:00;0,0;0,0;0,0;62,31;0,0;0,0;52,01;10,3;0,0;0,0;0,0
2030-11-28 03:00:00;0,0;0,0;0,0;62,1;0,0;0,0;52,01;10,09;0,0;0,0;0,0
2030-11-28 04:00:00;0,0;0,0;0,0;62,08;0,0;0,0;52,01;10,07;0,0;0,0;0,0
2030-11-28 05:00:00;0,0;0,0;0,0;61,84;0,0;0,0;52,01;9,84;0,0;0,0;0,0
2030-11-28 06:00:00;0,0;0,0;0,0;61,81;0,0;0,0;52,01;9,8;0,0;0,0;0,0
2030-11-28 07:00:00;0,0;0,0;0,0;62,24;0,0;0,0;52,01;10,23;0,0;0,0;0,0
2030-11-28 08:00:00;0,0;0,0;0,0;62,07;0,0;0,0;52,01;10,06;0,0;0,0;0,0
2030-11-28 09:00:00;0,0;0,0;0,0;63,02;0,0;0,0;52,01;11,01;0,0;0,0;0,0
2030-11-28 10:00:00;0,0;0,0;0,0;58,41;0,0;0,0;52,01;6,4;0,0;0,0;0,0
2030-11-28 11:00:00;0,0;0,0;0,0;53,39;0,0;0,0;52,01;1,38;0,0;0,0;0,0
2030-11-28 12:00:00;0,0;0,0;0,62;51,39;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 13:00:00;0,0;0,0;2,37;49,64;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 14:00:00;0,0;0,0;0,47;51,54;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 15:00:00;0,0;0,0;0,0;53,04;0,0;0,0;52,01;1,03;0,0;0,0;0,0
2030-11-28 16:00:00;0,0;0,0;0,22;51,79;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 17:00:00;0,0;0,0;0,82;51,19;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 18:00:00;0,0;0,0;0,75;51,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 19:00:00;0,0;0,0;0,86;51,15;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 20:00:00;0,0;0,0;0,94;51,07;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 21:00:00;0,0;0,0;1,01;51,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 22:00:00;0,0;0,0;0,84;51,17;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-28 23:00:00;0,0;0,0;0,85;51,16;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 00:00:00;0,0;0,0;0,42;51,59;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 01:00:00;0,0;0,0;0,0;52,09;0,0;0,0;52,01;0,08;0,0;0,0;0,0
2030-11-29 02:00:00;0,0;0,0;0,0;52,62;0,0;0,0;52,01;0,62;0,0;0,0;0,0
2030-11-29 03:00:00;0,0;0,0;0,0;52,97;0,0;0,0;52,01;0,96;0,0;0,0;0,0
2030-11-29 04:00:00;0,0;0,0;0,0;53,55;0,0;0,0;52,01;1,54;0,0;0,0;0,0
2030-11-29 05:00:00;0,0;0,0;0,0;53,93;0,0;0,0;52,01;1,92;0,0;0,0;0,0
2030-11-29 06:00:00;0,0;0,0;0,0;54,31;0,0;0,0;52,01;2,3;0,0;0,0;0,0
2030-11-29 07:00:00;0,0;0,0;0,0;55,15;0,0;0,0;52,01;3,14;0,0;0,0;0,0
2030-11-29 08:00:00;0,0;0,0;0,0;55,83;0,0;0,0;52,01;3,82;0,0;0,0;0,0
2030-11-29 09:00:00;0,0;0,0;0,0;55,42;0,0;0,0;52,01;3,41;0,0;0,0;0,0
2030-11-29 10:00:00;0,0;0,0;0,0;54,36;0,0;0,0;52,01;2,35;0,0;0,0;0,0
2030-11-29 11:00:00;0,0;0,0;0,49;51,52;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 12:00:00;0,0;0,0;2,24;49,77;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 13:00:00;0,0;0,0;1,98;50,03;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 14:00:00;0,0;0,0;0,0;52,05;0,0;0,0;52,01;0,04;0,0;0,0;0,0
2030-11-29 15:00:00;0,0;0,0;0,0;53,19;0,0;0,0;52,01;1,18;0,0;0,0;0,0
2030-11-29 16:00:00;0,0;0,0;0,56;51,45;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 17:00:00;0,0;0,0;1,32;50,69;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 18:00:00;0,0;0,0;1,68;50,33;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 19:00:00;0,0;0,0;2,04;49,97;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 20:00:00;0,0;0,0;2,4;49,61;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 21:00:00;0,0;0,0;2,76;49,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 22:00:00;0,0;0,0;3,13;48,88;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-29 23:00:00;0,0;0,0;3,49;48,52;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 00:00:00;0,0;0,0;3,85;48,16;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 01:00:00;0,0;0,0;4,44;47,57;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 02:00:00;0,0;0,0;4,83;47,18;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 03:00:00;0,0;0,0;5,22;46,79;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 04:00:00;0,0;0,0;5,6;46,41;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 05:00:00;0,0;0,0;5,76;46,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 06:00:00;0,0;0,0;6,1;45,9;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 07:00:00;0,0;0,0;6,46;45,55;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 08:00:00;0,0;0,0;7,26;44,75;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 09:00:00;0,0;0,0;9,93;42,08;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 10:00:00;0,0;0,0;12,4;39,61;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 11:00:00;0,0;0,0;14,35;37,66;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 12:00:00;0,0;0,0;15,9;36,11;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 13:00:00;0,0;0,0;16,75;35,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 14:00:00;0,0;0,0;16,61;35,4;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 15:00:00;0,0;0,0;16,06;35,95;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 16:00:00;0,0;0,0;15,11;36,9;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 17:00:00;0,0;0,0;14,89;37,12;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 18:00:00;0,0;0,0;14,87;37,14;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 19:00:00;0,0;0,0;14,63;37,38;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 20:00:00;0,0;0,0;14,36;37,65;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 21:00:00;0,0;0,0;14,08;37,93;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 22:00:00;0,0;0,0;13,55;38,46;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-11-30 23:00:00;0,0;0,0;13,67;38,34;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 00:00:00;0,0;0,0;13,34;38,67;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 01:00:00;0,0;0,0;13,02;38,99;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 02:00:00;0,0;0,0;12,93;39,08;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 03:00:00;0,0;0,0;12,85;39,16;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 04:00:00;0,0;0,0;13,01;39,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 05:00:00;0,0;0,0;12,99;39,02;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 06:00:00;0,0;0,0;13,19;38,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 07:00:00;0,0;0,0;13,43;38,58;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 08:00:00;0,0;0,0;15,05;36,96;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 09:00:00;0,0;0,0;20,46;31,55;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 10:00:00;0,0;0,0;24,1;27,91;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 11:00:00;0,0;0,0;29,34;22,67;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 12:00:00;0,0;0,0;28,2;23,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 13:00:00;0,0;0,0;29,42;22,59;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 14:00:00;0,0;0,0;29,92;22,09;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 15:00:00;0,0;0,0;29,76;22,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 16:00:00;0,0;0,0;30,72;21,29;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 17:00:00;0,0;0,0;31,09;20,92;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 18:00:00;0,0;0,0;31,47;20,54;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 19:00:00;0,0;0,0;31,61;20,4;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 20:00:00;0,0;0,0;31,96;20,05;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 21:00:00;0,0;0,0;32,3;19,71;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 22:00:00;0,0;0,0;32,43;19,58;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-01 23:00:00;0,0;0,0;32,75;19,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 00:00:00;0,0;0,0;31,51;20,5;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 01:00:00;0,0;0,0;30,08;21,93;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 02:00:00;0,0;0,0;28,28;23,73;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 03:00:00;0,0;0,0;27,02;24,99;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 04:00:00;0,0;0,0;25,94;26,07;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 05:00:00;0,0;0,0;24,63;27,38;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 06:00:00;0,0;0,0;23,52;28,49;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 07:00:00;0,0;0,0;22,36;29,65;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 08:00:00;0,0;0,0;21,59;30,42;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 09:00:00;0,0;0,0;20,99;31,02;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 10:00:00;0,0;0,0;21,35;30,66;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 11:00:00;0,0;0,0;22,74;29,27;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 12:00:00;0,0;0,0;23,78;28,23;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 13:00:00;0,0;0,0;23,13;28,88;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 14:00:00;0,0;0,0;21,59;30,42;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 15:00:00;0,0;0,0;20,76;31,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 16:00:00;0,0;0,0;21,55;30,46;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 17:00:00;0,0;0,0;21,09;30,92;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 18:00:00;0,0;0,0;20,3;31,7;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 19:00:00;0,0;0,0;19,69;32,32;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 20:00:00;0,0;0,0;18,83;33,18;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 21:00:00;0,0;0,0;17,92;34,09;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 22:00:00;0,0;0,0;16,75;35,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-02 23:00:00;0,0;0,0;10,16;35,81;0,0;0,0;45,97;0,0;0,0;0,0;0,0
2030-12-03 00:00:00;0,0;0,0;0,0;36,1;0,0;0,0;13,47;22,62;0,0;0,0;0,0
2030-12-03 01:00:00;0,0;0,0;0,0;36,55;0,0;0,0;0,0;36,55;0,0;0,0;0,0
2030-12-03 02:00:00;0,0;0,0;0,0;36,77;0,0;0,0;0,0;36,77;0,0;0,0;0,0
2030-12-03 03:00:00;0,0;0,0;0,0;36,71;0,0;0,0;0,0;36,71;0,0;0,0;0,0
2030-12-03 04:00:00;0,0;0,0;0,0;36,83;0,0;0,0;0,0;36,83;0,0;0,0;0,0
2030-12-03 05:00:00;0,0;0,0;15,09;36,92;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 06:00:00;0,0;0,0;0,0;36,99;0,0;0,0;0,0;36,99;0,0;0,0;0,0
2030-12-03 07:00:00;0,0;0,0;14,68;37,33;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 08:00:00;0,0;0,0;14,5;37,51;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 09:00:00;0,0;0,0;13,76;38,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 10:00:00;0,0;0,0;14,09;37,92;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 11:00:00;0,0;0,0;15,61;36,39;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 12:00:00;0,0;0,0;16,54;35,47;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 13:00:00;0,0;0,0;16,17;35,84;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 14:00:00;0,0;0,0;15,16;36,85;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 15:00:00;0,0;0,0;14,67;37,34;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 16:00:00;0,0;0,0;16,26;35,75;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 17:00:00;0,0;0,0;16,42;35,59;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 18:00:00;0,0;0,0;16,28;35,72;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 19:00:00;0,0;0,0;16,11;35,9;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 20:00:00;0,0;0,0;15,44;36,57;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 21:00:00;0,0;0,0;15,6;36,41;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 22:00:00;0,0;0,0;15,57;36,44;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-03 23:00:00;0,0;0,0;15,32;36,69;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 00:00:00;0,0;0,0;14,59;37,42;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 01:00:00;0,0;0,0;14,02;37,98;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 02:00:00;0,0;0,0;13,2;38,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 03:00:00;0,0;0,0;12,55;39,46;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 04:00:00;0,0;0,0;12,11;39,9;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 05:00:00;0,0;0,0;11,46;40,55;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 06:00:00;0,0;0,0;11,01;40,99;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 07:00:00;0,0;0,0;10,08;41,93;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 08:00:00;0,0;0,0;9,51;42,5;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 09:00:00;0,0;0,0;8,16;43,85;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 10:00:00;0,0;0,0;7,85;44,16;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 11:00:00;0,0;0,0;8,72;43,29;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 12:00:00;0,0;0,0;9,2;42,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 13:00:00;0,0;0,0;8,41;43,6;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 14:00:00;0,0;0,0;7,2;44,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 15:00:00;0,0;0,0;7,01;45,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 16:00:00;0,0;0,0;8,3;43,71;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 17:00:00;0,0;0,0;8,38;43,63;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 18:00:00;0,0;0,0;7,96;44,05;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 19:00:00;0,0;0,0;7,47;44,54;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 20:00:00;0,0;0,0;6,94;45,07;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-12-04 21:00:00;0,0;0,0;6,59;45,42;0,0;0,0;52,01;0,0;0,0;0,0;0,0
