,"(('Fernwaerme', 'Waermespeicher'), 'flow')","(('Waermespeicher', 'Fernwaerme'), 'flow')","(('Waermespeicher', 'None'), 'storage_content')"
2030-01-15 00:00:00,"191,14906841752062","0,0","29075,381728142078"
2030-01-15 01:00:00,"173,0957155778139","0,0","29245,940616664106"
2030-01-15 02:00:00,"184,1077406212499","0,0","29427,496648966553"
2030-01-15 03:00:00,"170,6182403450596","0,0","29595,54734022899"
2030-01-15 04:00:00,"125,30445380732172","0,0","29718,269582530877"
2030-01-15 05:00:00,"450,7620245086094","0,0","30166,438688018414"
2030-01-15 06:00:00,"671,6491201218345","0,0","30835,45578636472"
2030-01-15 07:00:00,"1369,3752495601657","0,0","32202,140642407525"
2030-01-15 08:00:00,"0,0","13,86098900302585","32185,470016633448"
2030-01-15 09:00:00,"2,881093960219687","0,0","32185,542928334715"
2030-01-15 10:00:00,"28,16123366580365","0,0","32210,895973380022"
2030-01-15 11:00:00,"46,511023460513854","0,0","32254,59659616686"
2030-01-15 12:00:00,"57,03702752324347","0,0","32308,819410137086"
2030-01-15 13:00:00,"80,46008166503486","0,0","32386,460547308587"
2030-01-15 14:00:00,"90,7238587513416","0,0","32474,35868737718"
2030-01-15 15:00:00,"90,61496637938293","0,0","32562,140265961083"
2030-01-15 16:00:00,"83,63386966901837","0,0","32642,933088891896"
2030-01-15 17:00:00,"1550,4947927904627","0,0","34190,57978577035"
2030-01-15 18:00:00,"1547,8837932245","0,0","35735,480450908544"
2030-01-15 19:00:00,"1548,6681525544477","0,0","37281,03068279365"
2030-01-15 20:00:00,"1552,642057515723","0,0","38830,41997038231"
2030-01-15 21:00:00,"1325,1070800290327","0,0","40152,139096268926"
2030-01-15 22:00:00,"1365,782585558894","0,0","41514,41840769167"
2030-01-15 23:00:00,"1411,5129821660685","0,0","42922,309256851666"
2030-01-16 00:00:00,"1380,6449087367137","0,0","44299,20919410572"
2030-01-16 01:00:00,"1342,6108769819589","0,0","45637,9549650855"
2030-01-16 02:00:00,"1349,9560694315337","0,0","46983,929122946334"
2030-01-16 03:00:00,"302,5508361640379","0,0","47282,38061129439"
2030-01-16 04:00:00,"35,18268164945914","0,0","47313,437905235514"
2030-01-16 05:00:00,"0,0","96,80793076807373","47212,50187701021"
2030-01-16 06:00:00,"0,0","41,84487878852423","47166,53770743292"
2030-01-16 07:00:00,"0,0","48,92502298844812","47113,4974040295"
2030-01-16 08:00:00,"0,0","22,344566754014664","47087,04218462698"
2030-01-16 09:00:00,"0,0","10,790540058094649","47072,14330013828"
2030-01-16 10:00:00,"20,172787199846795","0,0","47088,209042835195"
2030-01-16 11:00:00,"27,851341577126135","0,0","47111,95193817333"
2030-01-16 12:00:00,"30,821859065795877","0,0","47138,66327943252"
2030-01-16 13:00:00,"55,32825622640024","0,0","47189,87868728779"
2030-01-16 14:00:00,"58,10634965026219","0,0","47243,86772002255"
2030-01-16 15:00:00,"53,51570354570748","0,0","47293,26139610969"
2030-01-16 16:00:00,"38,36439898053905","0,0","47327,49945803342"
2030-01-16 17:00:00,"21,26860983937314","0,0","47344,63874354508"
2030-01-16 18:00:00,"0,0","0,5664059415594238","47339,94151787314"
2030-01-16 19:00:00,"0,0","12,353383194570654","47323,45772478114"
2030-01-16 20:00:00,"0,0","23,84873773787109","47295,480015356785"
2030-01-16 21:00:00,"0,0","11,575304939934597","47279,77817978551"
2030-01-16 22:00:00,"41,90608513457113","0,0","47317,559104273896"
