,"(('Biogaseinspeisung_Bestandsanlagen', 'Gas'), 'flow')","(('Biogaseinspeisung_Neuanlagen', 'Gas'), 'flow')","(('Erdgasspeicher', 'Gas'), 'flow')","(('Gas', 'Erdgasspeicher'), 'flow')","(('Gas', 'GuD'), 'flow')","(('Gas', 'Last_Gas_ges'), 'flow')","(('Gas', 'Materialbedarf_Gas'), 'flow')","(('Gas', 'excess_b_gas2'), 'flow')","(('Import_Gas', 'Gas'), 'flow')","(('Methanisierung', 'Gas'), 'flow')","(('Wasserstoffeinspeisung', 'Gas'), 'flow')"
2030-12-10 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","961,8467589730237","3,170979198376459","0,0","1540,3202033409218","0,0","0,0"
2030-12-10 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","983,8215526248628","3,170979198376459","0,0","1562,2949969927608","0,0","0,0"
2030-12-10 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1015,3557730210406","3,170979198376459","0,0","1593,8292173889386","0,0","0,0"
2030-12-10 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1149,9435683157944","3,170979198376459","0,0","1728,4170126836925","0,0","0,0"
2030-12-10 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1444,7158855270807","3,170979198376459","0,0","2023,1893298949788","0,0","0,0"
2030-12-10 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1623,6539220337286","3,170979198376459","0,0","2202,1273664016267","0,0","0,0"
2030-12-10 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1649,8749548279366","3,170979198376459","0,0","2228,3483991958346","0,0","0,0"
2030-12-10 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1667,3658478602233","3,170979198376459","0,0","2245,8392922281214","0,0","0,0"
2030-12-10 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1624,6395049228308","3,170979198376459","0,0","2203,112949290729","0,0","0,0"
2030-12-10 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1584,1027011574838","3,170979198376459","0,0","2162,576145525382","0,0","0,0"
2030-12-10 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1520,9386158396564","3,170979198376459","0,0","2099,4120602075545","0,0","0,0"
2030-12-10 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1458,0331313416266","3,170979198376459","0,0","2036,5065757095247","0,0","0,0"
2030-12-10 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1413,7645396047196","3,170979198376459","0,0","1992,2379839726177","0,0","0,0"
2030-12-10 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1375,1827316398585","3,170979198376459","0,0","1953,6561760077566","0,0","0,0"
2030-12-10 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1336,5719496429842","3,170979198376459","0,0","1915,0453940108823","0,0","0,0"
2030-12-10 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1352,4784654479831","3,170979198376459","0,0","1930,9519098158812","0,0","0,0"
2030-12-10 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1364,5396307397386","3,170979198376459","0,0","1943,0130751076367","0,0","0,0"
2030-12-10 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1314,989572216612","3,170979198376459","0,0","1893,4630165845101","0,0","0,0"
2030-12-10 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1301,9320070926246","3,170979198376459","0,0","1880,4054514605227","0,0","0,0"
2030-12-10 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1269,2432482189774","3,170979198376459","0,0","1847,7166925868755","0,0","0,0"
2030-12-10 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1211,4928749918163","3,170979198376459","0,0","1789,9663193597144","0,0","0,0"
2030-12-10 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1074,3453192470224","3,170979198376459","0,0","1652,8187636149205","0,0","0,0"
2030-12-10 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","938,6696360763834","3,170979198376459","0,0","1517,1430804442816","0,0","0,0"
2030-12-11 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1027,9099376565098","3,170979198376459","0,0","1606,3833820244079","0,0","0,0"
2030-12-11 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1063,7441112750512","3,170979198376459","0,0","1642,2175556429493","0,0","0,0"
2030-12-11 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1069,736333720218","3,170979198376459","0,0","1648,209778088116","0,0","0,0"
2030-12-11 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1179,120568360256","3,170979198376459","0,0","1757,594012728154","0,0","0,0"
2030-12-11 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1353,393270193167","3,170979198376459","0,0","1931,866714561065","0,0","0,0"
2030-12-11 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1747,4822710559934","3,170979198376459","0,0","2325,9557154238914","0,0","0,0"
2030-12-11 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1649,4489827398265","3,170979198376459","0,0","2227,9224271077246","0,0","0,0"
2030-12-11 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1656,0969681078227","3,170979198376459","0,0","2234,570412475721","0,0","0,0"
2030-12-11 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1657,605916707745","3,170979198376459","0,0","2236,079361075643","0,0","0,0"
2030-12-11 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1578,606597198655","3,170979198376459","0,0","2157,080041566553","0,0","0,0"
2030-12-11 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1525,1379957873396","3,170979198376459","0,0","2103,6114401552377","0,0","0,0"
2030-12-11 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1500,7686319497302","3,170979198376459","0,0","2079,2420763176283","0,0","0,0"
2030-12-11 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1476,6317244982386","3,170979198376459","0,0","2055,1051688661364","0,0","0,0"
2030-12-11 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1404,9163588883619","3,170979198376459","0,0","1983,38980325626","0,0","0,0"
2030-12-11 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1401,988815905596","3,170979198376459","0,0","1980,4622602734942","0,0","0,0"
2030-12-11 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1419,6372004189861","3,170979198376459","0,0","1998,1106447868842","0,0","0,0"
2030-12-11 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1468,0089912684966","3,170979198376459","0,0","2046,4824356363947","0,0","0,0"
2030-12-11 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1523,3682913186442","3,170979198376459","0,0","2101,841735686542","0,0","0,0"
2030-12-11 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1555,5301888652943","3,170979198376459","0,0","2134,0036332331924","0,0","0,0"
2030-12-11 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1580,679475134491","3,170979198376459","0,0","2159,152919502389","0,0","0,0"
2030-12-11 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1531,8475906286658","3,170979198376459","0,0","2110,321034996564","0,0","0,0"
2030-12-11 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1521,8114056024137","3,170979198376459","0,0","2100,284849970312","0,0","0,0"
2030-12-11 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1357,1468678465558","3,170979198376459","0,0","1935,6203122144539","0,0","0,0"
2030-12-11 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1227,4013813223696","3,170979198376459","0,0","1805,8748256902677","0,0","0,0"
2030-12-12 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1018,6366865481086","3,170979198376459","0,0","1597,1101309160067","0,0","0,0"
2030-12-12 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1038,2662348896797","3,170979198376459","0,0","1616,7396792575778","0,0","0,0"
2030-12-12 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1059,3508385055832","3,170979198376459","0,0","1637,8242828734813","0,0","0,0"
2030-12-12 03:00:00,"0,0","0,0","0,0","0,0","0,0","1111,306922247032","3,170979198376459","0,0","1114,4779014454084","0,0","0,0"
2030-12-12 04:00:00,"0,0","0,0","0,0","0,0","527,5925712501004","1303,6155835025643","3,170979198376459","0,0","1834,3791339510412","0,0","0,0"
2030-12-12 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1688,1322673382597","3,170979198376459","0,0","2266,6057117061578","0,0","0,0"
2030-12-12 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1890,5095981166571","3,170979198376459","0,0","2468,983042484555","0,0","0,0"
2030-12-12 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1977,521956847066","3,170979198376459","0,0","2555,9954012149637","0,0","0,0"
2030-12-12 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1991,6087584658299","3,170979198376459","0,0","2570,082202833728","0,0","0,0"
2030-12-12 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1957,1650146049074","3,170979198376459","0,0","2535,6384589728054","0,0","0,0"
2030-12-12 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1906,8271365079202","3,170979198376459","0,0","2485,300580875818","0,0","0,0"
2030-12-12 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1849,484944156733","3,170979198376459","0,0","2427,958388524631","0,0","0,0"
2030-12-12 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1810,1097542819625","3,170979198376459","0,0","2388,5831986498606","0,0","0,0"
2030-12-12 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1777,2976664657358","3,170979198376459","0,0","2355,771110833634","0,0","0,0"
2030-12-12 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1767,9485349534302","3,170979198376459","0,0","2346,4219793213283","0,0","0,0"
2030-12-12 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1734,6943704296903","3,170979198376459","0,0","2313,167814797588","0,0","0,0"
2030-12-12 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1742,0300948827928","3,170979198376459","0,0","2320,5035392506907","0,0","0,0"
2030-12-12 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1717,608481204617","3,170979198376459","0,0","2296,081925572515","0,0","0,0"
2030-12-12 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1676,74902060277","3,170979198376459","0,0","2255,222464970668","0,0","0,0"
2030-12-12 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1594,6277185407293","3,170979198376459","0,0","2173,1011629086274","0,0","0,0"
2030-12-12 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1511,7142259251152","3,170979198376459","0,0","2090,187670293013","0,0","0,0"
2030-12-12 21:00:00,"0,0","0,0","0,0","0,0","0,0","1400,6490955870588","3,170979198376459","0,0","1403,8200747854353","0,0","0,0"
2030-12-12 22:00:00,"0,0","0,0","0,0","0,0","0,0","1255,4532714157642","3,170979198376459","0,0","1258,6242506141407","0,0","0,0"
2030-12-12 23:00:00,"0,0","0,0","0,0","0,0","0,0","1101,9260663203006","3,170979198376459","0,0","1105,097045518677","0,0","0,0"
2030-12-13 00:00:00,"0,0","0,0","0,0","0,0","0,0","981,3970138244183","3,170979198376459","0,0","984,5679930227948","0,0","0,0"
2030-12-13 01:00:00,"0,0","0,0","0,0","0,0","0,0","999,0308145246477","3,170979198376459","0,0","1002,2017937230241","0,0","0,0"
2030-12-13 02:00:00,"0,0","0,0","0,0","0,0","0,0","1019,012769334386","3,170979198376459","0,0","1022,1837485327625","0,0","0,0"
2030-12-13 03:00:00,"0,0","0,0","0,0","0,0","0,0","1068,9035005466092","3,170979198376459","0,0","1072,0744797449856","0,0","0,0"
2030-12-13 04:00:00,"0,0","0,0","0,0","0,0","0,0","1254,4361636784065","3,170979198376459","0,0","1257,607142876783","0,0","0,0"
2030-12-13 05:00:00,"0,0","0,0","0,0","0,0","0,0","1622,114113149023","3,170979198376459","0,0","1625,2850923473995","0,0","0,0"
2030-12-13 06:00:00,"0,0","0,0","0,0","0,0","0,0","1815,5141706650902","3,170979198376459","0,0","1818,6851498634667","0,0","0,0"
2030-12-13 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1896,0659443320471","3,170979198376459","0,0","2474,5393886999454","0,0","0,0"
2030-12-13 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1909,4002460686215","3,170979198376459","0,0","2487,8736904365196","0,0","0,0"
2030-12-13 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1877,9067673613004","3,170979198376459","0,0","2456,3802117291984","0,0","0,0"
2030-12-13 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1830,9970657537651","3,170979198376459","0,0","2409,470510121663","0,0","0,0"
2030-12-13 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1777,0807986218888","3,170979198376459","0,0","2355,554242989787","0,0","0,0"
2030-12-13 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1740,5602198238012","3,170979198376459","0,0","2319,0336641916992","0,0","0,0"
2030-12-13 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1710,1308074836847","3,170979198376459","0,0","2288,604251851583","0,0","0,0"
2030-12-13 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1701,2092773426066","3,170979198376459","0,0","2279,6827217105047","0,0","0,0"
2030-12-13 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1667,6675199994286","3,170979198376459","0,0","2246,140964367327","0,0","0,0"
2030-12-13 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1673,823015654611","3,170979198376459","0,0","2252,296460022509","0,0","0,0"
2030-12-13 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1648,564819890049","3,170979198376459","0,0","2227,038264257947","0,0","0,0"
2030-12-13 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1607,9230520950496","3,170979198376459","0,0","2186,3964964629477","0,0","0,0"
2030-12-13 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1530,1131347511678","3,170979198376459","0,0","2108,586579119066","0,0","0,0"
2030-12-13 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1452,349165697522","3,170979198376459","0,0","2030,8226100654201","0,0","0,0"
2030-12-13 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1346,1392556665146","3,170979198376459","0,0","1924,6127000344127","0,0","0,0"
2030-12-13 22:00:00,"0,0","0,0","0,0","0,0","0,0","1206,3422759806613","3,170979198376459","0,0","1209,5132551790377","0,0","0,0"
2030-12-13 23:00:00,"0,0","0,0","0,0","0,0","0,0","1060,7356126450045","3,170979198376459","0,0","1063,906591843381","0,0","0,0"
2030-12-14 00:00:00,"0,0","0,0","0,0","0,0","0,0","939,3377596966957","3,170979198376459","0,0","942,5087388950722","0,0","0,0"
2030-12-14 01:00:00,"0,0","0,0","0,0","0,0","0,0","968,0010596833074","3,170979198376459","0,0","971,1720388816839","0,0","0,0"
2030-12-14 02:00:00,"0,0","0,0","0,0","0,0","0,0","975,2133697283671","3,170979198376459","0,0","978,3843489267435","0,0","0,0"
2030-12-14 03:00:00,"0,0","0,0","0,0","0,0","0,0","1023,6323464832708","3,170979198376459","0,0","1026,8033256816473","0,0","0,0"
2030-12-14 04:00:00,"0,0","0,0","0,0","0,0","0,0","1236,2504902707547","3,170979198376459","0,0","1239,4214694691311","0,0","0,0"
2030-12-14 05:00:00,"0,0","0,0","0,0","0,0","0,0","1593,411060873802","3,170979198376459","0,0","1596,5820400721784","0,0","0,0"
2030-12-14 06:00:00,"0,0","0,0","0,0","0,0","0,0","1792,3703256796005","3,170979198376459","0,0","1795,541304877977","0,0","0,0"
2030-12-14 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1875,9247978868525","3,170979198376459","0,0","2454,3982422547506","0,0","0,0"
2030-12-14 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1883,8018638329995","3,170979198376459","0,0","2462,2753082008976","0,0","0,0"
2030-12-14 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1802,6473960048897","3,170979198376459","0,0","2381,120840372788","0,0","0,0"
2030-12-14 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1736,4273274994675","3,170979198376459","0,0","2314,9007718673656","0,0","0,0"
2030-12-14 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1684,8476139598301","3,170979198376459","0,0","2263,321058327728","0,0","0,0"
2030-12-14 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1644,6694007027781","3,170979198376459","0,0","2223,1428450706762","0,0","0,0"
2030-12-14 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1604,7669348666827","3,170979198376459","0,0","2183,240379234581","0,0","0,0"
2030-12-14 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1593,3597951885567","3,170979198376459","0,0","2171,833239556455","0,0","0,0"
2030-12-14 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1562,9321138713897","3,170979198376459","0,0","2141,4055582392875","0,0","0,0"
2030-12-14 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1581,0631460521918","3,170979198376459","0,0","2159,53659042009","0,0","0,0"
2030-12-14 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1579,1809628159567","3,170979198376459","0,0","2157,654407183855","0,0","0,0"
2030-12-14 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1546,4366784191507","3,170979198376459","0,0","2124,9101227870487","0,0","0,0"
2030-12-14 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1510,8538765939254","3,170979198376459","0,0","2089,3273209618237","0,0","0,0"
2030-12-14 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1448,484070118152","3,170979198376459","0,0","2026,95751448605","0,0","0,0"
2030-12-14 21:00:00,"0,0","0,0","0,0","0,0","0,0","1339,3222745556518","3,170979198376459","0,0","1342,4932537540283","0,0","0,0"
2030-12-14 22:00:00,"0,0","0,0","0,0","0,0","0,0","1179,7410942303775","3,170979198376459","0,0","1182,912073428754","0,0","0,0"
2030-12-14 23:00:00,"0,0","0,0","0,0","0,0","0,0","1038,4666677489145","3,170979198376459","0,0","1041,637646947291","0,0","0,0"
2030-12-15 00:00:00,"0,0","0,0","0,0","0,0","0,0","1045,1187144629612","3,170979198376459","0,0","1048,2896936613377","0,0","0,0"
2030-12-15 01:00:00,"0,0","0,0","0,0","0,0","0,0","1066,160534788244","3,170979198376459","0,0","1069,3315139866204","0,0","0,0"
2030-12-15 02:00:00,"0,0","0,0","0,0","0,0","0,0","1088,0306315400637","3,170979198376459","0,0","1091,2016107384402","0,0","0,0"
2030-12-15 03:00:00,"0,0","0,0","0,0","0,0","0,0","1141,4435950076966","3,170979198376459","0,0","1144,614574206073","0,0","0,0"
2030-12-15 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1338,5152737489366","3,170979198376459","0,0","1916,9887181168347","0,0","0,0"
2030-12-15 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1734,8725165490955","3,170979198376459","0,0","2313,3459609169936","0,0","0,0"
2030-12-15 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1943,764446119829","3,170979198376459","0,0","2522,237890487727","0,0","0,0"
2030-12-15 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2035,4983051306867","3,170979198376459","0,0","2613,971749498585","0,0","0,0"
2030-12-15 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2050,146677923855","3,170979198376459","0,0","2628,6201222917525","0,0","0,0"
2030-12-15 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2013,582601296814","3,170979198376459","0,0","2592,0560456647117","0,0","0,0"
2030-12-15 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1960,7894969011893","3,170979198376459","0,0","2539,2629412690876","0,0","0,0"
2030-12-15 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1900,9951712171182","3,170979198376459","0,0","2479,4686155850163","0,0","0,0"
2030-12-15 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1859,5537670237682","3,170979198376459","0,0","2438,0272113916662","0,0","0,0"
2030-12-15 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1825,017722878627","3,170979198376459","0,0","2403,491167246525","0,0","0,0"
2030-12-15 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1815,3540659569148","3,170979198376459","0,0","2393,827510324813","0,0","0,0"
2030-12-15 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1782,299162775737","3,170979198376459","0,0","2360,772607143635","0,0","0,0"
2030-12-15 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1790,4467876918307","3,170979198376459","0,0","2368,9202320597287","0,0","0,0"
2030-12-15 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1766,599370774025","3,170979198376459","0,0","2345,072815141923","0,0","0,0"
2030-12-15 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1725,558092629665","3,170979198376459","0,0","2304,0315369975633","0,0","0,0"
2030-12-15 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1640,3054443931164","3,170979198376459","0,0","2218,7788887610145","0,0","0,0"
2030-12-15 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1553,681695802547","3,170979198376459","0,0","2132,155140170445","0,0","0,0"
2030-12-15 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1439,1902187902388","3,170979198376459","0,0","2017,6636631581368","0,0","0,0"
2030-12-15 22:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1290,213564364206","3,170979198376459","0,0","1868,687008732104","0,0","0,0"
2030-12-15 23:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1131,1736598356338","3,170979198376459","0,0","1709,6471042035319","0,0","0,0"
2030-12-16 00:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1028,6176743553372","3,170979198376459","0,0","1607,0911187232352","0,0","0,0"
2030-12-16 01:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1048,728774176552","3,170979198376459","0,0","1627,20221854445","0,0","0,0"
2030-12-16 02:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1070,1521218167782","3,170979198376459","0,0","1648,6255661846762","0,0","0,0"
2030-12-16 03:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1122,5450232687317","3,170979198376459","0,0","1701,0184676366298","0,0","0,0"
2030-12-16 04:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1316,3394959054417","3,170979198376459","0,0","1894,8129402733398","0,0","0,0"
2030-12-16 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1704,4461226898438","3,170979198376459","0,0","2282,919567057742","0,0","0,0"
2030-12-16 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1910,0859079844122","3,170979198376459","0,0","2488,5593523523103","0,0","0,0"
2030-12-16 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1999,6585727151798","3,170979198376459","0,0","2578,1320170830777","0,0","0,0"
2030-12-16 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","2014,1255906707459","3,170979198376459","0,0","2592,5990350386437","0,0","0,0"
2030-12-16 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1978,7587435751534","3,170979198376459","0,0","2557,2321879430515","0,0","0,0"
2030-12-16 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1927,3735343460576","3,170979198376459","0,0","2505,8469787139557","0,0","0,0"
2030-12-16 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1869,0298598406407","3,170979198376459","0,0","2447,503304208539","0,0","0,0"
2030-12-16 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1828,6714938563946","3,170979198376459","0,0","2407,1449382242927","0,0","0,0"
2030-12-16 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1795,0145765510517","3,170979198376459","0,0","2373,4880209189496","0,0","0,0"
2030-12-16 14:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1785,489560767272","3,170979198376459","0,0","2363,96300513517","0,0","0,0"
2030-12-16 15:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1752,2672528287237","3,170979198376459","0,0","2330,740697196622","0,0","0,0"
2030-12-16 16:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1759,7549377595237","3,170979198376459","0,0","2338,228382127422","0,0","0,0"
2030-12-16 17:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1735,3951015036062","3,170979198376459","0,0","2313,8685458715045","0,0","0,0"
2030-12-16 18:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1694,2931609939446","3,170979198376459","0,0","2272,7666053618427","0,0","0,0"
2030-12-16 19:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1610,617011604245","3,170979198376459","0,0","2189,090455972143","0,0","0,0"
2030-12-16 20:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1526,00039348774","3,170979198376459","0,0","2104,473837855638","0,0","0,0"
2030-12-16 21:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1413,7945083581367","3,170979198376459","0,0","1992,2679527260348","0,0","0,0"
2030-12-16 22:00:00,"0,0","0,0","0,0","0,0","0,0","1267,559663926147","3,170979198376459","0,0","1270,7306431245236","0,0","0,0"
2030-12-16 23:00:00,"0,0","0,0","0,0","0,0","0,0","1112,677923826724","3,170979198376459","0,0","1115,8489030251005","0,0","0,0"
2030-12-17 00:00:00,"0,0","0,0","0,0","0,0","0,0","917,2154878074891","3,170979198376459","0,0","920,3864670058656","0,0","0,0"
2030-12-17 01:00:00,"0,0","0,0","0,0","0,0","0,0","946,6975825103303","3,170979198376459","0,0","949,8685617087068","0,0","0,0"
2030-12-17 02:00:00,"0,0","0,0","0,0","0,0","0,0","968,1953696870476","3,170979198376459","0,0","971,366348885424","0,0","0,0"
2030-12-17 03:00:00,"0,0","0,0","0,0","0,0","0,0","999,3442392514053","3,170979198376459","0,0","1002,5152184497817","0,0","0,0"
2030-12-17 04:00:00,"0,0","0,0","0,0","0,0","175,52361654058168","1131,4729991574718","3,170979198376459","0,0","1310,16759489643","0,0","0,0"
2030-12-17 05:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1421,4376486763385","3,170979198376459","0,0","1999,9110930442366","0,0","0,0"
2030-12-17 06:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1595,2912639686197","3,170979198376459","0,0","2173,7647083365177","0,0","0,0"
2030-12-17 07:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1620,602870702396","3,170979198376459","0,0","2199,076315070294","0,0","0,0"
2030-12-17 08:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1637,7086658668977","3,170979198376459","0,0","2216,182110234796","0,0","0,0"
2030-12-17 09:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1596,4739202470432","3,170979198376459","0,0","2174,9473646149413","0,0","0,0"
2030-12-17 10:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1557,0584710241933","3,170979198376459","0,0","2135,5319153920914","0,0","0,0"
2030-12-17 11:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1495,5322622838958","3,170979198376459","0,0","2074,005706651794","0,0","0,0"
2030-12-17 12:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1433,7688368261524","3,170979198376459","0,0","2012,2422811940505","0,0","0,0"
2030-12-17 13:00:00,"0,0","0,0","0,0","0,0","575,3024651695216","1389,8732232991342","3,170979198376459","0,0","1968,3466676670323","0,0","0,0"
