,"(('BioTransformer', 'Festbrennstoffe'), 'flow')","(('Festbrennstoffe', 'Last_Biomasse_ges'), 'flow')","(('Import_Braunkohle', 'Festbrennstoffe'), 'flow')","(('Import_Steinkohle', 'Festbrennstoffe'), 'flow')"
2030-01-12 10:00:00,"1387,6275604337648","1435,0412226057003","0,0","47,4136621719356"
2030-01-12 11:00:00,"1338,740298676283","1386,1539608482185","0,0","47,4136621719356"
2030-01-12 12:00:00,"1299,9672027457761","1347,3808649177117","0,0","47,4136621719356"
2030-01-12 13:00:00,"1266,6862722699764","1314,099934441912","0,0","47,4136621719356"
2030-01-12 14:00:00,"1257,7536627975444","1305,16732496948","0,0","47,4136621719356"
2030-01-12 15:00:00,"1233,4693041447947","1280,8829663167303","0,0","47,4136621719356"
2030-01-12 16:00:00,"1236,250969003402","1283,6646311753375","0,0","47,4136621719356"
2030-01-12 17:00:00,"1215,968697736473","1263,3823599084085","0,0","47,4136621719356"
2030-01-12 18:00:00,"1181,5203116029131","1228,9339737748487","0,0","47,4136621719356"
2030-01-12 19:00:00,"1104,872592360872","1152,2862545328076","0,0","47,4136621719356"
2030-01-12 20:00:00,"1028,1746842151695","1075,588346387105","0,0","47,4136621719356"
2030-01-12 21:00:00,"945,6514842203092","993,0651463922447","0,0","47,4136621719356"
2030-01-12 22:00:00,"845,0829352823752","892,4965974543107","0,0","47,4136621719356"
2030-01-12 23:00:00,"743,980433936223","791,3940961081586","0,0","47,4136621719356"
2030-01-13 00:00:00,"510,04784877065697","557,4615109425926","0,0","47,4136621719356"
2030-01-13 01:00:00,"524,8820454634956","572,2957076354312","0,0","47,4136621719356"
2030-01-13 02:00:00,"532,9182089103488","580,3318710822844","0,0","47,4136621719356"
2030-01-13 03:00:00,"561,3232081160111","608,7368702879467","0,0","47,4136621719356"
2030-01-13 04:00:00,"689,4302437050925","736,8439058770281","0,0","47,4136621719356"
2030-01-13 05:00:00,"900,2252190938136","947,6388812657492","0,0","47,4136621719356"
2030-01-13 06:00:00,"1038,479330586036","1085,8929927579716","0,0","47,4136621719356"
2030-01-13 07:00:00,"1102,3680063517932","1149,7816685237287","0,0","47,4136621719356"
2030-01-13 08:00:00,"1111,3635045904985","1158,777166762434","0,0","47,4136621719356"
2030-01-13 09:00:00,"1060,3071403420618","1107,7208025139973","0,0","47,4136621719356"
2030-01-13 10:00:00,"1017,3991876866414","1064,812849858577","0,0","47,4136621719356"
2030-01-13 11:00:00,"984,7844209201567","1032,1980830920922","0,0","47,4136621719356"
2030-01-13 12:00:00,"958,1740814171033","1005,5877435890388","0,0","47,4136621719356"
